method,split,video,frame,group,type,lambda,diagnostic,zero_no_stream_fallback,symbol_nonzero_fraction,nonzero_enhancement_frame,u_l2,residual_l2,actual_packet_bits,selected_step,mse,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_TEACHER,ms_ssim_minus_TEACHER,lpips_minus_TEACHER,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
B_Train2_lambda3,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10,Train2_rest24,P,0.18864966852870935,False,False,0.20735293626785278,True,263.0152123170958,25.571767807006836,4280,100.0,0.014277410884005956,18.453505419112382,0.7901242244873937,0.3828127980232239,0.01466022368202918,0.22225840697198862,0.007900212029621878,0.001034557819366455,-0.3350121784713558,-0.025000150677268795,0.06301167607307434,-0.3075736264222897,-0.023662099357999455,0.06216946244239807,-1.4023701844609562,-0.07638927515642258,0.10496440529823303,2.444329751003469,0.023559257119630694,0.1520063281059265
B_Train2_lambda3,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,11,Train2_rest24,P,0.18864966852870935,False,False,0.20465686917304993,True,261.29970789567045,24.12224578857422,4264,100.0,0.013895347599128914,18.571305846552015,0.78850494215219,0.37326160073280334,0.014268609199861717,0.22837984019633595,0.007846326891066346,-0.0008390843868255615,-0.330157804483715,-0.024813453072762615,0.06038641929626465,-0.3057390978484733,-0.023603929076324026,0.059423476457595825,-1.4514323010930639,-0.0775250432149096,0.10088512301445007,2.4832772904549323,0.023594039153226776,0.14438550174236298
B_Train2_lambda3,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,12,Train2_rest24,P,0.18864966852870935,False,False,0.2343137264251709,True,285.2378976836827,24.80440902709961,4648,150.0,0.014363991167948186,18.427248705824827,0.78998466425371,0.38419637084007263,0.014748187538788258,0.22524409195328232,0.009860276795424672,-0.007014423608779907,-0.2787397085494163,-0.021816256583575777,0.0551837682723999,-0.2556158308810126,-0.02064748610008349,0.05425921082496643,-1.3848974692096085,-0.07543203069278703,0.09884414076805115,2.4354208532377033,0.02503663229385955,0.1539682000875473
B_Train2_lambda3,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,13,Train2_rest24,P,0.18864966852870935,False,False,0.20588235557079315,True,263.48113865629756,22.07213020324707,4280,150.0,0.013962581045404661,18.55034293019047,0.7882485897781731,0.373783141374588,0.014336364186779249,0.23127095229135364,0.008878529753063358,-0.006058543920516968,-0.325213279607631,-0.023558905242860306,0.0567706823348999,-0.3000286935614369,-0.02242807945998382,0.05591711401939392,-1.4744691847830502,-0.0782746977188965,0.10057547688484192,2.4954424642836166,0.02502539751338695,0.14315228164196014
B_Train2_lambda3,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,14,Train2_rest24,P,0.18864966852870935,False,False,0.23112745583057404,True,283.3684080831078,25.84412956237793,4632,150.0,0.014504712329790235,18.384908800859705,0.7831078846192255,0.3843490183353424,0.014889061348125577,0.2388171999206854,0.009001302359172847,-0.0024428963661193848,-0.3174234245988252,-0.024160501116421096,0.06034815311431885,-0.29147478004385974,-0.02288194047016967,0.06016719341278076,-1.4081095862875976,-0.07885047040165605,0.10129359364509583,2.427960098256092,0.024636102764924117,0.1508973091840744
B_Train2_lambda3,Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,network_train6,P,0.18864966852870935,False,False,0.20906862616539001,True,268.24832731546326,25.04486656188965,4384,150.0,0.014405801229068134,18.414625819037983,0.7792095802816433,0.3797347843647003,0.014785536013432833,0.23927624035834683,0.008274934139900658,-0.002576768398284912,-0.35985487699939256,-0.026057958980428397,0.06059616804122925,-0.33876318365022584,-0.024991912226313695,0.059716492891311646,-1.46253426620083,-0.08101061629272999,0.09952956438064575,2.4242169624346097,0.02381648857047547,0.14595356583595276
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,0,I,I,0.18864966852870935,False,False,,False,0.0,0.0,8,,0.0023100739264783543,26.363741216888563,0.8150404934054553,0.22730228304862976,0.002537376209526984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,1,network_train6,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279,0.0,0.0,0.0,-0.9864776219152809,-0.015681296389797206,0.04713061451911926,-0.9023165740777088,-0.014307790258944353,0.044121161103248596,-3.542890387585402,-0.04950719840648632,0.09213793277740479,1.3221154522963303,-0.00017116294302610413,0.03245417773723602
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,2,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678,0.0,0.0,0.0,-0.7541966096539312,-0.013246693330828507,0.045153483748435974,-0.6819222613233151,-0.012128035399562531,0.043616652488708496,-3.6644702100257476,-0.0498600357689144,0.09047946333885193,1.5728109740282008,0.0018993099710866712,0.029504895210266113
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,3,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726,0.0,0.0,0.0,-0.602724774121242,-0.011235574601603404,0.039309680461883545,-0.5473182417329063,-0.010170368297043764,0.03699618577957153,-3.5173603466035885,-0.04710545605165262,0.08251473307609558,1.736954825892937,0.00479453638216254,0.02292056381702423
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,4,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0011113091463598812,29.541651112823363,0.9011842544782888,0.17556104063987732,0.0012868701869997586,0.0,0.0,0.0,-0.611587321806855,-0.011844805997381802,0.04403555393218994,-0.556298803249387,-0.010958517311301152,0.042512908577919006,-3.3909505086174043,-0.046782148593125794,0.08828996121883392,1.641320382531525,0.0031992619203171646,0.034521251916885376
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,5,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597,0.0,0.0,0.0,-0.5731483058372966,-0.01100233703916853,0.04116566479206085,-0.49907661656067503,-0.00985430408384358,0.03998565673828125,-3.3551526184869793,-0.044838395785652185,0.08488044142723083,1.8421622479563133,0.0052304337745073815,0.029492169618606567
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,6,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765,0.0,0.0,0.0,-0.6101051566353455,-0.01145057001670624,0.04308761656284332,-0.5541260168538464,-0.010419791554855062,0.04165154695510864,-3.429138098006163,-0.04600780631718682,0.08816573023796082,1.8268382672089487,0.005231362307355991,0.031521692872047424
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,7,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453,0.0,0.0,0.0,-0.6383579296719084,-0.01094128565977548,0.039886683225631714,-0.5827558191157038,-0.01005262810399521,0.03840583562850952,-3.4078004993290953,-0.04391835146907064,0.08341749757528305,2.032086866793808,0.007822053616003188,0.023453161120414734
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,8,network_train6,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647,0.0,0.0,0.0,-0.7117764649071923,-0.012341437464498006,0.04498998820781708,-0.6351696814237435,-0.011333583115728185,0.04362154006958008,-3.312519926397421,-0.04491103068418756,0.08957301080226898,1.9147510378655426,0.006972352448986641,0.03423686325550079
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,9,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219,0.0,0.0,0.0,-0.6447474989609887,-0.010699012091520244,0.039871424436569214,-0.5693940586361776,-0.009674294974814979,0.03840839862823486,-3.340205804680103,-0.043156076062702,0.08413118124008179,2.1408057285573676,0.009206586442444653,0.024066418409347534
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,10,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037,0.0,0.0,0.0,-0.637441258440056,-0.011505673831335383,0.044239938259124756,-0.5591702962448934,-0.010616178638220952,0.04243631660938263,-3.3286882577199712,-0.04546496208867812,0.08989618718624115,1.9664717302515804,0.006953312982809656,0.03348831832408905
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,11,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284,0.0,0.0,0.0,-0.6097794361381403,-0.011041356472082597,0.043659329414367676,-0.535345494369583,-0.010161595463804685,0.04243406653404236,-3.392210141862641,-0.046315032244910626,0.0896906852722168,2.0251026847001974,0.0073906484503915015,0.030980318784713745
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,12,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125,0.0,0.0,0.0,-0.6536321618281491,-0.011465623805678171,0.04305736720561981,-0.5827400942610694,-0.010461089648913346,0.04164329171180725,-3.511519296575848,-0.047659040737213054,0.08892245590686798,2.030106321004048,0.007324750561590321,0.028850749135017395
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,13,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794,0.0,0.0,0.0,-0.6865718712420978,-0.011213120975767987,0.041033849120140076,-0.6031832132863961,-0.010210469737522931,0.03962068259716034,-3.4803916910735566,-0.04629049387795159,0.08521242439746857,2.174186804359845,0.009677257620166357,0.022461116313934326
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,14,Train2_rest24,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0011525642750855995,29.3833484594991,0.8984899828003817,0.18254341185092926,0.0013351076869365288,0.0,0.0,0.0,-0.7487657826536989,-0.012761985324505787,0.044358327984809875,-0.6734959074656395,-0.011764044770978144,0.04263809323310852,-3.395689897510767,-0.047632583036193665,0.08804178982973099,2.041786224282763,0.008862151284170006,0.02954329550266266
B_Train2_lambda3,Train2,c227e33d-910e-4e39-a325-0fe1d1116436,15,network_train6,P,0.18864966852870935,False,False,0.0,False,0.0,0.0,8,0.0,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892,0.0,0.0,0.0,-0.8283428117357623,-0.01384425138451828,0.04506118595600128,-0.7588673684382954,-0.012759738983483149,0.04375253617763519,-3.533170373414748,-0.049191553771332774,0.08904053270816803,2.0247821236959425,0.008449507113350463,0.028263986110687256
