dataset,video,video_id,video_tag,method,qp,bytes,bitstream_path,bitstream_sha256,real_rans
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,original,1,24822,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/original_qp1.bin,6e4112aa07089352cbcbd9efc73ac5f90ab119c17ed3dd8355b0b320b9d15c5e,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,original,2,32001,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/original_qp2.bin,8832a78da4765145e2e7703e075262f07e0d9c370bd22e01f7ed68b690718a4b,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,original,3,41443,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/original_qp3.bin,340f0831deb1f00a60acd5cd03f45399eaea245842d921a71fcc0315853bae99,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,stage_a,0,19678,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/stage_a_qp0.bin,08467339f6888a0492ff8c6c4193b762bfadf03bf76df7a73cf8320eb1edd69c,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,stage_a,1,25589,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/stage_a_qp1.bin,fac0e2756bb82dc5b31354408367066851bdb97f7bc81bbff7572824235ad5f8,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,stage_a,2,32817,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/stage_a_qp2.bin,a12ad26f72411ec23d44ead1eaed6c1a60aa593c7e1fd7341137ded97c86bbde,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,stage_a,3,42588,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/stage_a_qp3.bin,dcef0c2ff6d1470d9477574bc8c671f3d7cc15e817cd4d98b72dedb343f143d9,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_low,0,17881,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_low_qp0.bin,18621d2af077f09c014fc61900db65ca02bb23b4692ad5b4cefa9210c4bc7270,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_low,1,23373,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_low_qp1.bin,b938af7e3a9ba26c125d8b9b944415537ac75fdd65f0b7685625f2b37018d8e5,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_low,2,29606,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_low_qp2.bin,32e4f8881c9cd6d4214b662526c74ea1da950639cf7b4053edbef87752d49182,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_low,3,38282,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_low_qp3.bin,cb64e2597a94eb22c4308d17aea0b1fb19d8799d2dba4e7f839b0e7db2bbe904,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_mid,0,16237,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_mid_qp0.bin,a0c9bd98aeb14a5591822c8b299967085b684810a76c44c34bf1b0088ffaa870,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_mid,1,22878,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_mid_qp1.bin,2f02398eb575ce890555894a6ba3297cf65020195046ef5f0b28e7d6d4f6290a,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_mid,2,28926,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_mid_qp2.bin,c6df1447d04701e37ad5c493ebf84bc7b15844219113e7952c50f217be4f8787,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_mid,3,37204,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_mid_qp3.bin,c8922513c4c9efa3833c0b000957664411ba94c8c6c53a9ce10207e29c65e2a2,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_high,0,12949,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_high_qp0.bin,c62464295226ca1e11e2db658bf4abd09431e4c3ccdaa71cc68c829e0afe770e,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_high,1,17404,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_high_qp1.bin,034844ede531102c20d7ec6cfbcb508f4e7316fdd856db324985638fb02a79a3,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_high,2,22268,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_high_qp2.bin,5cbbdfb0a572d7af19c9c00d4ac94579b7757b47173b68b275b0561c08a6c510,True
fresh_ulong,259bf3b4-4af4-4e1a-af3e-4b7df23dc061,102,fresh_ulong_102,beta_high,3,30246,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_102/beta_high_qp3.bin,4f0d56d4e6f2e18193d270cadc7144ec8d561c063b7469ce1043ec30a5a09b46,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,original,0,44761,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp0.bin,a42518dc6f5b85aa8c7a9b12211eacc84199fbf34637bf9d65a9eebc70cb3907,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,original,1,55939,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp1.bin,f2dda9a30bd33fd3707c6a36e644700a80e4d5e862987337ba334e0ebf0efefa,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,original,2,71442,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp2.bin,8e304fe5cc7dede9600a28794be656834d5d0e750cfcd499bad107dd8a2adae0,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,original,3,90080,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/original_qp3.bin,b95f623e667d63a2ec815f66e2cd52c56300f28f51c4a9408254acd8a54632ff,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,stage_a,0,45938,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/stage_a_qp0.bin,9e75006b086cae1f07db82fca6165a0717aa4078d653b2c080907a8eaa6652ff,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,stage_a,1,57996,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/stage_a_qp1.bin,27c7dc27818b11b6f47f10922241250c3f9d7ad40e590a0366a1b60f0a5a52b2,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,stage_a,2,73255,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/stage_a_qp2.bin,a3a2e0fb5c04e7289371f6698dcc34029e02e387b429ccb8e427358e980f1405,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,stage_a,3,92373,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/stage_a_qp3.bin,d7d5200d745c51afd625dc9d2ccda2a1ddc116c4be9b535736c667438b04a94f,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_low,0,40849,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_low_qp0.bin,b4c778396b6d5ab9b12dd4724acdbb42f3b6ab1c9aec6df7ba81f8567b833356,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_low,1,50989,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_low_qp1.bin,083206af6372acc02bc1177de3af7f4b60ccc3a45c45969b2e3f2145d004d270,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_low,2,64178,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_low_qp2.bin,98227a6f4ced7473cd7eec2066eddb3eef98fb51a2cc736f4059ae80a94dc3d4,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_low,3,80540,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_low_qp3.bin,71a3ca73969ff4f7c8aca48156c4be42367f15d5a2becaafdfad6b42b4c1e0b5,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_mid,0,33436,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_mid_qp0.bin,1f7d33222d4f295b43b69a3749015a5684948cfe7a2aec3da21fa14866660572,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_mid,1,41345,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_mid_qp1.bin,c2cd3176bab906fdc615663ad3315c41315f0f930d4703e3b2a047435dd5f4d1,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_mid,2,52217,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_mid_qp2.bin,af96a29263c65bca28058d61357e57a28b831cbfab2bd02201cd2105ba3ca274,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_mid,3,65047,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_mid_qp3.bin,4e59f767e9710fc3bced8de6f04d58a5134e2862007e200b32630c3733992413,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_high,0,27536,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_high_qp0.bin,905982d7277108ebb43a1471eca62696da7f378c9f2271d6fa825506e3e38c7a,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_high,1,34800,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_high_qp1.bin,7ba90e24bcb728c39482239790e511cd936000bc6cffde595d2bebe43134a0ee,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_high,2,45366,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_high_qp2.bin,97d946343858486d2db9de3c7cba84b5fd881858725127f00d1216237ae62608,True
fresh_ulong,c46605a6-f6f6-4053-849d-455de2e6edb9,103,fresh_ulong_103,beta_high,3,55843,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_103/beta_high_qp3.bin,60866304515c4da7f1eccd305eeea606b9e86ba8d4dcea6caaae2db71f27631b,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,original,0,28386,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp0.bin,276013737a6cae11ac9c176beeace597014addf91abe53d15bbe28e5bb43c3e1,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,original,1,37307,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp1.bin,01b3873a59ea1c8152d8a50c9f2ef2faa1ae337843ab99e0db33afae86feb531,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,original,2,48685,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp2.bin,670ced44df46fa62d4e8771ad933ff5adb8c8e078151d98d607e0a82e1770db5,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,original,3,63921,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/original_qp3.bin,51c7c5d5f33dc65316d135ee260e0d350da931eba0116fbd3eedbf4faba2ad2f,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,stage_a,0,29316,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/stage_a_qp0.bin,189ec247ee619e8dcf7112eebbc444ba8bdaedf459ff754effb09f484f902ce8,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,stage_a,1,38657,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/stage_a_qp1.bin,03b7b1b01f42818fd7b6aa57b6f600efa71b2e2c140a75c220c50e12d64a3ae8,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,stage_a,2,49787,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/stage_a_qp2.bin,45f9e7e6589525d5524cefa631088006e58a0bb987bf27c366f2382d2b62abd7,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,stage_a,3,65218,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/stage_a_qp3.bin,3917e52d4fb80c4b4a961419fcec7b793d8c2be3ded132124447a426ef48bcca,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_low,0,25752,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_low_qp0.bin,597ea7539eacf761acc3d4d96743593edee8b21d88a272e27dc766c1c08a18e1,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_low,1,33175,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_low_qp1.bin,39a89d5a403f8e31c022caa96842a05f7a9b36abd2805be87e8db34e3006cadf,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_low,2,42011,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_low_qp2.bin,0e853bc7fb60fbd69dd465e2bfba0caf9d166d15e835c50602aa41f935c328ff,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_low,3,53955,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_low_qp3.bin,b559a00a202644f16404bda816b21b57d21c2761e75901a00283cd976b9416b0,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_mid,0,21708,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_mid_qp0.bin,06fcb0a67eb4b8d16cfd0282defe405db731e0d84026b0e941defb12488e4534,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_mid,1,27218,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_mid_qp1.bin,48887f86c09120f5f8307ed0087e884165d25068f7da397f0415d9b45d3fa2f6,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_mid,2,34376,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_mid_qp2.bin,b522fa165f8b6e303a1437b390578065399d75cf5e4a4d8438915577b0c8b98e,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_mid,3,44373,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_mid_qp3.bin,c5718eaf4933c8b18631a68a7f9d816c5b307631249f727a3e00ebd9090de432,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_high,0,17022,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_high_qp0.bin,59693292e056796090712976791e73dd80ac113b96567c65d3c998fc53850c1b,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_high,1,22518,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_high_qp1.bin,4c64088255d16869857be2472b290af7952bf96c0fa00dbab7836b8731893c2a,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_high,2,29773,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_high_qp2.bin,028f53617cebf458ba189901cd9421c30d02033cc9db6cc2f7623db87c91494f,True
fresh_ulong,f0f6a0ec-d531-4a1b-9d18-d7541bd0132d,104,fresh_ulong_104,beta_high,3,38799,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v2_retest_fixed_uvg/bitstreams/fresh_ulong_104/beta_high_qp3.bin,c5da3523569d6116634cdb02257eb1f0ead4f2b3f8af18a305d9776b3066f27c,True
