dataset,video,video_id,qp,granularity,frame,trajectory_id,parent_trajectory_id,cumulative_actual_bytes,baseline_prefix_bytes,prefix_rate_ratio,cumulative_RGB_MSE,number_1x_tiles,number_2x_tiles,modified_frames,beam_rank,bitstream_hash,DPB_state_hash
uvg,HoneyBee,2,1,G4,16,uvg_02_qp1_G4_T1282,uvg_02_qp1_G4_T1164,13323,13300,1.0017293233082707,0.017165300727356225,6018,2142,6,6,dca23b47006bd5bae0cf56ada6c75dd35a1f8430ff517c20031d5184af399fb4,e6ddd802f1165db8bbca5d04f2368eb60e3ae83ff6269ee79452b8100870c8d8
uvg,HoneyBee,2,1,G4,16,uvg_02_qp1_G4_T1289,uvg_02_qp1_G4_T1198,13326,13300,1.001954887218045,0.017165300727356225,6018,2142,6,7,40a910a633d61cafaeaea97b7062dd0530542f20421b744e0c53e2058c06e0a9,e6ddd802f1165db8bbca5d04f2368eb60e3ae83ff6269ee79452b8100870c8d8
uvg,HoneyBee,2,1,G4,16,uvg_02_qp1_G4_T1296,uvg_02_qp1_G4_T1165,13336,13300,1.0027067669172933,0.017165300727356225,5967,2193,6,8,c3718d7af028f2308aa18185f8042c6b0bb9b333cfabfe6e7f85bf32da4017d5,e6ddd802f1165db8bbca5d04f2368eb60e3ae83ff6269ee79452b8100870c8d8
uvg,HoneyBee,2,1,G4,16,uvg_02_qp1_G4_T1303,uvg_02_qp1_G4_T1205,13342,13300,1.003157894736842,0.017165300727356225,5967,2193,6,9,8cc53425fbe7b092f19c9fca6ea08f94e96ef22440481315572cc32f6a316ead,e6ddd802f1165db8bbca5d04f2368eb60e3ae83ff6269ee79452b8100870c8d8
uvg,HoneyBee,2,1,G4,16,uvg_02_qp1_G4_T1310,uvg_02_qp1_G4_T1212,13345,13300,1.0033834586466166,0.017165300727356225,5684,2476,6,10,b7a9ba198358efb842ea197e97e15e22f6105c694c30ca6ec59345e7aed0612f,e6ddd802f1165db8bbca5d04f2368eb60e3ae83ff6269ee79452b8100870c8d8
uvg,HoneyBee,2,1,G4,16,uvg_02_qp1_G4_T1317,uvg_02_qp1_G4_T1166,13351,13300,1.0038345864661655,0.017165300727356225,5890,2270,6,11,4831338cf3e8966fb807998da77d2345051adf33ba7dd9fe98c3c31d38821286,e6ddd802f1165db8bbca5d04f2368eb60e3ae83ff6269ee79452b8100870c8d8
uvg,HoneyBee,2,1,G4,16,BASELINE_PATH,BASELINE_PATH,13300,13300,1.0,0.017237914085853845,8160,0,0,-1,193bbd6dc6ddd6af21a718df6e8c418e6e2f5e83e1b2abdbbe24b8cab25697d6,152a6aed0feec7645d7e812696505c4b799aaea899ffc22d981c97e194d96965
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1341,uvg_02_qp1_G4_T1247,13094,13474,0.9717975359952501,0.01926961459685117,6859,1811,5,0,50725a800fcf44c03ee9ec9ba92cbd7845942fc637f9178261d5f90c377f0ca6,297eda2fb6eca00d9ec68e80555cc33db2bd305a97b861ad88127d46c43cf70b
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1345,uvg_02_qp1_G4_T1254,13430,13474,0.9967344515362921,0.018323264259379357,6579,2091,5,1,a6c38b680fa06b60e72e5bd2b5baa592c915c8adbbbf501dc0bdf0e844f2b387,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1352,uvg_02_qp1_G4_T1261,13390,13474,0.9937657711147395,0.018502068589441478,7548,1122,3,2,c9bc5cf3bffbc14eccd09cf8900293293c5a1e45267369b97f0ca4a982467ba4,c829d9cee9c3a3851b84d39e2b90029a74321c907cf403ba54e906654619d98d
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1372,uvg_02_qp1_G4_T1268,13360,13474,0.991539260798575,0.018634753010701388,6432,2238,6,3,9013f83673608b2ff678518df1925a68d7b991cab20072a952495411c23a1067,bb802b834c8958774b460f62a9075c1af67b9e63d69e59dd25dcf2c3486cd8a1
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1366,uvg_02_qp1_G4_T1268,13341,13474,0.9901291375983375,0.018638789129909128,6935,1735,5,4,ea5921b79c8cea65e28e125342cac4226a441e9f97aa319f0b77f36f782cf891,344872510542164951dab78f4b1ea181ec25ff19ddbf192de91493abcd7d36cd
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1338,uvg_02_qp1_G4_T1247,13000,13474,0.9648211370046015,0.019269618787802756,7038,1632,4,5,e8af4a33e7e315ab2b6490c40b4243f763b35563fc1a39c202192489cbd94a5b,a428dec2004c13483e829356bf5e542af8b8b37643cef346a6425e87b123786d
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1346,uvg_02_qp1_G4_T1254,13500,13474,1.0019296422740092,0.018323264259379357,6528,2142,6,6,d0b203ecff96bbc098bf13a154cb9070a96e9107527cf01dd0a2d3733f476409,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1380,uvg_02_qp1_G4_T1282,13500,13474,1.0019296422740092,0.018323264259379357,6528,2142,6,7,aaac0a5bf1905ce049a2908beb6e4d901b6f26b54476af5d62bcad1e016ffa65,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1387,uvg_02_qp1_G4_T1289,13503,13474,1.0021522933056257,0.018323264259379357,6528,2142,6,8,b32cda5c0cd841c9a3cde969313122159d9600e74c5314d13fe726e5c92c2732,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1394,uvg_02_qp1_G4_T1296,13513,13474,1.0028944634110137,0.018323264259379357,6477,2193,6,9,5553fbfd77ea00cb2cf61b9d92be7e4edca8f789bd85a0ccff53dd200330e622,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1347,uvg_02_qp1_G4_T1254,13514,13474,1.0029686804215525,0.018323264259379357,6477,2193,6,10,bd8e44dea2a9a6b59884fac3af838a2d43c61d13ee15e72672e74b0109c7467d,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,uvg_02_qp1_G4_T1401,uvg_02_qp1_G4_T1303,13519,13474,1.0033397654742466,0.018323264259379357,6477,2193,6,11,3eefd36dad9c3a1424be9e3768be9b433e54bead87e2043a49ede6cfb50d1ddf,45c2b16c0c16e52f878f023cd1d9396e68f1755619a1116dee8d1a401a3dc037
uvg,HoneyBee,2,1,G4,17,BASELINE_PATH,BASELINE_PATH,13474,13474,1.0,0.01838850200874731,8670,0,0,-1,4004faab401e99e9a0802fc72c885b7dd15db553cdd57fbfa37fb511b669a41d,a170aa1231cba197bd66be990b2434fa950246e90cf7e48486f619c2cabc4eda
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1464,uvg_02_qp1_G4_T1338,13055,13521,0.9655350935581688,0.020358992042019963,7548,1632,4,0,2b3cf44fd261bf0e1137f7c6d5e2b262df1a793b3da02b30b9b9c0483e0852d6,bf497d72da491db048f9493c86923e242a5ae9db4da55e840e3e6a34ce5f48f4
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1436,uvg_02_qp1_G4_T1345,13484,13521,0.9972635160121293,0.0193793834769167,7089,2091,5,1,47daa1ad0fbbb165c04f7c219b2a55e0215538701b840b50c2e546fc924961f8,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1443,uvg_02_qp1_G4_T1352,13445,13521,0.9943791139708601,0.01956750440876931,8058,1122,3,2,ace9db412547ad9b87ce8fcd5b2f43d3f53a34b018d25ede2d30780a5a20dcc2,44d5d26f2574860ad532bca77c1d99806bc2f14af490c684f16af973aa5487be
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1457,uvg_02_qp1_G4_T1366,13394,13521,0.9906072036092005,0.019709862826857716,7445,1735,5,3,670885fa19e364f689e00e5c75076ef84c2467ab8b24e14f2d9985b1ec2f57cd,d6b710aca8b183627725ed4675c909720dc3417411023d89d528a9909ee1cd75
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1437,uvg_02_qp1_G4_T1345,13554,13521,1.002440647881074,0.0193793834769167,7038,2142,6,4,9634b84785284711854078e57c1cb83fca5c08fc7fa07b3bb9d4a54df0e0bdba,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1471,uvg_02_qp1_G4_T1346,13554,13521,1.002440647881074,0.0193793834769167,7038,2142,6,5,6d7603d5cd3e424e218ce297e1913e113e82407a37d3981c029921acd2ba7b5b,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1478,uvg_02_qp1_G4_T1380,13554,13521,1.002440647881074,0.0193793834769167,7038,2142,6,6,beb8d658c7ed843a94dd1e40fa916f7ec0c7d42d6c52e276150b4591470b4ef7,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1485,uvg_02_qp1_G4_T1387,13557,13521,1.0026625249611716,0.0193793834769167,7038,2142,6,7,08d493d65e2b6c6e2cc6ddf9f07a7a8e331127526af4735e9a8ffd099b2739df,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1492,uvg_02_qp1_G4_T1394,13567,13521,1.0034021152281636,0.0193793834769167,6987,2193,6,8,f5e7dd68663b5ceb0b64cb808d254098735fe160944721edaca64e1c6ed1a6e5,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1499,uvg_02_qp1_G4_T1347,13568,13521,1.0034760742548627,0.0193793834769167,6987,2193,6,9,0d492f7186a889d23a3644388722fd93fec3383d08c9ce6a3617bcc06ab2ad2b,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1438,uvg_02_qp1_G4_T1345,13570,13521,1.0036239923082613,0.0193793834769167,6987,2193,6,10,429ba83689d282f094fe41b8e27850f3b46b1a468cac30e827a2558b1071a192,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,uvg_02_qp1_G4_T1506,uvg_02_qp1_G4_T1401,13573,13521,1.003845869388359,0.0193793834769167,6987,2193,6,11,c070d8067106d5283a876fd7abc126ba8594c184337f017d4de462a1626d4982,4ce1541986d6b2fff87d8153c5c523318c7849e84046af9e56acb44650bd2b80
uvg,HoneyBee,2,1,G4,18,BASELINE_PATH,BASELINE_PATH,13521,13521,1.0,0.019441386742983013,9180,0,0,-1,a82a54553d34c84676d2f6fc5b7c37faa8b652f63b0b3f8cb8e53ba99839f188,3c72e21300046f7f94d0d0ce09eb0f1b015b8cbd8a2ccf7c01e9e7644ebc2a00
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1520,uvg_02_qp1_G4_T1464,13105,13569,0.9658044071044292,0.021601669257506728,8058,1632,4,0,b2fb843313e859b2ee03353a04d3849334b441a974d10ed9fceaaa110519cd7e,4a13b7ea763a440ba4d3b4b844ae9d37416799699818665418fd3a86fb1c1da0
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1527,uvg_02_qp1_G4_T1436,13531,13569,0.9971994988576903,0.020595008449163288,7599,2091,5,1,b1fa54efe2e809e47ccb2efce78c9206928b520a05548e08710fc1b06750d72e,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1534,uvg_02_qp1_G4_T1443,13495,13569,0.9945463925123443,0.020809445646591485,8568,1122,3,2,c39439f1319d68599090e9c3fca409bd2f5112c0dec21ff072a9af68fbed50f0,a4cde70945fa4e1e361526a38088a59c0b6ac3115e5a60e52ebedfcfa3138e40
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1541,uvg_02_qp1_G4_T1457,13443,13569,0.990714127791289,0.020941649505402893,7955,1735,5,3,b94094ecfee3520ee0c4003c43a122c5687da889c5e69013a6fdee971a31aa49,4b76d1fb1921a814f6cd14118b0b006332bb0b439244d5d32150c3360d424214
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1528,uvg_02_qp1_G4_T1436,13599,13569,1.002210921954455,0.020595008449163288,7559,2131,6,4,4438cf644c362d642d90d6ce585544624bed27d686ec6c282e34a5d5728e6dce,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1548,uvg_02_qp1_G4_T1437,13601,13569,1.0023583167514187,0.020595008449163288,7548,2142,6,5,a21664105590521a68b2ab9c799a2aec661704db9ee112c0f2a3f111d2e4f9d7,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1555,uvg_02_qp1_G4_T1471,13601,13569,1.0023583167514187,0.020595008449163288,7548,2142,6,6,219b775ab7adc828af1933b1ca16a7db27adeed1f455071a6faff2629e399c08,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1562,uvg_02_qp1_G4_T1478,13601,13569,1.0023583167514187,0.020595008449163288,7548,2142,6,7,bd3fca27568871488b4bbdc20e5868bcf42c2ad0d32d2fcbbb98545be6b39b16,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1569,uvg_02_qp1_G4_T1485,13604,13569,1.0025794089468643,0.020595008449163288,7548,2142,6,8,4a0c3084a075656820a2e66e82eb2b09dac3e0aed3217a3f64902f864553c16e,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1576,uvg_02_qp1_G4_T1492,13614,13569,1.0033163829316825,0.020595008449163288,7497,2193,6,9,6a1029be810f89a65b9d886469a8f7718df4e39c007975925cfa1e4edc3eaf1d,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1583,uvg_02_qp1_G4_T1499,13615,13569,1.0033900803301643,0.020595008449163288,7497,2193,6,10,f5dcde22b40bc93d9b518857bfec04abaa32c31a1a1fba293f8b6ca4cec54849,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,uvg_02_qp1_G4_T1590,uvg_02_qp1_G4_T1438,13617,13569,1.003537475127128,0.020595008449163288,7497,2193,6,11,88118a57d42b12299b2ddaee83e63d173aad3a36a2d9c1ddceb65c16e3896c25,62f227648a6296b1824299f0ba6672685c007e1751491f8c82a6b3a75a4005c4
uvg,HoneyBee,2,1,G4,19,BASELINE_PATH,BASELINE_PATH,13569,13569,1.0,0.020649524813052267,9690,0,0,-1,f3712db3468bd464ea730fcb5106d0290365a9eef62aec823161866f2643de68,9086219f01d77f721e482573e33731e1608e075f887596dc5c3d814611312338
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1611,uvg_02_qp1_G4_T1520,13425,13948,0.9625035847433324,0.022712875506840646,8568,1632,4,0,56cf9d69722e2d4aa3a2cc09d9bc718b2f1a7bbae94a93c0469863154b2f0a15,91abeb5d8e87bcb6b1ad1a697e2453db123dfa49dc8e52ada0964ff953adb6b8
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1618,uvg_02_qp1_G4_T1527,13934,13948,0.9989962718669343,0.021654813725035638,8109,2091,5,1,2ca0a8d641e02aa66fe8d4fdccf596d42e776bc3a2b8690174a65502cfd2e824,e94300047d802d641d1c37b0a524a556691414aefea01fb5defa49fae1c309c5
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1619,uvg_02_qp1_G4_T1527,13999,13948,1.003656438199025,0.02165402175160125,8058,2142,6,2,a50d34b6167c26879fd80cea77759f5f7fc233625b6ec76ee4fda9a7d78e10ab,ab465e951eb7dc91c3eea7ddf67cb11174f00e42cb0839a36b17d854b99a7924
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1624,uvg_02_qp1_G4_T1527,13896,13948,0.9962718669343275,0.02166519995080307,7599,2601,6,3,b8f7d8ccd8ed92344540c951d5972a670ec23525936b95f5975ef1debcd967b7,9a7a67c97e2d46bd04ece4992951612527703510d1593f2c9d507c1fd5df0868
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1625,uvg_02_qp1_G4_T1534,13871,13948,0.9944794952681388,0.02189721947070211,9078,1122,3,4,dc5ee7774ecbd299bc81626fa021fce68addf6180ef0ea22d8f0a1cb76aa2ad3,9389959a5d21a3494a172c2482cd23af009797d30e38cbf5c26aea5d012c211d
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1631,uvg_02_qp1_G4_T1534,13852,13948,0.9931172928018354,0.021897898404859006,8568,1632,4,5,ed11f1d44daaa52e7089c35be8484bc0c28e50a08f2dc32b993c52102f50a07b,2508f71cbab0e660571125af5839a9985df9529e0a21c1424a9809ae3106a6ad
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1632,uvg_02_qp1_G4_T1541,13846,13948,0.9926871236019501,0.022024360310751945,8465,1735,5,6,14a0bb0df2e3ad20187bee373997116c76d675c1b7ac9ec3abd7c4697aec6f51,9f3c96dbaf32d4adb4500dda46e7eb0d5294ff317d9ad46895e4dd1ace1e4223
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1638,uvg_02_qp1_G4_T1541,13818,13948,0.9906796673358188,0.022035930363927037,7955,2245,6,7,1dc6f157b277b3ae39bb4edae04b2cf5a75a6585812fea89092423f77ef93be6,a3ea0c4df0ffad95fb131f2109e36b4349cb300812d2cf9d48a833a1d0c7e17c
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1617,uvg_02_qp1_G4_T1520,13400,13948,0.9607112130771437,0.022721795132383704,8058,2142,5,8,1ad13d76e670777bc2129096610387ce2864a6d1756afec4df3ff0d6318fd8cc,5fb9fed2022fa341c35ca04406f250ab4e4eadab2a700414ab0b89cf86bd2b0b
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1640,uvg_02_qp1_G4_T1528,14067,13948,1.0085316891310583,0.02165402175160125,8018,2182,7,9,6f9978f5b5cda7edda989f754f1d19e8307546da178649d7d2b3da925483e546,ab465e951eb7dc91c3eea7ddf67cb11174f00e42cb0839a36b17d854b99a7924
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1647,uvg_02_qp1_G4_T1548,14069,13948,1.0086750788643533,0.02165402175160125,8007,2193,7,10,7975c35a0104e6de987fb80b5e81224d50de544209abe9ed0fdeb045baf0da0e,ab465e951eb7dc91c3eea7ddf67cb11174f00e42cb0839a36b17d854b99a7924
uvg,HoneyBee,2,1,G4,20,uvg_02_qp1_G4_T1654,uvg_02_qp1_G4_T1555,14069,13948,1.0086750788643533,0.02165402175160125,8007,2193,7,11,2c74a96038e6ec47b7f627bbc7bfcbc39cdb287439fc14cff92823b8a748d52e,ab465e951eb7dc91c3eea7ddf67cb11174f00e42cb0839a36b17d854b99a7924
uvg,HoneyBee,2,1,G4,20,BASELINE_PATH,BASELINE_PATH,13948,13948,1.0,0.021700047596823424,10200,0,0,-1,cd5bda37989c35a10ec7a4ee806dcd1ebe913505d8bd4a06471fac824bd72a8a,183f81fa4dcae280f87e653ca284600cf5160b3234d7a2a0276ae635b9c8fc8c
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1708,uvg_02_qp1_G4_T1611,13568,14062,0.9648698620395392,0.02397509606089443,8579,2131,5,0,041115d26fd7cf0ef4f7e6e3f1963134e399726cfbadcb7e02ab366a4a8de045,aba339e992cb6cb8d56210e839462d792027a264ab7c469b8a88945907f1beb2
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1709,uvg_02_qp1_G4_T1618,14028,14062,0.9975821362537335,0.022865453211124986,8619,2091,5,1,254ccb0a42543e671e215f016f52373df786fcb60a64f3a7d2c3fbbf2ad83d5d,18130fe87a20bae03fc50d233935693f533ab07836214dc61512b050b6d78f8b
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1716,uvg_02_qp1_G4_T1619,14094,14062,1.0022756364670744,0.022864350641611964,8568,2142,6,2,96ed75ac03629824cdd5b2fb0e620d142d55de6510abae51b9bfcbc384a9f834,ea3c539adfd5d935eebba04382f27cba2423ff1a0f7f326df6702faa975f261d
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1723,uvg_02_qp1_G4_T1624,14000,14062,0.9955909543450434,0.022885661164764315,8109,2601,6,3,3cf39612480cd73668bfdaf2ee8340a9913226446ed7f42c51a0e31e650dcbf2,0ab4f24af94648a15fdb14a9d89a1c2edd5aafa9819c32349b38a6f148a469a5
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1730,uvg_02_qp1_G4_T1625,13971,14062,0.9935286587967572,0.02314268669579178,9588,1122,3,4,a1d871cc84424e32c1e8a050f91e013823a59181f02884fc00c149997fb4d780,784aeb76b4b5455091dc34402e9327012f2a238edff9fd0c59ba0b74b62e399a
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1737,uvg_02_qp1_G4_T1631,13963,14062,0.9929597496799886,0.02314815321005881,9078,1632,4,5,71de8936ea4f762c646f9ea3d5790eac0ecf3eaae4bda29ba688c5426785afae,cc0ccad26d236c6126b87356ed7e0a0d36f5bd79abb71f2bc25dfe395f40f707
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1744,uvg_02_qp1_G4_T1632,13958,14062,0.9926041814820082,0.023255972715560347,8975,1735,5,6,f54a212065e0ac39bd3e6821229f0efae5eb8211099c392c096f0e330da4dd70,9f41cae45e209fdc73761fe93e7eaed64a2a8a3367c005bacbc8ae837921cd7e
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1751,uvg_02_qp1_G4_T1638,13934,14062,0.9908974541317025,0.023276309890206903,8465,2245,6,7,392aaaa6f02b141361881b1ab45c89c8c71d44cca6846a48f355a104859d28a2,3ae1a01e631e25b011d8a963a1544fc5e49593caf495fdef90377b9f893c500f
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1702,uvg_02_qp1_G4_T1611,13528,14062,0.9620253164556962,0.023977173026651144,9078,1632,4,8,9bfc8f9d2ad12ffd3acab975fde8a12e170a7a18a9922667a2689714a6e77643,5382a7747b23183293ca1c9881c88c8781ba825924dc3012e2d3c4365723372b
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1758,uvg_02_qp1_G4_T1617,13512,14062,0.960887498222159,0.023995874100364745,8568,2142,5,9,ab381da9388c62eae421f397b7c73d1ab6aa78b9af3b5a560336218e83a481cc,261e077922a721d41d1da64c88c68540375b0ba6b14f91a99b1dce8c46e3e939
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1717,uvg_02_qp1_G4_T1619,14161,14062,1.0070402503200113,0.022864350641611964,8517,2193,7,10,534d8a8b86d18eccc424d011e02b83d023cccb17d99d26782de31c88494e9bb0,ea3c539adfd5d935eebba04382f27cba2423ff1a0f7f326df6702faa975f261d
uvg,HoneyBee,2,1,G4,21,uvg_02_qp1_G4_T1765,uvg_02_qp1_G4_T1640,14162,14062,1.0071113639596074,0.022864350641611964,8528,2182,7,11,e2897b5dc6c9aac5d7bc80a9ca446c810ca1d20deebb041164543696f79b04ac,ea3c539adfd5d935eebba04382f27cba2423ff1a0f7f326df6702faa975f261d
uvg,HoneyBee,2,1,G4,21,BASELINE_PATH,BASELINE_PATH,14062,14062,1.0,0.022898495488334447,10710,0,0,-1,c9bcf2f677dabe3a19c482c4932270726f0340891126eb71cb6c6587cd93c580,e8bb196fc95c5d71f3751460bd51b64a4626bec7a72257e38178956d2d0701e9
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1793,uvg_02_qp1_G4_T1708,13619,14108,0.9653388148568188,0.025135681265965104,9089,2131,5,0,925d41108af36417fff8c78c8574858dc64e41cd470ca206095480e2885686c9,2e4f1b859ee2063d96a6d0fc1ff90aba5c8398734bf8fe3cc28fbf3e5c35e29f
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1800,uvg_02_qp1_G4_T1709,14083,14108,0.998227955769776,0.023972594819497317,9129,2091,5,1,1c314ed3be8401c64dd23da0e809bec13e4c4ae780ae93e3bcd92af81a11a2b5,8559b2156088e388a2a0255f2afef8f8409c1e130bfd506b2be9473198b6ea15
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1807,uvg_02_qp1_G4_T1716,14149,14108,1.0029061525375673,0.023972517636138946,9078,2142,6,2,e7cb07d034fb3343fad093b1822e7a617912e2df4cd7d671d5e083daca7100f8,44863711c891555c317ddecb099a5ab07affa37fcbd16be45bee2af30088599b
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1814,uvg_02_qp1_G4_T1723,14056,14108,0.9963141480011342,0.024006370513234288,8619,2601,6,3,375a2ad71df80d04ac5a98303de2d47d4fae7f9b1ff131f4593faa96c6b84831,3f876b12ac6d5b51af1aa7aa20077111aa4092cdfce9ff4f0c2a84b007d05abc
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1821,uvg_02_qp1_G4_T1730,14024,14108,0.9940459313864474,0.02427195047494024,10098,1122,3,4,9107eaee7c64ef5a03e92037951014785194e2e316d1825d6de0bd89eaebcd97,633e5137e4c0398a35e4718a9ac47762f5f2184ee1b809c745698fb0f18026f5
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1828,uvg_02_qp1_G4_T1737,14014,14108,0.9933371136943578,0.02428243146277964,9588,1632,4,5,4c894898b6c71b6c87ed0cb3eede0cbcd484992ec58d5af98d3ef092fffd2935,1cca77160ece434ee04248a8e1d894a1aa7f55df98a79a0082597a292df0e838
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1835,uvg_02_qp1_G4_T1744,14002,14108,0.9924865324638503,0.024388493329752237,9485,1735,5,6,8241ec4e3ca7a562ad873883d26d9792f50c6f2cf9e0274931a8b3eb8e76a96e,7916bf1f2c70cb2ebc915f8f29746ba0ac7fff2a935c0a34f546583cccb597e5
uvg,HoneyBee,2,1,G4,22,uvg_02_qp1_G4_T1842,uvg_02_qp1_G4_T1751,13981,14108,0.9909980153104622,0.024418544897343963,8975,2245,6,7,cd6ddbf06ba9e53fbc7264f2e9b9fd0e7f3d3fe95263c3217ccb583dbdaacd64,6d80f931b856ded5d1e9cd71b6b270d0cc1889c8f6a13e01ee73c454ef14104f
