dataset,video,video_id,video_tag,test_group,method,stage,beta,checkpoint,checkpoint_sha256,qp,num_frames,fps,bytes,bits,bpp,kbps,total_pixel_SSE,aggregate_MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS,bitstream_path,bitstream_sha256,state_sync_pass,compression_hash_before,compression_hash_after,bytes_consumed,decode_status,independent_decode_pass,finite,reconstruction_sha256,FloLPIPS,feature_path,feature_sha256,num_transitions,metric_decode_pass,split,step,video_index,real_bytes,provenance,metric_audit_sha256
fresh_ulong,fresh_ulong_10,10,fresh_ulong_10,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,29.97002997002997,34463,275704,0.0020774860146604937,129.10714285714286,599351.7626953125,0.001505412694848614,28.223444259665158,0.977701430208981,0.9573726747184992,0.07688576146028936,0.0775830140337348,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_10/v3_beta_low_qp1.bin,be70ea1bd5272700aeffb4b57f23bf6a465cd847c3d88eba9dbb61d6e3f6ffaf,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,34463,PASS,True,True,46d3074b2d1edffe51b69f5cadf431d65c72f6024071ed64dbadd4e7bec0382f,0.05982009209101162,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_2_qp1.npz,857428fff3f1a2afdf9ceebb9a510bc6c245bad101697ebab9b8f315fd0ce40a,63,True,final,20000,2,34463,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_10,10,fresh_ulong_10,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,29.97002997002997,43527,348216,0.0026238787615740743,163.0631868131868,541874.9111328125,0.0013610460851418138,28.661271692978136,0.9798807082697749,0.9614160703495145,0.0694654209073633,0.07114601507782936,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_10/v3_beta_low_qp2.bin,fa1b73270f4a25daa7d8412a2266b2c4abdfc5f20b16a67ee6565e2bf960ce0a,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,43527,PASS,True,True,5023302ae5063568d696df0fea5eb19c8a04cb7fd1efbce1cc2c2aac80dec83c,0.053981612776480024,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_2_qp2.npz,683b26e09f4e8190a44bb38cc8294a612bbaacde231ad5661da162bd40334b36,63,True,final,20000,2,43527,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_10,10,fresh_ulong_10,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,3,64,29.97002997002997,56347,450776,0.003396689332561728,211.09015984015986,506477.87158203125,0.0012721381081965725,28.954657374519527,0.9812330296263099,0.9646040452644229,0.06362550013000146,0.06739575881510973,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_10/v3_beta_low_qp3.bin,6edb63dff5b08f786575878f4386727a2baca22b2f7adf986a837c9fe44ac711,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,56347,PASS,True,True,6f33aa658c918bf2645da29aeb40e5064a82389f9b075e0d69ae9081c50c601d,0.04919424842274378,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_2_qp3.npz,762458fa8bf70e4eda512e8373fbb27e38e8de74e1aff5d18a3fb4498cd85d1a,63,True,final,20000,2,56347,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_100,100,fresh_ulong_100,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,30.0,20611,164888,0.0012424647955246915,77.29125,3361090.654296875,0.008442168446725289,20.73545986610248,0.9043825818225741,0.6811114270240068,0.26146513083949685,0.15237974748015404,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_100/v3_beta_low_qp0.bin,a9d4a788b046eec4650cd9230e401f376e24a78ade609fb60cb420bcfb70474c,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,20611,PASS,True,True,ed0f4d314ebcad7c5566add4bde12e65546ea47a31a5a49937d4b54f90aa0460,0.3054012202081226,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_3_qp0.npz,a58dc53b46fd18f76f29541c6633c2e50c462a7c377d1ca0ca83c979c1d06da3,63,True,final,20000,3,20611,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_100,100,fresh_ulong_100,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,30.0,27203,217624,0.001639841338734568,102.01125,3098395.3828125,0.0077823475849481275,21.088893760953887,0.9122912092134356,0.717131276614964,0.23583866865374148,0.13557828404009342,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_100/v3_beta_low_qp1.bin,90ff4b6c22b152e1a97d36efc3c5c7289e0236f9b5c62b87be5030b75c3b858d,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,27203,PASS,True,True,b34e79d532ae9ce2867aae99489ece9add5f47ca5844d889a57631d223c25645,0.25954451802231016,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_3_qp1.npz,2410e6f8f7625594fe28ca8ab796275b8a347fc9f98842e3f5520dd43978e875,63,True,final,20000,3,27203,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_100,100,fresh_ulong_100,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,30.0,35782,286256,0.0021569974922839505,134.1825,2886788.08203125,0.007250846158329842,21.396113092289436,0.9188718674704432,0.7494200570508838,0.22112212725915015,0.12243397161364555,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_100/v3_beta_low_qp2.bin,e9e23d5f228d55e509f994625f17640f61498cdc1d615a0643bb763761036257,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,35782,PASS,True,True,03cf695b705658dedd47ba381cdd6fd4187fca9ca0183ec6a5b654344744f4b8,0.23702358690992234,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_3_qp2.npz,730671632683f8e256083ed06809aeb4c74c8c420153a54323d1d3363f9a934a,63,True,final,20000,3,35782,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_100,100,fresh_ulong_100,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,3,64,30.0,47074,376592,0.0028376977237654323,176.5275,2683300.6953125,0.006739739802639181,21.71356869704931,0.9249123176559806,0.7774986261501908,0.2053173405583948,0.11470205243676901,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_100/v3_beta_low_qp3.bin,02371d07e97b2045a2d68350bcf05e710f6eeede22b47688402d8de1e20cb8aa,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,47074,PASS,True,True,368c7f6c909e3cf38950e4b1d8d86b23a005d67a5df656c73ebfe0e7c7dc235c,0.2148045374760552,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_3_qp3.npz,b12fc0f70ec47318698bc4f8afbc507971c0e092a043409fc8ff12fce1dd8e5d,63,True,final,20000,3,47074,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_101,101,fresh_ulong_101,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,30.0,30604,244832,0.0018448591820987654,114.765,521806.154296875,0.001310638689700468,28.825170159347316,0.9491020254790783,0.9465082101523876,0.12375683442223817,0.12036233860999346,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_101/v3_beta_low_qp0.bin,66f85461eb7b0e0bf1dbb54aa390a176855be31abe7d5d13b2954bfe24d9d3b1,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,30604,PASS,True,True,20182f6eb603ccff932b4059107f30d8ba2190a468c6b28b384c855b2e4f3d61,0.10916070935745088,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_4_qp0.npz,220248852f004ae9d2123c201345f8cf3e71143566bb965cf507df46a56d2a73,63,True,final,20000,4,30604,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_101,101,fresh_ulong_101,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,30.0,42903,343224,0.0025862630208333334,160.88625,496192.4423828125,0.0012463038374857648,29.043760677431003,0.9519657390192151,0.9515142273157835,0.11200100427959114,0.11058843228965998,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_101/v3_beta_low_qp1.bin,18b0a5ddab2a0c4979c132a20faeb9a55016282792fea9404649c5216a634a9b,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,42903,PASS,True,True,a2b4b71123488a50614dbd677dd385ec21d0d4add2118ad50a33ce4429b750b4,0.0994709102170808,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_4_qp1.npz,99ff95a4fcdf7d7279a3697db271a529cb5acc9d21bc2771a16b78f160c615e9,63,True,final,20000,4,42903,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_101,101,fresh_ulong_101,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,30.0,60607,484856,0.003653489101080247,227.27625,449079.82080078125,0.0011279694251562834,29.47702672219586,0.9563153898343444,0.9573086844757199,0.09935128246434033,0.10357451811432838,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_101/v3_beta_low_qp2.bin,133c1147664f272e59647977b6f4b80374a159439db85e368a920f4d0a6cdd32,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,60607,PASS,True,True,94d00c1c4ef33c5f119c3729d549594c7d26711fded8fe54c3f2c9b0b0f37046,0.08926074153610639,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_4_qp2.npz,c66a68ed5c9d565548c9f0028fe0bfa9e73d14402f2991ae79fb3994d3f1eecf,63,True,final,20000,4,60607,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_101,101,fresh_ulong_101,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,3,64,30.0,83436,667488,0.005029658564814815,312.885,414562.8310546875,0.0010412718999533005,29.82435851439798,0.959548145532608,0.9617934040725231,0.09014759166166186,0.09833072405308485,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_101/v3_beta_low_qp3.bin,5b302471f11fdc9043c3847434259e92804fbdacaa1c645fbbea01c53215fc5a,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,83436,PASS,True,True,c8d55c641fe8727ea60b1278c03838fecc5f84950b4c9dbe9fe8885c0173381b,0.08104252626025488,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_4_qp3.npz,df4df7b77c0541dcc020a5cf19936e5ef124a9866dce14a67d2cf1b5acb6c611,63,True,final,20000,4,83436,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,30.0,18756,150048,0.0011306423611111111,70.335,2428017.2109375,0.006098535384660886,22.147744519946624,0.9286807673051953,0.7372627919539809,0.25839518452994525,0.12870446871966124,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_102/v3_beta_low_qp0.bin,fcdd883a718a6c04a75a0627533a8768b55296caa74bae766d6609b907e6431a,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,18756,PASS,True,True,550d91949dbe64bb3506453f5e2af9c13bd2bce012575138ed92e8f712e8765d,0.25609686970710754,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_5_qp0.npz,88b2fde23403a8b303c3d29210238c0e6f6a43149d2ac345afc2e662324ed23f,63,True,final,20000,5,18756,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,30.0,24412,195296,0.0014715952932098765,91.545,2197910.361328125,0.005520567997002308,22.58016236532871,0.9352874429896474,0.7689841240644455,0.23522729356773198,0.1102999858558178,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_102/v3_beta_low_qp1.bin,e526cfd7a148b6df7737fb6653c7abdaf61167ef43ac8183ba99aa87e2f3c653,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,24412,PASS,True,True,40544df7a556c890b3af3a8b5d925b4ad4f4b5ba2064d4ddf0aed5b340d210af,0.22801140494762906,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_5_qp1.npz,ebd0900e49bb1992192149890bbeb5fe85dac5471d197a3443f6f8c8786a63dd,63,True,final,20000,5,24412,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,30.0,31163,249304,0.0018785566165123457,116.86125,2011118.677734375,0.005051396820280287,22.965885134736403,0.9406716004014015,0.7945878859609365,0.21893164864741266,0.09811883326619864,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_102/v3_beta_low_qp2.bin,a76c720052bb34da11952cc086d99e7614afb346b2d67172ba03299344b59e58,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,31163,PASS,True,True,ed875d97d6d0944f5057e79f65cbbb36c86c730371c2bedf0ba10a87e7b29ce5,0.20817536091993724,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_5_qp2.npz,34754887c67e72fce6cee977d85c8d706df1959027c93e206b0d41f5951333a3,63,True,final,20000,5,31163,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_102,102,fresh_ulong_102,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,3,64,30.0,40336,322688,0.002431520061728395,151.26,1864914.56640625,0.004684170862284217,23.29367271756416,0.9448014423251152,0.8155177244916558,0.20315523818135262,0.0929927434772253,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_102/v3_beta_low_qp3.bin,f27b4eae811cab5247ff44c182b9b5ad085ec794e6f48137d8b52aca5098f78b,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,40336,PASS,True,True,24ac5b66f268fe11fa974179b91af0c1b6e4b5cbfa65ef8028e3668127019fdd,0.19155214655966984,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_5_qp3.npz,9279015c9c1e9597c07e73e5615a552b42fed17e157529b7c4dc3c12e70fd792,63,True,final,20000,5,40336,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,0,64,30.0,42329,338632,0.002551661361882716,158.73375,872309.2763671875,0.002191009587711758,26.59355721991463,0.9821796389296651,0.9433412896469235,0.09273759601637721,0.08844269998371601,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_103/v3_beta_low_qp0.bin,bb9a6b982d50e3f4e497178949567def5b9003f08cb187421d60f1d31ec2645a,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,42329,PASS,True,True,65d291ec0189f224fd4d5c9a41aaf2c1a6b956a5193e062a759d498aa28c8d98,0.11657787315429204,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_6_qp0.npz,b4b7418c921747b0aecaf54c36975e3a716383b57a4d2b2ac7f95d3a3f1cd899,63,True,final,20000,6,42329,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,1,64,30.0,52813,422504,0.0031836540316358027,198.04875,779220.9716796875,0.0019571964510183767,27.0836558041697,0.9840442668646574,0.9506767774000764,0.08210330724250525,0.07763765007257462,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_103/v3_beta_low_qp1.bin,fd69cbc7b8c77d4bd25357fdf3b09f22ef3954a919c9d7f153473eb2dfb57912,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,52813,PASS,True,True,b735cbb0ea4ac5b6545cb4dab7d3974eca1774d7e4a32d26d4ad1573a94f4c2c,0.10164588494669824,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_6_qp1.npz,2fa6e0bb25c4a768046d1baab6ea4c654aadbd34705d80e1305dd289abfc6a79,63,True,final,20000,6,52813,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
fresh_ulong,fresh_ulong_103,103,fresh_ulong_103,,v3,stage_b,beta_low,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/checkpoints/stage_b/step_20000.pt,6681cc04f772c07909b3bc74217f4f1b84caa782986f4beb9d66cc89da7a39e1,2,64,30.0,66753,534024,0.004023980034722222,250.32375,694846.6279296875,0.0017452704734763,27.581372586556885,0.9857083531096578,0.956893902271986,0.07293866766849533,0.07128428481519222,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v3_pb_scale/bitstreams/final/fresh_ulong_103/v3_beta_low_qp2.bin,73d484fd2d370e4cdc6d595bf6ec8cb41440404e6b0abb1ce9b05ee2031041a1,True,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,0f0c0e2358ceec024230154da4777ed5c444a8382af1ec9d7165f3d7886141cf,66753,PASS,True,True,c42f37798774b62aeb56bac1f1a850c617f493d69d56d2e85a0a5f21d073a6a4,0.08620437973785022,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_neural_wrapper_v4_1_high_convergence_metrics/features/final/v3/video_6_qp2.npz,bee781bd72658734fd6f233777654204a7739860bc105cedf32fb55d3c49fe65,63,True,final,20000,6,66753,reused verified V4 spatial/RANS results; new independent metric decode,cedbc8f5f3f2d187b7a139b611a7eb2e51b5262f9ec9780fc23a0ead0d665513
