step,beta,qp,video,start,crop_x,crop_y,loss,LPIPS,DISTS,R_est_bpp,proxy_L1,PSNR,MS_SSIM,wrapper_gradient_norm,bridge_gradient_norm,generator_gradient_norm,all_finite
10863,17.302782275540444,0,clips_long_1920/e5cf18c8-7b45-456e-b623-5f10cf69a219.mp4,263,927,610,0.30577319115400314,0.08935224264860153,0.14234636227289835,0.004250089715545377,0.05361940463383993,27.19517059004547,0.9360332886377971,0.5264115966578363,0.8096248247807312,0.5403250739958199,True
10864,17.302782275540444,3,clips_long_1920/4e5ff961-5dff-49be-b2d1-5d0ef539f639.mp4,129,513,609,0.509539783000946,0.21854210396607715,0.18026534716288248,0.006371560040861369,0.048659155766169235,29.66055237418295,0.8403439521789551,0.9402048592714066,3.0718120097151855,1.5686315501473376,True
10865,17.302782275540444,1,clips_long_1920/49c616d4-f084-49e3-a7a9-f491d7ea6c08.mp4,651,1223,278,0.586422473192215,0.2816984752813975,0.19095460573832196,0.006544467423130603,0.05318858350316684,20.122342923900913,0.5998262961705525,0.6402058680272199,2.2204154391655972,1.0362198853819062,True
10866,17.302782275540444,2,clips_long_1920/7046ddc0-6f34-414f-8c4f-dc61648aabd2.mp4,139,677,425,0.33035241067409515,0.07478287816047668,0.1349869966506958,0.006938733393326401,0.05231382946173349,25.977831518955988,0.9168225129445393,0.5174496173606544,0.762325322391171,0.35042377262359065,True
10867,17.302782275540444,2,clips_long_1920/5788a445-abaf-4cb4-b4c3-6ee193659db4.mp4,154,193,360,0.36806050688028336,0.09218039611975351,0.11781615018844604,0.00909581920132041,0.06809719403584799,27.524989922737042,0.9324177900950112,0.5435310017942978,0.8173568794915305,0.36490645943431926,True
10868,17.302782275540444,2,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,161,866,619,0.3671688139438629,0.11157021423180899,0.14906181891759235,0.006128790691339721,0.049164285262425736,28.185749141071845,0.8871038556098938,0.6011762745215332,1.2656976487803409,0.5514610891192934,True
10869,17.302782275540444,0,clips_long_1920/dde6485e-dca4-400a-928e-06f6625f7f5e.mp4,298,345,4,0.11409370973706245,0.0120990506062905,0.08157110214233398,0.0011082590305401634,0.12475938598314923,41.01022702522426,0.989418625831604,0.3793664612394161,0.3847406016845754,0.47597471179956746,True
10870,17.302782275540444,2,clips_long_1920/da35f02b-7fb1-4758-b31e-bf95ea570db5.mp4,168,226,505,0.4215178117156029,0.14211250344912213,0.1587132414182027,0.0069487286964431405,0.04597145194808642,22.813397427093676,0.7365038990974426,0.4139975582151383,2.4371319526115363,1.0217084880326195,True
10871,17.302782275540444,3,clips_long_1920/cb57c4b9-ee46-4ea1-ad2b-d2cdc5056b8b.mp4,322,375,63,0.2991126701235771,0.05795067052046457,0.14708995819091797,0.005404600388525675,0.05574107294281323,35.13411523429098,0.9678561886151631,1.0468037813766677,0.9650900419490672,0.7330718652663708,True
10872,17.302782275540444,0,clips_long_1920/627f9219-4b43-4599-89a5-9ab8cb394de1.mp4,195,1325,133,0.160832691937685,0.015559746262927852,0.11607128381729126,0.001621585067672034,0.11437210688988367,34.54909477280481,0.9905596772829691,0.2998663819972663,0.6813642855944759,0.60136045259329,True
10873,17.302782275540444,1,clips_long_1920/ab764517-e437-4c31-be56-9435c7495f8f.mp4,422,1226,491,0.5483886748552322,0.24103105564912158,0.23497257630030313,0.004161474246454114,0.03799480199813843,26.222786712739925,0.6486194928487142,0.5645374870543033,1.6213246361478806,0.8513124874296893,True
10874,17.302782275540444,3,clips_long_1920/b4ca0cc5-7e10-473a-881a-73be979194fb.mp4,19,507,813,0.5618883818387985,0.25594183802604675,0.19934741655985516,0.006124363901714484,0.0630574623743693,21.3183306388054,0.5911919275919596,0.6455433055785929,1.822152875802502,0.8441656206120643,True
10875,17.302782275540444,0,clips_long_1920/2a9ecff1-b76a-4e94-90fe-658bf8fa84b2.mp4,722,1054,49,0.34031902253627777,0.09867609292268753,0.18917280435562134,0.002965099658467807,0.11656467368205388,28.869302594850595,0.9206848740577698,0.41048078075937616,0.8562088805207931,0.5654862696593499,True
10876,17.302782275540444,1,clips_long_1920/6138c600-026a-4f69-866e-a704df1f5691.mp4,541,722,192,0.5244186669588089,0.2655416329701742,0.16991202036539715,0.005101432082786535,0.069603830575943,20.753438122060228,0.6485178073247273,0.32846754896240676,1.9049897349110005,1.1309406260705712,True
10877,17.302782275540444,3,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,309,1490,191,0.4774743616580963,0.17640972634156543,0.15460314353307086,0.008434198001244416,0.05264072120189667,26.769036016303684,0.8174351851145427,0.6374846749491729,2.0577174188450096,1.2853773041741918,True
10878,17.302782275540444,1,clips_long_1920/2884e68a-8e5c-4e6b-929c-7c14525b9376.mp4,43,238,314,0.43860677629709244,0.1386297841866811,0.18613523244857788,0.006552457867655903,0.04659954955180486,23.05973579386358,0.8290571570396423,0.28065627886676237,0.7555914578999758,0.438971132037963,True
10879,17.302782275540444,1,clips_long_1920/5788a445-abaf-4cb4-b4c3-6ee193659db4.mp4,292,33,517,0.22886674106121063,0.050987595071395234,0.11848332484563193,0.0033834579905184605,0.08525911470254263,31.620766464768536,0.959433098634084,0.5507569690706178,1.6549314715676073,0.5577229276160045,True
10880,17.302782275540444,2,clips_long_1920/779ddec7-04ca-4152-a587-23901afc8f2c.mp4,228,705,194,0.21641863882541656,0.04031338915228844,0.11831378936767578,0.0033048164332285523,0.060893892000118896,35.62673741803755,0.9733845988909404,0.3824374937661708,0.3900529691846189,0.35424984912091995,True
10881,17.302782275540444,3,clips_long_1920/be04072e-fd29-4d3d-8d67-5f3c98420852.mp4,274,181,103,0.1942671649158001,0.02986766708393892,0.08318690458933513,0.004663437178047995,0.052215506633122764,37.06774957599156,0.9820988178253174,0.5721553427444622,1.2002293307791716,0.4346972483312735,True
10882,17.302782275540444,3,clips_long_1920/2692b510-7320-4ded-a5da-29f32370d3da.mp4,176,1128,266,0.19571122154593468,0.04759301245212555,0.10749606291453043,0.002308765688212589,0.06740634391705194,36.869490891675966,0.9781556328137717,1.060447771569607,1.1697553105806735,1.4386654337135796,True
10883,17.302782275540444,1,clips_long_1920/2884e68a-8e5c-4e6b-929c-7c14525b9376.mp4,34,167,699,0.3213886618614197,0.09007034947474797,0.16447869936625162,0.003828816154661278,0.059044161190589264,29.134697541056234,0.924681802590688,0.6103370045907703,1.8929496479583083,0.6639161470029671,True
10884,17.302782275540444,0,clips_long_1920/5c5ea358-5adf-426d-b2e4-64a9ac9761c6.mp4,31,657,79,0.4385218471288681,0.17405302822589874,0.22252692778905236,0.0023847580499326186,0.06789359947045644,26.02488576610788,0.731548011302948,0.5611180750980627,2.3358653793590323,0.9605015423782852,True
10885,17.302782275540444,3,clips_long_1920/5448e397-f6d4-4929-be82-2e6ea5ff16d6.mp4,2237,1065,198,0.3280620723962784,0.09235545496145885,0.15328131119410196,0.004731656983494759,0.055447561045487724,31.392057975711204,0.8979438344637554,1.3135777216722906,3.5098279433291384,1.5314402012779234,True
10886,17.302782275540444,1,clips_long_1920/76514216-64ce-4afe-aaf0-3c2332ba6f85.mp4,99,1374,61,0.11527784913778305,0.023782830064495407,0.084586501121521,0.0003683105460368097,0.05357207109530766,37.9209586608008,0.983069876829783,0.618812715620725,1.1910629655969864,0.5283543262134158,True
10887,17.302782275540444,0,clips_long_1920/f3f6c1bd-08ce-4d45-a963-b68efa0f2150.mp4,2099,1219,739,0.3252670466899872,0.13872473190228146,0.14671043554941815,0.0022533704953578613,0.08422911912202835,22.427045548656952,0.5791787902514139,0.5016664875489176,3.8278725159911566,1.6949252845021112,True
10888,17.302782275540444,2,clips_long_1920/4220af28-1547-40e4-9a62-a9a8292d8b44.mp4,266,557,502,0.4349338710308075,0.1198547532161077,0.18987852334976196,0.0072067025175783775,0.050457319865624115,26.838763344756643,0.8739978075027466,0.7652935479128217,1.425628849428337,1.2546177344446878,True
10889,17.302782275540444,2,clips_long_1920/515c5391-97c3-40db-9f90-e44dd0ee7137.mp4,134,625,545,0.5232101380825043,0.1603340556224187,0.2001156409581502,0.00936815639336904,0.06652425974607468,24.921452999845833,0.8080733021100361,0.711371965792437,1.648459514276461,0.6586738345313577,True
10890,17.302782275540444,1,clips_long_1920/39629ccc-8e9c-4293-a2e9-8bde2f44a6f0.mp4,152,1439,715,0.41152577847242355,0.15322084228197735,0.16507991154988605,0.005363367653141419,0.04238345846533775,26.218169664926094,0.8483193516731262,1.6777268152504317,1.6485588670675548,1.1235589263105281,True
10891,17.302782275540444,0,clips_long_1920/ffc7fe99-df7a-40fb-ad06-8f1b2460ae04.mp4,151,289,128,0.6630928814411163,0.318558136622111,0.2559465169906616,0.005098665909220775,0.03671139727036158,25.204516888790415,0.6355108221371969,1.2061268837079546,3.861553294778616,1.576959233168953,True
10892,17.302782275540444,3,clips_long_1920/e1617c77-15c1-4ff5-99e5-0defaaa0a785.mp4,2,183,202,0.1857679896056652,0.040528242786725364,0.08664749066034953,0.003355710689599315,0.052911852796872466,36.67439818081811,0.9780928691228232,0.7707984943880107,0.733610876311805,0.829821204232496,True
10893,17.302782275540444,2,clips_long_1920/bf78cd45-924a-49d3-a4e3-8a38d58f8da8.mp4,219,824,455,0.7227864265441895,0.35127460956573486,0.22682348887125653,0.008330255775945263,0.05516887456178665,17.242341123953704,0.5155955950419108,0.38992670529132833,2.51784741606209,1.1403486136997318,True
10894,17.302782275540444,1,clips_long_1920/1c04cfda-cdc9-4e98-aa57-6add86af63bb.mp4,346,872,185,0.4294409677386284,0.1835826337337494,0.16913636525472003,0.004395810620432409,0.06622210144996643,20.096035889122,0.7180018424987793,0.4208788244401267,0.9830872731447368,0.603357371298348,True
10895,17.302782275540444,0,clips_long_1920/ab764517-e437-4c31-be56-9435c7495f8f.mp4,250,718,328,0.29004935920238495,0.10279360910256705,0.14491301774978638,0.0024047383146050074,0.07340617229541142,30.672308872410255,0.9124260346094768,0.5507499281736963,0.9839016096585725,0.6628618817799925,True
10896,17.302782275540444,0,clips_long_1920/41ea6258-0924-4696-87cd-7733c386a005.mp4,365,1632,385,0.47184646129608154,0.23277121782302856,0.16788657506306967,0.0040875529909196,0.04626103490591049,22.849111363803676,0.6302148302396138,0.3998785534272913,1.7342683026214938,0.7558749606114442,True
10897,17.302782275540444,2,clips_long_1920/da718a2f-6cee-44ad-a55f-88e8398f95f1.mp4,679,1568,56,0.5272137522697449,0.2179778814315796,0.12103629112243652,0.010829850148487214,0.08130395164092381,22.042074232398562,0.7430284221967062,0.721740453409076,2.120580667357153,0.9636730747729204,True
10898,17.302782275540444,0,clips_long_1920/7046ddc0-6f34-414f-8c4f-dc61648aabd2.mp4,11,349,178,0.2289884313941002,0.06758110970258713,0.11860795815785725,0.002405316112951065,0.11807051052649815,31.951650101085917,0.9721820950508118,1.2338472571471717,0.9399074642763525,0.8667674030494817,True
10899,17.302782275540444,1,clips_long_1920/6c8d18cc-72a6-47e3-8a59-b4a9a3249d68.mp4,4,439,577,0.4749654680490494,0.17915338774522147,0.1841641068458557,0.006419488425308372,0.05729660640160242,19.529509061613894,0.668389638264974,0.3984867877199552,1.7911932764037226,0.7421278662466646,True
10900,17.302782275540444,0,clips_long_1920/013d7951-5833-4d8a-931e-6d0d46c99041.mp4,338,236,717,0.5107173472642899,0.23535370826721191,0.22363066673278809,0.0029543852579081427,0.061386081079641976,23.69760999225064,0.6842974225680034,0.6641527013039312,2.8162860542465693,1.66482036649744,True
10901,17.302782275540444,2,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,132,532,358,0.4805840849876404,0.18739573657512665,0.14359976847966513,0.008614453739331415,0.05345380182067554,23.161582676602464,0.7763724724451702,0.5050457808834811,1.8153235069820117,0.9437523278785275,True
10902,17.302782275540444,1,clips_long_1920/71769ca7-8bb0-4a23-8eb1-7cc58e7c6ac3.mp4,492,611,779,0.5613717585802078,0.2573816776275635,0.2099589506785075,0.005406686492885153,0.04804093639055888,23.367475650512453,0.687222421169281,0.5659577621979985,1.9475245181537977,1.1025999623401843,True
10903,17.302782275540444,3,clips_long_1920/0d2cae82-d10f-48f1-88ed-4b3447c574f5.mp4,362,1499,46,0.46901077777147293,0.15562254190444946,0.1873828371365865,0.00725723517825827,0.04350371162096659,27.113743601902897,0.7511800924936931,0.365849694808266,1.2031821896926576,0.6060523834282366,True
10904,17.302782275540444,3,clips_long_1920/ad795314-bd96-4033-91c3-10eb68736f3c.mp4,19532,1190,523,0.3301200643181801,0.0867572749654452,0.1760488748550415,0.003861073802302902,0.0506582868595918,29.997393496454585,0.9095325668652852,0.4182218330878569,0.9655252484116965,0.6707828575071741,True
10905,17.302782275540444,2,clips_long_1920/d714aca8-24cb-497e-99b9-71d2f40de403.mp4,598,1190,395,0.4615687280893326,0.17140978078047436,0.16546744108200073,0.007170611711141343,0.061997268348932266,21.689176507571183,0.7155600786209106,0.2571747737536867,1.4966812575384858,0.8140703763016093,True
10906,17.302782275540444,1,clips_long_1920/f2f6e0de-dc8a-4ecc-89ac-d507c30effc6.mp4,320,1234,26,0.2522469311952591,0.047677534321943923,0.15214447180430093,0.003006843151524663,0.03981640934944153,35.18767498983188,0.9813046256701152,0.35683142062966455,0.8976272303162637,0.7049390150332916,True
10907,17.302782275540444,3,clips_long_1920/6c8d18cc-72a6-47e3-8a59-b4a9a3249d68.mp4,473,856,176,0.17567773163318634,0.036133162677288055,0.08985310792922974,0.0028228090232005347,0.08490133533875148,40.291964315473436,0.984861393769582,1.5110045501529983,2.130977795305055,1.8200662846419506,True
10908,17.302782275540444,2,clips_long_1920/7f9acd68-5c43-4510-a3fa-c4330256802b.mp4,169,909,647,0.42855553328990936,0.15632019440333048,0.19262280066808066,0.0045774930622428656,0.04091701408227285,32.67346096395757,0.9437959392865498,1.3486692669456446,2.6656973095317675,1.6223075440682642,True
10909,17.302782275540444,1,clips_long_1920/df762f3b-6ad3-412c-9b9e-b89c0f7f799b.mp4,312,1001,757,0.4133483022451401,0.14692127207914987,0.172852357228597,0.005373862130606237,0.05918896074096361,24.02337731367762,0.8338593244552612,0.3950524693030312,1.1988480278686924,0.5985627979364498,True
10910,17.302782275540444,0,clips_long_1920/387a85bc-66b9-42cd-9751-97ebdd12394d.mp4,378,256,788,0.43214908242225647,0.14907950659592947,0.2534019152323405,0.0016917182074394077,0.0396245593825976,32.45908725035222,0.9162091612815857,1.2934355116141274,4.185916350651162,1.8425461439402764,True
10911,17.302782275540444,1,clips_long_1920/ca896587-09bd-45ab-bd31-cef88e1abe3a.mp4,413,608,191,0.44187694787979126,0.19259050488471985,0.16171028216679892,0.005030330115308365,0.05374600489934285,26.006463597904173,0.7588293353716531,0.615880478016498,2.467561729811708,1.0994817334183384,True
10912,17.302782275540444,0,clips_long_1920/ea3e430f-b90d-4f90-ab8c-d81b3ef74fe3.mp4,429,411,203,0.4507303535938263,0.1472728004058202,0.24138291676839194,0.0035534371078635254,0.0590263952811559,23.203281272538973,0.8943855365117392,0.5289485188539329,2.048332756794036,1.1659533517717116,True
10913,17.302782275540444,0,clips_long_1920/0601cfa6-cc6b-43f2-ae79-1dacbb38233e.mp4,94,899,173,0.4481026828289032,0.2172193427880605,0.18207077185312906,0.002782453637337312,0.06683673212925594,22.53531695238871,0.6407227516174316,0.8410486046262527,2.3249288878833902,1.5412066155903297,True
10914,17.302782275540444,0,clips_long_1920/2665ef70-0ff0-48ac-8634-87e6e9c5c4ad.mp4,563,500,632,0.25564461946487427,0.0498535434405009,0.18499056498209637,0.0011712468064312513,0.053466666489839554,35.342434334190436,0.970517893632253,0.5030904467447808,1.044626792595846,0.7157649787166878,True
10915,17.302782275540444,0,clips_long_1920/2aec6205-995b-4998-8a01-78735912f4db.mp4,147,347,365,0.6089470833539963,0.26260796189308167,0.2256777286529541,0.006931183646277835,0.073261263469855,13.553973434421284,0.6065220832824707,0.26046104740529613,1.521153708511297,0.9827277131886494,True
10916,17.302782275540444,1,clips_long_1920/a63fd99e-41ec-40db-a87f-c666e9cd9386.mp4,163,1442,150,0.15004371106624603,0.017927562817931175,0.11781636873881024,0.0007859672768972814,0.0700354923804601,36.08854569382615,0.9938500920931498,0.6167536060247746,0.4513124756246172,1.0858854927112624,True
10917,17.302782275540444,0,clips_long_1920/ca90ef6a-1e39-497d-89e4-d1044d1c2916.mp4,219,304,416,0.5299414545297623,0.22622587780157727,0.20924925804138184,0.005425414225707452,0.05915731439987819,20.665816323210368,0.6538187265396118,0.25084923094208883,1.7748526480967377,0.9177498071642374,True
10918,17.302782275540444,1,clips_long_1920/0d25d1f1-4f25-4165-9947-c28c603a44c8.mp4,11226,476,249,0.39080479741096497,0.1184669112165769,0.18915029366811115,0.004769234462097908,0.06665523101886113,17.245011186258957,0.7902788122495015,0.4157189064025419,1.094894244008306,0.6016863122933207,True
10919,17.302782275540444,3,clips_long_1920/b20e3bf2-9490-4815-a025-f3fdcba5c946.mp4,552,1557,661,0.34226246178150177,0.09714396049578983,0.16298057635625202,0.004725394241783458,0.0375450092057387,35.593434579564224,0.9545330007870991,1.2829180827454132,2.5954016912775537,2.5308290570501177,True
10920,17.302782275540444,1,clips_long_1920/146f2f78-5e9c-4e5a-a2f7-51bbb7e851df.mp4,457,1043,187,0.36567575484514236,0.1226441313823064,0.16979189713795978,0.004203850170597434,0.050141672293345124,32.35959738651067,0.9330992897351582,0.6927179698562317,1.6068992536685156,1.0744705251663362,True
10921,17.302782275540444,3,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,176,1028,597,0.5174796432256699,0.17822093268235525,0.16582789023717243,0.009990971069782972,0.05592258398731549,25.01778568483325,0.8004149794578552,0.9592112434493077,2.486716123777445,1.333848402796402,True
10922,17.302782275540444,0,clips_long_1920/df9f7df3-90e5-49e9-aa26-ebf52a2ae9b9.mp4,59,793,746,0.4096807762980461,0.16939975321292877,0.18024619420369467,0.0034377944757579826,0.05514355003833771,26.385220925079903,0.8336365421613057,0.6950690284459773,1.7681911045026442,1.3526569734656206,True
10923,17.302782275540444,0,clips_long_1920/a0a92442-c0ab-4926-acf8-2dc000f99850.mp4,364,979,716,0.5428775697946548,0.24429991841316223,0.21742971738179526,0.004663959623333843,0.044845146437486015,19.078981331935793,0.49520437916119897,0.6432326984506866,2.085406935123171,0.8886041479780877,True
10924,17.302782275540444,1,clips_long_1920/adaeb9ff-9474-4950-9107-23d491b0e43d.mp4,263,1433,368,0.34783974289894104,0.1031557247042656,0.1470478375752767,0.005608561094656276,0.059247675041357674,22.944042838385464,0.9056028127670288,0.40064221066502215,1.1049853280629822,0.550138268062297,True
10925,17.302782275540444,3,clips_long_1920/fc919ae1-ce33-4806-8f5e-2b45806206c3.mp4,66,363,4,0.10830885916948318,0.011672105950613815,0.05842014153798421,0.0021600212591389814,0.08422324806451797,40.93021515791241,0.9957539041837056,0.7805504485680697,0.6127766741247863,0.79555080466754,True
10926,17.302782275540444,2,clips_long_1920/9a87000b-04a4-4ecf-b2d1-87ca82eecf5c.mp4,205,1615,58,0.2651759758591652,0.06000327443083127,0.13167689243952432,0.0042143805864422275,0.057529377440611526,36.04902383703236,0.9694562156995138,0.520656746016377,0.8384029059438456,0.5925254670058611,True
10927,17.302782275540444,3,clips_long_1920/5448e397-f6d4-4929-be82-2e6ea5ff16d6.mp4,2166,1659,775,0.20224405080080032,0.034474841629465416,0.10530944665273029,0.003578855656087398,0.05356055001417796,39.69356218889827,0.983878215154012,0.9935326113677808,1.0932073289273117,0.6065818278484351,True
10928,17.302782275540444,1,clips_long_1920/87e0faf6-6378-4974-84db-f5faf804f901.mp4,187,422,165,0.400577649474144,0.19292517999807995,0.138775904973348,0.003948489635755929,0.05567229414979616,24.02137508572863,0.7529439926147461,0.8730057451968969,2.9835860841179036,1.7881080331990296,True
10929,17.302782275540444,2,clips_long_1920/7bd0e012-6456-41f9-97ca-4a4b8c4df3d2.mp4,3,1408,633,0.3694611042737961,0.14318569997946423,0.16231767336527506,0.003674537797148029,0.03780146067341169,27.72137182806385,0.830044150352478,0.7018671437810236,1.7141789474974902,1.0037866975369207,True
10930,17.302782275540444,3,clips_long_1920/9eac271e-95fa-4648-80bb-bfdcbb8edb51.mp4,203,395,18,0.1226298175752163,0.014912222201625507,0.07002017895380656,0.0021387008988919356,0.06919384996096294,42.258433937413066,0.9896281758944194,0.9470290286206712,0.737139154527466,0.7135887038162372,True
10931,17.302782275540444,2,clips_long_1920/47240387-ac90-4f96-8d26-add10186e407.mp4,81,961,414,0.5018999576568604,0.1596079965432485,0.16955467065175375,0.009944437071681023,0.06708220640818278,21.030390577617023,0.8496452967325847,0.5084709144567715,1.8973383223768585,0.9559634185157424,True
10932,17.302782275540444,3,clips_long_1920/6c8d18cc-72a6-47e3-8a59-b4a9a3249d68.mp4,475,670,651,0.4563772603869438,0.16258646051088968,0.13639016946156818,0.009062556530504178,0.05931805074214935,21.9400909439932,0.7961280941963196,1.0672931845578497,1.4987936108969622,0.7121037530658353,True
10933,17.302782275540444,0,clips_long_1920/8d11168a-c9a2-4d85-beed-0db29c1f66ca.mp4,7120,927,683,0.5211442112922668,0.16666102906068167,0.23607885837554932,0.006780820530063162,0.10772300263245901,18.693461825731724,0.863968273003896,0.5439802398923236,1.6477494083693884,0.7014960899697062,True
10934,17.302782275540444,1,clips_long_1920/78bb0187-e3c2-4b97-b4a0-88144aeb406d.mp4,90,694,729,0.4031059220433235,0.15318149328231812,0.16722512245178223,0.004745462307861696,0.05895814051230748,26.865768179069256,0.7913848956425984,0.4618711851339894,1.2202131664163522,0.7041809834075561,True
10935,17.302782275540444,3,clips_long_1920/5f642105-d7ea-492a-af72-f803bbdc667f.mp4,141,270,436,0.28243639320135117,0.08472265799840291,0.13991304238637287,0.0033160727325594053,0.04233944167693456,31.376665496565103,0.953125258286794,0.5890238275188499,3.7129651920628666,3.3005637295674806,True
10936,17.302782275540444,2,clips_long_1920/8566d64a-1df0-4ded-9bfa-1ff6412588ed.mp4,13,1519,767,0.4210219532251358,0.13791816929976147,0.2000638246536255,0.004769203408310811,0.05194387584924698,28.737139640010888,0.784963031609853,0.9545236116797415,2.520397235057208,1.3744046016773903,True
10937,17.302782275540444,3,clips_long_1920/2f3bff1d-62a4-47f8-a537-5dca8895998c.mp4,228,1598,703,0.4305306226015091,0.15010695656140646,0.17228243748346964,0.006228054718424876,0.03785322358210881,26.300596764480556,0.7381611863772074,0.791690519140723,1.6647736412410414,0.6282139618757714,True
10938,17.302782275540444,0,clips_long_1920/0d2cae82-d10f-48f1-88ed-4b3447c574f5.mp4,227,356,791,0.5289895385503769,0.24659371376037598,0.19647002220153809,0.004941238827692966,0.04286136602361997,23.90056141156917,0.6867840886116028,0.5686927437250954,1.6618829456227817,0.8356877802954348,True
10939,17.302782275540444,2,clips_long_1920/515c5391-97c3-40db-9f90-e44dd0ee7137.mp4,399,482,211,0.430116169154644,0.13089798390865326,0.1707130273183187,0.007373198090742032,0.092831090092659,26.980937213448463,0.9081422885258993,2.274626095091948,2.0537866743618625,0.8589368747045562,True
10940,17.302782275540444,3,clips_long_1920/75b65ba7-5815-430e-afde-3a37c5e2f090.mp4,68,5,315,0.599010095000267,0.22322746614615124,0.19918495416641235,0.010177495326691618,0.04986898973584175,16.80111345044985,0.6071072618166606,0.251052932311827,1.1372479923567154,0.7025639484148949,True
10941,17.302782275540444,1,clips_long_1920/cfa79e7c-cce2-4db3-a692-55e5d4b27493.mp4,223,672,679,0.28899650275707245,0.05464056506752968,0.17226322491963705,0.003529573713118831,0.10212584584951401,30.850686209596923,0.9428179462750754,0.8085113726200375,0.8170764226244885,0.6361683172838437,True
10942,17.302782275540444,1,clips_long_1920/4aa6ab57-f6ba-43cd-a8a7-925fc90be740.mp4,554,1584,635,0.3470660299062729,0.10701542099316916,0.15692275762557983,0.004784207092598081,0.034773742159207664,23.028598652312112,0.7986219724019368,0.29719919706035114,1.1989832453710376,0.5975201360976772,True
10943,17.302782275540444,2,clips_long_1920/21f2b12a-afde-405d-9191-5a84f67debe3.mp4,406,28,638,0.5894896686077118,0.25492114822069806,0.2767736514409383,0.003312066037324257,0.048690947393576295,17.783135929891202,0.324509193499883,0.9662763048433591,3.276153356818014,1.9968718937794276,True
10944,17.302782275540444,2,clips_long_1920/b4ca0cc5-7e10-473a-881a-73be979194fb.mp4,215,1024,249,0.24155168235301971,0.05822881683707237,0.09245459238688152,0.005183915884117596,0.11721075077851614,29.893133045890025,0.9435458183288574,1.2283582006555809,0.4976950005039706,0.3818394308084347,True
10945,17.302782275540444,0,clips_long_1920/8d11168a-c9a2-4d85-beed-0db29c1f66ca.mp4,7943,627,398,0.4091094955801964,0.14216042558352152,0.16942602396011353,0.005593088416693111,0.07470394670963287,21.913448355229242,0.8943832119305928,0.5186210707232557,1.2213140594406469,0.6238211096947119,True
10946,17.302782275540444,0,clips_long_1920/146f2f78-5e9c-4e5a-a2f7-51bbb7e851df.mp4,260,94,270,0.5132171511650085,0.22496548791726428,0.1949424147605896,0.005362729192711413,0.05191200350721677,26.18122140218596,0.7934335271517436,0.4922371886095524,2.143186194485905,1.49632360310679,True
10947,17.302782275540444,3,clips_long_1920/2f3bff1d-62a4-47f8-a537-5dca8895998c.mp4,231,782,251,0.3784467354416847,0.11122967799504599,0.15107778708140057,0.0066748315778871374,0.06461072216431299,24.654294184447053,0.9150626063346863,0.8005360779154945,0.7502701936589391,0.5294650759019437,True
10948,17.302782275540444,1,clips_long_1920/370f1553-85a6-467d-804e-0f94b0548b13.mp4,182,693,160,0.35559550672769547,0.10057912270228067,0.16234256823857626,0.005317816355576118,0.0660779078801473,24.585062665183337,0.9152999718983967,0.468135677446016,1.041253204840268,0.43976337402942073,True
10949,17.302782275540444,2,clips_long_1920/cd18cd59-171b-4223-83a3-8f7e0f7b0cfc.mp4,350,1,719,0.38711510598659515,0.12117740263541538,0.144918421904246,0.006964255357161164,0.05182916919390361,25.60206398734721,0.8883891701698303,0.7665943396393705,0.8527384511039071,0.48861564710990113,True
10950,17.302782275540444,2,clips_long_1920/88a60458-dc5f-4e54-b894-3d689c276bd4.mp4,615,693,290,0.4873722642660141,0.20886815090974173,0.16270124912261963,0.006663466047029942,0.05063561722636223,19.000866002024328,0.5868497292200724,1.0314248599648344,3.3246287456986794,1.1108031272143657,True
10951,17.302782275540444,2,clips_long_1920/e2543816-b159-4f25-bed6-c8fdfbebabe7.mp4,44,25,92,0.26850372552871704,0.06367709984381993,0.13271721204121908,0.004136858105387849,0.05302370587984721,33.341593582482545,0.9647987087567647,0.5354959847843733,1.3627170011417251,0.6202959181779077,True
10952,17.302782275540444,1,clips_long_1920/5f642105-d7ea-492a-af72-f803bbdc667f.mp4,355,1405,720,0.22234124690294266,0.06577616681655248,0.12361319859822592,0.0018768532803126923,0.04770932470758756,33.63345550704445,0.9604079922040305,0.6472122402648582,1.0837975772692674,0.6672935608808178,True
10953,17.302782275540444,0,clips_long_1920/08ca1634-d2c6-4051-9a63-58003663d527.mp4,476,745,151,0.4429135024547577,0.19053574403127033,0.16894408067067465,0.004782805064072211,0.067783755560716,22.995980970166734,0.7827864090601604,0.5773659525019653,1.4555878079152869,0.9150857750731,True
10954,17.302782275540444,0,clips_long_1920/2884e68a-8e5c-4e6b-929c-7c14525b9376.mp4,11,934,498,0.46547119319438934,0.1796993762254715,0.19917158285776776,0.0049788426064575715,0.045238615324099854,22.593770889181844,0.8106496532758078,0.5007921900996549,1.3493576224989001,0.6910852586224779,True
10955,17.302782275540444,2,clips_long_1920/7d8e5a02-be32-4cc6-b148-a3850e214f80.mp4,225,70,410,0.36451612412929535,0.11944977442423504,0.14355562130610147,0.005840761897464594,0.04492844392855962,29.378873774310158,0.8893383741378784,0.7294298254118923,1.3219694453996604,0.6977266166390695,True
