method,qp,position,num_P_frames,frame_index_min,frame_index_max,mean_real_bits,mean_LPIPS,mean_DISTS,position_definition,bits_definition
v41_20000,all,51,32,51,51,1331.75,0.130811661016196,0.10499054193496704,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,52,32,52,52,7478.0,0.12660266109742224,0.10307669825851917,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,53,32,53,53,4120.25,0.12663061171770096,0.10476655326783657,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,54,32,54,54,1158.0,0.1305432275403291,0.1042241882532835,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,55,32,55,55,1380.25,0.13103107910137624,0.10594243928790092,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,56,32,56,56,5951.25,0.12939611077308655,0.10753100737929344,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,57,32,57,57,7150.25,0.12463488837238401,0.10619636438786983,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,58,32,58,58,937.25,0.13038566266186535,0.11048972979187965,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,59,32,59,59,1103.25,0.1307468966115266,0.11158713512122631,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,60,32,60,60,7314.25,0.12771813827566803,0.11222056858241558,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,61,32,61,61,3609.0,0.12561662937514484,0.10939647629857063,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,62,32,62,62,1082.0,0.1308158866595477,0.11161207221448421,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,63,32,63,63,1407.0,0.13148195878602564,0.11498741805553436,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,early,672,1,21,6269.166666666667,0.14090330635441378,0.09827184162679173,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,middle,672,22,42,4381.3452380952385,0.13372417768308273,0.1012580186306011,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
v41_20000,all,late,672,43,63,3535.7380952380954,0.1287191064274382,0.10616029754635833,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,1,8,1,1,21697.0,0.16029323544353247,0.10790257155895233,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,2,8,2,2,6183.0,0.15303493943065405,0.10494785010814667,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,3,8,3,3,3982.0,0.15695008169859648,0.10607688128948212,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,4,8,4,4,4489.0,0.15616779681295156,0.1066841408610344,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,5,8,5,5,4145.0,0.15686274226754904,0.10524503886699677,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,6,8,6,6,4172.0,0.15698584262281656,0.10359909385442734,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,7,8,7,7,3514.0,0.1573251700028777,0.10352195799350739,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,8,8,8,8,2980.0,0.16272229608148336,0.10798246413469315,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,9,8,9,9,4827.0,0.15769385173916817,0.10414689034223557,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,10,8,10,10,1266.0,0.1682901969179511,0.10906936973333359,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,11,8,11,11,1719.0,0.17033111955970526,0.11212044209241867,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,12,8,12,12,2661.0,0.17301778122782707,0.11335227638483047,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,13,8,13,13,2300.0,0.17046012543141842,0.11277671158313751,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,14,8,14,14,1734.0,0.17772654071450233,0.11533115804195404,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,15,8,15,15,1801.0,0.17757374048233032,0.11627800017595291,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,16,8,16,16,3665.0,0.17700138967484236,0.11375940591096878,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,17,8,17,17,5958.0,0.16506044659763575,0.11149173229932785,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,18,8,18,18,1146.0,0.1743910787627101,0.11169301718473434,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,19,8,19,19,1180.0,0.1767369993031025,0.1140248104929924,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,20,8,20,20,5707.0,0.17087007220834494,0.11258115619421005,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,21,8,21,21,3153.0,0.16744662821292877,0.11120572686195374,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,22,8,22,22,1343.0,0.17370618414133787,0.11151893436908722,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,23,8,23,23,1514.0,0.17435310129076242,0.11520340293645859,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,24,8,24,24,5206.0,0.17101866006851196,0.11210659146308899,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,25,8,25,25,7086.0,0.15602072048932314,0.11031726002693176,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,26,8,26,26,1037.0,0.16482985205948353,0.11225169897079468,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,27,8,27,27,1163.0,0.17001423239707947,0.11276912689208984,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,28,8,28,28,6246.0,0.15835892129689455,0.11113706976175308,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,29,8,29,29,3172.0,0.15447089727967978,0.11058347672224045,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,30,8,30,30,1175.0,0.1608889251947403,0.11221962422132492,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,31,8,31,31,1381.0,0.1590294847264886,0.1124807745218277,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,32,8,32,32,4370.0,0.15759671479463577,0.11310774087905884,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,33,8,33,33,4935.0,0.14900429639965296,0.1118166372179985,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,34,8,34,34,831.0,0.15611690189689398,0.11191581934690475,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,35,8,35,35,991.0,0.15735939424484968,0.11449182033538818,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,36,8,36,36,5269.0,0.1538969213142991,0.1135575994849205,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,37,8,37,37,2294.0,0.15066798403859138,0.11301594972610474,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,38,8,38,38,825.0,0.15564848575741053,0.11461327224969864,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,39,8,39,39,918.0,0.15617860294878483,0.11770932376384735,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,40,8,40,40,4117.0,0.15371936466544867,0.11633484065532684,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,41,8,41,41,4320.0,0.14738941378891468,0.11689732223749161,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,42,8,42,42,677.0,0.15344928484410048,0.11575251817703247,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,43,8,43,43,714.0,0.15611553750932217,0.11788544058799744,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,44,8,44,44,5259.0,0.1508515141904354,0.11643578857183456,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,45,8,45,45,2322.0,0.1494936654344201,0.116038016974926,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,46,8,46,46,766.0,0.15368610247969627,0.11967302113771439,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,47,8,47,47,885.0,0.15409004036337137,0.11807198077440262,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,48,8,48,48,4078.0,0.15201979782432318,0.11854011565446854,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,49,8,49,49,4890.0,0.14487438183277845,0.11632144451141357,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,50,8,50,50,610.0,0.15171994734555483,0.11622416228055954,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,51,8,51,51,729.0,0.15387582313269377,0.11903771758079529,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,52,8,52,52,5465.0,0.14950934052467346,0.11719601601362228,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,53,8,53,53,2521.0,0.150444814004004,0.11899823695421219,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,54,8,54,54,740.0,0.15400552190840244,0.1182088553905487,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,55,8,55,55,783.0,0.15486838947981596,0.12159224599599838,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,56,8,56,56,3964.0,0.15326006803661585,0.12437984347343445,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,57,8,57,57,4405.0,0.14948906004428864,0.12322998046875,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,58,8,58,58,607.0,0.15460590925067663,0.12835217267274857,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,59,8,59,59,629.0,0.1551382653415203,0.1286347657442093,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,60,8,60,60,5254.0,0.15189168322831392,0.12901368737220764,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,61,8,61,61,2238.0,0.14968121610581875,0.12742768228054047,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,62,8,62,62,678.0,0.1549386354163289,0.1293996497988701,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,63,8,63,63,849.0,0.15584618225693703,0.13231780380010605,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,early,168,1,21,4203.761904761905,0.16604486072347277,0.10970431885549001,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,middle,168,22,42,2803.3333333333335,0.15874849255418494,0.11332384780758903,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,0,late,168,43,63,2304.095238095238,0.15240028074809484,0.12176088704949334,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,1,8,1,1,24887.0,0.14658889081329107,0.10084804147481918,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,2,8,2,2,7399.0,0.14040020387619734,0.09931579232215881,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,3,8,3,3,5541.0,0.14213396329432726,0.0995478481054306,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,4,8,4,4,5599.0,0.14297541230916977,0.10121697187423706,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,5,8,5,5,5923.0,0.14144433196634054,0.09868182241916656,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,6,8,6,6,5027.0,0.1431540446355939,0.0989183858036995,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,7,8,7,7,4720.0,0.14167040027678013,0.09961950033903122,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,8,8,8,8,3181.0,0.14845376275479794,0.10407423228025436,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,9,8,9,9,6558.0,0.1422727294266224,0.10112606734037399,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,10,8,10,10,1550.0,0.1526830606162548,0.10495378822088242,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,11,8,11,11,2267.0,0.15356323216110468,0.10662226378917694,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,12,8,12,12,3340.0,0.15615798812359571,0.10808143019676208,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,13,8,13,13,3327.0,0.15307478699833155,0.10653220862150192,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,14,8,14,14,2011.0,0.16099021397531033,0.10967975109815598,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,15,8,15,15,2454.0,0.1601703679189086,0.11025875806808472,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,16,8,16,16,4823.0,0.15870422683656216,0.10791951417922974,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,17,8,17,17,8078.0,0.14696592651307583,0.1073790043592453,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,18,8,18,18,1497.0,0.15563875250518322,0.10612913966178894,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,19,8,19,19,1656.0,0.15742339473217726,0.10956241190433502,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,20,8,20,20,7220.0,0.15255905222147703,0.1070297434926033,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,21,8,21,21,4288.0,0.14896808937191963,0.10473229736089706,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,22,8,22,22,1705.0,0.15507070068269968,0.10533412545919418,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,23,8,23,23,2202.0,0.1549790222197771,0.10865479707717896,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,24,8,24,24,6918.0,0.15077341068536043,0.10710979998111725,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,25,8,25,25,9025.0,0.1371100228279829,0.10436978936195374,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,26,8,26,26,1365.0,0.1462156269699335,0.10571189969778061,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,27,8,27,27,1704.0,0.15036848559975624,0.10720086097717285,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,28,8,28,28,7341.0,0.14053363166749477,0.1045658066868782,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,29,8,29,29,4321.0,0.136449184268713,0.10480920225381851,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,30,8,30,30,1480.0,0.1425301693379879,0.10586442798376083,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,31,8,31,31,1859.0,0.1401774287223816,0.10668060928583145,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,32,8,32,32,5761.0,0.1397188613191247,0.10523483902215958,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,33,8,33,33,6850.0,0.1307646268978715,0.10438184440135956,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,34,8,34,34,1066.0,0.13828615471720695,0.10343834012746811,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,35,8,35,35,1322.0,0.13884146697819233,0.10716453939676285,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,36,8,36,36,6337.0,0.13653799705207348,0.10518867522478104,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,37,8,37,37,3216.0,0.1326609691604972,0.10521665960550308,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,38,8,38,38,1064.0,0.13868883345276117,0.10592776536941528,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,39,8,39,39,1316.0,0.13814548589289188,0.10958422720432281,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,40,8,40,40,5205.0,0.13674329686909914,0.10982164740562439,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,41,8,41,41,5804.0,0.12962219025939703,0.1081072986125946,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,42,8,42,42,906.0,0.13640448171645403,0.10619466006755829,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,43,8,43,43,1066.0,0.1379740359261632,0.10997011512517929,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,44,8,44,44,6197.0,0.13486305810511112,0.10637080669403076,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,45,8,45,45,3294.0,0.1323966272175312,0.10639715194702148,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,46,8,46,46,950.0,0.13725572917610407,0.10888337343931198,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,1,47,8,47,47,1249.0,0.13713176548480988,0.10891221463680267,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
