dataset,video,video_id,qp,frame,trajectory_id,parent_trajectory_id,cumulative_bytes,baseline_cumulative_bytes,rate_gap_bytes,rate_gap_percent_of_final_baseline,cumulative_RGB_MSE,average_RGB_MSE,num_single_edits,num_pair_edits,num_no_edit_frames,beam_rank,pareto_dominated,is_baseline_path
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,49,fresh_ulong_01_qp1_T8958,fresh_ulong_01_qp1_T8706,43675,43287,388,0.7450362917162717,0.061592702055349946,0.001231854041106999,25,23,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,49,fresh_ulong_01_qp1_T8929,fresh_ulong_01_qp1_T8666,43673,43287,386,0.7411958984600023,0.061593052465468645,0.0012318610493093729,25,23,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,49,fresh_ulong_01_qp1_T8960,fresh_ulong_01_qp1_T8706,43673,43287,386,0.7411958984600023,0.061593052465468645,0.0012318610493093729,25,23,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_BASELINE,,43540,43540,0,0.0,0.06269677064847201,0.0012293484440876864,0,0,51,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_T9075,fresh_ulong_01_qp1_T8865,43863,43540,323,0.6202235108875149,0.06270833336748183,0.0012295751640682712,27,22,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_T9114,fresh_ulong_01_qp1_T8896,43863,43540,323,0.6202235108875149,0.06270833336748183,0.0012295751640682712,27,22,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_T9077,fresh_ulong_01_qp1_T8865,43861,43540,321,0.6163831176312454,0.06271062686573714,0.0012296201346222969,27,22,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_T9116,fresh_ulong_01_qp1_T8896,43861,43540,321,0.6163831176312454,0.06271062686573714,0.0012296201346222969,27,22,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_T9228,fresh_ulong_01_qp1_T8929,43860,43540,320,0.6144629210031107,0.06271077552810311,0.0012296230495706492,26,23,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,50,fresh_ulong_01_qp1_T9268,fresh_ulong_01_qp1_T8960,43860,43540,320,0.6144629210031107,0.06271077552810311,0.0012296230495706492,26,23,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_BASELINE,,43868,43868,0,0.0,0.06396126898471266,0.0012300244035521666,0,0,52,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_T9308,fresh_ulong_01_qp1_T9075,44173,43868,305,0.58565997158109,0.06393212743569165,0.0012294639891479164,27,23,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_T9348,fresh_ulong_01_qp1_T9114,44173,43868,305,0.58565997158109,0.06393212743569165,0.0012294639891479164,27,23,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_T9311,fresh_ulong_01_qp1_T9075,44171,43868,303,0.5818195783248205,0.06393220496829599,0.0012294654801595383,27,23,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_T9351,fresh_ulong_01_qp1_T9114,44171,43868,303,0.5818195783248205,0.06393220496829599,0.0012294654801595383,27,23,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_T9309,fresh_ulong_01_qp1_T9075,44170,43868,302,0.5798993816966858,0.06393372477032244,0.0012294947071215855,28,22,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,51,fresh_ulong_01_qp1_T9349,fresh_ulong_01_qp1_T9114,44170,43868,302,0.5798993816966858,0.06393372477032244,0.0012294947071215855,28,22,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_BASELINE,,45415,45415,0,0.0,0.06504655547905713,0.0012272934996048516,0,0,53,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_T9534,fresh_ulong_01_qp1_T9308,45790,45415,375,0.7200737355505203,0.06498899986036122,0.0012262075445351173,28,23,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_T9574,fresh_ulong_01_qp1_T9348,45790,45415,375,0.7200737355505203,0.06498899986036122,0.0012262075445351173,28,23,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_T9536,fresh_ulong_01_qp1_T9308,45789,45415,374,0.7181535389223856,0.06498928694054484,0.0012262129611423556,28,23,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_T9576,fresh_ulong_01_qp1_T9348,45789,45415,374,0.7181535389223856,0.06498928694054484,0.0012262129611423556,28,23,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_T9614,fresh_ulong_01_qp1_T9311,45783,45415,368,0.7066323591535774,0.06498968659434468,0.0012262205017800883,28,23,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,52,fresh_ulong_01_qp1_T9654,fresh_ulong_01_qp1_T9351,45783,45415,368,0.7066323591535774,0.06498968659434468,0.0012262205017800883,28,23,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,53,fresh_ulong_01_qp1_BASELINE,,46292,46292,0,0.0,0.06631039758212864,0.001227970325594975,0,0,54,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,53,fresh_ulong_01_qp1_T9774,fresh_ulong_01_qp1_T9534,46694,46292,402,0.7719190445101578,0.06621621688827872,0.0012262262386718281,28,24,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,53,fresh_ulong_01_qp1_T9814,fresh_ulong_01_qp1_T9574,46694,46292,402,0.7719190445101578,0.06621621688827872,0.0012262262386718281,28,24,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,53,fresh_ulong_01_qp1_T9933,fresh_ulong_01_qp1_T9614,46680,46292,388,0.7450362917162717,0.0662162866210565,0.0012262275300195648,28,24,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,53,fresh_ulong_01_qp1_T9972,fresh_ulong_01_qp1_T9654,46680,46292,388,0.7450362917162717,0.0662162866210565,0.0012262275300195648,28,24,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_BASELINE,,46542,46542,0,0.0,0.06748635857366025,0.0012270247013392774,0,0,55,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_T10080,fresh_ulong_01_qp1_T9933,46841,46542,299,0.5741387918122816,0.06735029420815408,0.0012245508037846196,29,24,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_T10120,fresh_ulong_01_qp1_T9972,46841,46542,299,0.5741387918122816,0.06735029420815408,0.0012245508037846196,29,24,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_T10082,fresh_ulong_01_qp1_T9933,46840,46542,298,0.5722185951841469,0.06735033926088363,0.001224551622925157,28,25,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_T10122,fresh_ulong_01_qp1_T9972,46840,46542,298,0.5722185951841469,0.06735033926088363,0.001224551622925157,28,25,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_T10079,fresh_ulong_01_qp1_T9933,46839,46542,297,0.5702983985560122,0.06735058326739818,0.0012245560594072397,28,24,3,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,54,fresh_ulong_01_qp1_T10119,fresh_ulong_01_qp1_T9972,46839,46542,297,0.5702983985560122,0.06735058326739818,0.0012245560594072397,28,24,3,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_BASELINE,,46731,46731,0,0.0,0.06876427168026567,0.0012279334228618868,0,0,56,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_T10297,fresh_ulong_01_qp1_T10079,46991,46731,260,0.49925112331502747,0.06859935249667615,0.0012249884374406455,29,24,3,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_T10151,fresh_ulong_01_qp1_T10080,46994,46731,263,0.5050117131994316,0.06859803141560405,0.0012249648467072152,30,24,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_T10182,fresh_ulong_01_qp1_T10120,46994,46731,263,0.5050117131994316,0.06859803141560405,0.0012249648467072152,30,24,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_T10293,fresh_ulong_01_qp1_T10079,46992,46731,261,0.5011713199431622,0.06859844468999654,0.0012249722266070811,29,24,3,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_T10324,fresh_ulong_01_qp1_T10119,46992,46731,261,0.5011713199431622,0.06859844468999654,0.0012249722266070811,29,24,3,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,55,fresh_ulong_01_qp1_T10328,fresh_ulong_01_qp1_T10119,46991,46731,260,0.49925112331502747,0.06859935249667615,0.0012249884374406455,29,24,3,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_BASELINE,,48025,48025,0,0.0,0.06987335160374641,0.001225848273749937,0,0,57,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_T10401,fresh_ulong_01_qp1_T10151,48359,48025,334,0.6413456737969968,0.06968058168422431,0.0012224663453372685,30,25,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_T10440,fresh_ulong_01_qp1_T10182,48359,48025,334,0.6413456737969968,0.06968058168422431,0.0012224663453372685,30,25,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_T10479,fresh_ulong_01_qp1_T10293,48355,48025,330,0.6336648872844579,0.06968129426240921,0.0012224788467089336,30,24,3,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_T10518,fresh_ulong_01_qp1_T10324,48355,48025,330,0.6336648872844579,0.06968129426240921,0.0012224788467089336,30,24,3,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_T10362,fresh_ulong_01_qp1_T10297,48348,48025,323,0.6202235108875149,0.06968158262316138,0.0012224839056694979,29,25,3,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,56,fresh_ulong_01_qp1_T10556,fresh_ulong_01_qp1_T10328,48348,48025,323,0.6202235108875149,0.06968158262316138,0.0012224839056694979,29,25,3,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_BASELINE,,49141,49141,0,0.0,0.07109183084685355,0.001225721221497475,0,0,58,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_T10593,fresh_ulong_01_qp1_T10401,49480,49141,339,0.6509466569376704,0.07086858910042793,0.001221872225869447,31,25,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_T10630,fresh_ulong_01_qp1_T10440,49480,49141,339,0.6509466569376704,0.07086858910042793,0.001221872225869447,31,25,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_T10595,fresh_ulong_01_qp1_T10401,49479,49141,338,0.6490264603095357,0.07086907664779574,0.001221880631858547,31,25,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_T10632,fresh_ulong_01_qp1_T10440,49479,49141,338,0.6490264603095357,0.07086907664779574,0.001221880631858547,31,25,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_T10594,fresh_ulong_01_qp1_T10401,49478,49141,337,0.647106263681401,0.07087084546219558,0.0012219111286585443,31,25,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,57,fresh_ulong_01_qp1_T10631,fresh_ulong_01_qp1_T10440,49478,49141,337,0.647106263681401,0.07087084546219558,0.0012219111286585443,31,25,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_BASELINE,,49349,49349,0,0.0,0.07222172326873988,0.0012240970045549132,0,0,59,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_T10897,fresh_ulong_01_qp1_T10595,49600,49349,251,0.481969353661815,0.07195416023023427,0.0012195620378005808,31,26,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_T10936,fresh_ulong_01_qp1_T10632,49600,49349,251,0.481969353661815,0.07195416023023427,0.0012195620378005808,31,26,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_T10899,fresh_ulong_01_qp1_T10595,49598,49349,249,0.47812896040554553,0.07195457152556628,0.001219569008907903,32,25,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_T10938,fresh_ulong_01_qp1_T10632,49598,49349,249,0.47812896040554553,0.07195457152556628,0.001219569008907903,32,25,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_T10977,fresh_ulong_01_qp1_T10594,49596,49349,247,0.4742885671492761,0.07195930904708803,0.0012196493058828479,32,25,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,58,fresh_ulong_01_qp1_T11017,fresh_ulong_01_qp1_T10631,49596,49349,247,0.4742885671492761,0.07195930904708803,0.0012196493058828479,32,25,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_BASELINE,,49516,49516,0,0.0,0.07346145261544734,0.001224357543590789,0,0,60,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_T11050,fresh_ulong_01_qp1_T10897,49753,49516,237,0.4550866008679289,0.07321156933903694,0.0012201928223172823,32,26,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_T11084,fresh_ulong_01_qp1_T10936,49753,49516,237,0.4550866008679289,0.07321156933903694,0.0012201928223172823,32,26,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_T11114,fresh_ulong_01_qp1_T10899,49750,49516,234,0.4493260109835247,0.07321283814962953,0.0012202139691604923,32,25,3,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_T11145,fresh_ulong_01_qp1_T10938,49750,49516,234,0.4493260109835247,0.07321283814962953,0.0012202139691604923,32,25,3,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_T11116,fresh_ulong_01_qp1_T10899,49749,49516,233,0.44740581435539,0.07321414304897189,0.0012202357174828649,33,25,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,59,fresh_ulong_01_qp1_T11147,fresh_ulong_01_qp1_T10938,49749,49516,233,0.44740581435539,0.07321414304897189,0.0012202357174828649,33,25,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_BASELINE,,51078,51078,0,0.0,0.0745688461465761,0.0012224401007635427,0,0,61,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_T11330,fresh_ulong_01_qp1_T11114,51418,51078,340,0.6528668535658051,0.0743182310834527,0.001218331657105782,32,26,3,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_T11370,fresh_ulong_01_qp1_T11145,51418,51078,340,0.6528668535658051,0.0743182310834527,0.001218331657105782,32,26,3,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_T11252,fresh_ulong_01_qp1_T11050,51413,51078,335,0.6432658704251315,0.07431851979345083,0.001218336390056571,32,27,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_T11290,fresh_ulong_01_qp1_T11084,51413,51078,335,0.6432658704251315,0.07431851979345083,0.001218336390056571,32,27,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_T11254,fresh_ulong_01_qp1_T11050,51412,51078,334,0.6413456737969968,0.07431899395305663,0.0012183441631648628,33,26,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,60,fresh_ulong_01_qp1_T11292,fresh_ulong_01_qp1_T11084,51412,51078,334,0.6413456737969968,0.07431899395305663,0.0012183441631648628,33,26,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_BASELINE,,51607,51607,0,0.0,0.0757992904400453,0.0012225692006458918,0,0,62,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_T11484,fresh_ulong_01_qp1_T11330,51959,51607,352,0.6759092131034218,0.0755577557720244,0.0012186734801939419,32,27,3,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_T11524,fresh_ulong_01_qp1_T11370,51959,51607,352,0.6759092131034218,0.0755577557720244,0.0012186734801939419,32,27,3,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_T11561,fresh_ulong_01_qp1_T11252,51950,51607,343,0.6586274434502093,0.07555810175836086,0.0012186790606187237,32,28,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_T11564,fresh_ulong_01_qp1_T11252,51950,51607,343,0.6586274434502093,0.07555810175836086,0.0012186790606187237,32,28,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_T11598,fresh_ulong_01_qp1_T11290,51950,51607,343,0.6586274434502093,0.07555810175836086,0.0012186790606187237,32,28,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,61,fresh_ulong_01_qp1_T11601,fresh_ulong_01_qp1_T11290,51950,51607,343,0.6586274434502093,0.07555810175836086,0.0012186790606187237,32,28,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_BASELINE,,51845,51845,0,0.0,0.07693864998873323,0.001221248412519575,0,0,63,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_T11789,fresh_ulong_01_qp1_T11561,52098,51845,253,0.48580974691808443,0.07671161845792085,0.001217644737427315,32,29,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_T11791,fresh_ulong_01_qp1_T11561,52098,51845,253,0.48580974691808443,0.07671161845792085,0.001217644737427315,32,29,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_T11826,fresh_ulong_01_qp1_T11564,52098,51845,253,0.48580974691808443,0.07671161845792085,0.001217644737427315,32,29,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_T11828,fresh_ulong_01_qp1_T11564,52098,51845,253,0.48580974691808443,0.07671161845792085,0.001217644737427315,32,29,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_T11863,fresh_ulong_01_qp1_T11598,52098,51845,253,0.48580974691808443,0.07671161845792085,0.001217644737427315,32,29,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,62,fresh_ulong_01_qp1_T11865,fresh_ulong_01_qp1_T11598,52098,51845,253,0.48580974691808443,0.07671161845792085,0.001217644737427315,32,29,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_BASELINE,,52078,52078,0,0.0,0.07819618447683752,0.0012218153824505862,0,0,64,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_T11931,fresh_ulong_01_qp1_T11789,52322,52078,244,0.46852797726487194,0.07800017425324768,0.001218752722706995,33,29,2,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_T11962,fresh_ulong_01_qp1_T11791,52322,52078,244,0.46852797726487194,0.07800017425324768,0.001218752722706995,33,29,2,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_T11993,fresh_ulong_01_qp1_T11826,52322,52078,244,0.46852797726487194,0.07800017425324768,0.001218752722706995,33,29,2,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_T12024,fresh_ulong_01_qp1_T11828,52322,52078,244,0.46852797726487194,0.07800017425324768,0.001218752722706995,33,29,2,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_T12055,fresh_ulong_01_qp1_T11863,52322,52078,244,0.46852797726487194,0.07800017425324768,0.001218752722706995,33,29,2,5,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,63,fresh_ulong_01_qp1_T12086,fresh_ulong_01_qp1_T11865,52322,52078,244,0.46852797726487194,0.07800017425324768,0.001218752722706995,33,29,2,6,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,1,fresh_ulong_01_qp3_BASELINE,,14948,14948,0,0.0,0.0020474939374253154,0.0010237469687126577,0,0,2,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,1,fresh_ulong_01_qp3_T36,fresh_ulong_01_qp3_ROOT,14947,14948,-1,-0.0012660471475957765,0.002046229608822614,0.001023114804411307,1,0,1,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,1,fresh_ulong_01_qp3_T34,fresh_ulong_01_qp3_ROOT,14950,14948,2,0.002532094295191553,0.0020460518426261842,0.0010230259213130921,1,0,1,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,1,fresh_ulong_01_qp3_T35,fresh_ulong_01_qp3_ROOT,14945,14948,-3,-0.0037981414427873295,0.0020511039765551686,0.0010255519882775843,0,1,1,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,2,fresh_ulong_01_qp3_BASELINE,,16683,16683,0,0.0,0.003052079235203564,0.0010173597450678547,0,0,3,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,2,fresh_ulong_01_qp3_T75,fresh_ulong_01_qp3_T36,16681,16683,-2,-0.002532094295191553,0.003049948310945183,0.0010166494369817276,2,0,1,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,2,fresh_ulong_01_qp3_T73,fresh_ulong_01_qp3_T36,16684,16683,1,0.0012660471475957765,0.0030486101168207824,0.0010162033722735941,2,0,1,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,2,fresh_ulong_01_qp3_T147,fresh_ulong_01_qp3_T35,16679,16683,-4,-0.005064188590383106,0.00305628904607147,0.0010187630153571565,1,1,1,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,2,fresh_ulong_01_qp3_T148,fresh_ulong_01_qp3_T35,16678,16683,-5,-0.006330235737978882,0.0030583530897274613,0.0010194510299091537,1,1,1,4,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,3,fresh_ulong_01_qp3_BASELINE,,18370,18370,0,0.0,0.003970183432102203,0.0009925458580255508,0,0,4,0,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,3,fresh_ulong_01_qp3_T223,fresh_ulong_01_qp3_T73,18364,18370,-6,-0.007596282885574659,0.0039641872281208634,0.0009910468070302159,2,1,1,1,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,3,fresh_ulong_01_qp3_T225,fresh_ulong_01_qp3_T73,18364,18370,-6,-0.007596282885574659,0.0039641872281208634,0.0009910468070302159,2,1,1,2,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,3,fresh_ulong_01_qp3_T185,fresh_ulong_01_qp3_T75,18354,18370,-16,-0.020256754361532424,0.003966577933169901,0.0009916444832924753,2,1,1,3,False,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,fresh_ulong_01_qp3_BASELINE,,20021,20021,0,0.0,0.00489252433180809,0.0009785048663616181,0,0,5,0,False,True
