dataset,video,video_id,qp,trajectory_id,is_baseline_path,frame,actual_qp,actual_bytes,MSE,PSNR,SSIM,LPIPS,DISTS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,35,2,154,0.00158743339125067,27.993044886622407,0.9826592206954956,0.08239626884460449,0.07319062948226929
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,36,1,767,0.0015150787075981498,28.19564805189618,0.9833537340164185,0.08162226527929306,0.0765233039855957
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,37,2,671,0.0013972001615911722,28.547413728066854,0.9849339723587036,0.07619404047727585,0.06836116313934326
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,38,1,149,0.0015004865126684308,28.237679039378968,0.9833621382713318,0.08208908885717392,0.07517671585083008
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,39,2,211,0.0014971293276175857,28.247406820586317,0.9831783175468445,0.07898888736963272,0.07250773906707764
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,40,1,670,0.0014716207515448332,28.322040967461362,0.98378586769104,0.07762973010540009,0.07488977909088135
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,41,3,1179,0.001280780415982008,28.925253217008525,0.9862168431282043,0.06918585300445557,0.06845355033874512
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,42,1,150,0.001462138257920742,28.35011559106547,0.9832093715667725,0.07831985503435135,0.07798832654953003
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,43,2,198,0.0014912039041519165,28.264629679532014,0.9823592901229858,0.07879078388214111,0.07498323917388916
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,44,1,751,0.0013516552280634642,28.69134071444945,0.9841910004615784,0.07465759664773941,0.07474762201309204
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,45,2,690,0.0013155005872249603,28.80908953713966,0.9848211407661438,0.07146216928958893,0.0681312084197998
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,46,1,138,0.001401358051225543,28.53450886980834,0.9834321141242981,0.080204077064991,0.07950335741043091
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,47,2,207,0.0014263711636886,28.457674496823294,0.982616126537323,0.07869423925876617,0.07640302181243896
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,48,1,647,0.001343835610896349,28.716538545315473,0.9836991429328918,0.0753617137670517,0.07601642608642578
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,49,3,920,0.0011944484431296587,29.228325912866637,0.9860295057296753,0.06944417208433151,0.06983131170272827
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,50,1,96,0.0013026291271671653,28.851792151020973,0.9838722944259644,0.0767718106508255,0.07439225912094116
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,51,2,128,0.001413484220393002,28.497090354478946,0.9821226000785828,0.077212393283844,0.07229810953140259
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,52,1,690,0.0012993711279705167,28.862667874878372,0.983529806137085,0.07351668924093246,0.07211160659790039
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,53,2,483,0.0013025414664298296,28.852084420361127,0.9836012125015259,0.07456903159618378,0.0686483383178711
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,54,1,97,0.0014294880675151944,28.448194655133623,0.9815256595611572,0.08072804659605026,0.07779538631439209
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,55,2,135,0.001489924849011004,28.26835636609826,0.9801435470581055,0.0803414061665535,0.07580506801605225
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,56,1,593,0.0013148101279512048,28.811369592174437,0.9823421835899353,0.07912507653236389,0.07735598087310791
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,57,3,849,0.001250399393029511,29.029512458046067,0.9834345579147339,0.07622144371271133,0.07335269451141357
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,58,1,87,0.0013007000088691711,28.858228567941985,0.9817053079605103,0.08107047528028488,0.08135145902633667
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,59,2,106,0.0013643603306263685,28.65070916383172,0.9801211357116699,0.07975414395332336,0.08026999235153198
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,60,1,697,0.0012757236836478114,28.94243381776386,0.9813822507858276,0.07554760575294495,0.08198314905166626
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,61,2,459,0.0012913895770907402,28.88942723141767,0.9812942147254944,0.07340268790721893,0.08025991916656494
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,62,1,84,0.0014113280922174454,28.503720138316886,0.9787887334823608,0.08026455342769623,0.08499294519424438
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,fresh_ulong_10_qp1_T13279,False,63,2,126,0.0014899884117767215,28.268171092528238,0.9762824773788452,0.07821793109178543,0.08453631401062012
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,0,3,4891,0.0007229101029224694,31.409157057927732,0.9807173013687134,0.05474057048559189,0.055563509464263916
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,1,5,2094,0.0013461055932566524,28.709208711893158,0.9768454432487488,0.06159535422921181,0.061688899993896484
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,2,3,1201,0.0014089130563661456,28.511158062557595,0.9783349633216858,0.05855173617601395,0.05720275640487671
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,3,4,1324,0.0012369902106001973,29.076337373144025,0.981537401676178,0.053960222750902176,0.052549660205841064
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,4,3,922,0.0012720664963126183,28.95490185679106,0.9814635515213013,0.05462762340903282,0.05457872152328491
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,5,4,1232,0.0012024713214486837,29.199252726132634,0.9835534691810608,0.05099988728761673,0.04986000061035156
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,6,3,1088,0.0012385008158162236,29.07103703002757,0.9829511642456055,0.05589723587036133,0.05317777395248413
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,7,4,1300,0.0012047853088006377,29.190903369150515,0.9839135408401489,0.05362776666879654,0.05130183696746826
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,8,3,866,0.0012499141739681363,29.031198070333232,0.9835696816444397,0.05686959624290466,0.053917646408081055
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,9,5,1906,0.0011450909078121185,29.41160033678721,0.9854834675788879,0.05254681780934334,0.05091816186904907
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,10,3,400,0.0012705515837296844,28.960076981268852,0.9837870001792908,0.06108158454298973,0.05671358108520508
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,11,4,709,0.0013063721125945449,28.839330991498137,0.9833085536956787,0.05986838415265083,0.053688108921051025
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,12,3,828,0.0014158427948132157,28.489849649621412,0.9827782511711121,0.0651770681142807,0.06176900863647461
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,13,4,1069,0.001304867211729288,28.844336815421382,0.9845120906829834,0.058990828692913055,0.057232439517974854
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,14,3,510,0.0013959393836557865,28.551334398184196,0.9837393760681152,0.0619424507021904,0.06189829111099243
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,15,4,738,0.0013131971936672926,28.816700540390357,0.9844427704811096,0.062149763107299805,0.0616493821144104
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,16,3,809,0.0013412967091426253,28.724751409479442,0.9847197532653809,0.06395143270492554,0.06624317169189453
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,17,5,1980,0.0011878106743097305,29.252527762361446,0.9867390990257263,0.05652601271867752,0.053894996643066406
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,18,3,328,0.0012987512163817883,28.86474032683928,0.9852033257484436,0.06404764205217361,0.06010115146636963
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,19,4,398,0.0012999902246519923,28.860599133821324,0.9853465557098389,0.06521603465080261,0.05811983346939087
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,20,3,1139,0.0012767211301252246,28.939039538515612,0.9861072301864624,0.06603490561246872,0.06338721513748169
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,21,4,1247,0.0012438347330316901,29.052373200475063,0.9867554306983948,0.06055881828069687,0.05997800827026367
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,22,3,379,0.0013434365391731262,28.717828438105446,0.985561728477478,0.06770840287208557,0.06572067737579346
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,23,4,546,0.0013337956042960286,28.74910718191263,0.9855685234069824,0.06816961616277695,0.06399273872375488
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,24,3,1180,0.0013380447635427117,28.735293572450267,0.9859660863876343,0.06857381016016006,0.0637134313583374
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,25,5,2189,0.0011399922659620643,29.430980950331694,0.9885081052780151,0.05844205617904663,0.057621777057647705
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,26,3,290,0.0012974183773621917,28.86919954771395,0.9866434931755066,0.06707501411437988,0.0681411623954773
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,27,4,441,0.0012448800262063742,29.048725011523345,0.9871174097061157,0.06608016788959503,0.06193059682846069
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,28,3,1142,0.0012889689533039927,28.897575431362323,0.9870008230209351,0.06709595024585724,0.06290072202682495
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,29,4,1200,0.0011987617472186685,29.212671239487058,0.9881421327590942,0.06096828728914261,0.05623215436935425
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,30,3,333,0.0012978034792467952,28.8679106588719,0.9868703484535217,0.06570734083652496,0.06139153242111206
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,31,4,476,0.0012792079942300916,28.93058835191178,0.9870601296424866,0.06482946872711182,0.05792999267578125
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,32,3,1003,0.0012675350299105048,28.970400295594292,0.9870845675468445,0.0667475238442421,0.06867969036102295
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,33,5,2216,0.0011139475973322988,29.53135238897218,0.9891673922538757,0.057046495378017426,0.06065267324447632
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,34,3,219,0.0012589062098413706,29.000066241936672,0.9870473742485046,0.06554700434207916,0.06550145149230957
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,35,4,379,0.001319143339060247,28.797080111400298,0.9862067699432373,0.06838913261890411,0.06338459253311157
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,36,3,1210,0.0012702696258202195,28.96104086463264,0.9866511225700378,0.06733720749616623,0.06395477056503296
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,37,4,1208,0.0012154581490904093,29.15259990281779,0.9876167178153992,0.06160251051187515,0.05813950300216675
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,38,3,331,0.0012691003503277898,28.965040360057458,0.9865661263465881,0.06717445701360703,0.06754112243652344
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,39,4,494,0.0012590890983119607,28.999435363448033,0.9866080284118652,0.0647047609090805,0.061660706996917725
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,40,3,1015,0.0012611161218956113,28.992449223273095,0.9866478443145752,0.06522554159164429,0.06636536121368408
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,41,5,2191,0.0011153698433190584,29.525811018716915,0.9884094595909119,0.057028308510780334,0.058019399642944336
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,42,3,335,0.001230583293363452,29.098889852737628,0.9865039587020874,0.06507773697376251,0.06710481643676758
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,43,4,439,0.0012003396404907107,29.206958513518906,0.9863886833190918,0.06517333537340164,0.0646059513092041
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,44,3,1171,0.0011881145182996988,29.251416971758,0.9868316650390625,0.06312592327594757,0.06650280952453613
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,45,4,1288,0.0011821327498182654,29.27333750801357,0.9870747923851013,0.058186206966638565,0.058963656425476074
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,46,3,297,0.0012270365841686726,29.11142488564176,0.9860840439796448,0.06713250279426575,0.0702628493309021
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,47,4,439,0.001206722343340516,29.183926459148985,0.9859799146652222,0.06301403790712357,0.06278413534164429
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,48,3,910,0.0011998849222436547,29.208604039782955,0.9860155582427979,0.06298056244850159,0.06462770700454712
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,49,5,1794,0.0010660055559128523,29.722405318047507,0.9879384636878967,0.05591411888599396,0.058035075664520264
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,50,3,173,0.0011771138524636626,29.29181529420443,0.9861140251159668,0.06438612937927246,0.06370371580123901
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,51,4,294,0.0012017865665256977,29.201726548046977,0.9850494265556335,0.06507817655801773,0.0614737868309021
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,52,3,1030,0.0011401810916140676,29.43026165468146,0.9860062003135681,0.06211218237876892,0.061037421226501465
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,53,4,912,0.0011158415582031012,29.52397467838552,0.9865462779998779,0.06172046810388565,0.05877429246902466
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,54,3,234,0.0011737594613805413,29.304208939728618,0.985479474067688,0.06695441901683807,0.06659179925918579
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,55,4,322,0.0012026638723909855,29.19855734890711,0.9846552610397339,0.06541500985622406,0.06224477291107178
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,56,3,855,0.0011644508922472596,29.338788220075642,0.9850261211395264,0.06469406932592392,0.06871432065963745
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,57,5,1722,0.0010798466391861439,29.666379190357702,0.9860996603965759,0.06168261915445328,0.06290662288665771
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,58,3,168,0.0011794889578595757,29.283061205376924,0.9841433167457581,0.06759433448314667,0.06981319189071655
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,59,4,229,0.0011955833761021495,29.2242013220527,0.9830095767974854,0.06593015789985657,0.06695950031280518
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,60,3,1022,0.001162672066129744,29.34542761585645,0.9837576746940613,0.06276176124811172,0.0701640248298645
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,61,4,915,0.0011291592381894588,29.472448079506517,0.9840322732925415,0.05964739993214607,0.06684732437133789
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,62,3,176,0.0012510110391303897,29.027388580026145,0.9818556904792786,0.06576424837112427,0.07131826877593994
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_BASELINE,True,63,4,315,0.0012470966903492808,29.04099873340037,0.9806051850318909,0.06244915351271629,0.06852573156356812
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,0,3,4891,0.0007229101029224694,31.409157057927732,0.9807173013687134,0.05474057048559189,0.055563509464263916
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,1,5,2094,0.0013377947034314275,28.73610527829534,0.9769386053085327,0.06156432256102562,0.06172388792037964
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,2,3,1197,0.001402879599481821,28.529796001936166,0.978361964225769,0.05852347984910011,0.057099342346191406
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,3,4,1330,0.0012287540594115853,29.10535034386958,0.9816232323646545,0.05380559340119362,0.05262058973312378
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,4,3,925,0.0012776671210303903,28.93582281021567,0.9813858270645142,0.05465088039636612,0.05401611328125
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,5,4,1221,0.0011978858383372426,29.215845693779656,0.9836464524269104,0.051198314875364304,0.04875528812408447
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,6,3,1071,0.0012397548416629434,29.066641869663595,0.9832032322883606,0.05574534088373184,0.05361318588256836
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,7,4,1324,0.0011914148926734924,29.239369755268378,0.9842685461044312,0.05373908206820488,0.052001357078552246
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,8,3,852,0.0012233558809384704,29.124471859360334,0.983767032623291,0.05687148869037628,0.053491413593292236
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,9,5,1876,0.0011392943561077118,29.433640540443346,0.9855014085769653,0.05173519253730774,0.04897671937942505
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,10,3,399,0.0012672478333115578,28.971384426428433,0.9836603999137878,0.06155247613787651,0.05658555030822754
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,11,4,717,0.0013201665133237839,28.793712875389424,0.9831578135490417,0.06067100167274475,0.051529526710510254
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,12,3,829,0.001416409038938582,28.488113104167347,0.982557475566864,0.06574554741382599,0.06096816062927246
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,13,4,1048,0.0012833226937800646,28.916641257709763,0.9844537973403931,0.06004134193062782,0.05771458148956299
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,14,3,519,0.0014041842659935355,28.5257589758141,0.9832225441932678,0.06370237469673157,0.06218212842941284
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,15,4,742,0.00133922987151891,28.731448723054555,0.9842154383659363,0.06316736340522766,0.05989980697631836
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,16,3,818,0.00139023014344275,28.569132992036444,0.984212338924408,0.06554366648197174,0.06502091884613037
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,17,5,2071,0.0011381125077605247,29.438148037718847,0.9871693253517151,0.055906958878040314,0.05355501174926758
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,18,3,352,0.0012512599350884557,29.026524611713953,0.98539799451828,0.0644456073641777,0.0628662109375
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,19,4,425,0.0012853483203798532,28.90979165624509,0.9852265119552612,0.06637737900018692,0.06142926216125488
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,20,3,1124,0.001245697494596243,29.04587409023594,0.9863093495368958,0.06594663858413696,0.05961942672729492
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,21,4,1156,0.0012210396816954017,29.13270221999989,0.9870331287384033,0.06161873787641525,0.05927562713623047
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,22,3,385,0.0013846581568941474,28.586574315807198,0.9851593375205994,0.06853464245796204,0.06500363349914551
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,23,4,547,0.0013695871457457542,28.634103287167797,0.9852043986320496,0.06881548464298248,0.06489676237106323
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,24,3,1204,0.0013537030899897218,28.68476579756537,0.9858585000038147,0.07029297947883606,0.06433063745498657
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,25,5,2157,0.0011275233700871468,29.47874447769554,0.9885751008987427,0.05783110857009888,0.05708128213882446
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,26,3,291,0.0012680500512942672,28.968636040474127,0.9869745969772339,0.06520714610815048,0.06600463390350342
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,27,4,421,0.0012755165807902813,28.943138915042724,0.9868613481521606,0.06632517278194427,0.061700522899627686
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,28,3,1151,0.0012616700259968638,28.990542145269327,0.9873683452606201,0.06570698320865631,0.06503403186798096
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,29,4,1188,0.00117879721801728,29.28560897763722,0.988437294960022,0.05982888489961624,0.059094905853271484
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,30,3,319,0.0012921170564368367,28.886981406274753,0.9871244430541992,0.06602482497692108,0.06362360715866089
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,31,4,437,0.0013024492654949427,28.85239184838207,0.9868502020835876,0.0656270906329155,0.05883866548538208
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,fresh_ulong_10_qp3_T11237,False,32,3,1014,0.0013013980351388454,28.855898533029478,0.9868023991584778,0.0664757564663887,0.07130300998687744
