video,frame,type,qp,level,delta,mode,checkpoint,diagnostic_intervention,formal_enhancement_bits,rate_field_scope,psnr,ms_ssim,lpips,I_unchanged,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,donor_video,source_available_to_synthesis,zero_uses_same_D_G
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.14407023720658,0.8808930809423497,0.24978475272655487,,0.006671492325910577,-0.0001252160423831361,-0.0011014491319656372,0.005907866154981178,-1.6287135766179794e-05,-0.00047184526920318604,-0.002046604819366138,9.191055785451319e-06,0.00013674795627593994,-0.021619897440365975,0.09799755879768808,38.46062774941863,0.10035408061278962,0.5156674981117249,,-0.04241321203816744,0.08745715438709092,6.2085705591737135,0.09719894242676723,0.29557549953460693,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141384,whole sequence for REAL only,28.114372132864016,0.8808680309315973,0.2512415647506714,,-0.023026612016654013,-0.00015026605313561703,0.0003553628921508789,0.0,0.0,0.0,-0.01766299223291412,-9.648648311877395e-05,0.00036963820457458496,-0.02307435419430904,0.09922221644707419,39.0415597749594,0.1018698878872185,0.5115677118301392,0.03700980544090271,-0.018504901960784314,0.09439290007100067,6.144102863722254,0.09618966150471762,0.5,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.13739874488067,0.8810182969847329,0.2508862018585205,,0.0,0.0,0.0,0.023026612016654013,0.00015026605313561703,-0.0003553628921508789,0.0053636197837398925,5.377957001684308e-05,1.4275312423706055e-05,-0.02389364661901358,0.09898089997055967,39.02396938355065,0.10182398984392743,0.5211971402168274,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.13203512509693,0.880964517414716,0.2508719265460968,,-0.0053636197837398925,-5.377957001684308e-05,-1.4275312423706055e-05,0.01766299223291412,9.648648311877395e-05,-0.00036963820457458496,0.0,0.0,0.0,-0.0235459560464083,0.0987650070054708,38.91242615972604,0.1015329436928236,0.5168380737304688,0.01764705963432789,-0.008823529411764706,0.06583243907529233,4.242640687119285,0.06642111641550714,0.5,b3d4cebf-21ab-41e1-b79a-729d35794681,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.14407023720658,0.8808930809423497,0.24978475272655487,,0.006671492325910577,-0.0001252160423831361,-0.0011014491319656372,0.02969810434256459,2.5050010752480922e-05,-0.0014568120241165161,0.01203511210965047,-7.143647236629302e-05,-0.0010871738195419312,-0.021619897440365975,0.09799755879768808,38.46062774941863,0.10035408061278962,0.5156674981117249,,-0.04241321203816744,0.08745715438709092,6.2085705591737135,0.09719894242676723,0.29557549953460693,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,2,2.0,REAL,run_v1/stage_d/checkpoint.pt,False,35904,whole sequence for REAL only,28.13739874488067,0.8810182969847329,0.2508862018585205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02389364661901358,0.09898089997055967,39.02396938355065,0.10182398984392743,0.5211971402168274,0.0,0.0,0.0,0.0,0.0,0.0,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,2,2.0,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.13739874488067,0.8810182969847329,0.2508862018585205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02389364661901358,0.09898089997055967,39.02396938355065,0.10182398984392743,0.5211971402168274,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,2,2.0,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.13739874488067,0.8810182969847329,0.2508862018585205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02389364661901358,0.09898089997055967,39.02396938355065,0.10182398984392743,0.5211971402168274,0.0,0.0,0.0,0.0,0.0,0.0,b3d4cebf-21ab-41e1-b79a-729d35794681,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,2,P,0,2,2.0,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.14407023720658,0.8808930809423497,0.24978475272655487,,0.006671492325910577,-0.0001252160423831361,-0.0011014491319656372,0.006671492325910577,-0.0001252160423831361,-0.0011014491319656372,0.006671492325910577,-0.0001252160423831361,-0.0011014491319656372,-0.021619897440365975,0.09799755879768808,38.46062774941863,0.10035408061278962,0.5156674981117249,,-0.04241321203816744,0.08745715438709092,6.2085705591737135,0.09719894242676723,0.29557549953460693,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,-1,,ORIGINAL_FP16,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,25.05096686432728,0.8622768586446584,0.18797512352466583,,,,,,,,,,,,,,,,,,,,,,,,
