sample,video,frame,qp,initialization,objective,step,lambda_p,checkpoint,zero_start_delta,mse,psnr,ms_ssim,lpips,delta_latent_mean,delta_latent_std,delta_latent_l2,delta_latent_rms,delta_latent_max_abs,ell_start_l2,relative_delta_l2,objective_value,transmittable,single_frame_diagnostic,kind,nondominated_psnr_lpips,dominated_by_count,mode
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.011541419690468157,19.37740766066462,0.8354633481674494,0.3362217843532562,0.0004598500079796282,0.0665389221684884,25.50160207075102,0.0665405111595485,0.14102333784103394,151.67879717894388,0.16812898404425877,0.011541418731212616,False,True,ORACLE,False,3,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.010299942331109733,19.87165206882297,0.8601218676317762,0.3123471140861511,0.002686538098176195,0.09331297730203841,35.77694860971784,0.09335164283462657,0.21381023526191711,151.67879717894388,0.23587310339433792,0.010299943387508392,False,True,ORACLE,False,1,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.014976329462775035,18.24594614499978,0.7679672982551721,0.37604621052742004,0.0,0.0,0.0,0.0,0.0,151.67879717894388,0.0,0.01535237580537796,False,True,ORACLE,False,13,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.013911747589926134,18.566183106270163,0.7865590493914745,0.36342155933380127,-0.0008597868482800494,0.01981742930874858,7.602159896550677,0.019836071633055837,0.02651994675397873,151.67879717894388,0.050120122508500564,0.014275169931352139,False,True,ORACLE,False,8,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.013033084752671079,18.849527805646748,0.8045659370193626,0.34619027376174927,-7.961182421608246e-05,0.03684575650107348,14.121142101936542,0.036845842508741115,0.05811133608222008,151.67879717894388,0.09309898525419508,0.013379275798797607,False,True,ORACLE,False,6,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.011531285414213017,19.381222783788466,0.8357035855692413,0.31151705980300903,0.0024985649617506383,0.06748426577434322,25.881016053454214,0.06753050387765724,0.14100056886672974,151.67879717894388,0.17063041463152523,0.011842802166938782,False,True,ORACLE,False,1,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.010286887527705808,19.877160085238813,0.8602201965743733,0.28020521998405457,0.00552221934338076,0.09468207202781669,36.348500089044876,0.09484297375112757,0.21448899805545807,151.67879717894388,0.23964127330310073,0.010567093268036842,False,True,ORACLE,True,0,
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ORIGINAL_FP16,NONE,0,,,,0.025174399179814583,15.990408856603374,0.7553930917111679,0.23378121852874756,,,,,,,,,,,REFERENCE,False,6,ORIGINAL_FP16
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,REFERENCE_FP32,NONE,0,,,,0.025178618618793135,15.989681003874969,0.7553841907416862,0.23377802968025208,,,,,,,,,,,REFERENCE,False,6,REFERENCE_FP32
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,BASE_ONLY_C,NONE,0,,,,0.014865715721050768,18.278141765215963,0.769501768928801,0.37488749623298645,,,,,,,,,,,REFERENCE,False,12,BASE_ONLY_C
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,15,1,ZERO_START_C_DELTA2,NONE,0,,,,0.014976329462775035,18.24594614499978,0.7679672982551721,0.37604621052742004,,,,,,,,,,,REFERENCE,False,13,ZERO_START_C_DELTA2
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_ONLY,0,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.001622932994237485,27.896994104471112,0.8950533683446825,0.15142160654067993,0.0,0.0,0.0,0.0,0.0,157.35791116047167,0.0,0.0016229329630732536,False,True,ORACLE,False,14,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_ONLY,25,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0010946174402777025,29.607376366283486,0.9052867650762311,0.1468634009361267,-0.0016087732249080125,0.01982064408922734,7.6212282953562935,0.01988582619357324,0.02650556154549122,157.35791116047167,0.04843244447738162,0.0010946175316348672,False,True,ORACLE,False,11,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_ONLY,50,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0009010212552215683,30.452649638305296,0.9138764546406817,0.1435932219028473,-0.0027766335467233247,0.03158514777421754,12.151668797083953,0.031706959074814293,0.05751417577266693,157.35791116047167,0.07722311962244993,0.000901021237950772,False,True,ORACLE,False,10,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0007003659021625993,31.54675006025347,0.929290141476364,0.13328471779823303,-0.004013804505276826,0.04724197369629851,18.170682758736024,0.04741217887134423,0.12312968075275421,157.35791116047167,0.11547358899677936,0.0007003658683970571,False,True,ORACLE,False,6,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0005788675551620214,32.37420791440234,0.9400299471669182,0.12458633631467819,-0.004695789513732299,0.060741047509623315,23.348422534474604,0.06092228895669953,0.1829454004764557,157.35791116047167,0.14837781184489776,0.0005788675043731928,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.001622932994237485,27.896994104471112,0.8950533683446825,0.15142160654067993,0.0,0.0,0.0,0.0,0.0,157.35791116047167,0.0,0.0017743546050041914,False,True,ORACLE,False,14,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0010947363844470044,29.60690447548311,0.9057108137054216,0.1410590559244156,-0.00139079746390852,0.019789369722141507,7.60296875611349,0.01983818216433213,0.026507418602705002,157.35791116047167,0.048316406210807385,0.0012357953237369657,False,True,ORACLE,False,10,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0008996635683546462,30.459198658083444,0.9148291399047906,0.12970465421676636,-0.0021663055827687116,0.03174370585180109,12.194048189602992,0.03181753826246785,0.057501718401908875,157.35791116047167,0.07749243809653555,0.001029368257150054,False,True,ORACLE,False,6,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0006983785378938556,31.55909115547459,0.9303109264280537,0.10751944780349731,-0.0026091427521447146,0.04870490601454911,18.692884229599613,0.04877474239590745,0.12246540188789368,157.35791116047167,0.11879214773343577,0.000805897987447679,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0005759905485363823,32.395846428826424,0.9410169258294703,0.0916803777217865,-0.0026420486095387378,0.06346230489063827,24.34295005534283,0.0635172776722011,0.18655891716480255,157.35791116047167,0.15469797403778565,0.000667670916300267,False,True,ORACLE,True,0,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_ONLY,0,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0012340639898723643,29.086623202639245,0.8974796602454872,0.16660435497760773,0.0,0.0,0.0,0.0,0.0,163.54741640827405,0.0,0.0012340639950707555,False,True,ORACLE,False,16,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_ONLY,25,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0009365258284284543,30.284802407241163,0.908278508408579,0.1603507399559021,-0.0012405579035395448,0.017257919722691275,6.631151276783312,0.01730245003075839,0.02647913433611393,163.54741640827405,0.04054574154953043,0.0009365258156321943,False,True,ORACLE,False,12,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_ONLY,50,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0008094173477820215,30.91827491857884,0.9180795223701832,0.15293952822685242,-0.0011642071787313403,0.028323031148552644,10.863947091988601,0.028346948191946386,0.055762987583875656,163.54741640827405,0.06642689521226201,0.00080941739724949,False,True,ORACLE,False,9,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0006427923919276839,31.91929272175306,0.9331754590844853,0.13951119780540466,-0.0007390915235237714,0.047374611887403176,18.158494646531576,0.04738037682165716,0.12016940861940384,163.54741640827405,0.11102892999056216,0.000642792321741581,False,True,ORACLE,False,5,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0005320789715822819,32.740239045901056,0.9437739747429433,0.12789671123027802,-0.0003142325787271279,0.06384194581419042,24.467675259849937,0.06384271914208824,0.18469630181789398,163.54741640827405,0.14960600293904788,0.0005320790223777294,False,True,ORACLE,False,1,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0012340639898723643,29.086623202639245,0.8974796602454872,0.16660435497760773,0.0,0.0,0.0,0.0,0.0,163.54741640827405,0.0,0.0014006684068590403,False,True,ORACLE,False,16,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.000936618069499585,30.28437467941658,0.9089977612313734,0.15045173466205597,-0.0008666224245638,0.017504585504885907,6.716836174014071,0.017526024880862707,0.026402156800031662,163.54741640827405,0.04106965625948133,0.0010870698606595397,False,True,ORACLE,False,11,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0008090999772497814,30.91997811038909,0.9189464253098784,0.13428544998168945,-0.0002873363647315906,0.029313419173534302,11.234886090400952,0.029314827405765593,0.055355098098516464,163.54741640827405,0.0686949775003145,0.0009433854138478637,False,True,ORACLE,False,7,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.00064194804330159,31.925001205612602,0.9338460440760178,0.10996360331773758,0.0009729633058388504,0.04976184287964657,19.074834839209668,0.04977135385312661,0.11869537830352783,163.54741640827405,0.11663183227298386,0.0007519116043113172,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0005299461954664854,32.757682213391604,0.9443647124610549,0.09183868765830994,0.0020743273067863116,0.06738558761527522,25.837710088519902,0.06741750701436247,0.18625272810459137,163.54741640827405,0.15798299145258002,0.0006217849440872669,False,True,ORACLE,True,0,
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ORIGINAL_FP16,NONE,0,,,,0.001624547307298471,27.89267637350987,0.8950286769975947,0.1515224426984787,,,,,,,,,,,REFERENCE,False,17,ORIGINAL_FP16
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,REFERENCE_FP32,NONE,0,,,,0.001622932994237485,27.896994104471112,0.8950533683446825,0.15142160654067993,,,,,,,,,,,REFERENCE,False,14,REFERENCE_FP32
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,BASE_ONLY_C,NONE,0,,,,0.0011788401535529056,29.28545079668517,0.8971886764696119,0.1679004728794098,,,,,,,,,,,REFERENCE,False,16,BASE_ONLY_C
c227e33d-910e-4e39-a325-0fe1d1116436_f0001,c227e33d-910e-4e39-a325-0fe1d1116436,1,2,ZERO_START_C_DELTA2,NONE,0,,,,0.0012340639898723643,29.086623202639245,0.8974796602454872,0.16660435497760773,,,,,,,,,,,REFERENCE,False,16,ZERO_START_C_DELTA2
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_ONLY,0,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0016923941201515294,27.714984921980943,0.8961471057730718,0.14560239017009735,0.0,0.0,0.0,0.0,0.0,156.21250343870904,0.0,0.0016923942603170872,False,True,ORACLE,False,13,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_ONLY,25,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.00109253236781553,29.615656875791036,0.9098671781513232,0.13662999868392944,-0.0008771368124640702,0.019835387542467255,7.609326767339543,0.019854771918801906,0.026272084563970566,156.21250343870904,0.048711380970378665,0.0010925323003903031,False,True,ORACLE,False,10,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_ONLY,50,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0008918446926319358,30.4971076782731,0.9180158942189199,0.13316795229911804,-0.0018407401205849997,0.03073338569027894,11.799655018172679,0.030788460828352134,0.05963439494371414,156.21250343870904,0.07553591907450832,0.0008918446837924421,False,True,ORACLE,False,8,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0006960220285387092,31.573770151000527,0.9319829203857964,0.1249561458826065,-0.0027378389705980596,0.044640503106913074,17.140586299975283,0.04472438126869103,0.12325099855661392,156.21250343870904,0.10972608416521856,0.0006960219470784068,False,True,ORACLE,False,5,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0005797218163763455,32.367803557382835,0.9418959751964335,0.11784622073173523,-0.003082561728946229,0.05722368639227176,21.96273268425715,0.05730665293954824,0.19331197440624237,156.21250343870904,0.14059522894000842,0.0005797218182124197,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0016923941201515294,27.714984921980943,0.8961471057730718,0.14560239017009735,0.0,0.0,0.0,0.0,0.0,156.21250343870904,0.0,0.001837996649555862,False,True,ORACLE,False,13,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0010927918829210868,29.61462539518759,0.9100613894182817,0.1320745050907135,-0.0005711459588641375,0.019835446469761965,7.605071050539975,0.019843667613652454,0.02629406936466694,156.21250343870904,0.04868413784511092,0.0012248663697391748,False,True,ORACLE,False,8,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0008911813100093735,30.50033930165084,0.9185136753634996,0.12233875691890717,-0.0009859335073106458,0.03089301827074419,11.845754615397148,0.03090874702664882,0.059502020478248596,156.21250343870904,0.07583102731622827,0.001013520173728466,False,True,ORACLE,False,5,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0006949339923090729,31.58056444528352,0.9326146551854767,0.10327025502920151,-0.0007470410891606844,0.04590660072092475,17.59600039648956,0.04591267864260702,0.12160808593034744,156.21250343870904,0.11264143400271069,0.0007982042152434587,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0005774571783055172,32.38480215617891,0.9425776004063183,0.08903899788856506,-0.0001383803361587403,0.059708726152276265,22.8833869358945,0.05970888650649043,0.1918458789587021,156.21250343870904,0.14648883048515346,0.0006664961692877114,False,True,ORACLE,True,0,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_ONLY,0,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0011549349868008128,29.374424622379294,0.9040466142039335,0.16422641277313232,0.0,0.0,0.0,0.0,0.0,162.52208198915827,0.0,0.0011549348710104823,False,True,ORACLE,False,17,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_ONLY,25,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.000889965827114888,30.506266690633627,0.9145918952413958,0.15647836029529572,-0.001107473022922826,0.016345357787052133,6.278708731364707,0.01638283301762084,0.026295967400074005,162.52208198915827,0.0386329577772918,0.0008899659151211381,False,True,ORACLE,False,11,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_ONLY,50,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0007738220551921316,31.113588963364872,0.9236452164194188,0.14977149665355682,-0.0007328097642259157,0.0264849102027724,10.154207052088756,0.026495046303025446,0.05544484406709671,162.52208198915827,0.06247893780222515,0.0007738220156170428,False,True,ORACLE,False,9,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0006179425239468396,32.090519176192004,0.9377056450306834,0.1366952508687973,0.00018229113109431315,0.045529673655703616,17.449353873950688,0.04553003858170282,0.11999402195215225,162.52208198915827,0.10736604934161945,0.0006179424817673862,False,True,ORACLE,False,5,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0005113919436136104,32.91246118061176,0.9476250016330644,0.12514343857765198,0.001075216191840944,0.06203356438549078,23.777888975464002,0.06204288194650557,0.18428632616996765,162.52208198915827,0.1463055892740176,0.0005113919614814222,False,True,ORACLE,False,1,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0011549349868008128,29.374424622379294,0.9040466142039335,0.16422641277313232,0.0,0.0,0.0,0.0,0.0,162.52208198915827,0.0,0.0013191612670198083,False,True,ORACLE,False,17,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0008899269857821507,30.506456236614802,0.9150573720028948,0.14817874133586884,-0.0005562750411670105,0.016658597916854923,6.387953959831148,0.01666788308324931,0.026296740397810936,162.52208198915827,0.03930514476338842,0.0010381056927144527,False,True,ORACLE,False,9,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0007734392248662761,31.11573806518187,0.9241867064325061,0.1332826167345047,0.0005404700021669952,0.02749778200076603,10.540540196529083,0.02750309296760811,0.056058838963508606,162.52208198915827,0.06485604951351924,0.0009067218052223325,False,True,ORACLE,False,7,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0006162363156480363,32.10252711697728,0.9381270738593944,0.1086445301771164,0.002692736998325666,0.04789014383087177,18.382852612461086,0.0479657868556718,0.11908730119466782,162.52208198915827,0.11310987643935913,0.0007248808396980166,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0005083035037744181,32.93876896662334,0.9480177935971904,0.09029051661491394,0.004550894974870689,0.06552927908476289,25.17453857633424,0.06568711488900274,0.19032327830791473,162.52208198915827,0.1548991882716197,0.000598594022449106,False,True,ORACLE,True,0,
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ORIGINAL_FP16,NONE,0,,,,0.001693753477034068,27.71149800236038,0.8961344104640162,0.14562666416168213,,,,,,,,,,,REFERENCE,False,16,ORIGINAL_FP16
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,REFERENCE_FP32,NONE,0,,,,0.0016923941201515294,27.714984921980943,0.8961471057730718,0.14560239017009735,,,,,,,,,,,REFERENCE,False,13,REFERENCE_FP32
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,BASE_ONLY_C,NONE,0,,,,0.0011132271455286072,29.534162121389787,0.9039479873212463,0.16333872079849243,,,,,,,,,,,REFERENCE,False,16,BASE_ONLY_C
c227e33d-910e-4e39-a325-0fe1d1116436_f0008,c227e33d-910e-4e39-a325-0fe1d1116436,8,0,ZERO_START_C_DELTA2,NONE,0,,,,0.0011549349868008128,29.374424622379294,0.9040466142039335,0.16422641277313232,,,,,,,,,,,REFERENCE,False,17,ZERO_START_C_DELTA2
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_ONLY,0,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0018680171349392501,27.286191443931664,0.8892454417784305,0.15306593477725983,0.0,0.0,0.0,0.0,0.0,154.57784783660472,0.0,0.0018680170178413391,False,True,ORACLE,False,15,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_ONLY,25,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0011941742330196274,29.22932303928079,0.9039412563800816,0.14165285229682922,-0.0004441493265299125,0.020227657180676244,7.754103349163989,0.020232532803463342,0.026362640783190727,154.57784783660472,0.05016309553850434,0.0011941742850467563,False,True,ORACLE,False,12,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_ONLY,50,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0009671902907727685,30.144880718298474,0.9126987582793985,0.1374584585428238,-0.0014651649653177705,0.031491245989591944,12.082052601770433,0.03152531177248823,0.05732084438204765,154.57784783660472,0.07816160446574254,0.000967190251685679,False,True,ORACLE,False,9,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0007440789730809163,31.283809680117773,0.9276593099994415,0.1288934201002121,-0.0025816281947042374,0.045513870144129456,17.471195269482923,0.045587028633509004,0.12362555414438248,154.57784783660472,0.1130252200687301,0.0007440790068358183,False,True,ORACLE,False,6,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0006130362946244949,32.12513812449736,0.9384029925924603,0.12113091349601746,-0.003041804246811981,0.058192990572229895,22.33286809482628,0.05827243537741976,0.18118895590305328,154.57784783660472,0.14447651075096518,0.0006130362744443119,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0018680171349392501,27.286191443931664,0.8892454417784305,0.15306593477725983,0.0,0.0,0.0,0.0,0.0,154.57784783660472,0.0,0.0020210829097777605,False,True,ORACLE,False,15,
