sample,initialization,objective,step,psnr,lpips,ms_ssim,relative_delta_l2,psnr_minus_BASE_ONLY_C,lpips_minus_BASE_ONLY_C,dominates_BASE_ONLY_C,psnr_minus_REFERENCE_FP32,lpips_minus_REFERENCE_FP32,dominates_REFERENCE_FP32,psnr_minus_ORIGINAL_FP16,lpips_minus_ORIGINAL_FP16,dominates_ORIGINAL_FP16
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,ZERO_START,MSE_LPIPS,25.0,18.63622182918764,0.3643910586833954,0.8018637638102155,0.0497687350619472,0.2682776595484313,-0.013577818870544434,True,2.59224255611122,0.13690772652626038,False,2.5923306525877194,0.136900395154953,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,ZERO_START,MSE_LPIPS,50.0,18.90799146475071,0.3457210958003998,0.818582567668405,0.09225805020652146,0.5400472951115027,-0.03224778175354004,True,2.8640121916742913,0.11823776364326477,False,2.864100288150791,0.1182304322719574,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,ZERO_START,MSE_LPIPS,100.0,19.41437998243578,0.30906057357788086,0.8470684434576348,0.1698603399356724,1.0464358127965703,-0.06890830397605896,True,3.370400709359359,0.08157724142074585,False,3.3704888058358584,0.08156991004943848,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,ZERO_START,MSE_LPIPS,150.0,19.881828014654264,0.2780449092388153,0.8694557865833851,0.23920120046446847,1.5138838450150551,-0.09992396831512451,True,3.8378487415778437,0.0505615770816803,False,3.8379368380543433,0.050554245710372925,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,ORIGINAL_START,MSE_ONLY,0.0,15.989681003874969,0.23377802968025208,0.7553841907416862,0.0,-2.2884607613409944,-0.14110946655273438,False,0.0,0.0,False,-0.0007278527284046987,-3.1888484954833984e-06,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,ORIGINAL_START,MSE_ONLY,25.0,16.88635325440986,0.22978509962558746,0.7754077350098569,0.05816785680214305,-1.391788510806105,-0.145102396607399,False,0.8966722505348894,-0.003992930054664612,True,0.8959443978064847,-0.003996118903160095,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,ORIGINAL_START,MSE_ONLY,50.0,17.590511597277047,0.23058351874351501,0.790469275560441,0.10685751742548809,-0.6876301679389165,-0.14430397748947144,False,1.600830593402078,-0.0031945109367370605,True,1.6001027406736732,-0.003197699785232544,True
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,ORIGINAL_START,MSE_ONLY,100.0,18.508696489314712,0.2356255054473877,0.8127291781677831,0.1780255739273956,0.23055472409874866,-0.13926199078559875,True,2.519015485439743,0.0018474757671356201,False,2.5182876327113384,0.0018442869186401367,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,ORIGINAL_START,MSE_ONLY,150.0,19.077948273329955,0.23584872484207153,0.8307284632893794,0.22668252833438196,0.799806508113992,-0.13903877139091492,True,3.0882672694549864,0.002070695161819458,False,3.0875394167265817,0.0020675063133239746,False
fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0015,ORIGINAL_START,MSE_LPIPS,0.0,15.989681003874969,0.23377802968025208,0.7553841907416862,0.0,-2.2884607613409944,-0.14110946655273438,False,0.0,0.0,False,-0.0007278527284046987,-3.1888484954833984e-06,False
