video,frame,delta,u_equal,u_max_abs,delta_ell_equal,delta_ell_max_abs,generator_latent_equal,generator_latent_max_abs,raw_rgb_equal,raw_rgb_max_abs,valid_rgb_equal,valid_rgb_max_abs
b3d4cebf-21ab-41e1-b79a-729d35794681,1,0.125,False,0.25,False,0.02832956612110138,False,0.02832956612110138,False,0.0484468936920166,False,0.0242234468460083
b3d4cebf-21ab-41e1-b79a-729d35794681,1,0.5,False,0.5,False,0.030878104269504547,False,0.030878111720085144,False,0.030053894966840744,False,0.01502692699432373
b3d4cebf-21ab-41e1-b79a-729d35794681,1,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,2,0.125,False,0.25,False,0.028216779232025146,False,0.028216779232025146,False,0.055598825216293335,False,0.027799397706985474
b3d4cebf-21ab-41e1-b79a-729d35794681,2,0.5,False,0.5,False,0.03091920167207718,False,0.030919209122657776,False,0.033724427223205566,False,0.016862154006958008
b3d4cebf-21ab-41e1-b79a-729d35794681,2,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,3,0.125,False,0.25,False,0.02821137011051178,False,0.02821137011051178,False,0.043284595012664795,False,0.021642297506332397
b3d4cebf-21ab-41e1-b79a-729d35794681,3,0.5,False,0.5,False,0.03137490153312683,False,0.03137490153312683,False,0.022004514932632446,False,0.01100224256515503
b3d4cebf-21ab-41e1-b79a-729d35794681,3,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,4,0.125,False,0.25,False,0.0275423526763916,False,0.0275423526763916,False,0.04911389946937561,False,0.02455693483352661
b3d4cebf-21ab-41e1-b79a-729d35794681,4,0.5,False,0.5,False,0.03080115094780922,False,0.03080114722251892,False,0.0315365195274353,False,0.01576825976371765
b3d4cebf-21ab-41e1-b79a-729d35794681,4,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,5,0.125,False,0.25,False,0.027660459280014038,False,0.027660459280014038,False,0.042209774255752563,False,0.021104902029037476
