video,scope,level,delta,mode,frames,diagnostic_intervention,formal_rate_kbps,input_statistics_scope,psnr,ms_ssim,lpips,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source
30884276-8cb2-485e-b0ca-a22605c1801f,P,0,0.125,CONTINUOUS,15,True,,P frames only; missing on I frames,24.61111264296166,0.7621339719180202,0.45941221714019775,,-0.03175493012591675,0.06949145694826117,4.880248696349571,0.0764032570047684,0.2652528166770935,-0.03839608608634549,0.11195666538124666,45.360786140001274,0.11835844226494736,0.5443976561228434,-0.0032347236232361356,2.8767046196698233e-06,-0.0022862136363983156,0.0037976526124888703,7.848649286377186e-05,-0.001533279816309611,0.0007628420796116586,-0.00014019761954832491,0.0007939060529073079
30884276-8cb2-485e-b0ca-a22605c1801f,IP,0,0.125,CONTINUOUS,16,True,,P frames only; missing on I frames,24.4632214905226,0.7572748136408607,0.4500053636729717,,-0.03175493012591675,0.06949145694826117,4.880248696349571,0.0764032570047684,0.2652528166770935,-0.03839608608634549,0.11195666538124666,45.360786140001274,0.11835844226494736,0.5443976561228434,-0.003032553396783877,2.6969105809404592e-06,-0.0021433252841234207,0.003560299324208316,7.358108705978611e-05,-0.0014374498277902603,0.00071516444963593,-0.0001314352683265546,0.0007442869246006012
30884276-8cb2-485e-b0ca-a22605c1801f,P,0,0.125,REAL,15,False,491.9103074439422,P frames only; missing on I frames,24.607314990349174,0.7620554854251566,0.4609454969565074,0.13354575236638386,-0.0295812908496732,0.07934489460468964,5.40893503248657,0.0846801626561133,0.25,-0.03873610572569443,0.11250197286871473,45.60077516335495,0.11898463791502187,0.5457026759783427,-0.007032376235725005,-7.560978824410203e-05,-0.0007529338200887044,0.0,0.0,0.0,-0.0030348105328772117,-0.00021868411241209677,0.0023271858692169188
30884276-8cb2-485e-b0ca-a22605c1801f,IP,0,0.125,REAL,16,False,491.9103074439422,P frames only; missing on I frames,24.459661191198393,0.7572012325538009,0.451442813500762,0.13354575236638386,-0.0295812908496732,0.07934489460468964,5.40893503248657,0.0846801626561133,0.25,-0.03873610572569443,0.11250197286871473,45.60077516335495,0.11898463791502187,0.5457026759783427,-0.006592852720992193,-7.088417647884565e-05,-0.0007058754563331604,0.0,0.0,0.0,-0.002845134874572386,-0.00020501635538634072,0.0021817367523908615
30884276-8cb2-485e-b0ca-a22605c1801f,P,0,0.125,WRONG_SOURCE,15,True,,P frames only; missing on I frames,24.610349800882044,0.7622741695375687,0.45861831108729045,0.34565359155337017,-0.040637254901960795,0.09554306618981305,6.63193862601953,0.10382702661498251,0.25,-0.037813030100943085,0.1112335305144564,45.026298102956545,0.1174856733738024,0.5452345013618469,-0.003997565702847794,0.00014307432416799475,-0.0030801196893056235,0.0030348105328772117,0.00021868411241209677,-0.0023271858692169188,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,IP,0,0.125,WRONG_SOURCE,16,True,,P frames only; missing on I frames,24.462506326072962,0.7574062489091874,0.4492610767483711,0.34565359155337017,-0.040637254901960795,0.09554306618981305,6.63193862601953,0.10382702661498251,0.25,-0.037813030100943085,0.1112335305144564,45.026298102956545,0.1174856733738024,0.5452345013618469,-0.003747717846419807,0.00013413217890749507,-0.002887612208724022,0.002845134874572386,0.00020501635538634072,-0.0021817367523908615,0.0,0.0,0.0
30884276-8cb2-485e-b0ca-a22605c1801f,P,0,0.125,ZERO,15,True,,P frames only; missing on I frames,24.6143473665849,0.7621310952134005,0.46169843077659606,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.007032376235725005,7.560978824410203e-05,0.0007529338200887044,0.003997565702847794,-0.00014307432416799475,0.0030801196893056235
30884276-8cb2-485e-b0ca-a22605c1801f,IP,0,0.125,ZERO,16,True,,P frames only; missing on I frames,24.46625404391938,0.7572721167302798,0.45214868895709515,0.0,0.0,0.0,0.0,0.0,0.0,-0.03972321144068019,0.11377439389668093,46.18544477239958,0.12051019754603437,0.5456454157829285,0.0,0.0,0.0,0.006592852720992193,7.088417647884565e-05,0.0007058754563331604,0.003747717846419807,-0.00013413217890749507,0.002887612208724022
30884276-8cb2-485e-b0ca-a22605c1801f,P,1,0.5,CONTINUOUS,15,True,,P frames only; missing on I frames,24.61111264296166,0.7621339719180202,0.45941221714019775,,-0.03175493012591675,0.06949145694826117,4.880248696349571,0.0764032570047684,0.2652528166770935,-0.03839608608634549,0.11195666538124666,45.360786140001274,0.11835844226494736,0.5443976561228434,-0.0032347236232361356,2.8767046196698233e-06,-0.0022862136363983156,-0.003092096386133155,6.182526733078397e-06,-0.0022805829842885337,-0.0019246663653897636,1.9897657858710303e-05,-0.0019257028897603353
30884276-8cb2-485e-b0ca-a22605c1801f,IP,1,0.5,CONTINUOUS,16,True,,P frames only; missing on I frames,24.4632214905226,0.7572748136408607,0.4500053636729717,,-0.03175493012591675,0.06949145694826117,4.880248696349571,0.0764032570047684,0.2652528166770935,-0.03839608608634549,0.11195666538124666,45.360786140001274,0.11835844226494736,0.5443976561228434,-0.003032553396783877,2.6969105809404592e-06,-0.0021433252841234207,-0.0028988403619998326,5.7961188122609975e-06,-0.0021380465477705,-0.0018043747175529035,1.8654054242540907e-05,-0.0018053464591503143
30884276-8cb2-485e-b0ca-a22605c1801f,P,1,0.5,REAL,15,False,263.97016498135315,P frames only; missing on I frames,24.6142047393478,0.7621277893912872,0.46169280012448627,0.00024509805371053517,-0.00012254901960784314,0.007826844290115572,0.5,0.007827803638564366,0.5,-0.03971792786479419,0.11377216867264305,46.18397230908192,0.12050635549479584,0.5456454157829285,-0.00014262723710298058,-3.305822113408574e-06,-5.630652109781901e-06,0.0,0.0,0.0,0.001167430020743391,1.3715131125631903e-05,0.0003548800945281982
