dataset,video,video_id,qp,trajectory,granularity,frame,actual_qp,actual_bytes,MSE,PSNR,MS_SSIM,LPIPS,DISTS,DPB_state_hash,w1_hash,latent_hash,RGB_hash
uvg,Beauty,0,3,uniform_2x,GLOBAL,22,3,268,0.0015954561531543732,27.971151267288647,0.9772620797157288,0.1426018476486206,0.1385406255722046,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,23,4,427,0.001658835681155324,27.801966316380145,0.978941023349762,0.14432407915592194,0.14217042922973633,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,24,3,502,0.0015441530849784613,28.113096465742853,0.9785788655281067,0.14043286442756653,0.14023679494857788,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,25,5,1588,0.001622045529074967,27.899369597743586,0.9791309237480164,0.13328607380390167,0.13771378993988037,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,26,3,198,0.0015553795965388417,28.081636024161988,0.9771526455879211,0.13511690497398376,0.13525807857513428,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,27,4,281,0.0016228650929406285,27.897175811143867,0.9787656664848328,0.14142364263534546,0.14535045623779297,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,28,3,697,0.0014675511047244072,28.33406766323371,0.9792994856834412,0.13223859667778015,0.13107049465179443,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,29,4,836,0.0016969707794487476,27.70325635839911,0.9779108166694641,0.1385316401720047,0.13495945930480957,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,30,3,221,0.0015621851198375225,28.06267503262674,0.977310299873352,0.13740986585617065,0.13733696937561035,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,31,4,290,0.0016098292544484138,27.93220184703098,0.9790599346160889,0.14098532497882843,0.13564759492874146,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,32,3,632,0.0014472128823399544,28.394675802663635,0.9794026613235474,0.13365595042705536,0.1394924521446228,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,33,5,1414,0.0015687543200328946,28.044450652138572,0.9796085953712463,0.13159096240997314,0.13342684507369995,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,34,3,170,0.0015028713969513774,28.230781810790656,0.9780126810073853,0.13056820631027222,0.13722801208496094,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,35,4,215,0.0015624730149284005,28.061874745079773,0.979712724685669,0.1353907734155655,0.14062660932540894,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,36,3,667,0.0014214030234143138,28.47282765120722,0.9802152514457703,0.12656252086162567,0.13091778755187988,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,37,4,723,0.0016594278858974576,27.800416160708664,0.9786596894264221,0.1331179440021515,0.1350167989730835,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,38,3,185,0.0015336498618125916,28.14273780178217,0.9777799248695374,0.13313424587249756,0.13509339094161987,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,39,4,290,0.0015906665939837694,27.98420839565731,0.9795022010803223,0.13805150985717773,0.14071738719940186,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,40,3,595,0.001465881709009409,28.339010741677583,0.9794977307319641,0.13246434926986694,0.13593178987503052,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,41,5,1424,0.0015930971130728722,27.97757749380189,0.9796398282051086,0.13114376366138458,0.13642752170562744,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,42,3,157,0.001505043706856668,28.224508878634577,0.9778144955635071,0.13146615028381348,0.13539248704910278,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,43,4,233,0.0016029694816097617,27.950747459519345,0.9789411425590515,0.1404721885919571,0.14119672775268555,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,44,3,693,0.0014551825588569045,28.370825191655715,0.9796481132507324,0.1359274983406067,0.13212072849273682,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,45,4,809,0.0016630488680675626,27.790949890124324,0.9788063168525696,0.13444863259792328,0.13823151588439941,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,46,3,231,0.0015792319318279624,28.015540832177024,0.9775903820991516,0.13264960050582886,0.13456737995147705,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,47,4,322,0.0016480324557051063,27.830342397294135,0.9787560105323792,0.13961127400398254,0.14028966426849365,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,48,3,627,0.0015029831556603312,28.230458866418093,0.9789888262748718,0.1317758411169052,0.1381658911705017,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,49,5,1537,0.00157967209815979,28.01433052753684,0.9795116782188416,0.12513528764247894,0.13412129878997803,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,50,3,191,0.0015061869053170085,28.221211324439345,0.9774964451789856,0.12657688558101654,0.13292652368545532,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,51,4,267,0.0016122894594445825,27.925569852640383,0.9789132475852966,0.1308172345161438,0.13991689682006836,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,52,3,685,0.0014835731126368046,28.28691046157179,0.9790539741516113,0.12374196946620941,0.13278913497924805,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,53,4,745,0.0016620880924165249,27.793459618777092,0.9785939455032349,0.12522472441196442,0.13543832302093506,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,54,3,222,0.0015658414922654629,28.052522030179006,0.977484941482544,0.12660357356071472,0.13274818658828735,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,55,4,284,0.0015994661953300238,27.960249342837038,0.9792996048927307,0.13016200065612793,0.1360480785369873,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,56,3,634,0.0014901020331308246,28.267839927229403,0.9790271520614624,0.12400239706039429,0.13547998666763306,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,57,5,1433,0.0015911887167021632,27.982783095036325,0.9790900349617004,0.12214495241641998,0.13343465328216553,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,58,3,155,0.0015245915856212378,28.168464814755694,0.9771718978881836,0.12344818562269211,0.13490784168243408,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,59,4,206,0.0015685360413044691,28.04505497776041,0.979083776473999,0.12673985958099365,0.13398528099060059,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,60,3,648,0.0014170524664223194,28.48614069684883,0.9798837900161743,0.1191895380616188,0.12723445892333984,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,61,4,608,0.001616595545783639,27.913986221502675,0.9790428876876831,0.12162554264068604,0.13185334205627441,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,62,3,163,0.001518821227364242,28.184933416989956,0.9779411554336548,0.12405180931091309,0.1350688338279724,,,,
uvg,Beauty,0,3,uniform_2x,GLOBAL,63,4,243,0.0015865627210587263,27.99542754404241,0.9794822931289673,0.12745791673660278,0.13860231637954712,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,0,3,4626,0.0011271408293396235,29.480218181295296,0.97940993309021,0.11917467415332794,0.12276226282119751,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,1,5,1383,0.0017671278910711408,27.52732018474805,0.9736028909683228,0.1392228752374649,0.1289736032485962,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,2,3,682,0.0018469643546268344,27.335414861180986,0.9745261669158936,0.1364772766828537,0.1331115961074829,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,3,4,693,0.001562881632708013,28.06073912709134,0.9785894155502319,0.12795844674110413,0.1287907361984253,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,4,3,511,0.0017011017771437764,27.692697017139352,0.9775133728981018,0.13364394009113312,0.13563525676727295,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,5,4,731,0.001573125715367496,28.03236569615255,0.9789479374885559,0.12764273583889008,0.13670533895492554,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,6,3,619,0.0016878022579476237,27.726784364501256,0.9780865907669067,0.13288883864879608,0.13714885711669922,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,7,4,731,0.0015674459282308817,28.04807431981134,0.9793635010719299,0.12871749699115753,0.13516771793365479,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,8,3,532,0.0017019486986100674,27.69053534877957,0.9778030514717102,0.1328647881746292,0.13431674242019653,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,9,5,1151,0.001583462581038475,28.003921950268467,0.979604184627533,0.12833690643310547,0.13589471578598022,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,10,3,277,0.0016629112651571631,27.7913092461137,0.9766564965248108,0.13296720385551453,0.13324493169784546,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,11,4,461,0.0016608425648882985,27.796715333768983,0.9785533547401428,0.1333412230014801,0.13769298791885376,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,12,3,389,0.0015658189076930285,28.052584670145873,0.9776725769042969,0.1346202790737152,0.13577771186828613,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,13,4,606,0.0016378700966015458,27.85720546144787,0.97878098487854,0.1363975554704666,0.13854444026947021,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,14,3,260,0.0015822253189980984,28.00731670124286,0.9778120517730713,0.13755744695663452,0.13881230354309082,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,15,4,507,0.001708727446384728,27.673272046700916,0.978084146976471,0.14226998388767242,0.14082884788513184,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,16,3,415,0.0016047850949689746,27.94583117974447,0.9774519801139832,0.13982081413269043,0.13803446292877197,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,17,5,1270,0.0015935600968077779,27.976315536399806,0.9797405004501343,0.13302786648273468,0.1357908844947815,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,18,3,184,0.0015342944534495473,28.140912849525137,0.9779730439186096,0.134989932179451,0.13353002071380615,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,19,4,281,0.0016318544512614608,27.873185795483817,0.9793025851249695,0.1457359939813614,0.14260464906692505,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,20,3,568,0.0014876207569614053,28.275077705047103,0.9792879819869995,0.14081257581710815,0.13807517290115356,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,21,4,829,0.0017339767655357718,27.609567261603903,0.977651059627533,0.14636364579200745,0.13771462440490723,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,22,3,265,0.0015978148439899087,27.964735484841114,0.9770047068595886,0.1436106562614441,0.13681060075759888,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,23,4,386,0.0016524364473298192,27.818752344775547,0.978872537612915,0.14546029269695282,0.1412685513496399,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,24,3,539,0.001525808940641582,28.164998446379684,0.9786018133163452,0.14343760907649994,0.1393979787826538,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,25,5,1601,0.001601950847543776,27.953508134502798,0.9791650176048279,0.13459670543670654,0.13924050331115723,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,26,3,213,0.0015362824779003859,28.135289227718353,0.9772248268127441,0.13559067249298096,0.13510102033615112,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,27,4,277,0.0015939780278131366,27.975176694300433,0.9790316224098206,0.14087527990341187,0.14324641227722168,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,28,3,681,0.001438018400222063,28.422355568851376,0.9795427322387695,0.13360050320625305,0.13500452041625977,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,29,4,829,0.0016746260225772858,27.760821644271935,0.9782088398933411,0.13930781185626984,0.1383373737335205,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,30,3,207,0.0015656547620892525,28.053039967156362,0.9773853421211243,0.13838638365268707,0.13696032762527466,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,31,4,310,0.0015843197470530868,28.001571646865322,0.9792731404304504,0.14203864336013794,0.13985109329223633,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,32,3,635,0.0014499714598059654,28.386405460207264,0.9794915318489075,0.1344500184059143,0.13511574268341064,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,33,5,1424,0.0015455083921551704,28.109286323627035,0.979751467704773,0.13187500834465027,0.13241350650787354,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,34,3,176,0.0014883765252307057,28.272871883166992,0.9780172109603882,0.13160628080368042,0.135140061378479,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,35,4,202,0.0015504194889217615,28.095507811356843,0.9797530770301819,0.135467529296875,0.13815069198608398,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,36,3,602,0.0014223071048036218,28.470066205391063,0.9799297451972961,0.12990537285804749,0.13206535577774048,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,37,4,715,0.0016582401003688574,27.803525867435987,0.9787769913673401,0.13411478698253632,0.13235104084014893,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,38,3,188,0.0015270236181095243,28.161542457626254,0.9778505563735962,0.1330546736717224,0.13310658931732178,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,39,4,275,0.0015874902019277215,27.992889465158957,0.9795240759849548,0.1397431343793869,0.13860195875167847,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,40,3,610,0.0014493896160274744,28.388148544556614,0.97978276014328,0.13215844333171844,0.13492727279663086,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,41,5,1471,0.0015889250207692385,27.988965960805174,0.9795194864273071,0.13186116516590118,0.1335076093673706,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,42,3,170,0.0015177195891737938,28.18808460406144,0.9777159094810486,0.13136743009090424,0.13638055324554443,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,43,4,243,0.001588615239597857,27.989812755764362,0.9792786240577698,0.13928134739398956,0.141789972782135,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,44,3,663,0.0014653498074039817,28.340586884219675,0.9795938730239868,0.13525721430778503,0.13445794582366943,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,45,4,817,0.0016652712365612388,27.785150192459106,0.9789094924926758,0.13408607244491577,0.14015519618988037,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,46,3,221,0.0015583380591124296,28.073383224779672,0.9776376485824585,0.13254065811634064,0.13554632663726807,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,47,4,333,0.0016344889299944043,27.866180164471025,0.979155957698822,0.13852903246879578,0.13994890451431274,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,48,3,640,0.0014825640246272087,28.289865425222818,0.9794095158576965,0.1316714584827423,0.1326184868812561,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,49,5,1510,0.0015895921969786286,27.98714277766284,0.9796614050865173,0.125076562166214,0.1354966163635254,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,50,3,200,0.0015027087647467852,28.231251805036713,0.9775800704956055,0.1270352303981781,0.13365352153778076,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,51,4,256,0.0015841989079490304,28.001902904224547,0.9790143370628357,0.13035640120506287,0.14119243621826172,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,52,3,736,0.0014535610098391771,28.37566735011249,0.979541003704071,0.1228722482919693,0.13444936275482178,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,53,4,704,0.0016692052595317364,27.77490255531134,0.9786414504051208,0.1263824999332428,0.13559585809707642,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,54,3,219,0.0015542196342721581,28.08487608950553,0.9775110483169556,0.12757787108421326,0.13475549221038818,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,55,4,290,0.001614309730939567,27.92013135330963,0.9791361689567566,0.1317482739686966,0.13688158988952637,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,56,3,607,0.0014768749242648482,28.30656283294472,0.9791803359985352,0.12576936185359955,0.13817107677459717,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,57,5,1442,0.0015767208533361554,28.0224518846356,0.9793702363967896,0.123043954372406,0.13204169273376465,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,58,3,149,0.0015025957254692912,28.231578509599508,0.9777422547340393,0.12323322892189026,0.13557976484298706,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,59,4,217,0.0015513221733272076,28.092980000146618,0.9795973896980286,0.12636308372020721,0.13439786434173584,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,60,3,675,0.0014156743418425322,28.490366391651804,0.9800049066543579,0.11946415901184082,0.12769699096679688,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,61,4,637,0.0016557039925828576,27.810173039513106,0.9787606000900269,0.12306039035320282,0.1326587200164795,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,62,3,162,0.0015443977899849415,28.112408285178354,0.9776188135147095,0.12465642392635345,0.13505220413208008,,,,
uvg,Beauty,0,3,uniform_4x,GLOBAL,63,4,242,0.0016147404676303267,27.918972705672978,0.9791783094406128,0.12863290309906006,0.1380535364151001,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,0,3,4626,0.0011271408293396235,29.480218181295296,0.97940993309021,0.11917467415332794,0.12276226282119751,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,1,5,1504,0.0017544047441333532,27.558702069414824,0.9738370776176453,0.138522207736969,0.12672650814056396,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,2,3,738,0.0018155323341488838,27.409960120127856,0.9748405814170837,0.13603758811950684,0.1315661072731018,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,3,4,752,0.001523804385215044,28.170707809454754,0.9791809320449829,0.12653008103370667,0.125199556350708,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,4,3,585,0.0016563732642680407,27.808417881156675,0.9780210852622986,0.1327114701271057,0.13238924741744995,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,5,4,769,0.001533285016193986,28.143771083843625,0.9794312715530396,0.12696000933647156,0.12967520952224731,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,6,3,644,0.0016924809897318482,27.71476200693586,0.9784432053565979,0.13176725804805756,0.13180500268936157,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,7,4,798,0.001549449865706265,28.098224713119947,0.9797482490539551,0.12455947697162628,0.13017398118972778,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,8,3,542,0.0016888980753719807,27.72396559214777,0.9779847264289856,0.13088266551494598,0.12818396091461182,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,9,5,1264,0.0015731477178633213,28.03230495405414,0.9797839522361755,0.1251872479915619,0.12944966554641724,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,10,3,299,0.0016487215179949999,27.82852693907715,0.9768720865249634,0.12999041378498077,0.12856507301330566,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,11,4,485,0.0016482515493407845,27.82976507351384,0.9787452220916748,0.1329856812953949,0.13223350048065186,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,12,3,416,0.0015707783168181777,28.038851024049368,0.9776856899261475,0.13270699977874756,0.1297377347946167,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,13,4,648,0.0016436047153547406,27.842026214564022,0.9786479473114014,0.13374030590057373,0.13232040405273438,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,14,3,302,0.0015919015277177095,27.98083800474924,0.9776727557182312,0.13743431866168976,0.1343364119529724,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,15,4,558,0.00172333768568933,27.636296147968192,0.9780137538909912,0.13950546085834503,0.13449311256408691,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,16,3,394,0.0016187737928703427,27.908138352317483,0.9773325324058533,0.1381184607744217,0.13650989532470703,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,17,5,1372,0.0016250722110271454,27.89127336128896,0.9792116284370422,0.13035546243190765,0.13406670093536377,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,18,3,205,0.0015549506060779095,28.082834020381146,0.9775342345237732,0.1335793137550354,0.13119423389434814,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,19,4,322,0.0016445652581751347,27.839488885522318,0.9790468215942383,0.14190927147865295,0.13780683279037476,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,20,3,621,0.0015103061450645328,28.209350105639103,0.9788585901260376,0.13929682970046997,0.13428771495819092,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,21,4,893,0.0017180603463202715,27.64961585782066,0.9779452681541443,0.143852099776268,0.1344085931777954,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,22,3,300,0.0015845533926039934,28.00093122379257,0.9770869016647339,0.14101673662662506,0.1349329948425293,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,23,4,441,0.0016311515355482697,27.875056907099534,0.9791812300682068,0.1422109454870224,0.13951003551483154,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,24,3,604,0.0014973339857533574,28.24681317898928,0.9791068434715271,0.13677267730236053,0.13753962516784668,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,25,5,1732,0.0015974773559719324,27.965652891921827,0.9792552590370178,0.12995553016662598,0.13208389282226562,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,26,3,219,0.0015427034813910723,28.11717540411717,0.977316677570343,0.13288970291614532,0.1337253451347351,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,27,4,306,0.0016082129441201687,27.936564466737703,0.9789308905601501,0.13827653229236603,0.1391512155532837,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,28,3,719,0.0014620464062318206,28.350388423914602,0.9795672297477722,0.13038909435272217,0.12846434116363525,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,29,4,905,0.0016701221466064453,27.77251764985793,0.9783632159233093,0.1359003782272339,0.1361609697341919,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,30,3,249,0.0015372103080153465,28.132667119651863,0.9775661826133728,0.13347609341144562,0.13523030281066895,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,31,4,333,0.0016018300084397197,27.953835745899916,0.9791680574417114,0.1377086490392685,0.13685595989227295,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,32,3,673,0.0014687746297568083,28.33044837675908,0.9792841672897339,0.131486713886261,0.1363694667816162,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,33,5,1551,0.0015687734121456742,28.044397797789955,0.979669988155365,0.12801729142665863,0.1277051568031311,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,34,3,187,0.0014984080335125327,28.243699072153,0.9779314994812012,0.12825724482536316,0.1338334083557129,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,35,4,231,0.0015626272652298212,28.061446022486653,0.9796865582466125,0.13241779804229736,0.13705074787139893,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,36,3,724,0.0014024063711985946,28.531261238893705,0.9801296591758728,0.12432821840047836,0.1264282464981079,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,37,4,792,0.0016727164620533586,27.76577668960818,0.9785512685775757,0.13059552013874054,0.13235777616500854,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,38,3,204,0.001550524146296084,28.09521466110632,0.9777927398681641,0.13001367449760437,0.13225048780441284,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,39,4,302,0.0015879536513239145,27.991621777703983,0.9794531464576721,0.13612136244773865,0.13653874397277832,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,40,3,664,0.0014869404258206487,28.277064311119695,0.9793542623519897,0.12904739379882812,0.13160574436187744,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,41,5,1627,0.0015607423847541213,28.06668775421073,0.9799677729606628,0.1284542828798294,0.1293034553527832,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,42,3,189,0.0014756580349057913,28.310142731092903,0.9782448410987854,0.12702679634094238,0.130884051322937,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,43,4,266,0.0015575948636978865,28.075454936088153,0.9795181751251221,0.1360522210597992,0.13706034421920776,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,44,3,749,0.001423615962266922,28.46607151122267,0.9799835085868835,0.1305907815694809,0.12801676988601685,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,45,4,956,0.0016700414707884192,27.772727442350824,0.9785062670707703,0.13112741708755493,0.13380885124206543,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,46,3,243,0.0015792951453477144,28.015366996194977,0.9774428009986877,0.12940064072608948,0.12981438636779785,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,47,4,378,0.0016374437836930156,27.85833601168855,0.9787286520004272,0.13518506288528442,0.13418400287628174,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,48,3,667,0.0014873530017212033,28.27585945731161,0.979154646396637,0.12769412994384766,0.12953871488571167,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,49,5,1714,0.0015683203237131238,28.045652295258037,0.9798545837402344,0.12015414983034134,0.12820219993591309,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,50,3,204,0.0015133880078792572,28.20049711714097,0.9774236679077148,0.12273366749286652,0.12906503677368164,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,51,4,295,0.0015866276808083057,27.995249731448656,0.9789009690284729,0.12790915369987488,0.1355990171432495,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,52,3,761,0.0014432891039177775,28.40646667062902,0.9795266389846802,0.12039919197559357,0.12934821844100952,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,53,4,803,0.0016481396742165089,27.830059861030605,0.9787440896034241,0.12240741401910782,0.13245296478271484,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,54,3,224,0.001552518573589623,28.089631954288503,0.9776992201805115,0.12422944605350494,0.13031119108200073,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,55,4,320,0.0015858553815633059,27.997364196998276,0.9794120788574219,0.127207949757576,0.1305330991744995,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,56,3,685,0.001469867187552154,28.327219049246303,0.9793726801872253,0.12005332112312317,0.13301503658294678,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,57,5,1582,0.0015212604776024818,28.177964175709032,0.9801427125930786,0.11912576854228973,0.1325458288192749,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,58,3,167,0.0014781439676880836,28.302832646370348,0.9780124425888062,0.12047934532165527,0.13231587409973145,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,59,4,231,0.001525486004538834,28.16591772406653,0.9798241257667542,0.12434817850589752,0.13430172204971313,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,60,3,721,0.0014019426889717579,28.53269739844436,0.9801735281944275,0.11641350388526917,0.12436258792877197,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,61,4,677,0.0016043562209233642,27.94699197395211,0.979394793510437,0.11879390478134155,0.13153409957885742,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,62,3,177,0.0015154473949223757,28.194591345134164,0.9781188368797302,0.12013864517211914,0.13176321983337402,,,,
uvg,Beauty,0,3,random_G8_20pct,G8,63,4,265,0.00155788310803473,28.074651316698613,0.9798255562782288,0.12403757125139236,0.1352805495262146,,,,
uvg,Beauty,0,3,random_G8_35pct,G8,0,3,4626,0.0011271408293396235,29.480218181295296,0.97940993309021,0.11917467415332794,0.12276226282119751,,,,
