dataset,video,video_id,qp,frame,granularity,candidate_fraction,raw_bitmap_bits,rle_bits,sparse_bits,inverse_sparse_bits,selected_syntax,selected_map_bits,aligned_map_bytes
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,24,G8,0.7,135,130,162,125,INVERSE_SPARSE_1X,125,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,24,G8,1.0,135,92,155,84,INVERSE_SPARSE_1X,84,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,0.1,135,67,73,150,RASTER_RLE,67,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,0.2,135,103,104,151,RASTER_RLE,103,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,0.35,135,126,133,150,RASTER_RLE,126,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,0.5,135,126,151,136,RASTER_RLE,126,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,0.7,135,126,166,125,INVERSE_SPARSE_1X,125,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,25,G8,1.0,135,48,154,39,INVERSE_SPARSE_1X,39,5
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,0.1,135,84,81,156,SPARSE_2X,81,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,0.2,135,112,114,163,RASTER_RLE,112,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,0.35,135,144,143,162,SPARSE_2X,143,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,0.5,135,163,161,160,INVERSE_SPARSE_1X,160,20
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,0.7,135,145,161,140,INVERSE_SPARSE_1X,140,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,26,G8,1.0,135,145,161,140,INVERSE_SPARSE_1X,140,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,0.1,135,79,69,154,SPARSE_2X,69,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,0.2,135,123,112,159,SPARSE_2X,112,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,0.35,135,141,131,158,SPARSE_2X,131,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,0.5,135,163,163,160,INVERSE_SPARSE_1X,160,20
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,0.7,135,155,162,147,INVERSE_SPARSE_1X,147,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,27,G8,1.0,135,155,162,147,INVERSE_SPARSE_1X,147,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,0.1,135,82,75,156,SPARSE_2X,75,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,0.2,135,108,104,161,SPARSE_2X,104,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,0.35,135,112,117,142,RASTER_RLE,112,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,0.5,135,130,141,142,RASTER_RLE,130,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,0.7,135,135,158,129,INVERSE_SPARSE_1X,129,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,28,G8,1.0,135,78,157,72,INVERSE_SPARSE_1X,72,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,0.1,135,73,71,152,SPARSE_2X,71,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,0.2,135,109,104,151,SPARSE_2X,104,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,0.35,135,144,145,160,RASTER_RLE,144,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,0.5,135,146,155,150,RASTER_RLE,146,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,0.7,135,134,156,125,INVERSE_SPARSE_1X,125,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,29,G8,1.0,135,74,155,68,INVERSE_SPARSE_1X,68,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,0.1,135,88,79,156,SPARSE_2X,79,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,0.2,135,110,98,153,SPARSE_2X,98,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,0.35,135,143,137,160,SPARSE_2X,137,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,0.5,135,157,151,156,SPARSE_2X,151,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,0.7,135,157,156,139,INVERSE_SPARSE_1X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,30,G8,1.0,135,157,156,139,INVERSE_SPARSE_1X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,0.1,135,82,71,152,SPARSE_2X,71,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,0.2,135,122,110,157,SPARSE_2X,110,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,0.35,135,141,139,158,SPARSE_2X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,0.5,135,149,153,154,RASTER_RLE,149,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,0.7,135,157,157,138,INVERSE_SPARSE_1X,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,31,G8,1.0,135,157,157,138,INVERSE_SPARSE_1X,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,0.1,135,90,83,158,SPARSE_2X,83,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,0.2,135,113,116,161,RASTER_RLE,113,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,0.35,135,133,147,164,RASTER_RLE,133,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,0.5,135,145,161,158,RASTER_RLE,145,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,0.7,135,143,172,143,RASTER_RLE,143,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,32,G8,1.0,135,109,162,105,INVERSE_SPARSE_1X,105,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,0.1,135,88,73,156,SPARSE_2X,73,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,0.2,135,108,104,155,SPARSE_2X,104,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,0.35,135,138,141,158,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,0.5,135,146,159,152,RASTER_RLE,146,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,0.7,135,132,152,125,INVERSE_SPARSE_1X,125,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,33,G8,1.0,135,40,153,38,INVERSE_SPARSE_1X,38,5
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,0.1,135,76,67,152,SPARSE_2X,67,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,0.2,135,106,94,155,SPARSE_2X,94,12
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,0.35,135,140,145,164,RASTER_RLE,140,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,0.5,135,148,151,152,RASTER_RLE,148,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,0.7,135,144,154,139,INVERSE_SPARSE_1X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,34,G8,1.0,135,144,154,139,INVERSE_SPARSE_1X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,0.1,135,78,69,152,SPARSE_2X,69,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,0.2,135,106,98,155,SPARSE_2X,98,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,0.35,135,146,139,160,SPARSE_2X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,0.5,135,158,153,156,SPARSE_2X,153,20
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,0.7,135,152,156,141,INVERSE_SPARSE_1X,141,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,35,G8,1.0,135,152,156,141,INVERSE_SPARSE_1X,141,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,0.1,135,86,79,158,SPARSE_2X,79,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,0.2,135,112,106,163,SPARSE_2X,106,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,0.35,135,116,117,140,RASTER_RLE,116,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,0.5,135,128,141,144,RASTER_RLE,128,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,0.7,135,124,156,125,RASTER_RLE,124,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,36,G8,1.0,135,83,155,78,INVERSE_SPARSE_1X,78,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,0.1,135,77,79,154,RASTER_RLE,77,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,0.2,135,105,108,159,RASTER_RLE,105,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,0.35,135,123,127,148,RASTER_RLE,123,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,0.5,135,129,145,142,RASTER_RLE,129,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,0.7,135,139,162,127,INVERSE_SPARSE_1X,127,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,37,G8,1.0,135,69,155,64,INVERSE_SPARSE_1X,64,8
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,0.1,135,96,85,158,SPARSE_2X,85,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,0.2,135,124,114,163,SPARSE_2X,114,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,0.35,135,154,139,162,SPARSE_2X,139,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,0.5,135,148,155,158,RASTER_RLE,148,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,0.7,135,138,153,140,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,38,G8,1.0,135,138,153,140,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,0.1,135,88,81,158,SPARSE_2X,81,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,0.2,135,132,118,163,SPARSE_2X,118,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,0.35,135,152,147,164,SPARSE_2X,147,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,0.5,135,152,159,156,RASTER_RLE,152,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,0.7,135,144,158,147,RASTER_RLE,144,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,39,G8,1.0,135,144,158,147,RASTER_RLE,144,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,0.1,135,82,77,156,SPARSE_2X,77,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,0.2,135,110,102,155,SPARSE_2X,102,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,0.35,135,120,119,142,SPARSE_2X,119,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,0.5,135,120,137,142,RASTER_RLE,120,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,0.7,135,128,152,123,INVERSE_SPARSE_1X,123,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,40,G8,1.0,135,95,156,87,INVERSE_SPARSE_1X,87,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,0.1,135,83,73,156,SPARSE_2X,73,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,0.2,135,119,106,157,SPARSE_2X,106,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,0.35,135,123,127,156,RASTER_RLE,123,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,0.5,135,127,137,144,RASTER_RLE,127,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,0.7,135,133,158,133,RASTER_RLE,133,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,41,G8,1.0,135,48,152,43,INVERSE_SPARSE_1X,43,6
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,0.1,135,88,83,160,SPARSE_2X,83,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,0.2,135,124,114,167,SPARSE_2X,114,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,0.35,135,156,147,162,SPARSE_2X,147,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,0.5,135,152,151,156,SPARSE_2X,151,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,0.7,135,136,147,136,RASTER_RLE,136,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,42,G8,1.0,135,136,147,136,RASTER_RLE,136,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,0.1,135,80,73,156,SPARSE_2X,73,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,0.2,135,100,92,155,SPARSE_2X,92,12
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,0.35,135,134,129,152,SPARSE_2X,129,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,0.5,135,140,143,142,RASTER_RLE,140,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,0.7,135,138,150,141,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,G8,1.0,135,138,150,141,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,0.1,135,81,79,154,SPARSE_2X,79,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,0.2,135,111,112,157,RASTER_RLE,111,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,0.35,135,135,149,160,RASTER_RLE,135,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,0.5,135,147,155,150,RASTER_RLE,147,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,0.7,135,133,166,131,INVERSE_SPARSE_1X,131,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,G8,1.0,135,105,158,97,INVERSE_SPARSE_1X,97,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,0.1,135,92,85,158,SPARSE_2X,85,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,0.2,135,118,114,165,SPARSE_2X,114,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,0.35,135,132,129,152,SPARSE_2X,129,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,0.5,135,124,141,146,RASTER_RLE,124,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,0.7,135,124,148,123,INVERSE_SPARSE_1X,123,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,G8,1.0,135,96,154,91,INVERSE_SPARSE_1X,91,12
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,0.1,135,98,87,158,SPARSE_2X,87,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,0.2,135,130,118,167,SPARSE_2X,118,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,0.35,135,146,145,168,SPARSE_2X,145,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,0.5,135,128,143,150,RASTER_RLE,128,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,0.7,135,126,142,147,RASTER_RLE,126,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,G8,1.0,135,126,142,147,RASTER_RLE,126,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,0.1,135,84,79,158,SPARSE_2X,79,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,0.2,135,108,98,157,SPARSE_2X,98,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,0.35,135,134,133,156,SPARSE_2X,133,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,0.5,135,138,147,148,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,0.7,135,136,145,138,RASTER_RLE,136,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,G8,1.0,135,136,145,138,RASTER_RLE,136,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,0.1,135,77,75,152,SPARSE_2X,75,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,0.2,135,111,112,161,RASTER_RLE,111,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,0.35,135,133,137,158,RASTER_RLE,133,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,0.5,135,153,153,154,RASTER_RLE,153,20
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,0.7,135,137,156,129,INVERSE_SPARSE_1X,129,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,G8,1.0,135,117,150,111,INVERSE_SPARSE_1X,111,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,0.1,135,73,69,150,SPARSE_2X,69,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,0.2,135,113,108,157,SPARSE_2X,108,14
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,0.35,135,121,125,146,RASTER_RLE,121,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,0.5,135,133,149,142,RASTER_RLE,133,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,0.7,135,123,148,115,INVERSE_SPARSE_1X,115,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,G8,1.0,135,88,155,82,INVERSE_SPARSE_1X,82,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,0.1,135,78,75,154,SPARSE_2X,75,10
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,0.2,135,108,102,155,SPARSE_2X,102,13
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,0.35,135,132,129,156,SPARSE_2X,129,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,0.5,135,138,147,148,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,0.7,135,134,145,138,RASTER_RLE,134,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,G8,1.0,135,134,145,138,RASTER_RLE,134,17
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,0.1,135,92,83,156,SPARSE_2X,83,11
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,0.2,135,126,116,161,SPARSE_2X,116,15
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,0.35,135,148,145,160,SPARSE_2X,145,19
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,0.5,135,140,147,146,RASTER_RLE,140,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,0.7,135,138,146,145,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,G8,1.0,135,138,146,145,RASTER_RLE,138,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,0.0,135,0,0,0,ORIGINAL_NO_MAP,0,0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,0.1,135,66,67,152,RASTER_RLE,66,9
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,0.2,135,92,94,153,RASTER_RLE,92,12
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,0.35,135,144,137,160,SPARSE_2X,137,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,0.5,135,140,147,144,RASTER_RLE,140,18
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,0.7,135,132,156,127,INVERSE_SPARSE_1X,127,16
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,G8,1.0,135,106,149,100,INVERSE_SPARSE_1X,100,13
