dataset,video,video_id,qp,frame,w1_shape,block_index,block_y,block_x,pixel_y0,pixel_x0,mode,delta,original_bytes,candidate_bytes,actual_delta_bytes,baseline_RGB_MSE,candidate_RGB_MSE,delta_MSE,baseline_PSNR,candidate_PSNR,mode_map_overhead,raw_map_bits,coded_map_bits,estimated_w1_entropy_bits,actual_w1_RANS_bytes,actual_bytes_saved,delta_MSE_per_actual_saved_bit
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,474,15,24,60,96,2,4,1651,1706,55,0.0009223408997058868,0.0009221088839694858,-2.3201573640108109e-07,30.351085328533365,30.352177937889905,37,1020,35,2370.478759765625,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,475,15,25,60,100,1,2,1651,1707,56,0.0009223408997058868,0.0009224183741025627,7.747439667582512e-08,30.351085328533365,30.350720547030843,37,1020,35,2376.798828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,475,15,25,60,100,2,4,1651,1707,56,0.0009223408997058868,0.0009224183741025627,7.747439667582512e-08,30.351085328533365,30.350720547030843,37,1020,35,2376.796142578125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,476,15,26,60,104,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,35,2382.393798828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,476,15,26,60,104,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,35,2382.39111328125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,477,15,27,60,108,1,2,1651,1707,56,0.0009223408997058868,0.0009222695953212678,-7.130438461899757e-08,30.351085328533365,30.351421086145876,37,1020,35,2376.8193359375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,477,15,27,60,108,2,4,1651,1707,56,0.0009223408997058868,0.0009222695953212678,-7.130438461899757e-08,30.351085328533365,30.351421086145876,37,1020,35,2376.81494140625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,478,15,28,60,112,1,2,1651,1708,57,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2382.43505859375,318,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,478,15,28,60,112,2,4,1651,1708,57,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2382.431396484375,318,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,479,15,29,60,116,1,2,1651,1708,57,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2383.0419921875,318,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,479,15,29,60,116,2,4,1651,1708,57,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2383.040283203125,318,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,480,16,0,64,0,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.46923828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,480,16,0,64,0,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.39208984375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,481,16,1,64,4,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.65625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,481,16,1,64,4,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.617431640625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,482,16,2,64,8,1,2,1651,1706,55,0.0009223408997058868,0.0009238338097929955,1.492910087108612e-06,30.351085328533365,30.3440614780733,37,1020,33,2372.5185546875,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,482,16,2,64,8,2,4,1651,1706,55,0.0009223408997058868,0.0009238338097929955,1.492910087108612e-06,30.351085328533365,30.3440614780733,37,1020,33,2372.4765625,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,483,16,3,64,12,1,2,1651,1706,55,0.0009223408997058868,0.0009239189093932509,1.5780096873641014e-06,30.351085328533365,30.343661443085445,37,1020,33,2367.488037109375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,483,16,3,64,12,2,4,1651,1706,55,0.0009223408997058868,0.0009239189093932509,1.5780096873641014e-06,30.351085328533365,30.343661443085445,37,1020,33,2367.375732421875,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,484,16,4,64,16,1,2,1651,1707,56,0.0009223408997058868,0.0009226042893715203,2.6338966563344e-07,30.351085328533365,30.34984530601314,37,1020,33,2377.93603515625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,484,16,4,64,16,2,4,1651,1707,56,0.0009223408997058868,0.0009226042893715203,2.6338966563344e-07,30.351085328533365,30.34984530601314,37,1020,33,2377.69091796875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,485,16,5,64,20,1,2,1651,1707,56,0.0009223408997058868,0.0009238446364179254,1.503736712038517e-06,30.351085328533365,30.34401058238337,37,1020,33,2377.862548828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,485,16,5,64,20,2,4,1651,1707,56,0.0009223408997058868,0.0009238446364179254,1.503736712038517e-06,30.351085328533365,30.34401058238337,37,1020,33,2377.8505859375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,486,16,6,64,24,1,2,1651,1706,55,0.0009223408997058868,0.0009236363111995161,1.2954114936292171e-06,30.351085328533365,30.34499001866169,37,1020,33,2367.46533203125,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,486,16,6,64,24,2,4,1651,1706,55,0.0009223408997058868,0.0009236363111995161,1.2954114936292171e-06,30.351085328533365,30.34499001866169,37,1020,33,2367.458984375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,487,16,7,64,28,1,2,1651,1707,56,0.0009223408997058868,0.0009228281560353935,4.872563295066357e-07,30.351085328533365,30.34879163366094,37,1020,33,2377.92724609375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,487,16,7,64,28,2,4,1651,1707,56,0.0009223408997058868,0.0009228281560353935,4.872563295066357e-07,30.351085328533365,30.34879163366094,37,1020,33,2377.912109375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,488,16,8,64,32,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.314453125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,488,16,8,64,32,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.27685546875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,489,16,9,64,36,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.987548828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,489,16,9,64,36,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.9658203125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,490,16,10,64,40,1,2,1651,1706,55,0.0009223408997058868,0.0009223773959092796,3.6496203392744064e-08,30.351085328533365,30.350913485496047,37,1020,33,2372.870849609375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,490,16,10,64,40,2,4,1651,1706,55,0.0009223408997058868,0.0009223773959092796,3.6496203392744064e-08,30.351085328533365,30.350913485496047,37,1020,33,2372.857177734375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,491,16,11,64,44,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.85107421875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,491,16,11,64,44,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2381.83935546875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,492,16,12,64,48,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2382.20654296875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,492,16,12,64,48,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,37,1020,33,2382.196044921875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,493,16,13,64,52,1,2,1651,1707,56,0.0009223408997058868,0.0009227741393260658,4.332396201789379e-07,30.351085328533365,30.349045850496896,37,1020,33,2378.62841796875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,493,16,13,64,52,2,4,1651,1707,56,0.0009223408997058868,0.0009227741393260658,4.332396201789379e-07,30.351085328533365,30.349045850496896,37,1020,33,2378.6103515625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,494,16,14,64,56,1,2,1651,1705,54,0.0009223408997058868,0.0009228418348357081,5.009351298213005e-07,30.351085328533365,30.348727259991485,36,1020,31,2369.865234375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,494,16,14,64,56,2,4,1651,1705,54,0.0009223408997058868,0.0009228418348357081,5.009351298213005e-07,30.351085328533365,30.348727259991485,36,1020,31,2369.849365234375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,495,16,15,64,60,1,2,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2381.5146484375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,495,16,15,64,60,2,4,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2381.46435546875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,496,16,16,64,64,1,2,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2381.0712890625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,496,16,16,64,64,2,4,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2381.033935546875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,497,16,17,64,68,1,2,1651,1706,55,0.0009223408997058868,0.0009232437005266547,9.028008207678795e-07,30.351085328533365,30.34683646943538,36,1020,31,2378.1767578125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,497,16,17,64,68,2,4,1651,1706,55,0.0009223408997058868,0.0009232437005266547,9.028008207678795e-07,30.351085328533365,30.34683646943538,36,1020,31,2378.140625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,498,16,18,64,72,1,2,1651,1706,55,0.0009223408997058868,0.0009225695976056159,2.2869789972901344e-07,30.351085328533365,30.35000861249182,36,1020,31,2377.197265625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,498,16,18,64,72,2,4,1651,1706,55,0.0009223408997058868,0.0009225695976056159,2.2869789972901344e-07,30.351085328533365,30.35000861249182,36,1020,31,2377.135498046875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,499,16,19,64,76,1,2,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2381.44482421875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,499,16,19,64,76,2,4,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2381.42724609375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,500,16,20,64,80,1,2,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2383.08056640625,318,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,500,16,20,64,80,2,4,1651,1707,56,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,31,2383.078857421875,318,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,501,16,21,64,84,1,2,1651,1705,54,0.0009223408997058868,0.0009223670931532979,2.6193447411060333e-08,30.351085328533365,30.350961995521125,36,1020,31,2371.765625,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,501,16,21,64,84,2,4,1651,1705,54,0.0009223408997058868,0.0009223670931532979,2.6193447411060333e-08,30.351085328533365,30.350961995521125,36,1020,31,2371.764404296875,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,502,16,22,64,88,1,2,1651,1706,55,0.0009223408997058868,0.0009226758847944438,3.3498508855700493e-07,30.351085328533365,30.34950830031009,36,1020,29,2376.37548828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,502,16,22,64,88,2,4,1651,1706,55,0.0009223408997058868,0.0009226758847944438,3.3498508855700493e-07,30.351085328533365,30.34950830031009,36,1020,29,2376.3701171875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,503,16,23,64,92,1,2,1651,1706,55,0.0009223408997058868,0.0009228776325471699,5.36732841283083e-07,30.351085328533365,30.34855879724479,36,1020,29,2377.97607421875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,503,16,23,64,92,2,4,1651,1706,55,0.0009223408997058868,0.0009228776325471699,5.36732841283083e-07,30.351085328533365,30.34855879724479,36,1020,29,2377.948974609375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,504,16,24,64,96,1,2,1651,1706,55,0.0009223408997058868,0.0009229861898347735,6.452901288866997e-07,30.351085328533365,30.34804797049301,36,1020,29,2377.81298828125,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,504,16,24,64,96,2,4,1651,1706,55,0.0009223408997058868,0.0009229861898347735,6.452901288866997e-07,30.351085328533365,30.34804797049301,36,1020,29,2377.8037109375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,505,16,25,64,100,1,2,1651,1705,54,0.0009223408997058868,0.0009226505644619465,3.096647560596466e-07,30.351085328533365,30.34962748226501,36,1020,29,2369.998046875,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,505,16,25,64,100,2,4,1651,1705,54,0.0009223408997058868,0.0009226505644619465,3.096647560596466e-07,30.351085328533365,30.34962748226501,36,1020,29,2369.923583984375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,506,16,26,64,104,1,2,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,27,2380.83349609375,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,506,16,26,64,104,2,4,1651,1706,55,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,36,1020,27,2380.759765625,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,507,16,27,64,108,1,2,1651,1705,54,0.0009223408997058868,0.0009227627306245267,4.218309186398983e-07,30.351085328533365,30.349099544749283,36,1020,27,2368.205078125,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,507,16,27,64,108,2,4,1651,1705,54,0.0009223408997058868,0.0009227627306245267,4.218309186398983e-07,30.351085328533365,30.349099544749283,36,1020,27,2368.1767578125,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,508,16,28,64,112,1,2,1651,1705,54,0.0009223408997058868,0.0009220748324878514,-2.660672180354595e-07,30.351085328533365,30.352338316386298,36,1020,25,2370.888427734375,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,508,16,28,64,112,2,4,1651,1705,54,0.0009223408997058868,0.0009220748324878514,-2.660672180354595e-07,30.351085328533365,30.352338316386298,36,1020,25,2370.70361328125,316,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,509,16,29,64,116,1,2,1651,1705,54,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,35,1020,22,2381.71435546875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,4,1x64x68x120,509,16,29,64,116,2,4,1651,1705,54,0.0009223408997058868,0.0009226512629538774,3.103632479906082e-07,30.351085328533365,30.349624194443074,35,1020,22,2381.696044921875,317,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,0,0,0,0,0,1,2,1513,1566,53,0.0008693739655427635,0.0008676497382111847,-1.7242273315787315e-06,30.607933694251575,30.616555599179833,35,1020,22,2195.189208984375,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,0,0,0,0,0,2,4,1513,1566,53,0.0008693739655427635,0.0008676497382111847,-1.7242273315787315e-06,30.607933694251575,30.616555599179833,35,1020,22,2195.185302734375,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,1,0,1,0,4,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,25,2200.6923828125,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,1,0,1,0,4,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,25,2200.69189453125,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,2,0,2,0,8,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,27,2200.83349609375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,2,0,2,0,8,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,27,2200.83349609375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,3,0,3,0,12,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,27,2200.8427734375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,3,0,3,0,12,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,27,2200.8427734375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,4,0,4,0,16,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,29,2200.254150390625,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,4,0,4,0,16,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,29,2200.253173828125,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,5,0,5,0,20,1,2,1513,1567,54,0.0008693739655427635,0.0008672586991451681,-2.1152663975954056e-06,30.607933694251575,30.618513352197787,36,1020,29,2193.42333984375,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,5,0,5,0,20,2,4,1513,1567,54,0.0008693739655427635,0.0008672586991451681,-2.1152663975954056e-06,30.607933694251575,30.618513352197787,36,1020,29,2193.422607421875,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,6,0,6,0,24,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,29,2200.058349609375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,6,0,6,0,24,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,29,2200.05712890625,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,7,0,7,0,28,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,29,2200.1376953125,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,7,0,7,0,28,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,29,2200.13671875,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,8,0,8,0,32,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.30322265625,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,8,0,8,0,32,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.302734375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,9,0,9,0,36,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.353515625,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,9,0,9,0,36,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.35205078125,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,10,0,10,0,40,1,2,1513,1567,54,0.0008693739655427635,0.0008696562144905329,2.8224894776940346e-07,30.607933694251575,30.606523952626354,36,1020,31,2195.741943359375,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,10,0,10,0,40,2,4,1513,1567,54,0.0008693739655427635,0.0008696562144905329,2.8224894776940346e-07,30.607933694251575,30.606523952626354,36,1020,31,2195.739501953125,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,11,0,11,0,44,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.87158203125,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,11,0,11,0,44,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.870849609375,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,12,0,12,0,48,1,2,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.318603515625,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,12,0,12,0,48,2,4,1513,1568,55,0.0008693739655427635,0.0008691595285199583,-2.1443702280521393e-07,30.607933694251575,30.609005043368636,36,1020,31,2200.317138671875,295,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,13,0,13,0,52,1,2,1513,1567,54,0.0008693739655427635,0.0008675749413669109,-1.7990241758525372e-06,30.607933694251575,30.616930004375128,36,1020,31,2194.60107421875,294,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,5,1x64x68x120,13,0,13,0,52,2,4,1513,1567,54,0.0008693739655427635,0.0008675749413669109,-1.7990241758525372e-06,30.607933694251575,30.616930004375128,36,1020,31,2194.60009765625,294,False,
