branch,step,global_step,position,qp,R_est_bpp,LPIPS,DISTS,proxy_L1,PSNR,MS_SSIM,frame_objective
clip8,649,20649,3,2,0.00012531084939837456,0.08886712789535522,0.1253092885017395,0.06467219442129135,29.622322828037227,0.8956785202026367,0.2169913649559021
clip8,649,20649,4,2,0.00012322475959081203,0.09030894935131073,0.1293489933013916,0.06477706134319305,29.507681074970055,0.8936219215393066,0.22243784368038177
clip8,649,20649,5,2,0.0021642858628183603,0.08606848120689392,0.12286782264709473,0.06480713188648224,30.044729449793174,0.8974729776382446,0.2470325380563736
clip8,649,20649,6,2,0.0005857531796209514,0.08788548409938812,0.12625128030776978,0.06470577418804169,29.953068516965686,0.8961691856384277,0.22491897642612457
clip8,649,20649,7,2,0.00013168070290703326,0.08704669028520584,0.12224054336547852,0.0647764578461647,29.916033633010457,0.8958539366722107,0.2122134417295456
clip8,650,20650,1,1,0.014461270533502102,0.11138646304607391,0.10404062271118164,0.055747002363204956,31.845730043526096,0.8980793952941895,0.46620476245880127
clip8,650,20650,2,1,0.002779217204079032,0.10955283045768738,0.10718894004821777,0.05595694109797478,32.14728899833409,0.8986493945121765,0.2653895318508148
clip8,650,20650,3,1,0.00024234548618551344,0.10691229999065399,0.10503798723220825,0.05572451278567314,31.916768332885802,0.8978464007377625,0.21670077741146088
clip8,650,20650,4,1,0.00016681016131769866,0.1088307574391365,0.11144030094146729,0.05583799630403519,31.372201351432224,0.8924373388290405,0.22371570765972137
clip8,650,20650,5,1,0.001905251294374466,0.1045631542801857,0.11208617687225342,0.05571591854095459,32.16906839018928,0.8972675800323486,0.2501726448535919
clip8,650,20650,6,1,0.0007082064403221011,0.10576825588941574,0.11289280652999878,0.05585886165499687,31.947666309090298,0.8945508003234863,0.23147359490394592
clip8,650,20650,7,1,0.0001285405014641583,0.10654821991920471,0.11185067892074585,0.055723972618579865,31.73355781879488,0.8927392363548279,0.2211802452802658
clip8,651,20651,1,3,0.024866346269845963,0.27232301235198975,0.2685703635215759,0.05615898221731186,14.413585856494882,0.409801185131073,0.9717119336128235
clip8,651,20651,2,3,0.0054664891213178635,0.27176082134246826,0.26405709981918335,0.05644925683736801,14.166341046530007,0.3858097195625305,0.630967915058136
clip8,651,20651,3,3,0.0016299118287861347,0.2577055096626282,0.2607467770576477,0.05598074942827225,14.11329495050441,0.3836900591850281,0.5472140908241272
clip8,651,20651,4,3,0.0007830911781638861,0.2735248804092407,0.256816029548645,0.05582341551780701,14.193210392940365,0.37451252341270447,0.5444488525390625
clip8,651,20651,5,3,0.012776373885571957,0.2625933885574341,0.2598775029182434,0.05615299195051193,14.123016665808816,0.39211735129356384,0.7440992593765259
clip8,651,20651,6,3,0.004076935350894928,0.26176217198371887,0.24725091457366943,0.05644890293478966,14.276958048634514,0.4042325019836426,0.5801199078559875
clip8,651,20651,7,3,0.0020649044308811426,0.24078956246376038,0.24471133947372437,0.05611877888441086,14.227744277133578,0.40820950269699097,0.5217906832695007
clip8,652,20652,1,1,0.01829398423433304,0.16835790872573853,0.1527222990989685,0.07265286147594452,19.624320681306102,0.800520658493042,0.6383435130119324
clip8,652,20652,2,1,0.0031574449967592955,0.16905754804611206,0.15114188194274902,0.07255648076534271,19.728448245375166,0.806144118309021,0.3755575716495514
clip8,652,20652,3,1,0.00017049374582711607,0.175430029630661,0.15304112434387207,0.07261890172958374,19.71957857968225,0.803570032119751,0.33214735984802246
clip8,652,20652,4,1,0.00016839648014865816,0.17988693714141846,0.1574941873550415,0.07263018190860748,19.608314374480468,0.798559308052063,0.3410211503505707
clip8,652,20652,5,1,0.003690225537866354,0.18394586443901062,0.16205620765686035,0.07290783524513245,19.74506301168509,0.805055558681488,0.4105823338031769
clip8,652,20652,6,1,0.0007567593129351735,0.17917464673519135,0.16434067487716675,0.07278290390968323,19.73107603155236,0.8032695055007935,0.35733720660209656
clip8,652,20652,7,1,0.00027518451679497957,0.17995218932628632,0.16469210386276245,0.07280176877975464,19.699260192955176,0.8010199069976807,0.3501337766647339
clip8,653,20653,1,3,0.016935057938098907,0.09790829569101334,0.15076994895935059,0.05988271161913872,27.161839171930783,0.8836431503295898,0.5423007011413574
clip8,653,20653,2,3,0.004287467338144779,0.09523774683475494,0.14391285181045532,0.05999424308538437,27.281355666710517,0.8926607370376587,0.31393566727638245
clip8,653,20653,3,3,0.0006198264891281724,0.09407803416252136,0.1377195119857788,0.06004965305328369,27.538205257880954,0.8919541239738464,0.24312277138233185
clip8,653,20653,4,3,0.00034370023058727384,0.09708435833454132,0.14005380868911743,0.06008237600326538,27.31022989852642,0.8909740447998047,0.24368596076965332
clip8,653,20653,5,3,0.003910920582711697,0.09680213779211044,0.1388341188430786,0.060082338750362396,27.690540101783895,0.8968572616577148,0.3039068877696991
clip8,653,20653,6,3,0.0006052383105270565,0.0961834117770195,0.1399635672569275,0.06018713116645813,27.695052454604504,0.8977762460708618,0.2472211718559265
clip8,653,20653,7,3,0.00042303965892642736,0.09087879210710526,0.13980048894882202,0.06023779138922691,27.711965055321187,0.8951082229614258,0.238601416349411
clip8,654,20654,1,2,0.01627412438392639,0.14352743327617645,0.13413166999816895,0.06310915946960449,23.58422124307345,0.8300342559814453,0.559877872467041
clip8,654,20654,2,2,0.004234539344906807,0.15004894137382507,0.14053618907928467,0.0629950687289238,23.840228932098565,0.8422901034355164,0.36448439955711365
clip8,654,20654,3,2,0.0007128946599550545,0.15093615651130676,0.14190983772277832,0.06280767917633057,23.55250965455321,0.830863356590271,0.3058091402053833
clip8,654,20654,4,2,0.00035463226959109306,0.15196934342384338,0.14001387357711792,0.0627107098698616,23.469601123459398,0.8269736170768738,0.2987464368343353
clip8,654,20654,5,2,0.007015775889158249,0.15183207392692566,0.13371598720550537,0.06253105401992798,23.585570742979414,0.8354552984237671,0.4075658321380615
clip8,654,20654,6,2,0.002509562997147441,0.15685854852199554,0.14494246244430542,0.06248033046722412,23.598847538173636,0.8395504355430603,0.3458482623100281
clip8,654,20654,7,2,0.0012287972494959831,0.15755563974380493,0.1395072340965271,0.06240195780992508,23.46032704368009,0.8348602056503296,0.31894850730895996
clip8,655,20655,1,0,0.002354125725105405,0.050043985247612,0.1600571870803833,0.08617936074733734,39.66362241990373,0.9811720848083496,0.2516959011554718
clip8,655,20655,2,0,0.0010431240079924464,0.055267080664634705,0.16640102863311768,0.08608618378639221,37.98606246302122,0.975029468536377,0.24057790637016296
clip8,655,20655,3,0,0.0005685741198249161,0.05489729717373848,0.16474956274032593,0.08582425117492676,38.499820187304145,0.9781144857406616,0.2303430140018463
clip8,655,20655,4,0,0.0005253595300018787,0.05846715718507767,0.17104488611221313,0.0856655165553093,37.33967611736827,0.9733249545097351,0.2394588738679886
clip8,655,20655,5,0,0.0011385870166122913,0.05470658838748932,0.17830586433410645,0.08545153588056564,38.33559212698171,0.9769124388694763,0.2535676956176758
clip8,655,20655,6,0,0.0005944484146311879,0.062295492738485336,0.1801345944404602,0.08546554297208786,38.134189690676756,0.9753843545913696,0.2535703480243683
clip8,655,20655,7,0,0.00047687330516055226,0.06306293606758118,0.18487262725830078,0.08527661859989166,37.64809133014055,0.9734930992126465,0.25703954696655273
clip8,656,20656,1,3,0.016580965369939804,0.07648390531539917,0.12192302942276001,0.07112987339496613,29.01270309537964,0.9410754442214966,0.48601505160331726
clip8,656,20656,2,3,0.0033527968917042017,0.07781453430652618,0.12657105922698975,0.07117639482021332,28.976622380715575,0.9406854510307312,0.26311007142066956
clip8,656,20656,3,3,0.0004963421961292624,0.07570603489875793,0.13026845455169678,0.07110544294118881,29.12563745798755,0.9414287805557251,0.2152736485004425
clip8,656,20656,4,3,0.0005289539112709463,0.08645495772361755,0.13064700365066528,0.07116074860095978,28.949096183788974,0.9398276209831238,0.22696593403816223
clip8,656,20656,5,3,0.006245965138077736,0.07714764773845673,0.127690851688385,0.07103867828845978,29.255710622541535,0.9416279196739197,0.313621461391449
clip8,656,20656,6,3,0.002009739400818944,0.07626695185899734,0.1231914758682251,0.07120250165462494,29.27962695165482,0.9423154592514038,0.23494452238082886
clip8,656,20656,7,3,0.0009389433544129133,0.07533156871795654,0.12370520830154419,0.07116948068141937,29.39096799039334,0.9436973333358765,0.21599480509757996
clip8,657,20657,1,2,0.018227608874440193,0.14063714444637299,0.1432051658630371,0.07958225160837173,22.558858667970554,0.7960195541381836,0.6000264883041382
clip8,657,20657,2,2,0.002068212488666177,0.14263899624347687,0.1477675437927246,0.07965663075447083,22.60938633213128,0.7990185022354126,0.32698890566825867
clip8,657,20657,3,2,0.00012591680570039898,0.14181092381477356,0.14201122522354126,0.07961249351501465,22.660100182773803,0.8003661036491394,0.2867969870567322
clip8,657,20657,4,2,0.0002532373182475567,0.13886389136314392,0.14124536514282227,0.07963736355304718,22.388400521370862,0.7963831424713135,0.28528735041618347
clip8,657,20657,5,2,0.0024530545342713594,0.1420285552740097,0.13777875900268555,0.07962915301322937,22.63058211829401,0.8016707301139832,0.32304829359054565
clip8,657,20657,6,2,0.0005060227704234421,0.14396171271800995,0.14333176612854004,0.07972874492406845,22.48947743424832,0.7980128526687622,0.2968463897705078
clip8,657,20657,7,2,0.00037559631164185703,0.14468112587928772,0.14300793409347534,0.07974351942539215,22.295511191266684,0.7947338819503784,0.2949853539466858
clip8,658,20658,1,2,0.011081633158028126,0.1172904372215271,0.17777276039123535,0.04659461975097656,25.0179243675804,0.8698367476463318,0.4872722327709198
clip8,658,20658,2,2,0.002835063962265849,0.1136021688580513,0.18216323852539062,0.04660642892122269,25.161879929297353,0.8710759878158569,0.34528598189353943
clip8,658,20658,3,2,0.00040640225051902235,0.1185515969991684,0.18330508470535278,0.04666050896048546,25.077141869300924,0.8702257871627808,0.3093551993370056
clip8,658,20658,4,2,0.00025616344646550715,0.12057730555534363,0.19042551517486572,0.04670999199151993,25.008877979909563,0.8665811419487,0.3159022629261017
clip8,658,20658,5,2,0.0031655593775212765,0.11128930747509003,0.18273085355758667,0.04672423005104065,25.089305224387108,0.8652948141098022,0.3492603898048401
clip8,658,20658,6,2,0.0011187074705958366,0.11446843296289444,0.1865658164024353,0.04673884063959122,25.1623844526312,0.8645865321159363,0.3208583891391754
clip8,658,20658,7,2,0.00044077905477024615,0.1183747872710228,0.18757617473602295,0.04669749736785889,24.896229901799565,0.8584127426147461,0.31404465436935425
clip8,659,20659,1,0,0.01574110984802246,0.13649582862854004,0.16461527347564697,0.07864756882190704,22.30085842092968,0.8439030647277832,0.5742625594139099
clip8,659,20659,2,0,0.0022226511500775814,0.1290360689163208,0.16822457313537598,0.07878440618515015,22.699779335524298,0.8496997356414795,0.33650654554367065
clip8,659,20659,3,0,0.00021634515724144876,0.1316148042678833,0.17266321182250977,0.07866641134023666,22.551705077609398,0.8471299409866333,0.3088080585002899
clip8,659,20659,4,0,0.00011763486691052094,0.13671445846557617,0.17443907260894775,0.07861894369125366,22.425277323294,0.8421434164047241,0.31397512555122375
clip8,659,20659,5,0,0.00259169889613986,0.1393527090549469,0.1748695969581604,0.07869111746549606,22.573257986027443,0.8441481590270996,0.3598528206348419
clip8,659,20659,6,0,0.0004883770016022027,0.14254344999790192,0.17828023433685303,0.07868863642215729,22.38486676371972,0.8392366766929626,0.33006083965301514
clip8,659,20659,7,0,0.0003922689938917756,0.14829398691654205,0.18106693029403687,0.07872968167066574,22.36073233470449,0.8381398916244507,0.33693554997444153
clip8,660,20660,1,3,0.01804317720234394,0.1817476451396942,0.17146766185760498,0.04854709655046463,27.08538418712809,0.7357896566390991,0.6658979058265686
clip8,660,20660,2,3,0.005164452828466892,0.18030884861946106,0.16994285583496094,0.0482369065284729,27.138249741923524,0.7407855987548828,0.4400934875011444
clip8,660,20660,3,3,0.0004650703340303153,0.16981332004070282,0.16565263271331787,0.04849442094564438,27.350149717054034,0.7466806769371033,0.34399792551994324
clip8,660,20660,4,3,0.0002796388289425522,0.1658479869365692,0.16234177350997925,0.04829413443803787,27.202391839799528,0.747469425201416,0.33351123332977295
clip8,660,20660,5,3,0.005501673556864262,0.16975636780261993,0.16495609283447266,0.048290424048900604,27.505883494060868,0.7522944808006287,0.4303896129131317
clip8,660,20660,6,3,0.0017782039940357208,0.16841304302215576,0.1650107502937317,0.04790543019771576,27.184188040416796,0.7478125095367432,0.3646707236766815
clip8,660,20660,7,3,0.000988151179626584,0.15671293437480927,0.15345686674118042,0.04805629700422287,27.519688444881268,0.7477428317070007,0.3277481496334076
clip8,661,20661,1,1,0.010632026940584183,0.08710548281669617,0.12299048900604248,0.05990689992904663,28.563454722033992,0.9473341703414917,0.3946586549282074
clip8,661,20661,2,1,0.002390644047409296,0.07924707978963852,0.11759692430496216,0.06001932919025421,28.77513720998124,0.948476254940033,0.2388089895248413
clip8,661,20661,3,1,0.0005391346057876945,0.07581786811351776,0.1209644079208374,0.06014810502529144,28.674168081631084,0.9487139582633972,0.2067122906446457
clip8,661,20661,4,1,0.00031353288795799017,0.0721224769949913,0.11966300010681152,0.060157131403684616,28.60040677182316,0.9484637975692749,0.1978120505809784
clip8,661,20661,5,1,0.0020831325091421604,0.07692182064056396,0.11972951889038086,0.06036057323217392,28.934386621371253,0.953637957572937,0.23329892754554749
clip8,661,20661,6,1,0.0012175504816696048,0.07392694801092148,0.12116312980651855,0.060481585562229156,29.128311663406684,0.9535096883773804,0.21676191687583923
clip8,661,20661,7,1,0.0005342770018614829,0.07584038376808167,0.136710524559021,0.06070005148649216,29.37041876750174,0.9544328451156616,0.22240237891674042
clip8,662,20662,1,3,0.00966152735054493,0.05298316478729248,0.1054721474647522,0.04343017190694809,30.87697568512317,0.9599301218986511,0.3260609209537506
clip8,662,20662,2,3,0.004820686765015125,0.04773569852113724,0.10701251029968262,0.0435684472322464,31.982926134219834,0.9636937975883484,0.2385951727628708
clip8,662,20662,3,3,0.0024317412171512842,0.056862615048885345,0.1189776062965393,0.043074123561382294,31.368401526258353,0.9559235572814941,0.21834686398506165
clip8,662,20662,4,3,0.0033564928453415632,0.06628900021314621,0.1281815767288208,0.0419459268450737,31.173866851488405,0.9510339498519897,0.2529667317867279
clip8,662,20662,5,3,0.006652008276432753,0.05687516927719116,0.1097029447555542,0.0428384467959404,31.70446640840192,0.9593591094017029,0.2821047306060791
clip8,662,20662,6,3,0.007059293799102306,0.0723094493150711,0.144415020942688,0.04648290574550629,30.144955907096914,0.94926518201828,0.33933472633361816
clip8,662,20662,7,3,0.007532577030360699,0.06715315580368042,0.13705527782440186,0.048681072890758514,29.82934624092399,0.9516181945800781,0.33502981066703796
clip8,663,20663,1,2,0.01108753401786089,0.09838640689849854,0.15194523334503174,0.038953520357608795,33.297722845357896,0.9392092227935791,0.4425663650035858
clip8,663,20663,2,2,0.003338015638291836,0.09187736362218857,0.15379315614700317,0.038879405707120895,34.16345540581308,0.9462121725082397,0.3038162887096405
clip8,663,20663,3,2,0.0004739557043649256,0.09215856343507767,0.15588247776031494,0.038851864635944366,33.99007990340641,0.9423791766166687,0.2566303312778473
clip8,663,20663,4,2,0.00020603703160304576,0.09260466694831848,0.1532447338104248,0.03886377811431885,33.941905260570245,0.9426417350769043,0.24980305135250092
clip8,663,20663,5,2,0.0017328294925391674,0.0941263884305954,0.1559821367263794,0.038802020251750946,34.0446537710609,0.9434911608695984,0.2804793417453766
clip8,663,20663,6,2,0.0012896989937871695,0.08963549137115479,0.15463203191757202,0.038782764226198196,34.061564523517085,0.9416800737380981,0.2669707238674164
clip8,663,20663,7,2,0.0011848792200908065,0.09459508210420609,0.1592119336128235,0.038834962993860245,33.94273238390159,0.9423977136611938,0.27469706535339355
clip8,664,20664,1,0,0.009339562617242336,0.0707366019487381,0.14051508903503418,0.05139726400375366,30.73376864277003,0.9486328959465027,0.3733660578727722
clip8,664,20664,2,0,0.0022567063570022583,0.05939500406384468,0.14307600259780884,0.05129202455282211,31.00629221547174,0.9528828859329224,0.24203121662139893
clip8,664,20664,3,0,0.00018748013826552778,0.056303806602954865,0.14687275886535645,0.0511179119348526,30.443760508737597,0.9484984278678894,0.20693166553974152
clip8,664,20664,4,0,0.0003319963871035725,0.06128240004181862,0.1465432047843933,0.051160626113414764,29.94740449876494,0.9436842203140259,0.21408165991306305
clip8,664,20664,5,0,0.0018268357962369919,0.051577337086200714,0.1475197672843933,0.051077574491500854,31.11056941984291,0.9525506496429443,0.23121722042560577
clip8,664,20664,6,0,0.000922133622225374,0.05645807087421417,0.14631187915802002,0.05113568529486656,30.92145048931926,0.9524739980697632,0.21923679113388062
clip8,664,20664,7,0,0.0005219433223828673,0.0566413588821888,0.14412283897399902,0.05115539953112602,31.130887353806806,0.9526206254959106,0.2103068232536316
clip8,665,20665,1,0,0.007998395711183548,0.14329828321933746,0.19295114278793335,0.05370528995990753,29.22682564685759,0.855512261390686,0.475180983543396
clip8,665,20665,2,0,0.0022734154481440783,0.14140641689300537,0.19953930377960205,0.05356421694159508,29.18560142128539,0.857048749923706,0.3808177709579468
clip8,665,20665,3,0,0.000333995558321476,0.1468270868062973,0.2062605619430542,0.05345160886645317,29.547457314627245,0.8672718405723572,0.35940122604370117
clip8,665,20665,4,0,0.0002626720815896988,0.14447379112243652,0.20178121328353882,0.053331159055233,29.432017530963254,0.8618994951248169,0.35133326053619385
clip8,665,20665,5,0,0.001891292748041451,0.13924852013587952,0.18914926052093506,0.05358920246362686,29.771055749616266,0.8673677444458008,0.3616583049297333
clip8,665,20665,6,0,0.0004356355348136276,0.14188869297504425,0.19359904527664185,0.0535268560051918,29.87605787381314,0.8661206960678101,0.34356069564819336
clip8,665,20665,7,0,0.00019740081916097552,0.14693580567836761,0.1939460039138794,0.053553637117147446,29.56331172070844,0.8623823523521423,0.3448329567909241
clip8,666,20666,1,0,0.010812835767865181,0.12055933475494385,0.15145814418792725,0.10076569020748138,22.582845268262844,0.8470048308372498,0.46011725068092346
clip8,666,20666,2,0,0.0013833538396283984,0.1236213892698288,0.16352027654647827,0.10084705054759979,22.478689701634632,0.8530497550964355,0.3120860159397125
clip8,666,20666,3,0,0.00012082795728929341,0.1266319304704666,0.16082704067230225,0.10075877606868744,22.42192749140139,0.8518325090408325,0.29055720567703247
clip8,666,20666,4,0,0.00011863686086144298,0.12953440845012665,0.16304075717926025,0.1007453128695488,22.237442711033427,0.8510264158248901,0.2956354022026062
clip8,666,20666,5,0,0.0015244325622916222,0.126339852809906,0.16566193103790283,0.10067416727542877,22.569903922638424,0.850326418876648,0.31938546895980835
clip8,666,20666,6,0,0.0005008598091080785,0.124314084649086,0.1677291989326477,0.10072219371795654,22.421403695427635,0.8484917879104614,0.30171677470207214
clip8,666,20666,7,0,0.00021229822596069425,0.12681123614311218,0.16423630714416504,0.10065653175115585,22.3300309278377,0.8448076248168945,0.2957274615764618
clip8,667,20667,1,1,0.012178339995443821,0.10648839175701141,0.15331190824508667,0.07983987033367157,27.05661270531771,0.9014005661010742,0.4713178873062134
clip8,667,20667,2,1,0.0029893408063799143,0.10335328429937363,0.15820318460464478,0.07953302562236786,26.927278526634908,0.9022743105888367,0.3140757381916046
clip8,667,20667,3,1,0.0005554104573093355,0.10322388261556625,0.16504287719726562,0.07950088381767273,27.38845094166846,0.9062687158584595,0.27867192029953003
clip8,667,20667,4,1,0.0006560704205185175,0.10241800546646118,0.15908277034759521,0.07923856377601624,27.38750889728953,0.905733585357666,0.2736450135707855
clip8,667,20667,5,1,0.004281603731215,0.10845208168029785,0.15367579460144043,0.07926740497350693,28.168804075439027,0.9119663238525391,0.3370042145252228
clip8,667,20667,6,1,0.002601760206744075,0.1012563407421112,0.15416085720062256,0.07908529043197632,28.376842462999285,0.9152032136917114,0.3012257516384125
clip8,667,20667,7,1,0.0005781308864243329,0.10365021228790283,0.16041219234466553,0.07902613282203674,27.94993032086372,0.9067408442497253,0.27485594153404236
clip8,668,20668,1,3,0.01123618334531784,0.049608517438173294,0.11889457702636719,0.06561438739299774,31.18774503842358,0.9700652360916138,0.3635765016078949
clip8,668,20668,2,3,0.005105539690703154,0.043486203998327255,0.10960853099822998,0.06573062390089035,31.94925118739802,0.9727671146392822,0.2420920878648758
clip8,668,20668,3,3,0.002470587147399783,0.05522105097770691,0.12380975484848022,0.06546084582805634,30.311524041382096,0.9650454521179199,0.2224334478378296
clip8,668,20668,4,3,0.0025892972480505705,0.057904213666915894,0.11988180875778198,0.06517837941646576,30.544137652886832,0.9652954936027527,0.22323983907699585
clip8,668,20668,5,3,0.006717493757605553,0.04682553932070732,0.11205589771270752,0.06509830802679062,32.28123665394384,0.9698072671890259,0.27576375007629395
clip8,668,20668,6,3,0.00599647918716073,0.045342035591602325,0.11377835273742676,0.06563727557659149,31.820350807552526,0.9713327288627625,0.26353251934051514
clip8,668,20668,7,3,0.0046611386351287365,0.05019153654575348,0.1127709150314331,0.06594822555780411,32.110767760545414,0.9726507067680359,0.2442726045846939
clip8,669,20669,1,2,0.008821588940918446,0.03444176912307739,0.0943598747253418,0.05370097607374191,33.787126862231716,0.9676783084869385,0.2819766700267792
clip8,669,20669,2,2,0.003122069174423814,0.031139995902776718,0.0932689905166626,0.05341341719031334,35.167848841373164,0.9708927869796753,0.17896360158920288
clip8,669,20669,3,2,0.00044908621930517256,0.032948996871709824,0.09328168630599976,0.053100280463695526,34.343787137487155,0.9689509272575378,0.1345321238040924
clip8,669,20669,4,2,0.000435970607213676,0.033573463559150696,0.09294945001602173,0.05281715840101242,34.15322230304066,0.9681699275970459,0.13459458947181702
clip8,669,20669,5,2,0.0023161645513027906,0.030944643542170525,0.09846806526184082,0.052738577127456665,35.02526457726181,0.9701892137527466,0.17001618444919586
clip8,669,20669,6,2,0.0009292828035540879,0.03324279561638832,0.10274386405944824,0.05269378051161766,34.86341194941144,0.9689375758171082,0.1525927633047104
clip8,669,20669,7,2,0.0002504664589650929,0.03227681294083595,0.10194671154022217,0.05261828750371933,34.879669714856384,0.9687590599060059,0.13908347487449646
clip8,670,20670,1,1,0.01219828613102436,0.16801339387893677,0.18071186542510986,0.040475957095623016,26.09304579673473,0.7497169375419617,0.5601943135261536
clip8,670,20670,2,1,0.0034479328896850348,0.1930854618549347,0.18960779905319214,0.0404239222407341,26.3020796206804,0.7476436495780945,0.442756325006485
clip8,670,20670,3,1,0.0005383791867643595,0.18093256652355194,0.19261997938156128,0.04029795899987221,26.316094829562303,0.7373242378234863,0.3832710087299347
clip8,670,20670,4,1,0.0005130700883455575,0.18514582514762878,0.19968938827514648,0.0401444174349308,26.00353267258528,0.7325424551963806,0.3941141963005066
clip8,670,20670,5,1,0.005482843611389399,0.18568310141563416,0.18124830722808838,0.04017597436904907,26.43336627399885,0.7434498071670532,0.46220162510871887
clip8,670,20670,6,1,0.003068863647058606,0.19340167939662933,0.19000667333602905,0.04008810967206955,26.113872700201,0.7276481986045837,0.43690910935401917
clip8,670,20670,7,1,0.0007914615562185645,0.19808557629585266,0.19437319040298462,0.040053270757198334,26.23957940079174,0.7136670351028442,0.40655380487442017
clip8,671,20671,1,0,0.0011921642581000924,0.0009930403903126717,0.08127868175506592,0.160244882106781,42.91158004979462,1.0001051425933838,0.10450193285942078
clip8,671,20671,2,0,0.00038160779513418674,0.0009612304274924099,0.052378296852111816,0.160244882106781,42.54351621461106,1.0002963542938232,0.06154485046863556
clip8,671,20671,3,0,0.0009588156826794147,0.0005155293038114905,0.04860091209411621,0.160244882106781,42.2693933540349,1.0005075931549072,0.06730906665325165
clip8,671,20671,4,0,0.00029709943919442594,0.0008198104915209115,0.05741959810256958,0.160244882106781,42.52874119367057,1.0003077983856201,0.06498250365257263
clip8,671,20671,5,0,0.00014203411410562694,0.0012153303250670433,0.08022958040237427,0.160244882106781,43.18886083894086,0.9998836517333984,0.08550494909286499
clip8,671,20671,6,0,0.00013503934314940125,0.001037836424075067,0.06433498859405518,0.160244882106781,42.83416203506696,1.000128149986267,0.06931182742118835
clip8,671,20671,7,0,0.00035515130730345845,0.0006817311514168978,0.0381016731262207,0.160244882106781,42.434249217424515,1.0004100799560547,0.04653095826506615
clip8,672,20672,1,2,0.019759628921747208,0.15742115676403046,0.1744072437286377,0.06808337569236755,28.20462557499728,0.8754493594169617,0.6744058132171631
clip8,672,20672,2,2,0.003462179796770215,0.1471787393093109,0.16730761528015137,0.06839300692081451,28.380022915158982,0.8767344355583191,0.37507563829421997
clip8,672,20672,3,2,0.00020579493138939142,0.14936627447605133,0.164861798286438,0.06819455325603485,28.413225376021273,0.877281129360199,0.3184708058834076
clip8,672,20672,4,2,0.00019126918050460517,0.15174366533756256,0.16975021362304688,0.06835584342479706,28.40454289451513,0.8758434057235718,0.3254868984222412
clip8,672,20672,5,2,0.0016769677167758346,0.1477765440940857,0.17230194807052612,0.0684480220079422,28.4515562959576,0.8777120113372803,0.3497791588306427
clip8,672,20672,6,2,0.0003584430960472673,0.14778734743595123,0.17603200674057007,0.06865787506103516,28.381156022227152,0.8759546279907227,0.33070799708366394
clip8,672,20672,7,2,0.00020644890901166946,0.1500222533941269,0.1740770936012268,0.06873425096273422,28.329317408799398,0.8755241632461548,0.32835882902145386
clip8,673,20673,1,3,0.004912325646728277,0.02712688222527504,0.0912439227104187,0.06918048113584518,41.20330655681247,0.9860972166061401,0.20405951142311096
clip8,673,20673,2,3,0.0019327534828335047,0.026165656745433807,0.08757811784744263,0.06911404430866241,41.898452341676375,0.9861993789672852,0.14787693321704865
clip8,673,20673,3,3,0.00027017085812985897,0.027794834226369858,0.08555388450622559,0.06916509568691254,41.492866409478644,0.9855813384056091,0.1187150850892067
clip8,673,20673,4,3,0.0001506718253949657,0.02997942641377449,0.08892542123794556,0.06916270405054092,41.6138140510412,0.9849166870117188,0.1222035139799118
clip8,673,20673,5,3,0.0006662184023298323,0.029575441032648087,0.0867694616317749,0.0692439004778862,41.91334135809182,0.9854087233543396,0.1285647749900818
clip8,673,20673,6,3,0.000364121631719172,0.030261464416980743,0.087252676486969,0.06923771649599075,41.55360331746637,0.9856497049331665,0.12450683116912842
clip8,673,20673,7,3,0.00015290883311536163,0.03096034750342369,0.08767133951187134,0.06924506276845932,41.00616529165641,0.9851442575454712,0.12196988612413406
clip8,674,20674,1,0,0.01315500307828188,0.1455361694097519,0.15107858180999756,0.06525227427482605,21.937631623617897,0.7875932455062866,0.5248854756355286
clip8,674,20674,2,0,0.0025101888459175825,0.1503698229789734,0.15356487035751343,0.06555768102407455,21.581344965712507,0.7777475714683533,0.34802353382110596
clip8,674,20674,3,0,0.00018751592142507434,0.16346314549446106,0.15588396787643433,0.06559083610773087,20.98935736188155,0.7604052424430847,0.3232475817203522
clip8,674,20674,4,0,0.0003287011059001088,0.1736818552017212,0.15587681531906128,0.0660431832075119,20.03872575211044,0.7282888293266296,0.3359065353870392
clip8,674,20674,5,0,0.003901710733771324,0.1674695909023285,0.15125834941864014,0.06603708863258362,20.754921205776974,0.7496126890182495,0.3868987560272217
clip8,674,20674,6,0,0.0008822777890600264,0.16763220727443695,0.16311860084533691,0.06607801467180252,20.7879393174729,0.7453749179840088,0.3466774523258209
clip8,674,20674,7,0,0.000192593113752082,0.17076224088668823,0.15688765048980713,0.06620639562606812,20.391868598028896,0.7233904600143433,0.33164435625076294
clip8,675,20675,1,1,0.022472869604825974,0.21321474015712738,0.2427343726158142,0.049436211585998535,16.49852475802772,0.4258776605129242,0.8452866673469543
clip8,675,20675,2,1,0.001252252608537674,0.22513830661773682,0.2432308793067932,0.049932461231946945,16.244109222249755,0.42862042784690857,0.4905359745025635
clip8,675,20675,3,1,9.502900502411649e-05,0.22496449947357178,0.24875330924987793,0.04946976155042648,16.16467521992955,0.41035792231559753,0.475856751203537
clip8,675,20675,4,1,0.0002409571170574054,0.22246938943862915,0.2395727038383484,0.05040889233350754,16.031080446391574,0.4020150601863861,0.46671539545059204
