branch,step,global_step,beta,qp,optimized_P_frames,num_p_frames,video,start,crop_x,crop_y,width,height,clip_length,first_frame_index,last_frame_index,consecutive_frames,raw_decoded_frames,rejected_sample_attempts,loss,LPIPS,DISTS,R_est_bpp,proxy_L1,PSNR,MS_SSIM,wrapper_gradient_norm,bridge_gradient_norm,generator_gradient_norm,all_finite
clip8,1688,21688,17.302782275540444,1,11816,7,clips_long_1920/13f4e519-7883-4ad1-94cc-bbd7e7a11dc9.mp4,154,1011,174,1920,1080,8,154,161,True,8,0,0.3296714536845684,0.12659904999392374,0.15979122264044623,0.0024674649705827634,0.05871560052037239,24.7789781236353,0.8059237514223371,0.285707247470843,1.4416135029928085,0.5968013052477039,True
clip8,1689,21689,17.302782275540444,2,11823,7,clips_long_1920/4623c482-d4dd-4db2-82a6-7ae13a1aa840.mp4,357,1331,763,1920,1080,8,357,364,True,8,0,0.1911902166903019,0.04553225263953208,0.09926708255495342,0.0026435693622001316,0.0649767592549324,30.890009621969842,0.9716373000826154,0.33164756758062547,0.6765084418398519,0.5754413134045985,True
clip8,1690,21690,17.302782275540444,1,11830,7,clips_long_1920/d83d1132-f720-41be-8e62-dc41f251d32c.mp4,231,664,702,1920,1080,8,231,238,True,8,0,0.21558040380477905,0.03314491334770407,0.15545787130083355,0.00152009871089831,0.06756667047739029,29.770201636794564,0.9419485756329128,0.9674792602770738,2.199089430800548,1.1452268436976463,True
clip8,1691,21691,17.302782275540444,1,11837,7,clips_long_1920/6ec76112-804b-4d6a-a368-326e70595eae.mp4,203,1404,773,1920,1080,8,203,210,True,8,0,0.36307235807180405,0.146422558597156,0.14952393940516878,0.0038353593803809156,0.07634546181985309,25.131175716039582,0.8609701480184283,0.4412475320677847,1.6557230655113286,0.663503965354914,True
clip8,1692,21692,17.302782275540444,2,11844,7,clips_long_1920/c330ec5a-6196-4449-9574-8834a4858ae3.mp4,20,12,416,1920,1080,8,20,27,True,8,0,0.48601172119379044,0.1892507118838174,0.23304333857127602,0.003657590585394896,0.04311783931085042,19.05522894748952,0.6451502101761954,0.28462968822901197,1.6391106197345482,0.9810557788286546,True
clip8,1693,21693,17.302782275540444,0,11851,7,clips_long_1920/1334a8f6-4959-4ca6-a529-c251787ee346.mp4,279,967,78,1920,1080,8,279,286,True,8,0,0.22389758378267288,0.07251444246087756,0.13357899870191303,0.0009828553052752145,0.07980065473488399,36.51873916182249,0.9666120750563485,1.0277632048044991,1.9618808967679122,1.0690939148570553,True
clip8,1694,21694,17.302782275540444,3,11858,7,clips_long_1920/7940d0fb-9138-4889-be05-692f36ce917e.mp4,18,1287,480,1920,1080,8,18,25,True,8,0,0.3959936462342739,0.16378344595432281,0.16953883852277482,0.0035995375219499697,0.038932193602834425,23.54361196139787,0.679510474205017,0.3878193391217514,1.6425903527942958,0.7468141211981068,True
clip8,1695,21695,17.302782275540444,0,11865,7,clips_long_1920/40d59ea9-1df2-4466-92b7-3edb2adc9f36.mp4,773,151,675,1920,1080,8,773,780,True,8,0,0.4157387763261795,0.19576376676559448,0.1914323398045131,0.0016257525879024926,0.04126048247729029,26.2558529371709,0.7180854422705514,0.5822597001496024,2.00380819347472,0.9914379033857104,True
clip8,1696,21696,17.302782275540444,0,11872,7,clips_long_1920/39629ccc-8e9c-4293-a2e9-8bde2f44a6f0.mp4,150,484,512,1920,1080,8,150,157,True,8,0,0.39595869183540344,0.16142849198409492,0.20117932558059692,0.001902613278486699,0.04303527623414993,31.753355646696868,0.8467752763203212,0.8797833531197553,2.216339940910075,1.2486511970831526,True
clip8,1697,21697,17.302782275540444,1,11879,7,clips_long_1920/ec8856d9-8614-4582-81af-5b4c2bc49861.mp4,55,866,601,1920,1080,8,55,62,True,8,0,0.21903358958661556,0.040860927530697415,0.14549446957451956,0.001834085726711367,0.09433954209089278,31.549187780086484,0.9572891507829939,0.3053891855390098,0.6708864258988684,0.8175604170656463,True
clip8,1698,21698,17.302782275540444,0,11886,7,clips_long_1920/c330ec5a-6196-4449-9574-8834a4858ae3.mp4,288,269,201,1920,1080,8,288,295,True,8,0,0.5492164939641953,0.263104824083192,0.2503906318119594,0.0020382103071564677,0.045430327632597516,18.732044000761242,0.41585566316332134,0.5390768310268425,2.306926030571541,1.1801352754271324,True
clip8,1699,21699,17.302782275540444,0,11893,7,clips_long_1920/940d18e9-8783-4a7b-82cb-65e079c1d57e.mp4,79,555,386,1920,1080,8,79,86,True,8,0,0.45128970220685005,0.2159585803747177,0.19248557090759277,0.0024492466379472584,0.046673373984439034,22.78083821711725,0.766543584210532,0.32319493073609623,1.204963647275577,0.7034506668914837,True
clip8,1700,21700,17.302782275540444,2,11900,7,clips_long_1920/f8e0da74-781d-4d56-90d7-0a953c4a7634.mp4,122,1596,41,1920,1080,8,122,129,True,8,0,0.15665457770228386,0.04140364910875048,0.08958796092442103,0.001443491190522244,0.06865445418017252,37.423660653140495,0.9846092462539672,0.44077005632175914,0.8036471708341362,0.6126201245209535,True
clip8,1701,21701,17.302782275540444,3,11907,7,clips_long_1920/6c8d18cc-72a6-47e3-8a59-b4a9a3249d68.mp4,647,915,600,1920,1080,8,647,654,True,8,0,0.42193958908319473,0.1935072434800012,0.15613329410552976,0.004151448950454193,0.04674115830234119,23.633626808551135,0.7138522097042629,0.46535020890889855,3.8809662081370293,1.5043238288910339,True
clip8,1702,21702,17.302782275540444,3,11914,7,clips_long_1920/1d46cbd3-e7e7-47e4-8290-aa8ae75b29e0.mp4,74,889,764,1920,1080,8,74,81,True,8,0,0.3158790245652199,0.10249526798725128,0.14895654576165335,0.00369205468866442,0.05443759954401425,28.539548364619343,0.8916110396385194,0.5659363880376495,2.1998725503892396,1.0680904642408633,True
clip8,1703,21703,17.302782275540444,1,11921,7,clips_long_1920/c330ec5a-6196-4449-9574-8834a4858ae3.mp4,450,33,179,1920,1080,8,450,457,True,8,0,0.38259023055434227,0.17017720213958193,0.1579362324305943,0.003113045920534724,0.06124341594321388,21.502501938043995,0.7210119451795306,0.2957497247021279,1.738145082146441,0.9399884493933237,True
clip8,1704,21704,17.302782275540444,3,11928,7,clips_long_1920/5c6273c1-8823-4520-b9e1-a9f2d0aa7b16.mp4,671,1058,433,1920,1080,8,671,678,True,8,0,0.5720553994178772,0.24737214829240525,0.21022874968392508,0.006585567318584904,0.05058369093707629,18.02510610947946,0.6793086613927569,0.18706761921912554,1.441107013465885,0.6074200603094123,True
clip8,1705,21705,17.302782275540444,2,11935,7,clips_long_1920/8ce33744-fe42-49bc-a589-cf1f53d466b5.mp4,94,1532,165,1920,1080,8,94,101,True,8,0,0.3213481903076172,0.11266509975705828,0.15222302504948207,0.00323914472080235,0.041383529880217144,26.22040123656486,0.8879800183432444,0.6211612999519167,1.3113823020752966,0.7332562393111031,True
clip8,1706,21706,17.302782275540444,0,11942,7,clips_long_1920/359fa8e3-ea15-447f-b85b-2ba4caf0b201.mp4,21,955,175,1920,1080,8,21,28,True,8,0,0.5241672173142433,0.23895173626286648,0.23708570003509521,0.0027562229869155476,0.04394219177109855,19.690350547908064,0.6534984111785889,0.36183536588468207,1.4398609932334556,0.7058087974426155,True
clip8,1707,21707,17.302782275540444,0,11949,7,clips_long_1920/b02657fa-9e3a-44f8-bd85-a83a17a938ce.mp4,270,1500,309,1920,1080,8,270,277,True,8,0,0.28894217684865,0.10148836352995465,0.15719789266586304,0.0017191305648468968,0.05101590922900608,30.63223595847008,0.9273501123700822,0.48193400463627933,0.8815715970692788,0.5659103864115432,True
clip8,1708,21708,17.302782275540444,3,11956,7,clips_long_1920/e1617c77-15c1-4ff5-99e5-0defaaa0a785.mp4,21,35,525,1920,1080,8,21,28,True,8,0,0.15916048549115658,0.03182612279696124,0.08059452261243548,0.002650703918854041,0.087527654000691,38.30959063309412,0.9827581473759244,1.4103851023040705,0.8201303803545219,0.7384617043504843,True
clip8,1709,21709,17.302782275540444,3,11963,7,clips_long_1920/d2bf8a7b-ee5a-4757-b9af-16278623765f.mp4,260,11,578,1920,1080,8,260,267,True,8,0,0.31325218081474304,0.09607170415776116,0.11932142291750228,0.005617762533282594,0.06561166473797389,30.26373112284407,0.9065545627049038,0.3598231302260235,0.7556843555109171,0.5260565924010338,True
clip8,1710,21710,17.302782275540444,2,11970,7,clips_long_1920/63bf7497-ac25-4758-9ec3-e7fcb6d72dd4.mp4,1,1158,514,1920,1080,8,1,8,True,8,0,0.41072575002908707,0.13326051724808557,0.16880085638591222,0.006241365660181535,0.0671357267669269,23.315797430395694,0.8205714821815491,0.1877457260785896,0.9702346959679561,0.540248045133606,True
clip8,1711,21711,17.302782275540444,2,11977,7,clips_long_1920/427acf83-454c-4625-8343-92a91e67aaa8.mp4,63,647,148,1920,1080,8,63,70,True,8,0,0.4433816634118557,0.1606189800160272,0.21541794708796913,0.003868449471026127,0.04097846043961389,22.171476778971194,0.7504642180034092,0.6221158972573918,1.9620844229145247,1.1053803131004227,True
clip8,1712,21712,17.302782275540444,0,11984,7,clips_long_1920/d328f97a-b929-4c04-b4aa-adcf4663b52d.mp4,57,305,710,1920,1080,8,57,64,True,8,0,0.3941240943968296,0.17889743191855292,0.1924980538231986,0.001297227803401516,0.028294397251946588,31.40291255038447,0.8761147856712341,0.9686203010569199,2.744819168113245,1.8594696918516551,True
clip8,1713,21713,17.302782275540444,1,11991,7,clips_long_1920/94279ca8-d8c2-4830-b0e5-2911b4a22a22.mp4,304,1518,421,1920,1080,8,304,311,True,8,0,0.23361621238291264,0.0631529444030353,0.13596110684531076,0.001972995544617463,0.036384539412600655,35.712484309306284,0.9617175545011247,0.376772424416302,1.081908319722191,0.7478279739712809,True
clip8,1714,21714,17.302782275540444,1,11998,7,clips_long_1920/b4ca0cc5-7e10-473a-881a-73be979194fb.mp4,232,290,97,1920,1080,8,232,239,True,8,0,0.5096628665924072,0.25511745469910757,0.1901745115007673,0.003678495746238955,0.07226581871509552,15.301808550710435,0.4478191222463335,1.3011928247772986,2.0809062287917217,1.237684779318734,True
clip8,1715,21715,17.302782275540444,1,12005,7,clips_long_1920/fde56368-2050-4992-8da3-7d4c787a5c65.mp4,103,568,221,1920,1080,8,103,110,True,8,0,0.27364407107234,0.07906986134392875,0.10353715079171318,0.005206536460069141,0.09494692300047193,29.523573172477484,0.9197538239615304,0.45669805556249843,0.9897515627098719,0.5470762273356793,True
clip8,1716,21716,17.302782275540444,0,12012,7,clips_long_1920/443af71d-8dae-49df-a861-12f0eaac79d7.mp4,149,1203,59,1920,1080,8,149,156,True,8,0,0.2350414115935564,0.053561732172966,0.1556302649634225,0.001436946597615523,0.09862249876771655,29.845244233599015,0.9689577392169408,0.5491494036302971,1.4805670478502655,0.6294060134105225,True
clip8,1717,21717,17.302782275540444,2,12019,7,clips_long_1920/207d940e-1337-40c2-8e8f-3b6d777c2333.mp4,255,1230,738,1920,1080,8,255,262,True,8,0,0.2577456645667553,0.07000010354178292,0.1402069330215454,0.0027161204842351644,0.05421758549554007,26.8426729000046,0.9186846358435494,0.23948048186247695,0.8501724624352066,0.369715056974332,True
clip8,1718,21718,17.302782275540444,1,12026,7,clips_long_1920/94279ca8-d8c2-4830-b0e5-2911b4a22a22.mp4,9,1145,41,1920,1080,8,9,16,True,8,0,0.3413428105413914,0.11511879095009396,0.18064148085457937,0.0026022434301142183,0.05564750624554498,30.862800888608135,0.8947816235678537,0.5496085479854012,1.6670382443797382,1.062760529660336,True
clip8,1719,21719,17.302782275540444,2,12033,7,clips_long_1920/ef4066a4-5e71-4102-977d-5c9e8acc1372.mp4,377,1219,800,1920,1080,8,377,384,True,8,0,0.2882774844765663,0.08652250575167791,0.13666969537734985,0.0037287517833257356,0.05674825395856585,31.302683106604874,0.9388703533581325,0.31611334438304856,1.2216538631051315,0.5029989070499489,True
clip8,1720,21720,17.302782275540444,1,12040,7,clips_long_1920/9e7ee8d0-b8c4-4211-84ee-de2e31cde75e.mp4,152,852,750,1920,1080,8,152,159,True,8,0,0.3359362818300724,0.1310683467558452,0.18556776217051912,0.0010803267099877953,0.060751765434231074,35.075915407605564,0.9243132557187761,1.7751779383794515,4.659466442370316,1.973656241738195,True
clip8,1721,21721,17.302782275540444,1,12047,7,clips_long_1920/8dffc5c3-a37e-49ff-ad74-f9bf228c0329.mp4,240,55,652,1920,1080,8,240,247,True,8,0,0.35935141518712044,0.13198753659214293,0.20531237125396729,0.0012285528874989332,0.07941065622227532,28.41534702330961,0.7661290339061193,1.2628198702180362,2.728590602515148,1.3922221796237535,True
clip8,1722,21722,17.302782275540444,1,12054,7,clips_long_1920/ecdaf4e0-d603-48d1-88c0-de3aefe5b49c.mp4,354,1516,3,1920,1080,8,354,361,True,8,0,0.13666070811450481,0.024492338299751282,0.10084138597760882,0.0006112884220783599,0.07499860333544867,39.54374311415466,0.987925580569676,0.47349658090064284,0.7135018461023539,1.1112279181597726,True
clip8,1723,21723,17.302782275540444,3,12061,7,clips_long_1920/13f4e519-7883-4ad1-94cc-bbd7e7a11dc9.mp4,440,1487,212,1920,1080,8,440,447,True,8,0,0.3907916471362114,0.14936421811580658,0.16502491065434047,0.004380645604604589,0.06051478162407875,22.801267112706835,0.8303010208266122,0.4154006361325828,1.3327633016626121,0.6482833978008153,True
clip8,1724,21724,17.302782275540444,2,12068,7,clips_long_1920/ccbe6233-1ebc-4f00-9a52-7bebbbb0dfc5.mp4,203,1082,328,1920,1080,8,203,210,True,8,0,0.3691429942846298,0.13552292329924448,0.1818963715008327,0.0029597311679806023,0.05121058651379177,26.895624821805164,0.9128363132476807,0.5102844791783223,1.0533659392796269,0.5810921000744983,True
clip8,1725,21725,17.302782275540444,0,12075,7,clips_long_1920/02d2f16a-64a4-430d-9b43-aa3bbe771289.mp4,272,581,434,1920,1080,8,272,279,True,8,0,0.41048232465982437,0.15521597010748725,0.19244882038661415,0.0035944984410889447,0.06226860997932297,20.10449500456451,0.7787114977836609,0.29928941465997,1.933645522389247,0.7356809456003366,True
clip8,1726,21726,17.302782275540444,0,12082,7,clips_long_1920/5f642105-d7ea-492a-af72-f803bbdc667f.mp4,272,789,313,1920,1080,8,272,279,True,8,0,0.32251277193427086,0.10776890175683158,0.18739765030997138,0.0015480163887592168,0.05612060587321009,27.100902558139225,0.928051837853023,0.41899680155893576,1.2089270441791784,0.9706286864508819,True
clip8,1727,21727,17.302782275540444,3,12089,7,clips_long_1920/13061378-5cf6-4575-bbe6-0e666e46210b.mp4,20,1350,91,1920,1080,8,20,27,True,8,0,0.33703965693712234,0.0939178221992084,0.13464384419577463,0.006242025244448866,0.04735634954912322,30.56613886490601,0.9363990340914045,0.21510226596427176,0.8775546475277424,0.57981454224285,True
clip8,1728,21728,17.302782275540444,0,12096,7,clips_long_1920/52e01ca5-517d-4072-9818-cad4edb78a2d.mp4,85,718,293,1920,1080,8,85,92,True,8,0,0.5595735609531403,0.20684646070003507,0.31814939635140554,0.001979077299308431,0.03341413076434817,25.249068526886873,0.5948170082909721,0.6924062782439387,1.723538281532847,0.8578736870401792,True
clip8,1729,21729,17.302782275540444,0,12103,7,clips_long_1920/da35f02b-7fb1-4758-b31e-bf95ea570db5.mp4,321,167,292,1920,1080,8,321,328,True,8,0,0.3810456804931164,0.17945631061281478,0.1573195712906974,0.0025334786956331557,0.043355872588498254,21.63298003308777,0.6499066267694745,0.24912450974827624,1.4063085479990758,0.7054754996883373,True
clip8,1730,21730,17.302782275540444,0,12110,7,clips_long_1920/207d940e-1337-40c2-8e8f-3b6d777c2333.mp4,105,1587,123,1920,1080,8,105,112,True,8,0,0.28154950216412544,0.0893687073673521,0.15390479564666748,0.0021906703269840883,0.03712945697563035,29.134131287687026,0.9040356959615434,0.24197043939621354,1.03520728919088,0.5492628858800753,True
clip8,1731,21731,17.302782275540444,2,12117,7,clips_long_1920/14404747-8d1c-4c5c-8b20-327e1a75d697.mp4,189,235,680,1920,1080,8,189,196,True,8,0,0.5260520949959755,0.2319465322153909,0.2281147837638855,0.0037934662894778216,0.03532473583306585,22.231252194637758,0.592717136655535,0.39577593269672556,1.8771952621499681,1.0710961489982054,True
clip8,1732,21732,17.302782275540444,3,12124,7,clips_long_1920/4fa434cd-051a-46e3-9978-0402bb8a466c.mp4,596,556,292,1920,1080,8,596,603,True,8,0,0.3451380729675293,0.11300273452486312,0.1250278183392116,0.006147716834675521,0.07348988418068204,26.090785033966963,0.8726486308234078,0.2699893612308051,0.8602987832230581,0.5142752378144052,True
clip8,1733,21733,17.302782275540444,0,12131,7,clips_long_1920/8635acc9-ddef-49f0-8373-e9d9153da0c0.mp4,207,1630,516,1920,1080,8,207,214,True,8,0,0.45901135355234146,0.1856825862612043,0.20154460838862828,0.004123328777495772,0.04390826555235045,23.902911500498234,0.7520550659724644,0.4195673918878091,1.5872241388079011,0.6877154786455096,True
clip8,1734,21734,17.302782275540444,3,12138,7,clips_long_1920/9a87000b-04a4-4ecf-b2d1-87ca82eecf5c.mp4,73,633,806,1920,1080,8,73,80,True,8,0,0.2968740910291672,0.11040350688355309,0.1546467798096793,0.0018071477575826323,0.05551036181194441,32.487576253605134,0.8982690146991185,1.0454884204961419,3.1208737914906237,1.7005414574618856,True
clip8,1735,21735,17.302782275540444,0,12145,7,clips_long_1920/b84ec8f0-8c5f-4609-af10-70e876a5aea0.mp4,309,1435,531,1920,1080,8,309,316,True,8,0,0.5218963623046875,0.18593137179102215,0.19884902238845828,0.007888971428786007,0.061481090528624396,26.197780866170913,0.8631113171577455,0.4520941769728983,1.9021051796778807,0.9785699959176399,True
clip8,1736,21736,17.302782275540444,2,12152,7,clips_long_1920/4aa6ab57-f6ba-43cd-a8a7-925fc90be740.mp4,988,223,462,1920,1080,8,988,995,True,8,0,0.5173521935939789,0.21131803095340732,0.19594824314117434,0.006333549361443147,0.04978745909673827,21.133556468657336,0.7530442135674613,0.24389214694351058,2.0638925091058735,0.6553356221165738,True
clip8,1737,21737,17.302782275540444,3,12159,7,clips_long_1920/5debbe9a-0c72-4237-9da7-75fa25230f05.mp4,132,837,721,1920,1080,8,132,139,True,8,0,0.49255141988396645,0.15000646667821066,0.14134355102266585,0.011587349099240132,0.07080001490456718,20.46376526282883,0.7216894796916418,0.37832341229744976,0.8259201375800946,0.38633148179478016,True
clip8,1738,21738,17.302782275540444,0,12166,7,clips_long_1920/ccff4e20-23d9-4fb7-ba40-84d4ca5d34f2.mp4,305,294,451,1920,1080,8,305,312,True,8,0,0.42603637650609016,0.17509632876941136,0.1958493760653905,0.0031540046745379057,0.05175974432911192,25.75817984109413,0.8343444466590881,0.2534211760370099,1.1162512468653263,0.5676021348858383,True
clip8,1739,21739,17.302782275540444,2,12173,7,clips_long_1920/fc919ae1-ce33-4806-8f5e-2b45806206c3.mp4,405,1584,268,1920,1080,8,405,412,True,8,0,0.19480507262051105,0.040605222008058,0.1177199397768293,0.0020698462800023015,0.0665802104132516,37.07819733381217,0.9783748643738883,0.26587702865019397,0.6839407386331247,0.8322867479471354,True
clip8,1740,21740,17.302782275540444,3,12180,7,clips_long_1920/2cc0232d-2ea7-488b-a6ed-97e5ccb09164.mp4,108,776,215,1920,1080,8,108,115,True,8,0,0.28315276838839054,0.07064287577356611,0.13170080525534492,0.0046239639549250046,0.08016416749783924,27.108110819811213,0.9359190038272314,0.3321675392182326,0.6180350369333232,0.3550611912039532,True
clip8,1741,21741,17.302782275540444,2,12187,7,clips_long_1920/1f811bf0-22d4-44ec-874b-bd9fc5caa037.mp4,179,945,339,1920,1080,8,179,186,True,8,0,0.5587642937898636,0.2513668579714639,0.21020165511540004,0.005590308931589659,0.046785042222057066,17.25173607400004,0.703939471926008,0.2551245034061024,2.5021409908496217,0.9092930113672141,True
clip8,1742,21742,17.302782275540444,0,12194,7,clips_long_1920/893ec06b-5a4a-4407-a8a1-b1ba48a2d0a1.mp4,133,362,732,1920,1080,8,133,140,True,8,0,0.4607853442430496,0.22423918119498662,0.1786779931613377,0.003310685395263136,0.058407898992300034,22.627363095899387,0.6778179918016707,0.5420925612995944,2.188294898120313,1.2364949540415673,True
clip8,1743,21743,17.302782275540444,3,12201,7,clips_long_1920/e166f147-fb8c-40ff-992c-af127d51afd1.mp4,74,574,578,1920,1080,8,74,81,True,8,0,0.19044860266149044,0.03774666041135788,0.11061826774052211,0.0023831786488049795,0.08480427414178848,37.99262864466522,0.982369865689959,0.5767049634541356,0.6496873285112905,0.9217458560787826,True
clip8,1744,21744,17.302782275540444,0,12208,7,clips_long_1920/6e93f482-1410-4161-8529-31c304901476.mp4,661,160,609,1920,1080,8,661,668,True,8,0,0.3850424513220787,0.1612585059234074,0.18247500487736296,0.0023426860238292386,0.07739389049155372,23.817877394133014,0.8002630812781198,1.0824709074800112,3.083335557209158,1.7252412021277013,True
clip8,1745,21745,17.302782275540444,1,12215,7,clips_long_1920/87e0faf6-6378-4974-84db-f5faf804f901.mp4,225,786,276,1920,1080,8,225,232,True,8,0,0.5178921148180962,0.25223360317093985,0.2419864365032741,0.0013443691288037892,0.041074197207178385,27.417647959045958,0.7523110849516732,0.5906060040339394,2.7235963739526254,1.5932383905998662,True
clip8,1746,21746,17.302782275540444,3,12222,7,clips_long_1920/0601cfa6-cc6b-43f2-ae79-1dacbb38233e.mp4,127,425,406,1920,1080,8,127,134,True,8,0,0.4303690530359745,0.1710247333560671,0.21983905349458965,0.002237006464773523,0.07988098795924868,26.687722007664792,0.6815424816949027,0.7166751377257643,2.972177212854023,2.0998202622306654,True
clip8,1747,21747,17.302782275540444,2,12229,7,clips_long_1920/729a1ef0-e6b0-4214-af87-d930ff872f01.mp4,211,1524,256,1920,1080,8,211,218,True,8,0,0.17041336558759212,0.040081551032406945,0.10871111495154244,0.001215394729764999,0.059098037225859504,37.413348488128506,0.9789461578641618,0.5160527487330573,0.8263566644686154,0.7129086523843943,True
clip8,1748,21748,17.302782275540444,0,12236,7,clips_long_1920/75b65ba7-5815-430e-afde-3a37c5e2f090.mp4,218,528,587,1920,1080,8,218,225,True,8,0,0.41509895399212837,0.21658602782658168,0.17542254073279245,0.0013015344531075767,0.057019048503467014,20.530803149044004,0.487887978553772,0.49767822675350787,2.782511344142521,1.2845614671150438,True
clip8,1749,21749,17.302782275540444,0,12243,7,clips_long_1920/0afea32e-818b-4261-ad5b-766a5800b185.mp4,125,1480,22,1920,1080,8,125,132,True,8,0,0.24985310062766075,0.061361419303076606,0.16084791081292288,0.001573618399561383,0.04157872977001327,32.936752899606304,0.9606250609670367,0.3871868712739601,0.6973041958269481,0.4256959790797288,True
clip8,1750,21750,17.302782275540444,1,12250,7,clips_long_1920/443af71d-8dae-49df-a861-12f0eaac79d7.mp4,357,1,419,1920,1080,8,357,364,True,8,0,0.463116891682148,0.19351114545549664,0.18292591401508876,0.004980751512838261,0.04989496299198696,20.116963820341777,0.7420663152422223,0.3883043758821445,1.5568996099064967,0.5090823760388152,True
clip8,1751,21751,17.302782275540444,2,12257,7,clips_long_1920/2a9ecff1-b76a-4e94-90fe-658bf8fa84b2.mp4,236,1311,62,1920,1080,8,236,243,True,8,0,0.3033583462238312,0.07998610820089068,0.17237303086689537,0.002878877506840841,0.118660997067179,28.336197679318573,0.9307569180216106,0.2265606961434245,0.5636992137934834,0.40724477574958773,True
clip8,1752,21752,17.302782275540444,1,12264,7,clips_long_1920/96571465-59c2-4862-aaf8-d711204a0ef0.mp4,224,832,760,1920,1080,8,224,231,True,8,0,0.5401187539100647,0.2739941392626081,0.2121535199029105,0.003085966475607295,0.05752591203366007,18.484742112743838,0.5375196167400905,0.20038250368778937,1.2380545984998115,0.6819120835442822,True
clip8,1753,21753,17.302782275540444,1,12271,7,clips_long_1920/0d25d1f1-4f25-4165-9947-c28c603a44c8.mp4,33422,4,147,1920,1080,8,33422,33429,True,8,0,0.46044931560754776,0.17334724962711337,0.21160015038081578,0.004316047964883702,0.08222487036670957,18.54387580499137,0.5855583974293301,0.5251169201679117,2.35500024280903,0.942740097781134,True
clip8,1754,21754,17.302782275540444,2,12278,7,clips_long_1920/013d7951-5833-4d8a-931e-6d0d46c99041.mp4,317,1081,77,1920,1080,8,317,324,True,8,0,0.16718320734798908,0.03183869884482452,0.11747655698231288,0.0009880842221069283,0.07713370663779123,30.58228772402208,0.975649220602853,0.19477627014725138,0.6311784511956073,0.5252559753584173,True
clip8,1755,21755,17.302782275540444,3,12285,7,clips_long_1920/ec6330aa-9003-415c-a6ff-b41582bad530.mp4,325,1634,808,1920,1080,8,325,332,True,8,0,0.24001617170870304,0.06452705285378865,0.11987457105091641,0.003175923667315926,0.06622197479009628,32.96392471443498,0.9036796774183001,0.16678636159616597,0.9774316296843604,0.569638579015068,True
clip8,1756,21756,17.302782275540444,3,12292,7,clips_long_1920/38b3817d-0467-4359-a11c-4b7b22b0895c.mp4,460,159,472,1920,1080,8,460,467,True,8,0,0.5007825270295143,0.16189035986151012,0.18102424485342847,0.00909405793728573,0.05153925770095417,22.664947891941136,0.7830189211027963,0.2841881546985368,1.3001533274816794,0.5049781931685394,True
clip8,1757,21757,17.302782275540444,1,12299,7,clips_long_1920/bdf41881-153c-46aa-bc94-d1a4a5ea0043.mp4,305,1607,666,1920,1080,8,305,312,True,8,0,0.3860911577939987,0.12348981733833038,0.1811146480696542,0.004679028260787683,0.05264647358230182,31.787275167924925,0.9064049976212638,0.35190149285404254,0.8569634523656282,0.41099391744148606,True
clip8,1758,21758,17.302782275540444,1,12306,7,clips_long_1920/1e99102b-9a96-43c7-9919-d54a0fd059e0.mp4,26,1447,6,1920,1080,8,26,33,True,8,0,0.39522000029683113,0.14867678923266275,0.2109974367277963,0.002016926510675278,0.06473175010510854,25.468838650890365,0.8422854798180717,0.4601393697952257,1.2671441829564363,0.8124647322630453,True
clip8,1759,21759,17.302782275540444,2,12313,7,clips_long_1920/4220af28-1547-40e4-9a62-a9a8292d8b44.mp4,116,739,541,1920,1080,8,116,123,True,8,0,0.4242037534713745,0.14854036484445843,0.19201776811054774,0.004806571916560642,0.04785323941281863,25.69546604795619,0.8781852977616446,0.5992714943824695,3.082047604030029,1.1857077879240672,True
clip8,1760,21760,17.302782275540444,2,12320,7,clips_long_1920/4fa434cd-051a-46e3-9978-0402bb8a466c.mp4,86,207,45,1920,1080,8,86,93,True,8,0,0.264203205704689,0.08132653257676535,0.14590386833463395,0.0021015861441680624,0.060950515525681634,28.545140845723797,0.9369897246360779,0.4061094261538359,1.7778649068004189,0.8233286932069218,True
clip8,1761,21761,17.302782275540444,2,12327,7,clips_long_1920/263edeeb-ede0-409e-bc41-9723be330c9d.mp4,45,370,515,1920,1080,8,45,52,True,8,0,0.48033876717090607,0.1945415075336184,0.20855877229145597,0.004418612337238821,0.07841727882623672,25.851460173255532,0.7643234389168875,0.34386197607562435,1.6316761203611931,0.7111179267777901,True
clip8,1762,21762,17.302782275540444,1,12334,7,clips_long_1920/ff5505d9-0960-49ae-afcf-f4dc642579df.mp4,266,1233,426,1920,1080,8,266,273,True,8,0,0.17522064968943596,0.05074882773416382,0.10332219941275461,0.001176647198527852,0.07903418796403067,37.8112552100565,0.9729214140347071,0.7166281942061219,1.3466891522910884,0.8166466615109143,True
clip8,1763,21763,17.302782275540444,1,12341,7,clips_long_1920/940d18e9-8783-4a7b-82cb-65e079c1d57e.mp4,23,1614,293,1920,1080,8,23,30,True,8,0,0.3090613782405853,0.10087169387510844,0.14711532422474452,0.0034988809992293163,0.05339741919721876,27.777161186228877,0.908750193459647,0.49078234433747825,0.8218670950287388,0.5590269305165164,True
clip8,1764,21764,17.302782275540444,2,12348,7,clips_long_1920/7046ddc0-6f34-414f-8c4f-dc61648aabd2.mp4,230,1044,286,1920,1080,8,230,237,True,8,0,0.289402287453413,0.09341635022844587,0.15750529084886827,0.002185406660178809,0.06670223282916206,23.25266503698507,0.9388487509318761,0.7062130304721982,0.7673377414726962,0.5580245674357548,True
