branch,step,global_step,position,qp,R_est_bpp,LPIPS,DISTS,proxy_L1,PSNR,MS_SSIM,frame_objective
clip4_control,1672,21672,3,1,0.0023421321529895067,0.12851469218730927,0.1868762969970703,0.10181251168251038,29.96944278670692,0.9023513197898865,0.3569345474243164
clip4_control,1673,21673,1,0,0.008049141615629196,0.36040204763412476,0.25417792797088623,0.08477380126714706,17.719926136968425,0.5788630843162537,0.754700243473053
clip4_control,1673,21673,2,0,0.009380060248076916,0.3987615406513214,0.2462107539176941,0.08792738616466522,17.332951639291434,0.5968841910362244,0.8081527352333069
clip4_control,1673,21673,3,0,0.006773654371500015,0.4039631485939026,0.29148709774017334,0.08631540834903717,16.89221733914407,0.5465711355209351,0.8135164380073547
clip4_control,1674,21674,1,0,0.012347721494734287,0.19813793897628784,0.2093503475189209,0.058979760855436325,22.978255652861495,0.7478048205375671,0.6217280030250549
clip4_control,1674,21674,2,0,0.0014954834477975965,0.19585566222667694,0.20573902130126953,0.058970607817173004,23.14126086809793,0.7578927874565125,0.4280604124069214
clip4_control,1674,21674,3,0,0.00011399899085517973,0.19511131942272186,0.2058979868888855,0.058983441442251205,23.17967127475523,0.7591725587844849,0.4035716652870178
clip4_control,1675,21675,1,0,0.008832036517560482,0.2540546953678131,0.1705470085144043,0.07593192160129547,18.41651756251816,0.5592707395553589,0.5781797766685486
clip4_control,1675,21675,2,0,0.0010363031178712845,0.2614222466945648,0.17527520656585693,0.07603046298027039,18.48182743427404,0.5574847459793091,0.4553886950016022
clip4_control,1675,21675,3,0,0.00026534602511674166,0.2692020535469055,0.18121975660324097,0.07609547674655914,18.40731216886157,0.5559550523757935,0.4557739794254303
clip4_control,1676,21676,1,2,0.0061822375282645226,0.03950933367013931,0.12477195262908936,0.07917470484972,29.54945082231486,0.9644919633865356,0.2720429599285126
clip4_control,1676,21676,2,2,0.002222467679530382,0.04003581032156944,0.13151681423187256,0.07909118384122849,28.31548947352887,0.9633928537368774,0.21079841256141663
clip4_control,1676,21676,3,2,0.00033205232466571033,0.039069049060344696,0.14366120100021362,0.07925550639629364,29.083660897464412,0.965400218963623,0.18926823139190674
clip4_control,1677,21677,1,0,0.011259134858846664,0.22524932026863098,0.2120683193206787,0.076545849442482,20.677234117350586,0.6264965534210205,0.6328974366188049
clip4_control,1677,21677,2,0,0.0032903547398746014,0.2158621847629547,0.20075172185897827,0.07642775774002075,20.713728166779227,0.6224997043609619,0.4743104875087738
clip4_control,1677,21677,3,0,0.00033286603866145015,0.22108861804008484,0.21044254302978516,0.07662853598594666,20.557758991470326,0.6026331782341003,0.43805694580078125
clip4_control,1678,21678,1,0,0.006392371375113726,0.08653878420591354,0.14859944581985474,0.06743068248033524,32.30588113219764,0.9394382834434509,0.3464183509349823
clip4_control,1678,21678,2,0,0.0016314225504174829,0.09584619104862213,0.13915622234344482,0.06776884198188782,32.39936957818825,0.9398815631866455,0.2639082372188568
clip4_control,1678,21678,3,0,0.00035403805668465793,0.08842068910598755,0.14800459146499634,0.06769318878650665,31.910162357626405,0.936485230922699,0.24322804808616638
clip4_control,1679,21679,1,1,0.015588100999593735,0.14599424600601196,0.1667574644088745,0.06611299514770508,21.411167317307797,0.8384150266647339,0.5831303596496582
clip4_control,1679,21679,2,1,0.004815821070224047,0.147439107298851,0.1703585386276245,0.06604540348052979,21.020632890691488,0.8419547080993652,0.4017852246761322
clip4_control,1679,21679,3,1,0.0013885976513847709,0.1465785801410675,0.16375625133514404,0.06613229960203171,21.089934682727666,0.8433824777603149,0.3350227475166321
clip4_control,1680,21680,1,2,0.009706949815154076,0.04185010492801666,0.1131514310836792,0.07750910520553589,35.650835446081366,0.9736431837081909,0.3237338662147522
clip4_control,1680,21680,2,2,0.0034128944389522076,0.040727823972702026,0.10875332355499268,0.07764910161495209,34.917778415794196,0.9753826856613159,0.20931020379066467
clip4_control,1680,21680,3,2,0.000656004180200398,0.043746210634708405,0.11038029193878174,0.07780274748802185,34.82309974720269,0.9738874435424805,0.16625522077083588
clip4_control,1681,21681,1,3,0.01464431919157505,0.12855294346809387,0.15602880716323853,0.08040884882211685,19.263147802603882,0.8105060458183289,0.5387732982635498
clip4_control,1681,21681,2,3,0.007179658859968185,0.12092913687229156,0.15417444705963135,0.08077569305896759,19.124226131579395,0.812800407409668,0.40013939142227173
clip4_control,1681,21681,3,3,0.0023100681137293577,0.12186738848686218,0.15489304065704346,0.08076125383377075,18.896746079628063,0.803861141204834,0.31753864884376526
clip4_control,1682,21682,1,0,0.0010610250756144524,0.016740472987294197,0.097625732421875,0.0885714739561081,38.100207192634144,0.9855300784111023,0.1336105912923813
clip4_control,1682,21682,2,0,0.00044426467502489686,0.01763060875236988,0.08761537075042725,0.08860855549573898,40.553714904550475,0.9873433113098145,0.11381907761096954
clip4_control,1682,21682,3,0,0.00011859050573548302,0.016831623390316963,0.09410029649734497,0.08844649791717529,40.01424524605376,0.9874962568283081,0.1138683333992958
clip4_control,1683,21683,1,1,0.017729489132761955,0.184535413980484,0.17191940546035767,0.06316845118999481,20.43071489711788,0.6776494979858398,0.663856029510498
clip4_control,1683,21683,2,1,0.0016288957558572292,0.1861131191253662,0.17587381601333618,0.06295391172170639,20.543317895286563,0.6788884997367859,0.3908008933067322
clip4_control,1683,21683,3,1,0.00023932386829983443,0.18849040567874908,0.17483681440353394,0.06328737735748291,20.27891359863499,0.6661760807037354,0.3681010603904724
clip4_control,1684,21684,1,3,0.015278216451406479,0.09790124744176865,0.1791723370552063,0.0776745080947876,30.022004420089253,0.8939442038536072,0.5422060489654541
clip4_control,1684,21684,2,3,0.004898702725768089,0.10387106239795685,0.17993581295013428,0.07765839248895645,29.78206024162433,0.8894395232200623,0.36934465169906616
clip4_control,1684,21684,3,3,0.0005026375874876976,0.1143103539943695,0.18762177228927612,0.077725850045681,29.165647018826935,0.8632676005363464,0.3114064037799835
clip4_control,1685,21685,1,1,0.015573474578559399,0.13323017954826355,0.18062275648117065,0.05971295386552811,19.557148375478683,0.8382676839828491,0.5839145183563232
clip4_control,1685,21685,2,1,0.001504842541180551,0.13237962126731873,0.18565404415130615,0.059707462787628174,19.589251984738674,0.840251624584198,0.3446686863899231
clip4_control,1685,21685,3,1,0.00016614671039860696,0.13304124772548676,0.19112873077392578,0.05970863997936249,19.602313483869843,0.8402842879295349,0.32764187455177307
clip4_control,1686,21686,1,1,0.011668002232909203,0.1535569578409195,0.13271039724349976,0.08039882779121399,23.976116334380514,0.8386102914810181,0.48896023631095886
clip4_control,1686,21686,2,1,0.0011492175981402397,0.15175923705101013,0.14026033878326416,0.08026441931724548,23.973731924824676,0.8392293453216553,0.3127068877220154
clip4_control,1686,21686,3,1,9.514929115539417e-05,0.15128038823604584,0.14237916469573975,0.08003334701061249,24.15552728146759,0.8416756391525269,0.2961062490940094
clip4_control,1687,21687,1,0,0.009519184939563274,0.182265967130661,0.18093079328536987,0.05346053093671799,25.352683353502627,0.76371830701828,0.5284397006034851
clip4_control,1687,21687,2,0,0.0012699211947619915,0.1899038553237915,0.1845794916152954,0.053495608270168304,25.472829078710333,0.7567378282546997,0.39699146151542664
clip4_control,1687,21687,3,0,0.0004572261532302946,0.19433601200580597,0.1839745044708252,0.05355215072631836,25.349588821829517,0.7620124220848083,0.3867573142051697
clip4_control,1688,21688,1,2,0.012455780990421772,0.06204027682542801,0.10843265056610107,0.10125812888145447,27.776239110941713,0.9372358322143555,0.38700518012046814
clip4_control,1688,21688,2,2,0.002978685311973095,0.0630200207233429,0.1097915768623352,0.10121040046215057,27.848152540209075,0.9371663331985474,0.22536323964595795
clip4_control,1688,21688,3,2,0.00040098887984640896,0.06433344632387161,0.1100773811340332,0.10135376453399658,27.872304749505844,0.937105655670166,0.18236257135868073
clip4_control,1689,21689,1,1,0.012321580201387405,0.12581533193588257,0.1619110107421875,0.07598435878753662,24.784393923504307,0.8093162775039673,0.5016838312149048
clip4_control,1689,21689,2,1,0.0010322264861315489,0.1291140913963318,0.16892868280410767,0.07578261196613312,24.633623317414816,0.8082391619682312,0.31666097044944763
clip4_control,1689,21689,3,1,9.795730875339359e-05,0.1275918185710907,0.16759318113327026,0.07588960975408554,24.649104860589993,0.8097767233848572,0.29763883352279663
clip4_control,1690,21690,1,2,0.009644784033298492,0.04862941801548004,0.10259228944778442,0.08042813837528229,30.76917804131476,0.969409167766571,0.31890758872032166
clip4_control,1690,21690,2,2,0.0024394395295530558,0.0438586063683033,0.09761959314346313,0.08040663599967957,31.272974464429698,0.9714729189872742,0.1844913512468338
clip4_control,1690,21690,3,2,0.0005285753286443651,0.04786178469657898,0.10587549209594727,0.08059906959533691,30.642115636598987,0.9663586616516113,0.16368909180164337
clip4_control,1691,21691,1,1,0.0032324136700481176,0.026907607913017273,0.10225576162338257,0.1048363670706749,31.31521613025528,0.929834246635437,0.1861414760351181
clip4_control,1691,21691,2,1,0.0015334930503740907,0.0320647656917572,0.16359984874725342,0.10483784973621368,31.74357663597279,0.9235227108001709,0.22324667870998383
clip4_control,1691,21691,3,1,0.0008328959811478853,0.03115108609199524,0.14687669277191162,0.10480006784200668,31.564157691358204,0.9271345138549805,0.19348719716072083
clip4_control,1692,21692,1,1,0.01810024492442608,0.14998167753219604,0.1485918164253235,0.09126811474561691,24.655695002610344,0.8518230319023132,0.6126707792282104
clip4_control,1692,21692,2,1,0.0026496369391679764,0.150279700756073,0.16028380393981934,0.09143407642841339,24.766330929085104,0.854171872138977,0.35732394456863403
clip4_control,1692,21692,3,1,0.00032733631087467074,0.14981520175933838,0.16127949953079224,0.09131454676389694,24.889571500873437,0.8573082685470581,0.31767168641090393
clip4_control,1693,21693,1,2,0.013989866711199284,0.20408758521080017,0.2363218069076538,0.05067571997642517,19.320247665854662,0.6435243487358093,0.6829797625541687
clip4_control,1693,21693,2,2,0.002458372851833701,0.1849869340658188,0.2395550012588501,0.05086245760321617,19.213163963146055,0.6442485451698303,0.46758726239204407
clip4_control,1693,21693,3,2,0.00025431005633436143,0.1879597306251526,0.2502506971359253,0.05077436566352844,19.20253738668874,0.6411188840866089,0.44311845302581787
clip4_control,1694,21694,1,0,0.004239633679389954,0.0777675211429596,0.1476326584815979,0.10048338025808334,34.584724055389024,0.9633594751358032,0.299762487411499
clip4_control,1694,21694,2,0,0.0013494502054527402,0.06816272437572479,0.12945556640625,0.1005650982260704,37.091868361442025,0.9638644456863403,0.22197318077087402
clip4_control,1694,21694,3,0,0.0004106631095055491,0.07165026664733887,0.12781357765197754,0.10054170340299606,34.242596446356785,0.9641150236129761,0.20757487416267395
clip4_control,1695,21695,1,3,0.018262218683958054,0.16142365336418152,0.17458105087280273,0.04672907292842865,23.79187972129794,0.6895564794540405,0.6524592041969299
clip4_control,1695,21695,2,3,0.0015043927123770118,0.16276443004608154,0.168384850025177,0.04678227752447128,23.678290341786017,0.6872159838676453,0.3576472997665405
clip4_control,1695,21695,3,3,0.00014564456068910658,0.15933579206466675,0.17324817180633545,0.046722423285245895,23.76131752124881,0.6888782978057861,0.3355712294578552
clip4_control,1696,21696,1,0,0.006105128675699234,0.22117343544960022,0.17866384983062744,0.052087411284446716,26.036105849615257,0.7159008979797363,0.5059939026832581
clip4_control,1696,21696,2,0,0.002089166548103094,0.18584862351417542,0.18648362159729004,0.051966018974781036,27.22355090754032,0.7473357915878296,0.40900030732154846
clip4_control,1696,21696,3,0,0.00045838524238206446,0.18682481348514557,0.2057121992111206,0.05286341905593872,25.764001825814603,0.6879622340202332,0.40099698305130005
clip4_control,1697,21697,1,0,0.008351601660251617,0.17709684371948242,0.2079092264175415,0.05166805908083916,31.13147874995322,0.8368458151817322,0.5300287008285522
clip4_control,1697,21697,2,0,0.0024168575182557106,0.1760181486606598,0.21287453174591064,0.0515497550368309,31.703411780260225,0.8428625464439392,0.431226521730423
clip4_control,1697,21697,3,0,0.0001204853251692839,0.1762925684452057,0.21233636140823364,0.05158356949687004,31.920027891464432,0.848015546798706,0.391229510307312
clip4_control,1698,21698,1,1,0.006843441165983677,0.050620682537555695,0.13948291540145874,0.11271750926971436,29.83554411075465,0.951736569404602,0.30964136123657227
clip4_control,1698,21698,2,1,0.0015412624925374985,0.0452689453959465,0.1403915286064148,0.11288504302501678,30.43223384448535,0.9545588493347168,0.21345746517181396
clip4_control,1698,21698,3,1,0.000553235353436321,0.04543263465166092,0.14222753047943115,0.11325585842132568,30.456066070163924,0.9564570188522339,0.1983652263879776
clip4_control,1699,21699,1,0,0.008904964663088322,0.2625018358230591,0.2588231563568115,0.04980950802564621,18.824448016082513,0.4269298017024994,0.6759037375450134
clip4_control,1699,21699,2,0,0.0009099484886974096,0.25203701853752136,0.2478620409965515,0.05021469295024872,18.833047246036557,0.4251682758331299,0.5161458849906921
clip4_control,1699,21699,3,0,0.00011564401211217046,0.2644343078136444,0.24677962064743042,0.04966399073600769,18.874307978482037,0.41805899143218994,0.5137115120887756
clip4_control,1700,21700,1,0,0.011540298350155354,0.24261076748371124,0.1936153769493103,0.05859469622373581,22.668918442672723,0.7594538927078247,0.6364913582801819
clip4_control,1700,21700,2,0,0.0013563558459281921,0.233588308095932,0.20459556579589844,0.05853685364127159,22.679394437991824,0.7656547427177429,0.46223798394203186
clip4_control,1700,21700,3,0,0.00011405634722905234,0.23366636037826538,0.2039167284965515,0.05859415978193283,22.375991454151517,0.7489118576049805,0.44014251232147217
clip4_control,1701,21701,1,2,0.004033779259771109,0.05237757787108421,0.09639102220535278,0.08543418347835541,35.81407296609725,0.9799610376358032,0.21941855549812317
clip4_control,1701,21701,2,2,0.002001394983381033,0.042673904448747635,0.1019134521484375,0.08541880548000336,36.78048992538304,0.9825743436813354,0.18007124960422516
clip4_control,1701,21701,3,2,0.000344414496794343,0.045067403465509415,0.09043830633163452,0.08542215824127197,37.15369450696603,0.9824750423431396,0.14231926202774048
clip4_control,1702,21702,1,3,0.01944824308156967,0.1997292935848236,0.16084212064743042,0.055775415152311325,23.850469095728787,0.7128947973251343,0.6976379156112671
clip4_control,1702,21702,2,3,0.002443199511617422,0.19655923545360565,0.16062885522842407,0.05576946958899498,23.82182079382504,0.7166783213615417,0.40001994371414185
clip4_control,1702,21702,3,3,0.0003737046499736607,0.1942974179983139,0.16007649898529053,0.05577947199344635,23.900149352811365,0.7156201601028442,0.3613978326320648
clip4_control,1703,21703,1,3,0.01678168587386608,0.1129198670387268,0.15356415510177612,0.06868010014295578,27.976983436491025,0.8878178596496582,0.5575407147407532
clip4_control,1703,21703,2,3,0.003432309255003929,0.11598560214042664,0.15753740072250366,0.06866839528083801,28.17405787266065,0.8904625773429871,0.33359816670417786
clip4_control,1703,21703,3,3,0.00015104285557754338,0.11463583260774612,0.15730953216552734,0.06870298832654953,28.307699189984344,0.8910905718803406,0.2752458453178406
clip4_control,1704,21704,1,1,0.010827876627445221,0.17306733131408691,0.15836286544799805,0.07513821870088577,21.31070534010535,0.7037490606307983,0.5195339918136597
clip4_control,1704,21704,2,1,0.0025483823847025633,0.17094488441944122,0.16622662544250488,0.0754329115152359,21.456962798868503,0.7145484685897827,0.38201993703842163
clip4_control,1704,21704,3,1,0.0004800748429261148,0.17007924616336823,0.16500073671340942,0.07572440803050995,21.457694867166897,0.7057188749313354,0.3441438376903534
clip4_control,1705,21705,1,3,0.030253630131483078,0.2511051893234253,0.22172194719314575,0.06393053382635117,17.851670015442966,0.6561151146888733,0.9969384074211121
clip4_control,1705,21705,2,3,0.002069494454190135,0.25064074993133545,0.22031772136688232,0.06384260952472687,17.971628911312724,0.6620596647262573,0.5074049234390259
clip4_control,1705,21705,3,3,0.0003342724812682718,0.25183504819869995,0.221998929977417,0.06382979452610016,18.017831571019315,0.6623210906982422,0.4802561402320862
clip4_control,1706,21706,1,2,0.012147173285484314,0.12902802228927612,0.17907387018203735,0.048112571239471436,25.804072707487514,0.876891016960144,0.5187629461288452
clip4_control,1706,21706,2,2,0.0029064337722957134,0.1258729249238968,0.17920911312103271,0.04820316284894943,25.727283635730345,0.88092440366745,0.35585343837738037
clip4_control,1706,21706,3,2,0.000978513271547854,0.12616585195064545,0.1730501651763916,0.048359062522649765,25.84623808458386,0.8832331895828247,0.31663063168525696
clip4_control,1707,21707,1,0,0.013204902410507202,0.24668727815151215,0.23521369695663452,0.05174525827169418,19.646008231849773,0.6413881778717041,0.7108999490737915
clip4_control,1707,21707,2,0,0.0016066929092630744,0.2514260411262512,0.22650623321533203,0.05145799741148949,19.783430851533243,0.6494792699813843,0.5062471032142639
clip4_control,1707,21707,3,0,0.0002570847573224455,0.2517997622489929,0.23605090379714966,0.05191996693611145,19.540412781024664,0.639453113079071,0.492818146944046
clip4_control,1708,21708,1,0,0.007341105956584215,0.10900239646434784,0.16144311428070068,0.06533025205135345,30.60565693733746,0.9101467132568359,0.39812037348747253
clip4_control,1708,21708,2,0,0.0013629517052322626,0.11280114948749542,0.16817134618759155,0.06526637077331543,30.993998558944806,0.9154646396636963,0.3052079975605011
clip4_control,1708,21708,3,0,0.0001139999003498815,0.11516271531581879,0.16463559865951538,0.06528174877166748,31.01064540525455,0.9162954688072205,0.2824236750602722
clip4_control,1709,21709,1,3,0.004516054876148701,0.03019889071583748,0.07956665754318237,0.11016252636909485,37.42458677239822,0.9804357290267944,0.1890074759721756
clip4_control,1709,21709,2,3,0.0032233509700745344,0.026856254786252975,0.07773494720458984,0.11001544445753098,38.54558239895883,0.9846529960632324,0.16146430373191833
clip4_control,1709,21709,3,3,0.001406450173817575,0.031881947070360184,0.07762783765792847,0.10972543805837631,38.31291915754599,0.9838012456893921,0.13494253158569336
clip4_control,1710,21710,1,3,0.023440493270754814,0.11789640784263611,0.13187044858932495,0.08411254733800888,29.535504997743807,0.8999990224838257,0.656193733215332
clip4_control,1710,21710,2,3,0.005607397295534611,0.11449085175991058,0.140924870967865,0.08326368033885956,29.785867757822825,0.9005879163742065,0.3532719612121582
clip4_control,1710,21710,3,3,0.0004999303491786122,0.10689589381217957,0.1321631669998169,0.08288384974002838,29.785010715445047,0.9018279910087585,0.248538076877594
clip4_control,1711,21711,1,2,0.019511068239808083,0.14141754806041718,0.17506897449493408,0.0735514685511589,22.759656702314874,0.8027135133743286,0.6548178195953369
clip4_control,1711,21711,2,2,0.006633550859987736,0.13456448912620544,0.168584406375885,0.07345950603485107,23.27095853994046,0.8244071006774902,0.4186623692512512
clip4_control,1711,21711,3,2,0.0004593719495460391,0.13276267051696777,0.1640205979347229,0.07398011535406113,22.94846516126451,0.8128643035888672,0.3054714798927307
clip4_control,1712,21712,1,2,0.014095451682806015,0.17229582369327545,0.20199686288833618,0.050148479640483856,22.094761246388643,0.7496866583824158,0.618684709072113
clip4_control,1712,21712,2,2,0.0033110720105469227,0.16562563180923462,0.2004685401916504,0.05004730820655823,21.872788615751418,0.7388209700584412,0.42388540506362915
clip4_control,1712,21712,3,2,0.0017069837776944041,0.16100209951400757,0.2089688777923584,0.0499064140021801,22.060450399643457,0.7383251190185547,0.40000560879707336
clip4_control,1713,21713,1,0,0.003900434821844101,0.19193914532661438,0.1974797248840332,0.03139467537403107,30.48921997811337,0.8574490547180176,0.4572211802005768
clip4_control,1713,21713,2,0,0.0018976912833750248,0.18670156598091125,0.20256346464157104,0.031547874212265015,31.14169278370369,0.8641272783279419,0.4224158525466919
clip4_control,1713,21713,3,0,0.00025748004554770887,0.1930333971977234,0.1995047926902771,0.0313883051276207,30.946696234886684,0.8636114001274109,0.3973071873188019
clip4_control,1714,21714,1,1,0.006904067937284708,0.07082230597734451,0.14181995391845703,0.04704591631889343,33.516301493540766,0.9568239450454712,0.3325722813606262
clip4_control,1714,21714,2,1,0.0018458275590091944,0.0743151605129242,0.1460660696029663,0.047061409801244736,35.62263244714209,0.9590187072753906,0.25278979539871216
clip4_control,1714,21714,3,1,9.560872422298416e-05,0.0696369931101799,0.14748787879943848,0.04709227383136749,35.75328603071628,0.9584886431694031,0.21925009787082672
clip4_control,1715,21715,1,1,0.005629036575555801,0.2734699845314026,0.18403977155685425,0.08960655331611633,15.207417148992919,0.35667669773101807,0.5558037757873535
clip4_control,1715,21715,2,1,0.004759397357702255,0.2746531069278717,0.1781066656112671,0.0862196534872055,15.421518480641087,0.41923588514328003,0.5359727740287781
clip4_control,1715,21715,3,1,0.0029115122742950916,0.2607980966567993,0.18818789720535278,0.08521483838558197,15.436767657714846,0.4493585228919983,0.5002154111862183
clip4_control,1716,21716,1,1,0.010371705517172813,0.06842131167650223,0.13449132442474365,0.11948364228010178,28.598613012293722,0.9329837560653687,0.38356682658195496
clip4_control,1716,21716,2,1,0.005258470308035612,0.07330234348773956,0.12888121604919434,0.11938478797674179,29.522172629387065,0.9292314052581787,0.2943635880947113
clip4_control,1716,21716,3,1,0.0018378408858552575,0.08557501435279846,0.12744593620300293,0.11918189376592636,28.95139536176952,0.9024159908294678,0.24601253867149353
clip4_control,1717,21717,1,0,0.003142500529065728,0.044368892908096313,0.1515856385231018,0.13513024151325226,27.55327095804024,0.9614547491073608,0.25167983770370483
clip4_control,1717,21717,2,0,0.0017653476679697633,0.03850487992167473,0.1551463007926941,0.13101521134376526,28.834836206497165,0.9630758762359619,0.2255067676305771
clip4_control,1717,21717,3,0,0.0005796313052996993,0.0436478815972805,0.17241787910461426,0.12674322724342346,29.3157970815571,0.9648078680038452,0.22736242413520813
clip4_control,1718,21718,1,2,0.013331077061593533,0.07161026448011398,0.13984400033950806,0.06826445460319519,26.17767735611555,0.9073781967163086,0.44280165433883667
clip4_control,1718,21718,2,2,0.0022090738639235497,0.0695590004324913,0.14087766408920288,0.06814694404602051,26.49542383311267,0.9108631014823914,0.24934126436710358
clip4_control,1718,21718,3,2,0.00018832087516784668,0.07219135016202927,0.1375941038131714,0.06811568140983582,26.452800136608413,0.9114362001419067,0.21372510492801666
clip4_control,1719,21719,1,1,0.010816344991326332,0.1366100162267685,0.19877827167510986,0.07164681702852249,29.943068013380653,0.8809571266174316,0.5232576131820679
clip4_control,1719,21719,2,1,0.0029233694076538086,0.12797802686691284,0.19614964723587036,0.07174079120159149,30.47277923506509,0.8860507011413574,0.3754274845123291
clip4_control,1719,21719,3,1,0.00010438986646477133,0.13253901898860931,0.1959403157234192,0.071523517370224,30.106861916674,0.8829883933067322,0.33100080490112305
clip4_control,1720,21720,1,2,0.015385246835649014,0.08688032627105713,0.13744789361953735,0.07272320985794067,31.214164520139136,0.9399217963218689,0.4912630319595337
clip4_control,1720,21720,2,2,0.0036495886743068695,0.08826664090156555,0.13117563724517822,0.07254483550786972,31.334952741001317,0.9402219653129578,0.2833157777786255
clip4_control,1720,21720,3,2,0.0006998086464591324,0.08650181442499161,0.13460016250610352,0.0725322812795639,30.989990312556102,0.9375646114349365,0.23393593728542328
clip4_control,1721,21721,1,1,0.003702269634231925,0.13012517988681793,0.19489091634750366,0.0779838114976883,34.11330779038018,0.9218413829803467,0.3898554742336273
clip4_control,1721,21721,2,1,0.0012187251122668386,0.12443388253450394,0.19567114114761353,0.07797235995531082,34.30493783958167,0.9223024845123291,0.34197208285331726
clip4_control,1721,21721,3,1,9.598057658877224e-05,0.13917452096939087,0.19802618026733398,0.07790761440992355,34.57578711029761,0.9211422801017761,0.3396404981613159
clip4_control,1722,21722,1,1,0.004013504832983017,0.14001238346099854,0.20840203762054443,0.10891932249069214,26.361109100573834,0.7505781054496765,0.4189484119415283
clip4_control,1722,21722,2,1,0.001166188740171492,0.14061129093170166,0.21653109788894653,0.10879717767238617,26.5985723442154,0.7492979764938354,0.37840867042541504
clip4_control,1722,21722,3,1,0.00017580082931090146,0.13039396703243256,0.21519339084625244,0.10892733931541443,26.70337221547304,0.7565845847129822,0.34971848130226135
clip4_control,1723,21723,1,1,0.0032593205105513334,0.025501269847154617,0.1022799015045166,0.09513919800519943,36.6948966886219,0.9849939346313477,0.1851278692483902
clip4_control,1723,21723,2,1,0.0004950001020915806,0.023564569652080536,0.09700512886047363,0.09519025683403015,38.47516261323912,0.9868783950805664,0.1300864815711975
clip4_control,1723,21723,3,1,0.0002592699893284589,0.02336362935602665,0.0987594723701477,0.09514090418815613,40.04110503864703,0.9866572618484497,0.1275606006383896
clip4_control,1724,21724,1,3,0.014673168770968914,0.14369089901447296,0.16401755809783936,0.07533761858940125,22.587013163466917,0.8117773532867432,0.562348484992981
clip4_control,1724,21724,2,3,0.004036725964397192,0.15974631905555725,0.16579997539520264,0.07544481009244919,22.501575821148432,0.8168935775756836,0.39614734053611755
clip4_control,1724,21724,3,3,0.0011592940427362919,0.14206044375896454,0.16441351175308228,0.07568548619747162,22.51025036057186,0.8151237368583679,0.3272898495197296
clip4_control,1725,21725,1,2,0.01389651745557785,0.13387423753738403,0.17396879196166992,0.05905840918421745,26.30260916638774,0.9056724309921265,0.548882007598877
clip4_control,1725,21725,2,2,0.002183407312259078,0.13171729445457458,0.17268109321594238,0.05896157771348953,26.72260627854589,0.9090320467948914,0.34276703000068665
clip4_control,1725,21725,3,2,0.0002573149686213583,0.13812965154647827,0.17304199934005737,0.058897681534290314,26.79726085590253,0.9102975130081177,0.31621289253234863
clip4_control,1726,21726,1,0,0.013261902146041393,0.16047176718711853,0.18827605247497559,0.07883510738611221,19.958233547511234,0.7887066602706909,0.5790039300918579
clip4_control,1726,21726,2,0,0.0016307785408571362,0.16176541149616241,0.17974817752838135,0.07819735258817673,19.745618759906446,0.7680087089538574,0.37051257491111755
clip4_control,1726,21726,3,0,0.000779986206907779,0.1725490838289261,0.18477773666381836,0.07789921760559082,19.348752255409355,0.7339402437210083,0.37160173058509827
clip4_control,1727,21727,1,0,0.0061996448785066605,0.11626143753528595,0.1868504285812378,0.06358473002910614,26.228411246407504,0.91841721534729,0.4110187888145447
clip4_control,1727,21727,2,0,0.001615645713172853,0.10699325799942017,0.19284486770629883,0.06359174102544785,26.506298214783545,0.9230720400810242,0.3284292221069336
clip4_control,1727,21727,3,0,0.0002652121183928102,0.10734181106090546,0.19196951389312744,0.0635964423418045,26.55926097462767,0.9259684085845947,0.30453619360923767
clip4_control,1728,21728,1,3,0.013559759594500065,0.09392522275447845,0.15122538805007935,0.060683514922857285,29.897299164916745,0.9315041303634644,0.48037901520729065
clip4_control,1728,21728,2,3,0.005327077116817236,0.09411977231502533,0.14111369848251343,0.06081913039088249,30.213440252201913,0.9346796870231628,0.32801494002342224
clip4_control,1728,21728,3,3,0.001991170458495617,0.10088852047920227,0.1425611972808838,0.06057284399867058,29.90218381113546,0.9313633441925049,0.2785082459449768
clip4_control,1729,21729,1,0,0.00990007258951664,0.19440513849258423,0.2978665232658386,0.03885149955749512,24.966994778596522,0.5751152038574219,0.6639589667320251
clip4_control,1729,21729,2,0,0.0010353111429139972,0.19868293404579163,0.30732613801956177,0.038883011788129807,25.150170226349978,0.5813151597976685,0.5243116617202759
clip4_control,1729,21729,3,0,0.00018622110655996948,0.20713874697685242,0.3178819417953491,0.0389287993311882,25.124706915386497,0.5784314870834351,0.5286321640014648
clip4_control,1730,21730,1,0,0.011924099177122116,0.18389074504375458,0.17139041423797607,0.05031191557645798,21.539189309218525,0.6340945363044739,0.5621044039726257
clip4_control,1730,21730,2,0,0.0010670700576156378,0.1894061118364334,0.17084795236587524,0.05030573531985283,21.63533041618278,0.6338516473770142,0.3792203962802887
clip4_control,1730,21730,3,0,0.00011411971354391426,0.19183343648910522,0.17055118083953857,0.050336819142103195,21.579477316671195,0.6319711208343506,0.3648625612258911
clip4_control,1731,21731,1,0,0.009730583988130093,0.09591133892536163,0.15327823162078857,0.0424533486366272,29.076911665757258,0.8972659111022949,0.41798028349876404
clip4_control,1731,21731,2,0,0.0018966764910146594,0.08891411125659943,0.13617563247680664,0.04247305542230606,29.787926120226253,0.9048396944999695,0.2583322525024414
clip4_control,1731,21731,3,0,0.0003291306202299893,0.08795574307441711,0.14796841144561768,0.042570561170578,29.70811224201038,0.9019920825958252,0.24204474687576294
