branch,step,beta,qp,video,start,crop_x,crop_y,loss,LPIPS,DISTS,R_est_bpp,proxy_L1,PSNR,MS_SSIM,wrapper_gradient_norm,bridge_gradient_norm,generator_gradient_norm,all_finite
beta_low,2252,8.651391137770222,1,clips_long_1920/cb57c4b9-ee46-4ea1-ad2b-d2cdc5056b8b.mp4,400,1102,37,0.21953940391540527,0.06756801158189774,0.13687199354171753,0.0017132853002597888,0.027708848317464195,38.836902504582994,0.9767816066741943,0.7310147585809337,0.872120327431571,0.9076644787591415,True
beta_low,2253,8.651391137770222,2,clips_long_1920/271ad966-5144-4e89-80f3-e195dc23a810.mp4,179,956,646,0.3419243022799492,0.15066984295845032,0.16611830393473306,0.0028836330166086555,0.018870585287610687,23.668147435337815,0.6028533776601156,0.36737727293851385,1.8902910669985034,1.055880951449282,True
beta_low,2254,8.651391137770222,3,clips_long_1920/14404747-8d1c-4c5c-8b20-327e1a75d697.mp4,31,159,800,0.5104530304670334,0.23052512109279633,0.20753506819407147,0.008342777286695005,0.02161946768561999,23.79465588907533,0.647331694761912,0.30895634817371903,2.19777242965956,1.2301212721738144,True
beta_low,2255,8.651391137770222,2,clips_long_1920/71769ca7-8bb0-4a23-8eb1-7cc58e7c6ac3.mp4,297,1226,657,0.29487494379282,0.1075292800863584,0.1374263564745585,0.005747834967526918,0.019253363832831383,29.29952834560894,0.9168443083763123,0.17871839567505426,0.8506567628795654,0.5016784796743806,True
beta_low,2256,8.651391137770222,3,clips_long_1920/08ca1634-d2c6-4051-9a63-58003663d527.mp4,122,490,248,0.21698210015892982,0.07373735308647156,0.09392942984898885,0.005675674222099285,0.02128281071782112,28.829411035491987,0.9429419835408528,0.18762119911886152,0.941454123242037,0.4672140185755402,True
beta_low,2257,8.651391137770222,0,clips_long_1920/fde56368-2050-4992-8da3-7d4c787a5c65.mp4,73,935,487,0.3294772133231163,0.11998464912176132,0.1526794234911601,0.00654038266899685,0.022973391537865002,27.391494637329664,0.8664077520370483,0.29984402898722745,1.1842633260069195,0.5808466364142353,True
beta_low,2258,8.651391137770222,2,clips_long_1920/ad795314-bd96-4033-91c3-10eb68736f3c.mp4,461,806,742,0.45373867452144623,0.18283995985984802,0.22023993730545044,0.0058307899501717966,0.02143151933948199,26.953274973390435,0.7057671745618185,0.5148117683858212,2.919818381238149,1.3532136725982686,True
beta_low,2259,8.651391137770222,2,clips_long_1920/5f642105-d7ea-492a-af72-f803bbdc667f.mp4,457,1553,418,0.21408028900623322,0.04946343476573627,0.13374674320220947,0.0035409692015188434,0.023578569913903873,35.2882888258957,0.9736803770065308,0.28822591982475726,0.7868598883392135,0.8377365732698158,True
beta_low,2260,8.651391137770222,3,clips_long_1920/5e1545b8-3a43-49d8-bdf8-9aaa43a43baf.mp4,437,1335,474,0.21149564534425735,0.05008678138256073,0.10865586996078491,0.0060592032968997955,0.033244094500939056,29.109044509222635,0.9664824207623799,0.2907731181749854,0.7543705588109153,0.7677126948961519,True
beta_low,2261,8.651391137770222,3,clips_long_1920/1473760a-f7d7-467b-aa45-37324bc54417.mp4,187,604,217,0.3164818584918976,0.09929603338241577,0.13886364301045737,0.009024170382569233,0.025053655107816056,22.6643602395608,0.9086106419563293,0.3644020304592219,1.5696224407000563,0.8659620259435653,True
beta_low,2262,8.651391137770222,3,clips_long_1920/5c6273c1-8823-4520-b9e1-a9f2d0aa7b16.mp4,274,1405,343,0.49493856728076935,0.22197042405605316,0.1762876907984416,0.01114591559356389,0.0252773587902387,21.571693256954216,0.6559606790542603,0.26939682569925766,2.3374036655613963,0.9579881954999283,True
beta_low,2263,8.651391137770222,3,clips_long_1920/83e8195e-c847-4d45-b83f-cb6952e05b4c.mp4,423,312,525,0.39093154668807983,0.14917726318041483,0.16262869040171304,0.009105257728757957,0.03524440651138624,20.087793126331746,0.8052082459131876,0.14668667544368202,1.6854661841757206,0.8296080616228432,True
beta_low,2264,8.651391137770222,1,clips_long_1920/eec0ca5b-1043-450f-808f-29e0ef676ece.mp4,430,782,9,0.13086233288049698,0.022967955718437832,0.10186360279719037,0.0006729664067582537,0.020867413530747097,37.839331710730804,0.9936072627703348,0.4040861680883929,0.7577035205265434,0.620247033358291,True
beta_low,2265,8.651391137770222,2,clips_long_1920/8635acc9-ddef-49f0-8373-e9d9153da0c0.mp4,167,427,368,0.17201929911971092,0.038722352435191475,0.09773898124694824,0.004084468896811207,0.022162001579999924,38.93682469566592,0.9810531139373779,0.4818000407115405,1.2312478673035214,1.1811572572186044,True
beta_low,2266,8.651391137770222,0,clips_long_1920/b20228a0-3942-4639-8a01-c15de8204363.mp4,247,1313,285,0.39529968798160553,0.17108606298764545,0.16552215814590454,0.006754275605392953,0.025757885848482452,23.568011609535272,0.8344461719195049,0.26470194334981156,0.9287065913363947,0.5328262011264605,True
beta_low,2267,8.651391137770222,1,clips_long_1920/0d2cae82-d10f-48f1-88ed-4b3447c574f5.mp4,91,516,281,0.5130942910909653,0.25397542119026184,0.21049352486928302,0.005596442303309837,0.020833627010385197,27.78582482372876,0.7598926424980165,0.5811094819256966,3.128157829843654,1.1463905512684658,True
beta_low,2268,8.651391137770222,2,clips_long_1920/bca2a711-41c6-4e56-aeef-b15a12e2b0dd.mp4,89,1085,729,0.27745695412158966,0.10993602126836777,0.11971314748128256,0.005502266498903433,0.020552939424912132,30.74105930885096,0.9203319549560547,0.34201640507121844,0.8997318513382958,1.184135725778609,True
beta_low,2269,8.651391137770222,0,clips_long_1920/a0a92442-c0ab-4926-acf8-2dc000f99850.mp4,375,1573,759,0.4586372524499893,0.2326379766066869,0.17387491464614868,0.005999236129961597,0.022259869302312534,19.909018737699768,0.5382096767425537,0.3385972446395451,2.452290860161589,1.1008923972743216,True
beta_low,2270,8.651391137770222,1,clips_long_1920/4623c482-d4dd-4db2-82a6-7ae13a1aa840.mp4,190,976,605,0.2129877209663391,0.05415966858466466,0.11787792046864828,0.0047038050057987375,0.025566621373097106,27.677682505877527,0.9538953304290771,0.24338072872015531,0.9528640982954922,0.5473123401791654,True
beta_low,2271,8.651391137770222,3,clips_long_1920/df762f3b-6ad3-412c-9b9e-b89c0f7f799b.mp4,429,1573,472,0.24101798981428146,0.07971614599227905,0.12465139230092367,0.00420937545519943,0.02334848667184512,30.093911880242928,0.9131818413734436,0.38270709984970114,1.6294919927739326,1.2498950784147134,True
beta_low,2272,8.651391137770222,1,clips_long_1920/ccff4e20-23d9-4fb7-ba40-84d4ca5d34f2.mp4,449,1511,301,0.35209594666957855,0.14713676273822784,0.14813824494679767,0.006543118351449569,0.021385899434487026,33.40910443996881,0.9185956517855326,0.4588394011736828,2.293437024046592,1.0542827288265213,True
beta_low,2273,8.651391137770222,2,clips_long_1920/8d11168a-c9a2-4d85-beed-0db29c1f66ca.mp4,7345,536,320,0.298840694129467,0.10078799972931543,0.13154729207356772,0.007657821290194988,0.025459768250584602,26.319025928395508,0.9150322874387105,0.26260492126854096,1.1998491624716874,0.459174382087522,True
beta_low,2274,8.651391137770222,1,clips_long_1920/2665ef70-0ff0-48ac-8634-87e6e9c5c4ad.mp4,252,354,309,0.3122652471065521,0.11076393475135168,0.17657999197642008,0.0028563226805999875,0.02101573720574379,27.999056580995074,0.9140666127204895,0.18302289793448703,1.0075239059451824,0.859228636619857,True
beta_low,2275,8.651391137770222,2,clips_long_1920/4220af28-1547-40e4-9a62-a9a8292d8b44.mp4,156,1043,361,0.27859050035476685,0.10169307142496109,0.11721805731455484,0.006869459379231557,0.024897372350096703,32.55092729239044,0.9045578440030415,0.4476242319822421,1.8766989975172654,1.3422702022332729,True
beta_low,2276,8.651391137770222,1,clips_long_1920/ed92c0c1-821d-490d-bc88-28cfe19e0a2c.mp4,125,1571,163,0.30995526909828186,0.14222780863444012,0.12433052062988281,0.00498553670089071,0.026510647808512054,29.597868828234375,0.8816368381182353,0.36926757630076634,1.7677570376882241,0.7484299858499889,True
beta_low,2277,8.651391137770222,2,clips_long_1920/ef4066a4-5e71-4102-977d-5c9e8acc1372.mp4,190,1549,181,0.27005485445261,0.0793106531103452,0.119037926197052,0.008264533418696372,0.020655370006958645,30.937758147294296,0.9443302551905315,0.22613675443557002,0.677886659003556,0.4938905585900292,True
beta_low,2278,8.651391137770222,2,clips_long_1920/094410ce-620a-4adf-8a64-7006c6577a73.mp4,509,878,233,0.26472946256399155,0.09087063868840535,0.124184250831604,0.005723816885923346,0.015558428131043911,32.152400082484796,0.9277557333310444,0.20714662825689878,0.9526219376090751,0.5417914809993147,True
beta_low,2279,8.651391137770222,2,clips_long_1920/fde56368-2050-4992-8da3-7d4c787a5c65.mp4,388,275,359,0.25453465431928635,0.054247912019491196,0.13303983211517334,0.007745684590190648,0.02359671456118425,30.787123753189967,0.9026411374409995,0.44370602053502944,0.8777141754404738,0.660795036878153,True
beta_low,2280,8.651391137770222,1,clips_long_1920/0d25d1f1-4f25-4165-9947-c28c603a44c8.mp4,1200,726,477,0.3522997722029686,0.14963617424170178,0.1581661899884542,0.005107465335944046,0.031071718161304794,21.480906626286696,0.7821993629137676,0.21571298948255074,1.0935947735474854,0.5896412781295771,True
beta_low,2281,8.651391137770222,0,clips_long_1920/847edeab-baec-4aa1-9524-597c7ec13c05.mp4,280,465,581,0.17836447432637215,0.04207345098257065,0.1232550342877706,0.0014746971428394318,0.027779595305522285,42.98954385106911,0.9905611673990884,0.25095225417140704,0.6251675123007838,0.6245379286969239,True
beta_low,2282,8.651391137770222,0,clips_long_1920/6b5bf12d-3a2b-4dc2-b90f-03ec2d6c2bb0.mp4,529,1422,325,0.48728619515895844,0.27154098947842914,0.18745704491933185,0.003244499933013382,0.021869617824753124,25.576354823488224,0.6705699761708578,0.47745159119349956,2.8155486793596456,1.1859342552005183,True
beta_low,2283,8.651391137770222,2,clips_long_1920/b39dd506-54d9-4aaa-94b8-238c34a18bcd.mp4,172,345,335,0.30894678831100464,0.13030693928400677,0.11773991584777832,0.007016316851756225,0.01990398019552231,26.471902280845377,0.8379251162211101,0.44136780773754763,2.1742237277474104,0.7665413354117961,True
beta_low,2284,8.651391137770222,3,clips_long_1920/87e0faf6-6378-4974-84db-f5faf804f901.mp4,122,288,448,0.34468425065279007,0.15195656816164652,0.13578875859578451,0.0065580873876266805,0.020233963926633198,29.00644841465372,0.861375371615092,0.823974684739715,2.13483406631051,1.0980867922372626,True
beta_low,2285,8.651391137770222,2,clips_long_1920/ccbe6233-1ebc-4f00-9a52-7bebbbb0dfc5.mp4,257,153,118,0.42891278862953186,0.17907379567623138,0.1725306510925293,0.008906410211542,0.025549152866005898,26.27346085240899,0.7807267705599468,0.2309540106664384,1.1529842232572916,0.7672414647422162,True
beta_low,2286,8.651391137770222,0,clips_long_1920/4f31c0c6-a754-4503-a007-9f75410d8147.mp4,124,1497,702,0.43147723376750946,0.21715153753757477,0.17130388816197714,0.004942743689753115,0.026020074884096783,23.392048432978314,0.5890915393829346,0.8168354123106297,5.30164799427026,3.2295756244731733,True
beta_low,2287,8.651391137770222,1,clips_long_1920/9e7ee8d0-b8c4-4211-84ee-de2e31cde75e.mp4,146,1170,580,0.15505222976207733,0.04119368394215901,0.10201537609100342,0.0013443843490676952,0.021237229307492576,40.38863492322974,0.9829259514808655,0.49174207775930284,2.0273377080453074,1.118682759650957,True
beta_low,2288,8.651391137770222,1,clips_long_1920/94279ca8-d8c2-4830-b0e5-2911b4a22a22.mp4,421,521,364,0.24384697526693344,0.08001629263162613,0.12455238898595175,0.004513238265644759,0.023250354453921318,34.35585955017503,0.9502661029497783,0.48659562252609845,1.5313517087894233,0.8582199167498967,True
beta_low,2289,8.651391137770222,1,clips_long_1920/2665ef70-0ff0-48ac-8634-87e6e9c5c4ad.mp4,96,636,424,0.3291502594947815,0.13385907808939618,0.15219159921010333,0.004957872646627948,0.020708273475368816,27.519008925000733,0.8887306849161785,0.22875240866610058,1.5253632503717771,0.7212415227989823,True
beta_low,2290,8.651391137770222,2,clips_long_1920/cbc1af73-0393-4055-8e42-6da4b4204bf4.mp4,327,1599,439,0.07893576100468636,0.01169186489035686,0.062188565731048584,0.0005539106253612166,0.02632313842574755,46.51621949160955,0.9943484862645466,0.9358825049584778,1.165489271380065,1.0857705640557023,True
beta_low,2291,8.651391137770222,0,clips_long_1920/5c5ea358-5adf-426d-b2e4-64a9ac9761c6.mp4,354,442,811,0.5247395038604736,0.27519339323043823,0.23444586992263794,0.0017140658698432767,0.027119056011239685,26.343025734850606,0.6530341307322184,0.9510587560597814,4.4541612017762615,2.3174263505010226,True
beta_low,2292,8.651391137770222,3,clips_long_1920/ccff4e20-23d9-4fb7-ba40-84d4ca5d34f2.mp4,256,348,585,0.34783487021923065,0.10849437365929285,0.15308181444803873,0.009940865527217586,0.02563532069325447,25.60257914395006,0.8947724898656209,0.2749886315567479,1.2873751049624254,0.47994334875344663,True
beta_low,2293,8.651391137770222,2,clips_long_1920/7f903852-2742-470a-b19e-02149dc4083b.mp4,529,779,30,0.25280001014471054,0.07743782798449199,0.12998743851979572,0.005219582613790409,0.021809302270412445,30.06824575037283,0.9295183221499124,0.2106342116910394,0.6545709374292139,0.41842983065495515,True
beta_low,2294,8.651391137770222,1,clips_long_1920/4f31105d-6a50-41ad-b88b-893d45fac380.mp4,100,855,153,0.3986121639609337,0.2087569385766983,0.132135808467865,0.006641639939819774,0.02599806586901347,23.58397188627087,0.7785699168841045,0.3241802916554437,1.924912215799753,0.8932030449776315,True
beta_low,2295,8.651391137770222,2,clips_long_1920/b20228a0-3942-4639-8a01-c15de8204363.mp4,237,1656,759,0.3661242052912712,0.13392763833204907,0.15411943197250366,0.00899197079706937,0.02840742406745752,23.4442249251999,0.8784383336702983,0.24299777890141736,0.953261368557158,0.4892139781081325,True
beta_low,2296,8.651391137770222,1,clips_long_1920/ccbe6233-1ebc-4f00-9a52-7bebbbb0dfc5.mp4,421,1229,189,0.39564186334609985,0.19016293187936148,0.15873044729232788,0.0053764079784741625,0.0235064917554458,24.04501738802784,0.7995236118634541,0.2867917769028688,1.662175778904836,0.8094741334923284,True
beta_low,2297,8.651391137770222,1,clips_long_1920/ed92c0c1-821d-490d-bc88-28cfe19e0a2c.mp4,196,133,526,0.44979938864707947,0.22471984227498376,0.17377245426177979,0.005899629206396639,0.02670796774327755,21.54812439332848,0.6242443720499674,0.224555280836139,1.5924919527966965,0.8084992985209535,True
beta_low,2298,8.651391137770222,0,clips_long_1920/5f642105-d7ea-492a-af72-f803bbdc667f.mp4,354,74,226,0.30917926877737045,0.11568296949068704,0.14905699094136557,0.005108480302927394,0.0243836622685194,26.895497367354068,0.8959326148033142,0.3136449813967351,0.7318648963422654,0.46152374947060437,True
beta_low,2299,8.651391137770222,0,clips_long_1920/bb618d64-ff64-474f-8e85-10dedbd529d7.mp4,17,1551,352,0.16062889248132706,0.04925724988182385,0.08668140570322673,0.002824712622289856,0.025253403931856155,34.908771033508955,0.9683252175649006,0.6141379515274428,0.9451053106002559,0.7997475043688766,True
beta_low,2300,8.651391137770222,2,clips_long_1920/0b4e043b-6cb3-4fd7-953f-648c435e3c6e.mp4,163,336,807,0.16386351734399796,0.02939623035490513,0.10003042221069336,0.003952460053066412,0.02425861979524295,36.673305251716926,0.9846161405245463,0.4648838381310843,0.4701881274284705,0.6287429160285499,True
beta_low,2301,8.651391137770222,3,clips_long_1920/f437ec5c-85c5-4681-8d65-e2523ede71da.mp4,1488,958,248,0.08467923291027546,0.0044487988731513415,0.0716098149617513,0.0009646078494066994,0.027541379133860268,43.48700400645907,0.9953561226526897,0.8471489987757602,2.1027370295038117,1.1924077415839796,True
beta_low,2302,8.651391137770222,0,clips_long_1920/85a18857-d07b-4071-b3cf-5f9fb970ea56.mp4,285,1551,639,0.47484642267227173,0.24642426768938702,0.182574729124705,0.00527363736910047,0.022312209631005924,23.091962637812014,0.7346772948900858,0.6700450928960758,4.548457529027518,2.0067225610084205,True
beta_low,2303,8.651391137770222,2,clips_long_1920/ecdaf4e0-d603-48d1-88c0-de3aefe5b49c.mp4,307,888,659,0.3696446567773819,0.15050868690013885,0.15673720836639404,0.007184094914312785,0.02463498276968797,26.862830506448084,0.7436893582344055,0.28257498679858567,1.738497626564138,0.8231671286736993,True
beta_low,2304,8.651391137770222,3,clips_long_1920/8d11168a-c9a2-4d85-beed-0db29c1f66ca.mp4,9161,252,102,0.35974767059087753,0.1324253429969152,0.14117950201034546,0.009921690604339044,0.030638168876369797,20.801609524286206,0.8311057289441426,0.30608296961212617,1.260895335494384,0.6452914845850621,True
beta_low,2305,8.651391137770222,0,clips_long_1920/2909f544-2dd9-494e-ac5a-aae8898aa489.mp4,326,1422,439,0.14559400081634521,0.024675734962026283,0.11534661054611206,0.0006103993946453556,0.029085091004769005,42.697169007044025,0.9914995630582173,0.5767834126987547,1.1620524970921986,1.3994377607609292,True
beta_low,2306,8.651391137770222,0,clips_long_1920/370f1553-85a6-467d-804e-0f94b0548b13.mp4,119,158,747,0.33127540349960327,0.13483872016270954,0.15611187616984049,0.0046252894680947065,0.030961989114681884,24.237238625163855,0.9034118851025899,0.24764677007840982,0.9480105281115611,0.6222125005879665,True
beta_low,2307,8.651391137770222,1,clips_long_1920/13f4e519-7883-4ad1-94cc-bbd7e7a11dc9.mp4,11,1541,668,0.36681246012449265,0.13761621216932932,0.2018662691116333,0.0031410286707493165,0.015569389797747135,33.16286234661079,0.9239632487297058,0.679072705388655,2.256755173519113,1.7983910615141638,True
beta_low,2308,8.651391137770222,1,clips_long_1920/4fa434cd-051a-46e3-9978-0402bb8a466c.mp4,268,1321,795,0.07304299250245094,0.011452066712081432,0.05364565054575603,0.0008886912255547941,0.02568605107565721,40.430346906781416,0.9942243496576946,0.4943119572522452,1.0285387947856994,0.7944501468248482,True
beta_low,2309,8.651391137770222,0,clips_long_1920/4aa6ab57-f6ba-43cd-a8a7-925fc90be740.mp4,829,710,484,0.36765430867671967,0.15467055638631186,0.18956196308135986,0.002672813211878141,0.02982265750567118,25.82266872302546,0.7828924457232158,0.44221502215609887,1.5199157579193268,0.6831521108214306,True
beta_low,2310,8.651391137770222,3,clips_long_1920/bdf41881-153c-46aa-bc94-d1a4a5ea0043.mp4,38,60,398,0.2840259000658989,0.08952690412600836,0.10971103111902872,0.00977811236710598,0.019367595513661705,30.750037425554844,0.9166581233342488,0.41054046335629296,2.0529224739720484,0.6917948281836607,True
beta_low,2311,8.651391137770222,0,clips_long_1920/ca90ef6a-1e39-497d-89e4-d1044d1c2916.mp4,27,814,779,0.47378018498420715,0.23971103131771088,0.17978054285049438,0.006248604894305268,0.02294603424767653,19.421338648013243,0.7094546556472778,0.21027023802278494,1.6738690181611462,0.943675356296391,True
beta_low,2312,8.651391137770222,2,clips_long_1920/87e6e886-0f93-4640-80c8-8d5752c4a5bd.mp4,119,374,156,0.2460491731762886,0.06252654393513998,0.13478978474934894,0.005604704880776505,0.024435125912229225,29.17849630910215,0.9358776609102883,0.23475505562845103,1.0900202394547216,0.646325529678256,True
beta_low,2313,8.651391137770222,2,clips_long_1920/b20228a0-3942-4639-8a01-c15de8204363.mp4,50,899,769,0.27815598994493484,0.08104780813058217,0.13344244162241617,0.007331854275738199,0.02349828618268172,24.802024237130816,0.918848673502604,0.14764152921571366,0.514963935131659,0.3118653678476091,True
beta_low,2314,8.651391137770222,3,clips_long_1920/80abcb21-5d06-406e-9082-9800e51d3d0c.mp4,268,383,206,0.27984602749347687,0.09392298509677251,0.1142114003499349,0.008260831392059723,0.024396551152070366,24.010930588669684,0.9315595825513203,0.1528406819838769,0.8400937206474602,0.36893875492178924,True
beta_low,2315,8.651391137770222,2,clips_long_1920/ff5505d9-0960-49ae-afcf-f4dc642579df.mp4,339,1412,446,0.35436883568763733,0.16843365132808685,0.12201927105585733,0.007367630377605868,0.0175642396012942,28.81093353360217,0.8454150954882305,1.1953164101435982,3.762683671055738,1.9572677714908606,True
beta_low,2316,8.651391137770222,1,clips_long_1920/5c6273c1-8823-4520-b9e1-a9f2d0aa7b16.mp4,553,189,475,0.5227660536766052,0.24336868524551392,0.21007361014684045,0.0079796661157161,0.028853569800655048,19.44036042101272,0.6169393459955851,0.5511749663493561,2.6406601214779157,1.1998626021937986,True
beta_low,2317,8.651391137770222,1,clips_long_1920/0d25d1f1-4f25-4165-9947-c28c603a44c8.mp4,4250,789,240,0.5257401466369629,0.258773277203242,0.20204351345698035,0.007455862343097882,0.041973733653624855,14.127826006936818,0.6338055531183878,0.16211440766375493,1.195265919742512,0.8671204669976208,True
beta_low,2318,8.651391137770222,2,clips_long_1920/cd18cd59-171b-4223-83a3-8f7e0f7b0cfc.mp4,630,1504,277,0.45162639021873474,0.19470838208993274,0.1658776799837748,0.010490908597906431,0.02793677647908529,20.321341247020435,0.8023555080095925,0.26899057807228144,1.567308063284178,0.6797654638760582,True
beta_low,2319,8.651391137770222,0,clips_long_1920/c41b0ee3-c544-4f2a-ae2c-e15f0deea7a6.mp4,138,1365,786,0.4853401482105255,0.2640087107817332,0.1863102912902832,0.004023668734589592,0.0210780327518781,23.077682228805845,0.5982898473739624,0.4446089816734558,2.4926097209427844,1.2488526950825756,True
beta_low,2320,8.651391137770222,0,clips_long_1920/ffc7fe99-df7a-40fb-ad06-8f1b2460ae04.mp4,111,654,660,0.23140794038772583,0.052739912023146956,0.15823930501937866,0.002332549445175876,0.024891771376132965,31.50719734817234,0.9707663059234619,0.35929972207293337,0.6462940477556379,0.4788718612079912,True
beta_low,2321,8.651391137770222,1,clips_long_1920/8635acc9-ddef-49f0-8373-e9d9153da0c0.mp4,91,240,107,0.20801236480474472,0.05058840538064639,0.12874595324198404,0.0032910974114201963,0.020543651034434635,34.55450923767863,0.9804302453994751,0.18232730749172368,0.546113350527172,0.6147705840641728,True
beta_low,2322,8.651391137770222,0,clips_long_1920/a63fd99e-41ec-40db-a87f-c666e9cd9386.mp4,455,218,449,0.348535418510437,0.13561886548995972,0.17259184519449872,0.004634539004958545,0.022947351758678756,22.04365293321122,0.8316384951273599,0.1493486313550558,1.0961145700280006,0.5525711750257617,True
beta_low,2323,8.651391137770222,3,clips_long_1920/bca2a711-41c6-4e56-aeef-b15a12e2b0dd.mp4,54,490,762,0.2248375341296196,0.07156842201948166,0.10396836201349893,0.005675938446074724,0.019597324853142105,35.773151544455345,0.9585660894711813,0.5804473769920175,0.7726211747631118,0.8990590446908507,True
beta_low,2324,8.651391137770222,2,clips_long_1920/80abcb21-5d06-406e-9082-9800e51d3d0c.mp4,394,858,184,0.4703314006328583,0.20050798853238425,0.18864270051320392,0.009359116821239393,0.021134450410803158,23.425876618863434,0.8435848752657573,0.42852077680796613,1.0619298768624787,0.6429476417459016,True
beta_low,2325,8.651391137770222,1,clips_long_1920/ad795314-bd96-4033-91c3-10eb68736f3c.mp4,11838,148,518,0.4498073011636734,0.1943497906128565,0.19458160797754925,0.007006498616343985,0.02599408974250158,27.97276985268787,0.7838004628817241,0.3641107044056309,2.2586893120864056,1.1521957859740948,True
beta_low,2326,8.651391137770222,3,clips_long_1920/9a87000b-04a4-4ecf-b2d1-87ca82eecf5c.mp4,262,390,651,0.26279787719249725,0.05296097199122111,0.14197280009587607,0.007813329808413982,0.026792294035355248,36.14590355551821,0.97100297609965,0.5011302395450807,0.3863611921865377,0.4109225693238719,True
beta_low,2327,8.651391137770222,3,clips_long_1920/2b61aaf2-9d06-4970-9c04-288b1d97b6d4.mp4,297,1590,780,0.15016090869903564,0.029009466990828514,0.09767138957977295,0.0026845305304353437,0.02551159511009852,39.62177843864911,0.9875884652137756,0.43070203850107375,0.7183526454638406,0.6319864200721815,True
beta_low,2328,8.651391137770222,3,clips_long_1920/13f4e519-7883-4ad1-94cc-bbd7e7a11dc9.mp4,558,217,326,0.46239861845970154,0.23756033182144165,0.13912353912989298,0.009879829090399047,0.024044352273146316,20.542528143881963,0.7271530826886495,0.3009073351071101,1.896504517336164,0.9097883959397634,True
beta_low,2329,8.651391137770222,2,clips_long_1920/ea3e430f-b90d-4f90-ab8c-d81b3ef74fe3.mp4,878,922,502,0.30637654662132263,0.09681671112775803,0.12924295663833618,0.00925398109635959,0.025707028185327843,23.714189056600308,0.8894334236780803,0.11917367694500047,1.0378183617370522,0.4161975977981325,True
beta_low,2330,8.651391137770222,3,clips_long_1920/f3f6c1bd-08ce-4d45-a963-b68efa0f2150.mp4,3074,1230,767,0.22308658808469772,0.04804080352187157,0.11039568980534872,0.007445178925991058,0.023893260707457863,30.893341531034707,0.9674504995346069,0.39296217693969854,0.47180449089652765,0.2730412585635353,True
beta_low,2331,8.651391137770222,1,clips_long_1920/fc919ae1-ce33-4806-8f5e-2b45806206c3.mp4,51,615,551,0.3325895518064499,0.13959252834320068,0.1375208099683126,0.006385130327544175,0.02359592169523239,27.18477648004489,0.8622713287671406,0.35112122946547475,1.1826939265099352,0.5712113021666032,True
beta_low,2332,8.651391137770222,3,clips_long_1920/39629ccc-8e9c-4293-a2e9-8bde2f44a6f0.mp4,523,1127,268,0.27548589557409286,0.10558959345022836,0.13108742237091064,0.00446682240969191,0.016465988010168076,39.17474915193888,0.968146800994873,1.1908092743922405,1.5315392631889,1.7956259067652482,True
beta_low,2333,8.651391137770222,2,clips_long_1920/02d2f16a-64a4-430d-9b43-aa3bbe771289.mp4,278,774,683,0.3292781338095665,0.11535335332155228,0.1390168865521749,0.008627863135188818,0.026487659042080246,22.890424104482086,0.8203809261322021,0.2422295334900205,1.4429301574645732,0.5793221862539346,True
beta_low,2334,8.651391137770222,1,clips_long_1920/b20228a0-3942-4639-8a01-c15de8204363.mp4,57,454,302,0.35580816119909286,0.1300289531548818,0.1463529666264852,0.009153547308718165,0.02353273828824361,23.659710397175218,0.8884269396464031,0.2037668092785526,0.9919187768819883,0.45968668699772747,True
beta_low,2335,8.651391137770222,1,clips_long_1920/ab764517-e437-4c31-be56-9435c7495f8f.mp4,78,639,411,0.3576520159840584,0.15513198574384052,0.15782135725021362,0.005144977350331222,0.018746227646867432,27.84785694649458,0.8235666751861572,0.3491463492540509,1.5255190471826772,0.677896285625965,True
beta_low,2336,8.651391137770222,2,clips_long_1920/8635acc9-ddef-49f0-8373-e9d9153da0c0.mp4,91,895,400,0.3835650235414505,0.15989339848359427,0.1595129370689392,0.007379968340198199,0.031168331702550255,24.25665514488481,0.7489660183588663,0.3118591397196003,2.706087981622106,0.8281441364661372,True
beta_low,2337,8.651391137770222,1,clips_long_1920/29d05d78-c1eb-4cc6-b5ff-1c9bf8f37499.mp4,277,300,221,0.466972753405571,0.2450273036956787,0.17460922400156656,0.005449061136459932,0.01942417025566101,22.532217016062578,0.6007935404777527,0.31312234999343114,1.5415127529672616,0.8126623552569036,True
beta_low,2338,8.651391137770222,0,clips_long_1920/80abcb21-5d06-406e-9082-9800e51d3d0c.mp4,354,651,299,0.312026210129261,0.12770415097475052,0.14512123664220175,0.004505279512765507,0.022386702398459118,23.980930517328797,0.8988182544708252,0.2765568630404059,0.9536106248872962,0.5049175918279133,True
beta_low,2339,8.651391137770222,3,clips_long_1920/50875961-b607-4068-bb79-4db7f68b5c9d.mp4,148,873,185,0.1558009795844555,0.03644295781850815,0.08626818656921387,0.0037908469482014575,0.029372552409768105,35.26092244698153,0.9834587772687277,0.4983232424051012,0.8027834675460631,1.2230624575767268,True
beta_low,2340,8.651391137770222,2,clips_long_1920/1473760a-f7d7-467b-aa45-37324bc54417.mp4,595,415,418,0.2044355720281601,0.052956952402989074,0.1037367582321167,0.005489149208491047,0.025307582070430122,31.577508569719043,0.9668009678522744,0.3546939827963996,0.8789869750147269,0.46282178407419444,True
