split,video,frame,sample,candidate,family,step,lambda,checkpoint,integer_symbol_sha256,packet_bytes,nonzero_symbols,residual_linf,mse,psnr,ms_ssim,lpips,d,init_source,frame_share_bytes,elapsed_seconds,selection_objective,selected_by_lambda
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,O2_s025,O2,25,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_025.pt,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,1.0,0.0,0.0,0.024476500618027194,16.11250672756671,0.77801566036297,0.2239690124988556,0.02470046963052605,zero,7.333333333333333,5.068314768373966,0.024705806941106852,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,O2_s050,O2,50,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_050.pt,0d4ebcadd7f0d8bd06a88f4a53c5c59372ad12daa443adcab25fd29a42f3b32c,703.0,1320.0,0.9255473017692566,0.019071245019223464,17.196209541837305,0.7696440504731147,0.3660750389099121,0.019437320058133374,zero,709.3333333333334,12.69272829592228,0.019953583554312763,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,O2_s100,O2,100,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_100.pt,4d8f0926c7c679aaa68d4086f609a87620b5a102a85422fb2b10cda6c6505f56,743.0,1458.0,1.0812299251556396,0.01760003413076614,17.54486489981928,0.7698352719531686,0.38604027032852173,0.017986074401094662,zero,749.3333333333334,26.441045336425304,0.018531450500442064,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,O2_s150,O2,150,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_150.pt,ccfdcc612de6fcb5ac73cb2ed2830422442072b314cd2926567ad8535d0fa7fa,782.0,1366.0,1.1075332164764404,0.017101457516339152,17.669668741500423,0.7736007675814355,0.3902438282966614,0.017491701344635815,zero,788.3333333333334,40.4340783059597,0.018065462232072026,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,Z_ORIGINAL,Z,,,,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,1,0,0.0,0.02399758353465863,16.19832487888389,0.7786918968663071,0.22241076827049255,0.02421999430292912,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O1_s000,O1,0,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_000.pt,32569f0afadc2812dcafe6f6d51e461dc722eae439d9f526cd4cf7716b243971,624.0,1058.0,0.8510263562202454,0.023613134551183974,16.268463582019336,0.7831207545970506,0.22355106472969055,0.023836685615913664,legacy,630.3333333333334,0.25868169218301773,0.02406606866837495,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O1_s025,O1,25,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_025.pt,32569f0afadc2812dcafe6f6d51e461dc722eae439d9f526cd4cf7716b243971,624.0,1058.0,0.8510263562202454,0.023613134551183974,16.268463582019336,0.7831207545970506,0.22355106472969055,0.023836685615913664,legacy,630.3333333333334,4.661854162812233,0.02406606866837495,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O1_s050,O1,50,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_050.pt,8d6a8be89001587f2c5fb0aa6ff7e6cc7b0ee707be959bb9eb7ef5fe1a63eaf6,1317.0,1942.0,1.5998305082321167,0.018141294185119457,17.41331733956899,0.7739991808120762,0.35217729210853577,0.018493471477227994,legacy,1323.3333333333333,12.203818559646606,0.01897504245463217,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O1_s100,O1,100,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_100.pt,0357554c38266dba65dddbb5ae9c46e311d775131af9525eddea1af0f42c6d03,1227.0,1943.0,1.634677767753601,0.01712198244709547,17.66445952509953,0.7750813865621925,0.3525959253311157,0.017474578372426584,legacy,1233.3333333333333,25.83035898208618,0.017923397671266748,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O1_s150,O1,150,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_150.pt,736269df16d9b6034ec2e9a9fad3dfb39ffb2913fbd40c73ea35c31fcf1a6f3a,1211.0,1938.0,1.198426365852356,0.016709983093496583,17.770239895084554,0.7781492156293348,0.3526642322540283,0.01706264732575061,legacy,1217.3333333333333,39.719520412385464,0.017505644103957173,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O2_s000,O2,0,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_000.pt,c24a3c21612afd04552bfe05d052c13e979ae5aabb88c5d84ae10d44220479d8,565.0,905.0,0.9988272786140442,0.023641576746701462,16.263235620735124,0.782876307174497,0.22270163893699646,0.023864278385638458,legacy,571.3333333333334,0.26358527690172195,0.024280103400888212,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O2_s025,O2,25,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_025.pt,c24a3c21612afd04552bfe05d052c13e979ae5aabb88c5d84ae10d44220479d8,565.0,905.0,0.9988272786140442,0.023641576746701462,16.263235620735124,0.782876307174497,0.22270163893699646,0.023864278385638458,legacy,571.3333333333334,4.716654434800148,0.024280103400888212,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O2_s050,O2,50,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_050.pt,cc34b08120c6adac68e3f53409fb7f349ada1ea07aea20b5ed4577cb70012f36,1219.0,1961.0,1.7937208414077759,0.018082348682569513,17.42745160496022,0.774415045366255,0.3461470305919647,0.018428495713161477,legacy,1225.3333333333333,12.323145315051079,0.019320311790208204,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O2_s100,O2,100,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_100.pt,179e7c092a460ee3eca0884e88ddd8e04647d4d008243c0298cc0b81cd55de53,1135.0,1935.0,1.4708203077316284,0.016979162545572385,17.700837340453024,0.7750967308498401,0.35260090231895447,0.01733176344789134,legacy,1141.3333333333333,26.236804351210594,0.018162443058285245,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,O2_s150,O2,150,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_150.pt,57ba57068fd50abebd35e2a4351fe790df0ccbaa132b0e8fe073182113195631,1096.0,1856.0,1.3529001474380493,0.016679836587744752,17.778082084577747,0.7782810555715751,0.3566805124282837,0.017036517100173038,legacy,1102.3333333333333,40.13243527710438,0.01783881192247813,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,Z_ORIGINAL,Z,,,,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,1,0,0.0,0.024271310869543556,16.149067672183236,0.7766326833031872,0.22371041774749756,0.024495021287291054,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O1_s000,O1,0,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_000.pt,451a0e3723fd010f990e6ea20d11f549c0211413f8f888a8e34a2f38f8493c42,624.0,1051.0,1.0069202184677124,0.02389810888824024,16.21636464403189,0.781064456990911,0.2242588847875595,0.0241223677730278,legacy,630.3333333333334,0.2741015627980232,0.024351750825489085,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O1_s025,O1,25,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_025.pt,451a0e3723fd010f990e6ea20d11f549c0211413f8f888a8e34a2f38f8493c42,624.0,1051.0,1.0069202184677124,0.02389810888824024,16.21636464403189,0.781064456990911,0.2242588847875595,0.0241223677730278,legacy,630.3333333333334,4.314542777836323,0.024351750825489085,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O1_s050,O1,50,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_050.pt,e2a12db86d494689d4a90ec62bb29a47536cbb66a38a23a4c2badfb0e0d22990,1293.0,1967.0,1.7466907501220703,0.018309903382092964,17.373139473823333,0.7717881227846153,0.34730252623558044,0.018657205908328544,legacy,1299.3333333333333,11.610616281628609,0.019130043104782318,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O1_s100,O1,100,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_100.pt,5020c950327c74e52d08d4faa99bae87291ddfe2dbe1770fe9515d3e13e78cd6,1229.0,1969.0,1.4580209255218506,0.017252258436706892,17.631540447994997,0.7735186617612434,0.3530823886394501,0.017605340825346344,legacy,1235.3333333333333,25.346709042787552,0.01805488793926571,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O1_s150,O1,150,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_150.pt,5fcb1d27c188db397af5a46dd85f2999ec0a60d11898a534c3453766fbeab124,1201.0,1937.0,1.9559504985809326,0.0168717727794985,17.728392820875875,0.7727434810798383,0.367214173078537,0.017238986952577036,legacy,1207.3333333333333,39.06855197250843,0.017678344655387597,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O2_s000,O2,0,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_000.pt,5361ea0cdbd4f3948c2db4933711c97e65e286d618a982140d3c1a40041f4a34,568.0,916.0,0.87031090259552,0.02397533885090521,16.202352460952184,0.7807554158120912,0.22422941029071808,0.024199568261195927,legacy,574.3333333333334,0.26722098886966705,0.02461757672168328,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O2_s025,O2,25,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_025.pt,5361ea0cdbd4f3948c2db4933711c97e65e286d618a982140d3c1a40041f4a34,568.0,916.0,0.87031090259552,0.02397533885090521,16.202352460952184,0.7807554158120912,0.22422941029071808,0.024199568261195927,legacy,574.3333333333334,4.588415212929249,0.02461757672168328,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O2_s050,O2,50,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_050.pt,e53377087452a2c8683d49264f7fdd8504d62d5a5db7ba93e70514dc8ed2e26d,1205.0,1893.0,1.4981404542922974,0.01828350071158057,17.379406469958184,0.7726374296800756,0.3536582589149475,0.018637158970495518,legacy,1211.3333333333333,11.941041238605976,0.01951878563643344,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O2_s100,O2,100,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_100.pt,c8f9c766bcf16fdda7c4adeb54a65d3c27073162554a7eb0bd09eeeb6535b4ac,1103.0,1865.0,1.4407198429107666,0.017240534620448122,17.634492710454964,0.7745231408812083,0.3578696846961975,0.017598404305144318,legacy,1109.3333333333333,25.815192721784115,0.018405793833003815,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,O2_s150,O2,150,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_150.pt,555c21f092484731cbdf32e9a5f2ad01dc1317664d2e973fda13da47f3f06e26,1088.0,1821.0,1.6971644163131714,0.01688315080072304,17.725465003837154,0.7738952022795903,0.3729751408100128,0.017256125941533054,legacy,1094.3333333333333,39.373247034847736,0.018052598243204546,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,Z_ORIGINAL,Z,,,,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,1,0,0.0,0.024009125954475345,16.196236500245092,0.7752546458561164,0.22396348416805267,0.0242330894386434,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O1_s000,O1,0,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_000.pt,c9d8df8aa3e2a2ef25a699cd2e989a2aa32267afd82056019460a2839adbda37,611.0,1022.0,0.8661559224128723,0.023390410281203398,16.30962160349892,0.7804635411535231,0.22272028028964996,0.023613130561493046,legacy,617.3333333333334,0.25689107179641724,0.02383778281593953,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O1_s025,O1,25,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_025.pt,c9d8df8aa3e2a2ef25a699cd2e989a2aa32267afd82056019460a2839adbda37,611.0,1022.0,0.8661559224128723,0.023390410281203398,16.30962160349892,0.7804635411535231,0.22272028028964996,0.023613130561493046,legacy,617.3333333333334,4.882838770747185,0.02383778281593953,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O1_s050,O1,50,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_050.pt,d2b8ad0a3056a429e82bad08ee3b8827d1c7a7f54e1d94f6e65f1dffab1975e4,1326.0,1955.0,1.602757453918457,0.01787490998192177,17.477561366291525,0.7723449117589921,0.35049018263816833,0.018225400164559938,legacy,1332.3333333333333,12.350782431662083,0.018710246309820516,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O1_s100,O1,100,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_100.pt,55534323fc5cfc19c792dd7dc6815fc39262063620771cec2a639a31ab933b12,1263.0,1987.0,1.407917857170105,0.016903604850742826,17.720206681769774,0.7709293162315579,0.36092501878738403,0.01726452986953021,legacy,1269.3333333333333,26.05100191384554,0.017726449839795978,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O1_s150,O1,150,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_150.pt,78bb088361e8283a36c81330cfa50691d7f1b54447531705c4d0ad0c73f0bbe6,1224.0,1927.0,1.2864347696304321,0.016467918253020426,17.833612975131633,0.7752850500883232,0.36238858103752136,0.016830306834057947,legacy,1230.3333333333333,39.882531210780144,0.01727803441027931,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O2_s000,O2,0,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_000.pt,2469ffedaddf12b3a5b3694081543e259bd315e29b97ae2ed1483b6d53ea2782,541.0,859.0,0.8042203783988953,0.023241461245832297,16.337365702984236,0.7807143999766645,0.22366374731063843,0.023465124993142936,legacy,547.3333333333334,0.24071905761957169,0.023863482446491883,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O2_s025,O2,25,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_025.pt,2469ffedaddf12b3a5b3694081543e259bd315e29b97ae2ed1483b6d53ea2782,541.0,859.0,0.8042203783988953,0.023241461245832297,16.337365702984236,0.7807143999766645,0.22366374731063843,0.023465124993142936,legacy,547.3333333333334,4.156094551086426,0.023863482446491883,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O2_s050,O2,50,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_050.pt,d16ec3bcdf48fc30d993c9cd1d3979e1672381b501b5ad1ab4613469c454a97a,1209.0,1873.0,1.510844349861145,0.0179508980569333,17.459138194302685,0.7709253877357664,0.3559240996837616,0.018306822156617063,legacy,1215.3333333333333,11.848285980522633,0.019191360082871787,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O2_s100,O2,100,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_100.pt,8c47fbf0b0fab485228ab5f80cbb241857de4c7de00a5c72732609bbf1fb623c,1117.0,1822.0,1.5387117862701416,0.016856895335126777,17.732224097220698,0.7722865479885908,0.36042213439941406,0.01721731746952619,legacy,1123.3333333333333,26.97076489776373,0.018034896408494493,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,O2_s150,O2,150,0.18864966852870935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O2/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_150.pt,b0a114d2b363b554e7ea955040c647ec5bf2b4cc5229503d02751a4abc0902e0,1089.0,1809.0,1.297310471534729,0.01643906009089483,17.841230170275413,0.774588868241004,0.3669703006744385,0.01680603039156927,legacy,1095.3333333333333,40.8307830914855,0.017603230508319963,True
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,Z_ORIGINAL,Z,,,,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,1,0,0.0,0.024865779185983688,16.04397927307642,0.77127494878029,0.227483332157135,0.025093262518140824,,,,,
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,O1_s000,O1,0,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_000.pt,b2f4efa18e7d9286ca76991823b49dbd466421aebed0f4a309fbef929e978c12,605.0,1008.0,1.0392811298370361,0.024343740241149516,16.136126947460635,0.7764346223951607,0.22769351303577423,0.02457143375418529,legacy,611.3333333333334,0.2797747105360031,0.02479390256339417,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,O1_s025,O1,25,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_025.pt,b2f4efa18e7d9286ca76991823b49dbd466421aebed0f4a309fbef929e978c12,605.0,1008.0,1.0392811298370361,0.024343740241149516,16.136126947460635,0.7764346223951607,0.22769351303577423,0.02457143375418529,legacy,611.3333333333334,4.480162814259529,0.02479390256339417,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,O1_s050,O1,50,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_050.pt,778ddbf4b88657b75f432301df54ad3473a3f364fc4e42688740ee7099f3bd9e,1311.0,1985.0,1.5940322875976562,0.018656607625629453,17.291673221869136,0.7673417439967735,0.36097395420074463,0.019017581579830196,legacy,1317.3333333333333,12.388453088700771,0.019496969111996772,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,O1_s100,O1,100,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_100.pt,7b24e7d527f70f2d49d760838643c2d2c70555e28bfe771b137c4f45b89f14be,1244.0,1983.0,1.3874543905258179,0.017654461072713915,17.53145535349191,0.7694450606975617,0.3648257255554199,0.018019286798269335,legacy,1250.3333333333333,27.16339460760355,0.018474292525282703,False
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,O1_s150,O1,150,0.09432483426435467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_150.pt,4fe21d3d5ebb099b6d72f723b7b00dbda7e9b6e1b1bf2e51b52b714246c09627,1209.0,1948.0,1.3959604501724243,0.017279920075293095,17.624582705920474,0.7711923479334515,0.3747524917125702,0.017654672567005664,legacy,1215.3333333333333,40.8880577608943,0.018096941530133026,True
