split,candidate,lambda,sample,video,frame,step,init_source,nonzero_symbols,packet_bytes,frame_share_bytes,elapsed_seconds,integer_symbol_sha256,residual_linf,mse,psnr,ms_ssim,lpips,d,selection_objective,checkpoint,selected_by_lambda
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2.0,100.0,zero,1443.0,738.0,744.3333333333334,26.309640765190125,4f6a4fe1bfe60b543120a60f7798945c5c26ca94e0f1234361bcd4ab75c50b05,1.0862841606140137,0.017255502984552265,17.630723768400824,0.7706658143151982,0.37822863459587097,0.017633731619148135,0.017904600131123834,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,2.0,150.0,zero,1384.0,806.0,812.3333333333334,40.37755478173494,97f9f0efd86b41a2d5544947ec2359240a64a39b5b6e5181f52ce4ee00f4191c,1.1746177673339844,0.016776748185615996,17.75292214061614,0.7725405928337769,0.3856227695941925,0.01716237095521019,0.017457985179878698,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0002/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3.0,0.0,legacy,1100.0,643.0,649.3333333333334,0.32178833335638046,922a0167eb3d2fedf9015da44e627fb015fcf89348da4e0c9ca9996e55b53b72,0.7618281245231628,0.02355078118591387,16.27994682628294,0.7853774552786662,0.2234172523021698,0.02377419843821604,0.024010495733929726,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3.0,25.0,legacy,1100.0,643.0,649.3333333333334,4.505694955587387,922a0167eb3d2fedf9015da44e627fb015fcf89348da4e0c9ca9996e55b53b72,0.7618281245231628,0.02355078118591387,16.27994682628294,0.7853774552786662,0.2234172523021698,0.02377419843821604,0.024010495733929726,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3.0,50.0,legacy,2024.0,1347.0,1353.3333333333333,11.837525002658367,92bb6fbcb273d6ea74714dc666c525c87ca0ee71d2ec3c6d2b61e1e7a9311b9a,1.5170788764953613,0.01807609232674627,17.42895449101511,0.7774352821565698,0.33067113161087036,0.01840676345835714,0.01889925166194932,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3.0,100.0,legacy,1982.0,1265.0,1271.3333333333333,26.299077555537224,bf74a570f8987d0f19d0704155648d69075f0d9a48a037576649f2a371fd1eac,1.4919750690460205,0.01717206918065731,17.65177370558473,0.7767784312333071,0.35327786207199097,0.017525347042729303,0.017987994828074273,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,3.0,150.0,legacy,1977.0,1262.0,1268.3333333333333,40.12271813303232,7b94993dae0f9f5662389c29b7d85ed5727892d2af134211f95401a378adc7e8,1.3844194412231445,0.016727226544340577,17.765760612096834,0.7775904545780636,0.36078453063964844,0.017088011074980227,0.017549567137706397,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0003/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,0.0,zero,0.0,1.0,7.333333333333333,0.25665997713804245,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.024476500618027194,16.11250672756671,0.77801566036297,0.2239690124988556,0.02470046963052605,0.024703138285816453,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,25.0,zero,0.0,1.0,7.333333333333333,4.737832918763161,ea57129a181083808880401faeb2d2ff1c145e81226b9d9321f80cc1da296164,0.0,0.024476500618027194,16.11250672756671,0.77801566036297,0.2239690124988556,0.02470046963052605,0.024703138285816453,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,50.0,zero,1344.0,711.0,717.3333333333334,12.284456968307495,ab48d3c66f23055100fb85f81c68603aba3dd62214213f3b559142f53fcc5e22,0.9255473017692566,0.019084652541688375,17.193157424794133,0.7685646757478412,0.37257033586502075,0.019457222877553398,0.019718265885959894,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,100.0,zero,1485.0,751.0,757.3333333333334,26.247108586132526,274fc818a0655e9134743082573804d8e52e4af6b266d60549727e9a2fa3c760,1.0892335176467896,0.017634021097246957,17.536486439558765,0.7697638315894074,0.384133905172348,0.018018155002419305,0.018293754312409805,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,4.0,150.0,zero,1403.0,803.0,809.3333333333334,40.188496716320515,d80023de9972141b9bf09d717593722a212cf72b3c077d1730700f42d06b64f0,1.1913251876831055,0.01711915249816888,17.665177393363912,0.7730838189990198,0.3879908323287964,0.017507143330497677,0.017801665832547386,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0004/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,0.0,legacy,1058.0,624.0,630.3333333333334,0.25868169218301773,32569f0afadc2812dcafe6f6d51e461dc722eae439d9f526cd4cf7716b243971,0.8510263562202454,0.023613134551183974,16.268463582019336,0.7831207545970506,0.22355106472969055,0.023836685615913664,0.02406606866837495,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,25.0,legacy,1058.0,624.0,630.3333333333334,4.661854162812233,32569f0afadc2812dcafe6f6d51e461dc722eae439d9f526cd4cf7716b243971,0.8510263562202454,0.023613134551183974,16.268463582019336,0.7831207545970506,0.22355106472969055,0.023836685615913664,0.02406606866837495,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,50.0,legacy,1942.0,1317.0,1323.3333333333333,12.203818559646606,8d6a8be89001587f2c5fb0aa6ff7e6cc7b0ee707be959bb9eb7ef5fe1a63eaf6,1.5998305082321167,0.018141294185119457,17.41331733956899,0.7739991808120762,0.35217729210853577,0.018493471477227994,0.01897504245463217,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,100.0,legacy,1943.0,1227.0,1233.3333333333333,25.83035898208618,0357554c38266dba65dddbb5ae9c46e311d775131af9525eddea1af0f42c6d03,1.634677767753601,0.01712198244709547,17.66445952509953,0.7750813865621925,0.3525959253311157,0.017474578372426584,0.017923397671266748,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,5.0,150.0,legacy,1938.0,1211.0,1217.3333333333333,39.719520412385464,736269df16d9b6034ec2e9a9fad3dfb39ffb2913fbd40c73ea35c31fcf1a6f3a,1.198426365852356,0.016709983093496583,17.770239895084554,0.7781492156293348,0.3526642322540283,0.01706264732575061,0.017505644103957173,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0005/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,0.0,legacy,1051.0,624.0,630.3333333333334,0.2741015627980232,451a0e3723fd010f990e6ea20d11f549c0211413f8f888a8e34a2f38f8493c42,1.0069202184677124,0.02389810888824024,16.21636464403189,0.781064456990911,0.2242588847875595,0.0241223677730278,0.024351750825489085,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,25.0,legacy,1051.0,624.0,630.3333333333334,4.314542777836323,451a0e3723fd010f990e6ea20d11f549c0211413f8f888a8e34a2f38f8493c42,1.0069202184677124,0.02389810888824024,16.21636464403189,0.781064456990911,0.2242588847875595,0.0241223677730278,0.024351750825489085,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,50.0,legacy,1967.0,1293.0,1299.3333333333333,11.610616281628609,e2a12db86d494689d4a90ec62bb29a47536cbb66a38a23a4c2badfb0e0d22990,1.7466907501220703,0.018309903382092964,17.373139473823333,0.7717881227846153,0.34730252623558044,0.018657205908328544,0.019130043104782318,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,100.0,legacy,1969.0,1229.0,1235.3333333333333,25.346709042787552,5020c950327c74e52d08d4faa99bae87291ddfe2dbe1770fe9515d3e13e78cd6,1.4580209255218506,0.017252258436706892,17.631540447994997,0.7735186617612434,0.3530823886394501,0.017605340825346344,0.01805488793926571,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,6.0,150.0,legacy,1937.0,1201.0,1207.3333333333333,39.06855197250843,5fcb1d27c188db397af5a46dd85f2999ec0a60d11898a534c3453766fbeab124,1.9559504985809326,0.0168717727794985,17.728392820875875,0.7727434810798383,0.367214173078537,0.017238986952577036,0.017678344655387597,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0006/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,0.0,legacy,1022.0,611.0,617.3333333333334,0.25689107179641724,c9d8df8aa3e2a2ef25a699cd2e989a2aa32267afd82056019460a2839adbda37,0.8661559224128723,0.023390410281203398,16.30962160349892,0.7804635411535231,0.22272028028964996,0.023613130561493046,0.02383778281593953,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,25.0,legacy,1022.0,611.0,617.3333333333334,4.882838770747185,c9d8df8aa3e2a2ef25a699cd2e989a2aa32267afd82056019460a2839adbda37,0.8661559224128723,0.023390410281203398,16.30962160349892,0.7804635411535231,0.22272028028964996,0.023613130561493046,0.02383778281593953,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,50.0,legacy,1955.0,1326.0,1332.3333333333333,12.350782431662083,d2b8ad0a3056a429e82bad08ee3b8827d1c7a7f54e1d94f6e65f1dffab1975e4,1.602757453918457,0.01787490998192177,17.477561366291525,0.7723449117589921,0.35049018263816833,0.018225400164559938,0.018710246309820516,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,100.0,legacy,1987.0,1263.0,1269.3333333333333,26.05100191384554,55534323fc5cfc19c792dd7dc6815fc39262063620771cec2a639a31ab933b12,1.407917857170105,0.016903604850742826,17.720206681769774,0.7709293162315579,0.36092501878738403,0.01726452986953021,0.017726449839795978,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,7.0,150.0,legacy,1927.0,1224.0,1230.3333333333333,39.882531210780144,78bb088361e8283a36c81330cfa50691d7f1b54447531705c4d0ad0c73f0bbe6,1.2864347696304321,0.016467918253020426,17.833612975131633,0.7752850500883232,0.36238858103752136,0.016830306834057947,0.01727803441027931,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0007/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,0.0,legacy,1008.0,605.0,611.3333333333334,0.2797747105360031,b2f4efa18e7d9286ca76991823b49dbd466421aebed0f4a309fbef929e978c12,1.0392811298370361,0.024343740241149516,16.136126947460635,0.7764346223951607,0.22769351303577423,0.02457143375418529,0.02479390256339417,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,25.0,legacy,1008.0,605.0,611.3333333333334,4.480162814259529,b2f4efa18e7d9286ca76991823b49dbd466421aebed0f4a309fbef929e978c12,1.0392811298370361,0.024343740241149516,16.136126947460635,0.7764346223951607,0.22769351303577423,0.02457143375418529,0.02479390256339417,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,50.0,legacy,1985.0,1311.0,1317.3333333333333,12.388453088700771,778ddbf4b88657b75f432301df54ad3473a3f364fc4e42688740ee7099f3bd9e,1.5940322875976562,0.018656607625629453,17.291673221869136,0.7673417439967735,0.36097395420074463,0.019017581579830196,0.019496969111996772,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,100.0,legacy,1983.0,1244.0,1250.3333333333333,27.16339460760355,7b24e7d527f70f2d49d760838643c2d2c70555e28bfe771b137c4f45b89f14be,1.3874543905258179,0.017654461072713915,17.53145535349191,0.7694450606975617,0.3648257255554199,0.018019286798269335,0.018474292525282703,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,8.0,150.0,legacy,1948.0,1209.0,1215.3333333333333,40.8880577608943,4fe21d3d5ebb099b6d72f723b7b00dbda7e9b6e1b1bf2e51b52b714246c09627,1.3959604501724243,0.017279920075293095,17.624582705920474,0.7711923479334515,0.3747524917125702,0.017654672567005664,0.018096941530133026,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0008/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9.0,0.0,legacy,1011.0,607.0,613.3333333333334,0.265260212123394,b6514d54a2f2b2e9821a34c4f9596adbea48a95b5ea1afe46f272bc0d53b5173,0.6867466568946838,0.023292615728179658,16.327817380635675,0.7765448494749272,0.22724343836307526,0.023519859166542735,0.023743055790830817,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9.0,25.0,legacy,1011.0,607.0,613.3333333333334,4.305042281746864,b6514d54a2f2b2e9821a34c4f9596adbea48a95b5ea1afe46f272bc0d53b5173,0.6867466568946838,0.023292615728179658,16.327817380635675,0.7765448494749272,0.22724343836307526,0.023519859166542735,0.023743055790830817,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9.0,50.0,legacy,1914.0,1321.0,1327.3333333333333,11.469570472836494,eb6ca9a73067ab3851002eec7308a002c130be6c61b432134ca3583473d4bef5,1.3610693216323853,0.01794793763920809,17.45985448109036,0.7676413599899566,0.35836300253868103,0.01830630064174677,0.01878932724930935,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9.0,100.0,legacy,1913.0,1252.0,1258.3333333333333,25.38436707109213,8882f5bf6eaaefd24f6014c081e2c364635a20c6ece6eb014c94a542c782388a,1.3316514492034912,0.01695777377539546,17.706311627232832,0.7691547436028273,0.35583439469337463,0.017313608170088833,0.017771525157419,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009/step_100.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,9.0,150.0,legacy,1904.0,1216.0,1222.3333333333333,39.06276196986437,67fdb94f0f29eadc7d07a997fb975f967e3dbf7f08e4ab9d17e979ac36ec088b,1.2213635444641113,0.016609447734429666,17.796448076375366,0.7718099859978352,0.36356261372566223,0.016973010348155328,0.01741782666405989,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0009/step_150.pt,True
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10.0,0.0,legacy,1025.0,609.0,615.3333333333334,0.28532300144433975,8e560f48be87e860bbbd3c7b57b1eddca841ea73d259ba3d16705da8d89dd399,0.9197966456413269,0.0242439789720445,16.153961013461142,0.7726082722987738,0.2340821921825409,0.02447806116422704,0.024701985603594323,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010/step_000.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10.0,25.0,legacy,1025.0,609.0,615.3333333333334,4.405183836817741,8e560f48be87e860bbbd3c7b57b1eddca841ea73d259ba3d16705da8d89dd399,0.9197966456413269,0.0242439789720445,16.153961013461142,0.7726082722987738,0.2340821921825409,0.02447806116422704,0.024701985603594323,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010/step_025.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10.0,50.0,legacy,1898.0,1295.0,1301.3333333333333,11.613935150206089,22762b2be3ab078888e818b561d9f8778282ebe1ea06bea82ba033ed79db1bf8,1.523877739906311,0.018901233894212395,17.235098436597664,0.7634485645169229,0.3647094666957855,0.01926594336090818,0.019739508372441154,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010/step_050.pt,False
Train2,O1,0.09432483426435467,fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,10.0,100.0,legacy,1912.0,1230.0,1236.3333333333333,25.053958289325237,773b5b7150070900f28f0b2a7fe8805bc38d05bb9c14e470a7aac3c8b9e2a1c2,1.4773420095443726,0.01777530049307371,17.50183048748369,0.7645487981440603,0.37582841515541077,0.018151128908229123,0.018601039929688087,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_latent_enhancement_v1_7_original_anchor/results_v1/optimizations/Train2/O1/fb63c34e-0c28-4a4d-b8f8-59932b5e7875_f0010/step_100.pt,False
