sample,video,frame,method,mse,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,split,group,type,lambda,diagnostic,zero_no_stream_fallback,symbol_nonzero_fraction,nonzero_enhancement_frame,u_l2,residual_l2,actual_packet_bits,selected_step,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_TEACHER,ms_ssim_minus_TEACHER,lpips_minus_TEACHER,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
30884276-8cb2-485e-b0ca-a22605c1801f_f0013,30884276-8cb2-485e-b0ca-a22605c1801f,13,ZERO,0.0035102409929068314,24.54663066355603,0.7593754082826095,0.4650455713272095,0.003975286564234041,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0013,30884276-8cb2-485e-b0ca-a22605c1801f,13,TEACHER,0.0023924073801383033,26.211648665389824,0.8132871795897639,0.3576000928878784,0.0027500074730261817,1.6650180018337934,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0013,30884276-8cb2-485e-b0ca-a22605c1801f,13,ENCODER_CONTINUOUS,0.0037478827739243193,24.262140014112564,0.7593647812245692,0.41770973801612854,0.004165592511940448,-0.284490649443466,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0013,30884276-8cb2-485e-b0ca-a22605c1801f,13,ENCODER_QUANTIZED,0.0037301690596015986,24.28271484548351,0.7594532598925928,0.419056236743927,0.004149225296345526,-0.26391581807251896,,,,,,,,,,,,,,,,,,,,,,,,,,
,30884276-8cb2-485e-b0ca-a22605c1801f,13.0,A_Val6_selected,0.0030531377480746687,25.152536012436958,0.7696492474347768,0.43686509132385254,0.003490002839398521,0.6059053488809276,Val6,Val6_90P,P,,True,False,,True,527.2108471342896,31.274368286132812,,150.0,0.010273839152167286,-0.028180480003356934,0.8903959983243936,0.010284466210207621,0.019155353307724,0.8698211669534466,0.010195987542183982,0.017808854579925537,-1.0591126529528658,-0.043637932154987125,0.07926499843597412,3.7738100024846375,0.05861369363880975,0.1384992003440857
,30884276-8cb2-485e-b0ca-a22605c1801f,13.0,A_Val6_step150,0.0030531377480746687,25.152536012436958,0.7696492474347768,0.43686509132385254,0.003490002839398521,0.6059053488809276,Val6,Val6_90P,P,,True,False,,True,527.2108471342896,31.274368286132812,,,0.010273839152167286,-0.028180480003356934,0.8903959983243936,0.010284466210207621,0.019155353307724,0.8698211669534466,0.010195987542183982,0.017808854579925537,-1.0591126529528658,-0.043637932154987125,0.07926499843597412,3.7738100024846375,0.05861369363880975,0.1384992003440857
30884276-8cb2-485e-b0ca-a22605c1801f_f0014,30884276-8cb2-485e-b0ca-a22605c1801f,14,ZERO,0.0037992784552352502,24.202988751369396,0.75274567176217,0.48994576930999756,0.004289224224545248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0014,30884276-8cb2-485e-b0ca-a22605c1801f,14,TEACHER,0.002621383415336353,25.81469452541903,0.8048799436428614,0.38866138458251953,0.003010044799918873,1.6117057740496321,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0014,30884276-8cb2-485e-b0ca-a22605c1801f,14,ENCODER_CONTINUOUS,0.00407672132024914,23.896889753799805,0.7522449249531135,0.44424667954444885,0.004520967999793589,-0.3060989975695918,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0014,30884276-8cb2-485e-b0ca-a22605c1801f,14,ENCODER_QUANTIZED,0.004054207945735641,23.92093979528202,0.7522246288780332,0.4449935555458069,0.004499201501281447,-0.282048956087376,,,,,,,,,,,,,,,,,,,,,,,,,,
,30884276-8cb2-485e-b0ca-a22605c1801f,14.0,A_Val6_selected,0.0032694705236475333,24.85522573724043,0.7637234437432509,0.46512365341186523,0.0037345941770593988,0.6522369858710348,Val6,Val6_90P,P,,True,False,,True,521.5376155227164,31.616439819335938,,150.0,0.010977771981080853,-0.024822115898132324,0.9583359834406266,0.011478518790137393,0.020876973867416382,0.9342859419584109,0.011498814865217644,0.02013009786605835,-0.9594687881785973,-0.041156499899610566,0.0764622688293457,3.564172067282307,0.05678966898200699,0.1602526307106018
,30884276-8cb2-485e-b0ca-a22605c1801f,14.0,A_Val6_step150,0.0032694705236475333,24.85522573724043,0.7637234437432509,0.46512365341186523,0.0037345941770593988,0.6522369858710348,Val6,Val6_90P,P,,True,False,,True,521.5376155227164,31.616439819335938,,,0.010977771981080853,-0.024822115898132324,0.9583359834406266,0.011478518790137393,0.020876973867416382,0.9342859419584109,0.011498814865217644,0.02013009786605835,-0.9594687881785973,-0.041156499899610566,0.0764622688293457,3.564172067282307,0.05678966898200699,0.1602526307106018
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,ZERO,0.0036133234876015528,24.420931558990677,0.7554576835986326,0.468271940946579,0.004081595428548131,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,TEACHER,0.0024525231317125327,26.10386887749142,0.8099717813643966,0.36329951882362366,0.002815822650536156,1.6829373185007412,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,ENCODER_CONTINUOUS,0.0038469022790175614,24.148888457239806,0.7552198830271032,0.4209786653518677,0.004267880944369429,-0.2720431017508709,,,,,,,,,,,,,,,,,,,,,,,,,,
30884276-8cb2-485e-b0ca-a22605c1801f_f0015,30884276-8cb2-485e-b0ca-a22605c1801f,15,ENCODER_QUANTIZED,0.0038256978684255115,24.17289331030296,0.7553351902379304,0.4218640923500061,0.004247561960775518,-0.24803824868771684,,,,,,,,,,,,,,,,,,,,,,,,,,
,30884276-8cb2-485e-b0ca-a22605c1801f,15.0,A_Val6_selected,0.0031238218000286143,25.053137486332837,0.76599164991756,0.4402405619621277,0.003564062361990742,0.6322059273421594,Val6,Val6_90P,P,,True,False,,True,537.2965931797168,31.338375091552734,,150.0,0.010533966318927335,-0.028031378984451294,0.9042490290930303,0.01077176689045678,0.01926189661026001,0.8802441760298763,0.010656459679629582,0.018376469612121582,-1.0507313911585818,-0.04398013144683666,0.07694104313850403,3.84149769519453,0.06072480846198813,0.14211472868919373
,30884276-8cb2-485e-b0ca-a22605c1801f,15.0,A_Val6_step150,0.0031238218000286143,25.053137486332837,0.76599164991756,0.4402405619621277,0.003564062361990742,0.6322059273421594,Val6,Val6_90P,P,,True,False,,True,537.2965931797168,31.338375091552734,,,0.010533966318927335,-0.028031378984451294,0.9042490290930303,0.01077176689045678,0.01926189661026001,0.8802441760298763,0.010656459679629582,0.018376469612121582,-1.0507313911585818,-0.04398013144683666,0.07694104313850403,3.84149769519453,0.06072480846198813,0.14211472868919373
66d34721-a96d-4a92-9042-0847e057f3ba_f0001,66d34721-a96d-4a92-9042-0847e057f3ba,1,ZERO,0.0016492251468635446,27.827200518352598,0.87723523365079,0.2590533494949341,0.0019082784963584786,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0001,66d34721-a96d-4a92-9042-0847e057f3ba,1,TEACHER,0.0007258792067939757,31.391356440209705,0.9080145859498701,0.16854256391525269,0.0008944217707092285,3.5641559218571075,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0001,66d34721-a96d-4a92-9042-0847e057f3ba,1,ENCODER_CONTINUOUS,0.0015375069700190845,28.13182906749966,0.880961777899182,0.2134026139974594,0.0017509095840165438,0.3046285491470613,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0001,66d34721-a96d-4a92-9042-0847e057f3ba,1,ENCODER_QUANTIZED,0.0015440938324013697,28.113263117360816,0.8803777103206188,0.21554557979106903,0.0017596394121924387,0.2860625990082184,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,1.0,A_Val6_selected,0.0010400026866366236,29.829655387878027,0.8845203979460211,0.21234357357025146,0.001252346260206875,2.0024548695254296,Val6,Val6_90P,P,,True,False,,True,518.1549899601187,29.981142044067383,,150.0,0.0072851642952310725,-0.04670977592468262,1.6978263203783683,0.003558620046839156,-0.0010590404272079468,1.7163922705172112,0.004142687625402264,-0.003202006220817566,-1.5617010523316779,-0.023494188003848948,0.04380100965499878,5.044921866461561,0.02779004623423087,0.015787780284881592
,66d34721-a96d-4a92-9042-0847e057f3ba,1.0,A_Val6_step150,0.0010400026866366236,29.829655387878027,0.8845203979460211,0.21234357357025146,0.001252346260206875,2.0024548695254296,Val6,Val6_90P,P,,True,False,,True,518.1549899601187,29.981142044067383,,,0.0072851642952310725,-0.04670977592468262,1.6978263203783683,0.003558620046839156,-0.0010590404272079468,1.7163922705172112,0.004142687625402264,-0.003202006220817566,-1.5617010523316779,-0.023494188003848948,0.04380100965499878,5.044921866461561,0.02779004623423087,0.015787780284881592
66d34721-a96d-4a92-9042-0847e057f3ba_f0002,66d34721-a96d-4a92-9042-0847e057f3ba,2,ZERO,0.0015355366211013105,28.13739821583291,0.8810182968539033,0.2508862018585205,0.001786422822959831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0002,66d34721-a96d-4a92-9042-0847e057f3ba,2,TEACHER,0.0006935727725168312,31.589079642310885,0.9122171801771715,0.15999434888362885,0.00085356712140046,3.4516814264779754,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0002,66d34721-a96d-4a92-9042-0847e057f3ba,2,ENCODER_CONTINUOUS,0.0015521067539929262,28.090784112507695,0.8840367072824682,0.2068185806274414,0.0017589253346203676,-0.046614103325214984,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0002,66d34721-a96d-4a92-9042-0847e057f3ba,2,ENCODER_QUANTIZED,0.0015491000733565922,28.099205254927618,0.8833785969207372,0.20757369697093964,0.0017566737703275318,-0.038192960905291784,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,2.0,A_Val6_selected,0.0010055166553594398,29.97610731361827,0.8874302559302372,0.20810680091381073,0.0012136234562732506,1.8387090977853617,Val6,Val6_90P,P,,True,False,,True,491.9651536998054,29.15601921081543,,150.0,0.006411959076333851,-0.04277940094470978,1.8853232011105767,0.0033935486477689736,0.0012882202863693237,1.8769020586906535,0.004051659009499997,0.0005331039428710938,-1.6129723286926136,-0.024786924246934294,0.048112452030181885,5.042508042165686,0.03000399902845252,0.01689201593399048
,66d34721-a96d-4a92-9042-0847e057f3ba,2.0,A_Val6_step150,0.0010055166553594398,29.97610731361827,0.8874302559302372,0.20810680091381073,0.0012136234562732506,1.8387090977853617,Val6,Val6_90P,P,,True,False,,True,491.9651536998054,29.15601921081543,,,0.006411959076333851,-0.04277940094470978,1.8853232011105767,0.0033935486477689736,0.0012882202863693237,1.8769020586906535,0.004051659009499997,0.0005331039428710938,-1.6129723286926136,-0.024786924246934294,0.048112452030181885,5.042508042165686,0.03000399902845252,0.01689201593399048
66d34721-a96d-4a92-9042-0847e057f3ba_f0003,66d34721-a96d-4a92-9042-0847e057f3ba,3,ZERO,0.0014334908166179652,28.43605084932298,0.8873015351130458,0.2343091368675232,0.0016677999534854885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0003,66d34721-a96d-4a92-9042-0847e057f3ba,3,TEACHER,0.0006441980261035141,31.9098061024229,0.916901001148835,0.1489509493112564,0.0007931489754147705,3.4737552530999167,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0003,66d34721-a96d-4a92-9042-0847e057f3ba,3,ENCODER_CONTINUOUS,0.0014741479646626038,28.31458922846451,0.8892984079604084,0.19381389021873474,0.0016679618548813386,-0.12146162085847223,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0003,66d34721-a96d-4a92-9042-0847e057f3ba,3,ENCODER_QUANTIZED,0.0014700568165913117,28.32665879772066,0.8889083592755926,0.195692241191864,0.0016657490577831756,-0.10939205160232035,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,3.0,A_Val6_selected,0.0009437919084878824,30.25123750360443,0.892965474206567,0.19596585631370544,0.0011397577648015879,1.8151866542814474,Val6,Val6_90P,P,,True,False,,True,496.8841808338328,29.720157623291016,,150.0,0.005663939093521253,-0.03834328055381775,1.9366482751399197,0.0036670662461586456,0.002151966094970703,1.9245787058837678,0.0040571149309743815,0.00027361512184143066,-1.6585685988184693,-0.02393552694226797,0.047014907002449036,5.200271083612236,0.03068861705806991,0.007990732789039612
,66d34721-a96d-4a92-9042-0847e057f3ba,3.0,A_Val6_step150,0.0009437919084878824,30.25123750360443,0.892965474206567,0.19596585631370544,0.0011397577648015879,1.8151866542814474,Val6,Val6_90P,P,,True,False,,True,496.8841808338328,29.720157623291016,,,0.005663939093521253,-0.03834328055381775,1.9366482751399197,0.0036670662461586456,0.002151966094970703,1.9245787058837678,0.0040571149309743815,0.00027361512184143066,-1.6585685988184693,-0.02393552694226797,0.047014907002449036,5.200271083612236,0.03068861705806991,0.007990732789039612
66d34721-a96d-4a92-9042-0847e057f3ba_f0004,66d34721-a96d-4a92-9042-0847e057f3ba,4,ZERO,0.0014313727411515253,28.44247257682506,0.8884156425094724,0.23247522115707397,0.0016638479623085993,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0004,66d34721-a96d-4a92-9042-0847e057f3ba,4,TEACHER,0.0006490190715726723,31.877425411702358,0.9185040626000625,0.14887824654579163,0.000797897318118464,3.434952834877297,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0004,66d34721-a96d-4a92-9042-0847e057f3ba,4,ENCODER_CONTINUOUS,0.0015226110871276249,28.174110121488958,0.8899642634654882,0.19362258911132812,0.001716233676238953,-0.2683624553361028,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0004,66d34721-a96d-4a92-9042-0847e057f3ba,4,ENCODER_QUANTIZED,0.0014692483945511065,28.329047751672313,0.8894711289749386,0.19429031014442444,0.0016635387046955309,-0.1134248251527481,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,4.0,A_Val6_selected,0.000959721425551519,30.178548095674614,0.8935986268097853,0.19714441895484924,0.0011568658445063682,1.7360755188495531,Val6,Val6_90P,P,,True,False,,True,485.59705559994046,29.024492263793945,,150.0,0.005182984300312943,-0.03533080220222473,2.004437974185656,0.00363436334429712,0.003521829843521118,1.8495003440023012,0.004127497834846672,0.0028541088104248047,-1.698877316027744,-0.024905435790277153,0.04826617240905762,5.119891674407086,0.03167025927520273,0.013333231210708618
,66d34721-a96d-4a92-9042-0847e057f3ba,4.0,A_Val6_step150,0.000959721425551519,30.178548095674614,0.8935986268097853,0.19714441895484924,0.0011568658445063682,1.7360755188495531,Val6,Val6_90P,P,,True,False,,True,485.59705559994046,29.024492263793945,,,0.005182984300312943,-0.03533080220222473,2.004437974185656,0.00363436334429712,0.003521829843521118,1.8495003440023012,0.004127497834846672,0.0028541088104248047,-1.698877316027744,-0.024905435790277153,0.04826617240905762,5.119891674407086,0.03167025927520273,0.013333231210708618
66d34721-a96d-4a92-9042-0847e057f3ba_f0005,66d34721-a96d-4a92-9042-0847e057f3ba,5,ZERO,0.0014330439245781887,28.437404977327535,0.889722037968815,0.23030225932598114,0.00166334618390417,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0005,66d34721-a96d-4a92-9042-0847e057f3ba,5,TEACHER,0.0006527844309703809,31.852302121345314,0.9182624245368594,0.1508254110813141,0.000803609842051695,3.414897144017779,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0005,66d34721-a96d-4a92-9042-0847e057f3ba,5,ENCODER_CONTINUOUS,0.001524293106568734,28.16931514409883,0.8911974303384073,0.19335472583770752,0.0017176478324064416,-0.2680898332287036,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0005,66d34721-a96d-4a92-9042-0847e057f3ba,5,ENCODER_QUANTIZED,0.0014713124354882483,28.32295094369281,0.8907701597095579,0.19461509585380554,0.001665927531342054,-0.1144540336347255,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,5.0,A_Val6_selected,0.000947722733717865,30.233187015110925,0.8947320055234141,0.19667097926139832,0.0011443937129792634,1.7957820377833897,Val6,Val6_90P,P,,True,False,,True,489.8506266320516,29.47032928466797,,150.0,0.0050099675545991484,-0.033631280064582825,2.0638718710120934,0.003534575185006883,0.003316253423690796,1.9102360714181152,0.0039618458138562795,0.0020558834075927734,-1.6191151062343891,-0.023530419013445214,0.04584556818008423,5.229870625504773,0.031112721563915646,0.011376932263374329
,66d34721-a96d-4a92-9042-0847e057f3ba,5.0,A_Val6_step150,0.000947722733717865,30.233187015110925,0.8947320055234141,0.19667097926139832,0.0011443937129792634,1.7957820377833897,Val6,Val6_90P,P,,True,False,,True,489.8506266320516,29.47032928466797,,,0.0050099675545991484,-0.033631280064582825,2.0638718710120934,0.003534575185006883,0.003316253423690796,1.9102360714181152,0.0039618458138562795,0.0020558834075927734,-1.6191151062343891,-0.023530419013445214,0.04584556818008423,5.229870625504773,0.031112721563915646,0.011376932263374329
66d34721-a96d-4a92-9042-0847e057f3ba_f0006,66d34721-a96d-4a92-9042-0847e057f3ba,6,ZERO,0.0014518982720045967,28.380638116350756,0.886606494023989,0.23678553104400635,0.001688683803048603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0006,66d34721-a96d-4a92-9042-0847e057f3ba,6,TEACHER,0.000688633844068164,31.620116369742778,0.9160213936254609,0.1569814682006836,0.0008456153122688476,3.239478253392022,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0006,66d34721-a96d-4a92-9042-0847e057f3ba,6,ENCODER_CONTINUOUS,0.0015499881725529068,28.09671615774615,0.8878596762250893,0.2002447247505188,0.0017502328973034256,-0.2839219586046049,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0006,66d34721-a96d-4a92-9042-0847e057f3ba,6,ENCODER_QUANTIZED,0.0014870811685237378,28.27665325977103,0.8875860940801209,0.20084024965763092,0.0016879214181813687,-0.103984856579725,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,6.0,A_Val6_selected,0.0009925894231982211,30.032303568549175,0.8915743343091559,0.20355822145938873,0.00119614764465761,1.6516654521984186,Val6,Val6_90P,P,,True,False,,True,478.3869494364214,28.908369064331055,,150.0,0.004967840285166947,-0.033227309584617615,1.9355874108030235,0.003714658084066569,0.003313496708869934,1.7556503087781437,0.003988240229034989,0.0027179718017578125,-1.5878128011936035,-0.024447059316304975,0.04657675325870514,5.05058823023985,0.03172320725061306,0.019611477851867676
,66d34721-a96d-4a92-9042-0847e057f3ba,6.0,A_Val6_step150,0.0009925894231982211,30.032303568549175,0.8915743343091559,0.20355822145938873,0.00119614764465761,1.6516654521984186,Val6,Val6_90P,P,,True,False,,True,478.3869494364214,28.908369064331055,,,0.004967840285166947,-0.033227309584617615,1.9355874108030235,0.003714658084066569,0.003313496708869934,1.7556503087781437,0.003988240229034989,0.0027179718017578125,-1.5878128011936035,-0.024447059316304975,0.04657675325870514,5.05058823023985,0.03172320725061306,0.019611477851867676
66d34721-a96d-4a92-9042-0847e057f3ba_f0007,66d34721-a96d-4a92-9042-0847e057f3ba,7,ZERO,0.0014321715013072243,28.440049725228516,0.8892622543849621,0.2296745777130127,0.001661846079020237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0007,66d34721-a96d-4a92-9042-0847e057f3ba,7,TEACHER,0.0006633047398553132,31.782868993009714,0.9175076730460269,0.15363842248916626,0.0008169431623444794,3.3428192677811985,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0007,66d34721-a96d-4a92-9042-0847e057f3ba,7,ENCODER_CONTINUOUS,0.0015258682492166268,28.16482963830942,0.8901863938641883,0.19588765501976013,0.0017217559042363869,-0.27522008691909505,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0007,66d34721-a96d-4a92-9042-0847e057f3ba,7,ENCODER_QUANTIZED,0.00146699524640948,28.335712934242544,0.8896453001417314,0.19654762744903564,0.0016635428738585158,-0.10433679098597182,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,7.0,A_Val6_selected,0.000957759025085549,30.187437469132632,0.8935934749126541,0.19894611835479736,0.0011567051434403462,1.7473877439041168,Val6,Val6_90P,P,,True,False,,True,494.4084005470967,29.305803298950195,,150.0,0.00433122052769197,-0.030728459358215332,2.022607830823212,0.0034070810484657654,0.0030584633350372314,1.8517245348900886,0.0039481747709226855,0.0023984909057617188,-1.5954315238770818,-0.02391419813337281,0.045307695865631104,5.310014981901347,0.03264656393976206,0.01249857246875763
,66d34721-a96d-4a92-9042-0847e057f3ba,7.0,A_Val6_step150,0.000957759025085549,30.187437469132632,0.8935934749126541,0.19894611835479736,0.0011567051434403462,1.7473877439041168,Val6,Val6_90P,P,,True,False,,True,494.4084005470967,29.305803298950195,,,0.00433122052769197,-0.030728459358215332,2.022607830823212,0.0034070810484657654,0.0030584633350372314,1.8517245348900886,0.0039481747709226855,0.0023984909057617188,-1.5954315238770818,-0.02391419813337281,0.045307695865631104,5.310014981901347,0.03264656393976206,0.01249857246875763
66d34721-a96d-4a92-9042-0847e057f3ba_f0008,66d34721-a96d-4a92-9042-0847e057f3ba,8,ZERO,0.0014604704518250337,28.35507225228707,0.8875120621777741,0.2336786389350891,0.0016941490907601228,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0008,66d34721-a96d-4a92-9042-0847e057f3ba,8,TEACHER,0.000675086756484594,31.706404117002293,0.916872825956463,0.15598589181900024,0.0008310726483035943,3.351331864715224,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0008,66d34721-a96d-4a92-9042-0847e057f3ba,8,ENCODER_CONTINUOUS,0.0015632712271205311,28.05965665472355,0.888428676678803,0.19929099082946777,0.0017625622179499988,-0.2954155975635189,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0008,66d34721-a96d-4a92-9042-0847e057f3ba,8,ENCODER_QUANTIZED,0.0014996967828522806,28.239965401747437,0.888007631212696,0.20016273856163025,0.001699859521413911,-0.11510685053963243,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,8.0,A_Val6_selected,0.0009721736779925937,30.122561418063484,0.8922896047917069,0.20236697793006897,0.0011745406559226627,1.7674891657764142,Val6,Val6_90P,P,,True,False,,True,487.32861586565133,29.403696060180664,,150.0,0.004777542613932817,-0.03131166100502014,2.062904763339933,0.0038609281129039497,0.0030759871006011963,1.8825960163160467,0.004281973579010945,0.0022042393684387207,-1.5838426989388097,-0.024583221164756086,0.046381086111068726,5.272698921052946,0.033999851867833386,0.01479649543762207
,66d34721-a96d-4a92-9042-0847e057f3ba,8.0,A_Val6_step150,0.0009721736779925937,30.122561418063484,0.8922896047917069,0.20236697793006897,0.0011745406559226627,1.7674891657764142,Val6,Val6_90P,P,,True,False,,True,487.32861586565133,29.403696060180664,,,0.004777542613932817,-0.03131166100502014,2.062904763339933,0.0038609281129039497,0.0030759871006011963,1.8825960163160467,0.004281973579010945,0.0022042393684387207,-1.5838426989388097,-0.024583221164756086,0.046381086111068726,5.272698921052946,0.033999851867833386,0.01479649543762207
66d34721-a96d-4a92-9042-0847e057f3ba_f0009,66d34721-a96d-4a92-9042-0847e057f3ba,9,ZERO,0.0014633185347426951,28.346611264903558,0.8883733083532811,0.23236168920993805,0.001695680223952633,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0009,66d34721-a96d-4a92-9042-0847e057f3ba,9,TEACHER,0.0006778515108749361,31.68865431605569,0.9164076962031654,0.15744780004024506,0.0008352993109151813,3.3420430511521317,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0009,66d34721-a96d-4a92-9042-0847e057f3ba,9,ENCODER_CONTINUOUS,0.0015645047141560095,28.056231239023468,0.8891511367433494,0.2001432329416275,0.001764647947097637,-0.29038002588008993,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0009,66d34721-a96d-4a92-9042-0847e057f3ba,9,ENCODER_QUANTIZED,0.0015091757164934808,28.212601914631765,0.888569013851212,0.20082172751426697,0.0017099974440077479,-0.13400935027179273,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,9.0,A_Val6_selected,0.0009661086847062603,30.149740138401047,0.8930828549386515,0.2028559297323227,0.001168964614438583,1.8031288734974886,Val6,Val6_90P,P,,True,False,,True,500.33054990751896,29.890300750732422,,150.0,0.004709546585370372,-0.029505759477615356,2.0935088993775786,0.003931718195302025,0.0027126967906951904,1.9371382237692814,0.004513841087439463,0.002034202218055725,-1.5389141776546431,-0.02332484126451395,0.04540812969207764,5.411094704073598,0.03451805260546603,0.012361213564872742
,66d34721-a96d-4a92-9042-0847e057f3ba,9.0,A_Val6_step150,0.0009661086847062603,30.149740138401047,0.8930828549386515,0.2028559297323227,0.001168964614438583,1.8031288734974886,Val6,Val6_90P,P,,True,False,,True,500.33054990751896,29.890300750732422,,,0.004709546585370372,-0.029505759477615356,2.0935088993775786,0.003931718195302025,0.0027126967906951904,1.9371382237692814,0.004513841087439463,0.002034202218055725,-1.5389141776546431,-0.02332484126451395,0.04540812969207764,5.411094704073598,0.03451805260546603,0.012361213564872742
66d34721-a96d-4a92-9042-0847e057f3ba_f0010,66d34721-a96d-4a92-9042-0847e057f3ba,10,ZERO,0.0015372156818900641,28.13265193734373,0.8843309356428858,0.24067920446395874,0.0017778948863540229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0010,66d34721-a96d-4a92-9042-0847e057f3ba,10,TEACHER,0.0007184861417492651,31.43581604175359,0.9134681452449959,0.1634637713432312,0.0008819499130924963,3.303164104409859,,,,,,,,,,,,,,,,,,,,,,,,,,
