dataset,video,video_id,qp,branch,beta,search_order,search_phase,baseline_bytes,actual_bytes,actual_bits,rate_ratio,rate_gap_bytes,rate_gap_percent,over_or_under_budget,bracket_low_beta,bracket_high_beta,optimization_distortion,PSNR,SSIM,LPIPS,DISTS,bitstream_path,bitstream_sha256,decode_status,state_sync_status,finite_status,reused,is_optimized
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,0.0,0,REUSED_V12_1,52078,793510,6348080,15.236952263911824,741432,1423.6952263911824,OVER,,,3.2268149531076826,24.93401555498603,0.9425741825252771,0.302161805331707,0.15715056750923395,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_compression_aware_beta0.bin,cfedcbf6815808841f0cd065720e940b01310f4e01bcb9113546a2bb73d07ef4,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,0.1,1,REUSED_V12_1,52078,145536,1164288,2.7945773647221475,93458,179.45773647221475,OVER,,,3.4847513456193226,26.943650621738893,0.9654787909239531,0.19766661920584738,0.11101182736456394,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_compression_aware_beta0.1.bin,1c4d0d258ce6fd48bcbaf8d6b7dcf0ffd0b7ad6c4e2d61d7a1386ed6ae4a730d,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,0.3,2,REUSED_V12_1,52078,80716,645728,1.5499059103652213,28638,54.99059103652213,OVER,,,3.4879628438798207,27.46741420008467,0.9692251803353429,0.18728718580678105,0.11155014019459486,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_compression_aware_beta0.3.bin,1b4eac7c87bc0b3b7be6b641f260c2cb2568a537e39ce7f856474c8f75443f5a,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,1.0,3,REUSED_V12_1,52078,66242,529936,1.271976650409002,14164,27.197665040900198,OVER,,,3.482950800941104,27.57294434415995,0.9697903981432319,0.19522462598979473,0.12140281964093447,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_compression_aware_beta1.bin,10f3d8e0d9732eca0d50555c30e9f578cea791107539002c7edf79fc9ace2970,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,10.0,4,REUSED_V12_1,52078,69387,555096,1.3323668343638388,17309,33.236683436383885,OVER,,,3.4759479288070922,27.670897845850337,0.9703525062650442,0.19891537609510124,0.12784445565193892,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_compression_aware_beta10.bin,d55ff525e9fafa91b411023a11145246cdd60a5041f83b27a065f74575e6baca,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,30.0,5,EXPANSION,52078,69362,554896,1.3318867852068053,17284,33.188678520680526,OVER,1.0,,3.4745191203223333,27.68805893461264,0.9703945517539978,0.19938478525727987,0.12877889350056648,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_compression_aware_beta30.bin,9ad4f61faa58cd7abda1807422e59f36c855ff558582c44980c5889046aaedf2,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,100.0,6,EXPANSION,52078,68126,545008,1.30815315488306,16048,30.815315488306005,OVER,1.0,,3.476489642309764,27.68583468805302,0.9704684624448419,0.19817456044256687,0.12292758747935295,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_compression_aware_beta100.bin,f1b42769ec61b00f83021df25290bd8fffda1f161d90e12b02655ec207ea425d,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,300.0,7,EXPANSION,52078,68369,546952,1.3128192326894275,16291,31.281923268942748,OVER,1.0,,3.4758681796845936,27.692972845680625,0.970437009818852,0.1973185387905687,0.1269388934597373,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_compression_aware_beta300.bin,0c078f241fce48ca1e0d31a4826491cc6baaadaf219457737a7ae2a468da9433,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,1000.0,8,EXPANSION,52078,68877,551016,1.3225738315603517,16799,32.25738315603517,OVER,1.0,,3.4760870138804116,27.683435148493942,0.9703712733462453,0.19811100093647838,0.12887342367321253,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_compression_aware_beta1000.bin,9e667dc28bfbeb25a532ef38692e59f88a2e21489c88f42cc1de79cfabc8bbff,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,3000.0,9,EXPANSION,52078,69047,552376,1.3258381658281808,16969,32.58381658281808,OVER,1.0,,3.4766586470225502,27.72120092485458,0.9706599907949567,0.19714061496779323,0.12524874974042177,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_compression_aware_beta3000.bin,82b5dff40fdf1e5889317d31d4cc17e0b54e36afa1d11ecaa78244d2feeb1104,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,compression_aware,10000.0,10,EXPANSION,52078,68527,548216,1.3158531433618803,16449,31.58531433618803,OVER,1.0,,3.4751182056608654,27.689686958869736,0.9704151265323162,0.19738557608798146,0.12755245435982943,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_compression_aware_beta10000.bin,72c99bb74378e7428664173b840d9560cf9e9b28dd3611575175bfb4e1e1049c,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,0.0,0,REUSED_V12_1,52078,630078,5040624,12.098736510618687,578000,1109.8736510618687,OVER,,,0.001208130586227136,29.37234818105512,0.9778871973976493,0.19864788313861936,0.13887377548962831,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_generator_aware_beta0.bin,798cd8e8d6318c432ee8c72e79401316f827351d8692dffd1479d2a3653f7328,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,0.1,1,REUSED_V12_1,52078,231461,1851688,4.444506317446907,179383,344.45063174469067,OVER,,,0.0008831577678580605,30.625475313833753,0.9837902104482055,0.14888559211976826,0.10632950346916914,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_generator_aware_beta0.1.bin,cbb6f2a46ca32b6bac6268d96614ebd397c274aa2ff4461638e4e20114ee8f18,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,0.3,2,REUSED_V12_1,52078,145851,1166808,2.800625984100772,93773,180.06259841007721,OVER,,,0.0008206648654156616,30.88775135543573,0.9849149715155363,0.13769153645262122,0.08912206720560789,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_generator_aware_beta0.3.bin,1326547701837856c6975d3153507d4c088b39eb05bbd473ae8243b9f9adba59,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,1.0,3,REUSED_V12_1,52078,95326,762608,1.830446637735704,43248,83.0446637735704,OVER,,,0.0009103660602935604,30.429601770038925,0.9834319576621056,0.14380555879324675,0.08761661313474178,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_generator_aware_beta1.bin,05cf48e9813434a3812afb49f0c2047e076b8bd763989fa42294f5c9d6e3e6b2,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,10.0,4,REUSED_V12_1,52078,74261,594088,1.4259572180191251,22183,42.59572180191251,OVER,,,0.0013171505249504531,28.825532594904235,0.9767628805711865,0.17642051097936928,0.11236939858645201,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp1_generator_aware_beta10.bin,d786e3a6a4aa9601d266212cc7542d773a526607894269437f2eb718751fd9e1,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,30.0,5,EXPANSION,52078,70943,567544,1.3622450938976152,18865,36.224509389761515,OVER,10.0,,0.0015092147292480582,28.23707692344608,0.9736464601010084,0.1888569334987551,0.12105066236108541,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_generator_aware_beta30.bin,833aac51f96aff81caa5a5d22c0ceb132e5f7f338ed6dd3acd5a091448028668,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,100.0,6,EXPANSION,52078,69455,555640,1.3336725680709705,17377,33.36725680709704,OVER,30.0,,0.0016311057695438938,27.898228536773633,0.9717262834310532,0.19676563004031777,0.1240525171160698,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_generator_aware_beta100.bin,afa78c8398fbd0424303ba39bfb2729d6a37e4db50641ecb26235e2c2e826eca,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,300.0,7,EXPANSION,52078,69397,555176,1.3325588540266524,17319,33.25588540266524,OVER,100.0,,0.001692268164044926,27.740202178855196,0.9707319010049105,0.19730155589058995,0.12594594713300467,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_generator_aware_beta300.bin,79202b94a989cdda1b6abb0cf8fb1f5f47bc8a645e74553e54cdf8f54cbfcc8c,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,1000.0,8,EXPANSION,52078,68948,551584,1.3239371711663275,16870,32.39371711663275,OVER,300.0,,0.0017077860270907719,27.70136308741124,0.9705062052235007,0.19745444739237428,0.12388759292662144,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_generator_aware_beta1000.bin,e011db28cff409ec01adf2e7bfb952c765d53090975dc765515b6ad80ed51c86,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,3000.0,9,EXPANSION,52078,68677,549416,1.3187334383040823,16599,31.87334383040823,OVER,1000.0,,0.0017207045651351411,27.667032131528085,0.9703233791515231,0.19803650467656553,0.12555490341037512,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_generator_aware_beta3000.bin,e9a38963ff3d2ba14b55339bc241dd4c8fe69b9190a40d849f703838ffc850d4,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,1,generator_aware,10000.0,10,EXPANSION,52078,69710,557680,1.338569069472714,17632,33.85690694727139,OVER,3000.0,,0.0017117895518562623,27.690192400397343,0.970492647960782,0.1968445887323469,0.1256178328767419,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp1_generator_aware_beta10000.bin,7842b23850ba9eb90901ec5584881c18df1f1973730315833a2a05d1d4d14480,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.0,0,REUSED_V12_1,78986,1030968,8247744,13.052540956625224,951982,1205.2540956625223,OVER,,,3.1874164437490795,26.814074757323972,0.9636419573798776,0.21701669343747199,0.12118219491094351,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta0.bin,3d5ea92a3639ac36f49f4fffb8a683f5820b74553863f463e3a0407c6c388c34,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.1,1,REUSED_V12_1,78986,206992,1655936,2.6206163117514496,128006,162.06163117514495,OVER,,,3.4043665424225824,28.09479425430868,0.973850124515593,0.1535066138021648,0.08674106188118458,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta0.1.bin,f287f96a8135c52afc85665b0796d1774491b69ae068f8be6c775a4a0b123c3b,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,0.3,2,REUSED_V12_1,78986,109823,878584,1.3904109589041096,30837,39.04109589041096,OVER,,,3.4316621053786505,28.438721915811197,0.9757068892940879,0.15061649144627154,0.09063444472849369,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta0.3.bin,074a0a2834de3404b49e26b1ffc20df26473a3deeb213f792fe24f78e6297358,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,1.0,3,REUSED_V12_1,78986,89267,714136,1.1301623072443219,10281,13.016230724432187,OVER,,,3.4309751344105552,28.691125286357064,0.9768807524815202,0.15379290748387575,0.09849782474339008,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta1.bin,4dae2059f52016b1f27931c2f0de109a8608da66c89c7eada1b6676b7682c530,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,10.0,4,REUSED_V12_1,78986,89129,713032,1.1284151621806395,10143,12.841516218063953,OVER,,,3.424009096054804,28.776382694864104,0.9771393574774265,0.15677109942771494,0.10338347312062979,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta10.bin,3a537467a41946f4ef14979ab75e40c7e38ed709f103d5a89aae13e38580829f,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,30.0,5,EXPANSION,78986,89527,716216,1.1334540298280709,10541,13.345402982807087,OVER,10.0,,3.423348441956535,28.82359976012142,0.9773809248581529,0.15610350295901299,0.10822038631886244,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta30.bin,ed50ad8007b626393b37b32a32636918079679fea0b3f8c10d69e5ff63f65d15,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,100.0,6,EXPANSION,78986,90822,726576,1.149849340389436,11836,14.98493403894361,OVER,10.0,,3.423725642855205,28.877934958417143,0.97765585873276,0.15472689364105463,0.10360146220773458,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta100.bin,94bb1188e3a64bdf5ae4e832aea58271cde98498a987095568518e02c1328396,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,300.0,7,EXPANSION,78986,89784,718272,1.1367077709973918,10798,13.670777099739183,OVER,10.0,,3.4238877409980413,28.88075169728518,0.9776626909151673,0.15524208708666265,0.10577172879129648,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta300.bin,1102a54b575386baf303f98a712f3c00fb28ab0717bab47dc1451cea2eb480d4,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,1000.0,8,EXPANSION,78986,90269,722152,1.1428480996632315,11283,14.284809966323152,OVER,10.0,,3.42314865097167,28.826982413274088,0.9774090321734548,0.15570881310850382,0.1057845214381814,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta1000.bin,638f922451b31536f69c8ef86d5191348925985820494a07ab6ca530893ec585,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,3000.0,9,EXPANSION,78986,89007,712056,1.1268705846605727,10021,12.687058466057266,OVER,10.0,,3.424893795497834,28.791114430440043,0.9772413838654757,0.15559606719762087,0.10601527988910675,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta3000.bin,da47f56261aeb43e3f31d4bd7331975915f1169e3a3f17ceb9dc62437b67748e,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,10000.0,10,EXPANSION,78986,89427,715416,1.132187982680475,10441,13.218798268047504,OVER,3000.0,,3.423899385664198,28.80683600067369,0.9772782437503338,0.15605987422168255,0.10304187890142202,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta10000.bin,90aea2de7ecd2d01ce0a910430931df8bfeb29bce12858ae8f1a749021b459eb,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,0.0,0,REUSED_V12_1,78986,750494,6003952,9.501607879877447,671508,850.1607879877447,OVER,,,0.0006980655898731794,31.625958906537473,0.9871462360024452,0.13883527868892998,0.10247192904353142,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta0.bin,f829acc38b70f24fa96a8fe150e8d13c517b7c374882a245879d392bcb74fa55,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,0.1,1,REUSED_V12_1,78986,307880,2463040,3.8979059580178768,228894,289.7905958017877,OVER,,,0.000580501232651018,32.39686758429131,0.9893173137679696,0.11344771785661578,0.08100526127964258,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta0.1.bin,812e0f82849d835cf65c10263b2da9af0c2ff138ba53bccfc74e32ca796e4340,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,0.3,2,REUSED_V12_1,78986,199084,1592672,2.5204973033195754,120098,152.04973033195753,OVER,,,0.0005701520865494828,32.45047090282521,0.9895454114302993,0.10696988191921264,0.06876606121659279,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta0.3.bin,2d0ade86e417f31317a954fcbc9e366bc060822fda0f80806293e8c2eea94c26,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,1.0,3,REUSED_V12_1,78986,131586,1052688,1.6659407996353783,52600,66.59407996353784,OVER,,,0.0006561865706721114,31.839151134560495,0.9880944900214672,0.11405269533861428,0.06981800310313702,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta1.bin,589e286e298acf224f86f4f96b3b64635b76edaf2b5559266386c25f14b0272b,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,10.0,4,REUSED_V12_1,78986,97324,778592,1.2321677259261135,18338,23.216772592611346,OVER,,,0.0009807429437170782,30.107367401971914,0.9827453289180994,0.1385325042065233,0.08946926053613424,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta10.bin,ca967b3c326ece5ab87cedc9a4cc516767754e550cd3f9e00875bf5b4eabad7b,PASS,PASS,PASS,True,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,30.0,5,EXPANSION,78986,91965,735720,1.1643202592864559,12979,16.432025928645587,OVER,10.0,,0.0011303723089411736,29.492022408417593,0.9803747376427054,0.14740543439984322,0.09923947602510452,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta30.bin,abb5567bf5e200ab5deed86938623823a6c3e79ecee3bfb32c178af3c479eefc,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,100.0,6,EXPANSION,78986,89852,718816,1.1375686830577572,10866,13.756868305775715,OVER,30.0,,0.001254617805696196,29.040838584958212,0.9783755289390683,0.1541819549165666,0.10330372303724289,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta100.bin,9a76c5e353769b02a9a77a12cf501738d3e6f7bea30fd84958272ceb6243349b,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,300.0,7,EXPANSION,78986,88984,711872,1.1265793938166258,9998,12.657939381662576,OVER,100.0,,0.0012938459533163244,28.90793482172131,0.9777830624952912,0.1549404019024223,0.10185205657035112,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta300.bin,dece2433f3934895e207e49d30e862c09da2cc2e5199e127a27aa6450ce95d77,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,1000.0,8,EXPANSION,78986,89071,712568,1.127680854835034,10085,12.76808548350341,OVER,300.0,,0.0012935243569137085,28.906870809800438,0.9777853507548571,0.15607284219004214,0.10448428988456726,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta1000.bin,c03f0e7643f3cba952f27d7daab86a9cdf81605b365333747f13337a2f6d2047,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,3000.0,9,EXPANSION,78986,89115,712920,1.1282379155799762,10129,12.823791557997621,OVER,300.0,,0.001324318153488021,28.807171102823137,0.9772865967825055,0.15670634619891644,0.1052509481087327,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta3000.bin,14dee0e7162da1d682345de6e85e0d1bfad3c9cb84c2dc88eac5eb04323f4486,PASS,PASS,PASS,False,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,10000.0,10,EXPANSION,78986,90129,721032,1.1410756336565975,11143,14.107563365659747,OVER,300.0,,0.0012963686234480332,28.8979918875627,0.9777289489284158,0.1551170612219721,0.10508578270673752,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta10000.bin,9a70357adf2efc1f912c3c2192c007961b38a0bfaa7c41a8ac4baf21eec299e9,PASS,PASS,PASS,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,0.0,0,REUSED_V12_1,35312,635770,5086160,18.004361123697326,600458,1700.4361123697327,OVER,,,3.079472780227661,25.830475359362307,0.9599406439810991,0.18509556609205902,0.15221665520220995,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta0.bin,e68cde7c149ab03a61fb10c7a6d2df263a9ee337d1555541dde7798d036f57c2,PASS,PASS,PASS,True,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,0.1,1,REUSED_V12_1,35312,83840,670720,2.374263706388763,48528,137.4263706388763,OVER,,,3.4363685524652876,26.82767711195231,0.9731104075908661,0.11290403746534139,0.10265244916081429,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta0.1.bin,ad04268b043b0a000f3b7719aae0b3b6e81d872041da47ddb850058f097498e4,PASS,PASS,PASS,True,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,0.3,2,REUSED_V12_1,35312,50337,402696,1.4254927503398278,15025,42.54927503398278,OVER,,,3.4662101874275812,25.868358773178592,0.9688584050163627,0.11507463036105037,0.10132408142089844,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta0.3.bin,f1eb0a2b907ebadb5d5859851266972622460c34e4795747d6dbcf18efcf560c,PASS,PASS,PASS,True,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,1.0,3,REUSED_V12_1,35312,41278,330224,1.1689510647938377,5966,16.89510647938377,OVER,,,3.4732802406189935,26.044025826087157,0.9683262491598725,0.1140745832817629,0.10062038991600275,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta1.bin,60203a1ae19e7a62a7d82830e62e33c61ac72bd8f694786c07c32bc23a2b2736,PASS,PASS,PASS,True,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,10.0,4,REUSED_V12_1,35312,43850,350800,1.241787494336203,8538,24.178749433620304,OVER,,,3.4678402363307894,26.61873034908365,0.9715580577030778,0.1124806609004736,0.10085733514279127,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta10.bin,7541ecf690b5a42fe5ed852b367cee559e059d7fc221709eb9677393bdf8345c,PASS,PASS,PASS,True,True
