dataset,video,video_id,qp,branch,beta,frame,actual_qp,actual_bytes,MSE,PSNR,SSIM,LPIPS,DISTS
uvg,Beauty,0,1,compression_aware,0.1,8,1,932,0.0055711236782372,22.540572001512672,0.9243872165679932,0.21305622160434723,0.16170501708984375
uvg,Beauty,0,1,compression_aware,0.1,9,3,1929,0.005950017366558313,22.25481766676587,0.9208163619041443,0.21371868252754211,0.1644827127456665
uvg,Beauty,0,1,compression_aware,0.1,10,1,491,0.005913219880312681,22.281759716636667,0.9198304414749146,0.21626436710357666,0.1614222526550293
uvg,Beauty,0,1,compression_aware,0.1,11,2,640,0.007055658381432295,21.51462454895867,0.9105004668235779,0.22699083387851715,0.16727447509765625
uvg,Beauty,0,1,compression_aware,0.1,12,1,1076,0.0064483038149774075,21.90554508724705,0.9145417809486389,0.22890549898147583,0.16130608320236206
uvg,Beauty,0,1,compression_aware,0.1,13,2,1253,0.0074553233571350574,21.275335152996604,0.9069780707359314,0.23642157018184662,0.16838937997817993
uvg,Beauty,0,1,compression_aware,0.1,14,1,762,0.0066751702688634396,21.75537651928224,0.9126805067062378,0.2343849539756775,0.16527211666107178
uvg,Beauty,0,1,compression_aware,0.1,15,2,1034,0.007884894497692585,21.03204113289609,0.9032027721405029,0.2474384754896164,0.16812098026275635
uvg,Beauty,0,1,compression_aware,0.1,16,1,1399,0.006953494157642126,21.577969059068852,0.9091803431510925,0.24094456434249878,0.16434353590011597
uvg,Beauty,0,1,compression_aware,0.1,17,3,2421,0.006291594356298447,22.012392858103887,0.9165632128715515,0.2292816936969757,0.17002606391906738
uvg,Beauty,0,1,compression_aware,0.1,18,1,547,0.005789024289697409,22.37394628208387,0.9200553894042969,0.22212845087051392,0.16499114036560059
uvg,Beauty,0,1,compression_aware,0.1,19,2,597,0.007291343994438648,21.371924119330355,0.9062612056732178,0.2405422180891037,0.17860442399978638
uvg,Beauty,0,1,compression_aware,0.1,20,1,1295,0.006260090973228216,22.03419355466258,0.9144585132598877,0.246202751994133,0.18006151914596558
uvg,Beauty,0,1,compression_aware,0.1,21,2,1402,0.00711099011823535,21.480699248752494,0.9079596996307373,0.24645894765853882,0.1802540421485901
uvg,Beauty,0,1,compression_aware,0.1,22,1,694,0.006444442085921764,21.908146748184937,0.9125400185585022,0.24592545628547668,0.1795748472213745
uvg,Beauty,0,1,compression_aware,0.1,23,2,964,0.007625717204064131,21.177193043589288,0.9016637802124023,0.25955894589424133,0.1812293529510498
uvg,Beauty,0,1,compression_aware,0.1,24,1,1220,0.006432697176933289,21.91606892790892,0.9118450284004211,0.25734829902648926,0.1866384744644165
uvg,Beauty,0,1,compression_aware,0.1,25,3,2552,0.004617143888026476,23.356265909454606,0.933893084526062,0.22915270924568176,0.17714232206344604
uvg,Beauty,0,1,compression_aware,0.1,26,1,387,0.004075273871421814,23.898431999668137,0.9390406608581543,0.22455881536006927,0.17923355102539062
uvg,Beauty,0,1,compression_aware,0.1,27,2,488,0.00493972934782505,23.062968458063477,0.9303425550460815,0.24104401469230652,0.19196289777755737
uvg,Beauty,0,1,compression_aware,0.1,28,1,1055,0.004293324891477823,23.672062456372206,0.9364455342292786,0.22907233238220215,0.19072896242141724
uvg,Beauty,0,1,compression_aware,0.1,29,2,1190,0.005338613409548998,22.72571527012183,0.9267712235450745,0.2365255206823349,0.19161176681518555
uvg,Beauty,0,1,compression_aware,0.1,30,1,488,0.005036037415266037,22.979110519590883,0.9285403490066528,0.23350951075553894,0.18870896100997925
uvg,Beauty,0,1,compression_aware,0.1,31,2,698,0.006449593231081963,21.904676749875534,0.9147958755493164,0.2511812150478363,0.19130629301071167
uvg,Beauty,0,1,compression_aware,0.1,32,1,1191,0.005681039299815893,22.45572206386507,0.920680582523346,0.24651235342025757,0.19926536083221436
uvg,Beauty,0,1,compression_aware,0.1,33,3,2205,0.0052702901884913445,22.781654713546576,0.9264682531356812,0.23028071224689484,0.1773478388786316
uvg,Beauty,0,1,compression_aware,0.1,34,1,368,0.004806957673281431,23.18129701948999,0.930432915687561,0.22048994898796082,0.1763540506362915
uvg,Beauty,0,1,compression_aware,0.1,35,2,422,0.0057836780324578285,22.377958914775054,0.9214303493499756,0.23168709874153137,0.18725711107254028
uvg,Beauty,0,1,compression_aware,0.1,36,1,1171,0.004995481576770544,23.014226383583924,0.9284310936927795,0.23002022504806519,0.1803048849105835
uvg,Beauty,0,1,compression_aware,0.1,37,2,1364,0.005964533891528845,22.244234893358584,0.9197615385055542,0.23346902430057526,0.18181562423706055
uvg,Beauty,0,1,compression_aware,0.1,38,1,527,0.00552381994202733,22.57760486403768,0.9233455657958984,0.22764341533184052,0.17991268634796143
uvg,Beauty,0,1,compression_aware,0.1,39,2,702,0.006747817154973745,21.708366939640328,0.9127308130264282,0.2424582540988922,0.19324016571044922
uvg,Beauty,0,1,compression_aware,0.1,40,1,1121,0.0058122798800468445,22.35653481188646,0.9205406904220581,0.23453712463378906,0.18797892332077026
uvg,Beauty,0,1,compression_aware,0.1,41,3,2332,0.005600782576948404,22.517512863679187,0.9240546226501465,0.22358572483062744,0.17697662115097046
uvg,Beauty,0,1,compression_aware,0.1,42,1,389,0.005147174932062626,22.884310715519483,0.9272519946098328,0.21818511188030243,0.17731958627700806
uvg,Beauty,0,1,compression_aware,0.1,43,2,541,0.006412938237190247,21.92942942739338,0.9156015515327454,0.23504400253295898,0.18646490573883057
uvg,Beauty,0,1,compression_aware,0.1,44,1,1127,0.005583981052041054,22.53056064061109,0.9224340915679932,0.23509320616722107,0.1967172622680664
uvg,Beauty,0,1,compression_aware,0.1,45,2,1417,0.006833568215370178,21.653524659244866,0.9111196994781494,0.23720118403434753,0.20002788305282593
uvg,Beauty,0,1,compression_aware,0.1,46,1,697,0.006047914735972881,22.18394340185009,0.9172868728637695,0.2356807142496109,0.19270992279052734
uvg,Beauty,0,1,compression_aware,0.1,47,2,907,0.0072499667294323444,21.396639864299853,0.9061921238899231,0.2544642686843872,0.19323301315307617
uvg,Beauty,0,1,compression_aware,0.1,48,1,1377,0.006269877310842276,22.027409573743093,0.9138267636299133,0.25328534841537476,0.19053512811660767
uvg,Beauty,0,1,compression_aware,0.1,49,3,2543,0.0054460326209664345,22.639197616256375,0.923645555973053,0.2289564162492752,0.1792759895324707
uvg,Beauty,0,1,compression_aware,0.1,50,1,504,0.004905336070805788,23.09331233198073,0.9282559752464294,0.22220896184444427,0.17721152305603027
uvg,Beauty,0,1,compression_aware,0.1,51,2,507,0.006046239752322435,22.185146356818166,0.9162116050720215,0.23880153894424438,0.18592023849487305
uvg,Beauty,0,1,compression_aware,0.1,52,1,1133,0.0052654920145869255,22.78561041527579,0.9233934879302979,0.2344668209552765,0.189181387424469
uvg,Beauty,0,1,compression_aware,0.1,53,2,1343,0.006282523740082979,22.018658616422613,0.9137711524963379,0.23370906710624695,0.18304800987243652
uvg,Beauty,0,1,compression_aware,0.1,54,1,561,0.005685892421752214,22.452013615082862,0.9185052514076233,0.23096957802772522,0.18283694982528687
uvg,Beauty,0,1,compression_aware,0.1,55,2,766,0.006728534586727619,21.72079510842323,0.9084357023239136,0.24368572235107422,0.1825757622718811
uvg,Beauty,0,1,compression_aware,0.1,56,1,1285,0.005914567969739437,22.280769729651595,0.9158492684364319,0.24200060963630676,0.1868794560432434
uvg,Beauty,0,1,compression_aware,0.1,57,3,2270,0.005344490520656109,22.720936888862013,0.9237434267997742,0.22576525807380676,0.17341357469558716
uvg,Beauty,0,1,compression_aware,0.1,58,1,298,0.004864831920713186,23.12932159952211,0.9278140664100647,0.22049598395824432,0.1785716414451599
uvg,Beauty,0,1,compression_aware,0.1,59,2,397,0.006046994589269161,22.184604199919743,0.916148841381073,0.23128566145896912,0.18741601705551147
uvg,Beauty,0,1,compression_aware,0.1,60,1,1073,0.00483847176656127,23.152917888006215,0.9288572072982788,0.22384703159332275,0.1853705644607544
uvg,Beauty,0,1,compression_aware,0.1,61,2,1234,0.005604453384876251,22.514667387350705,0.9219141006469727,0.22199390828609467,0.18053418397903442
uvg,Beauty,0,1,compression_aware,0.1,62,1,478,0.005087676923722029,22.93480474934256,0.9262784123420715,0.21688860654830933,0.1786724328994751
uvg,Beauty,0,1,compression_aware,0.1,63,2,663,0.006145923864096403,22.11412824100404,0.9164173007011414,0.2326444387435913,0.1831430196762085
uvg,Beauty,0,1,compression_aware,0.3,0,1,3019,0.001436280319467187,28.4276079037446,0.9736337065696716,0.16387248039245605,0.1347396969795227
uvg,Beauty,0,1,compression_aware,0.3,1,3,1135,0.0035710171796381474,24.4720806047535,0.9511765837669373,0.18964894115924835,0.14188361167907715
uvg,Beauty,0,1,compression_aware,0.3,2,1,474,0.0037355951499193907,24.276401971323217,0.950018048286438,0.20140109956264496,0.1554253101348877
uvg,Beauty,0,1,compression_aware,0.3,3,2,661,0.003153753001242876,25.011723231814322,0.955933690071106,0.18883807957172394,0.15016627311706543
uvg,Beauty,0,1,compression_aware,0.3,4,1,463,0.0031438712030649185,25.0253525428147,0.9563689231872559,0.1947372406721115,0.1549210548400879
uvg,Beauty,0,1,compression_aware,0.3,5,2,642,0.0029518974479287863,25.298987344412293,0.959189236164093,0.1901075541973114,0.15513795614242554
uvg,Beauty,0,1,compression_aware,0.3,6,1,493,0.0028715203516185284,25.418881013524114,0.9602007865905762,0.1953132152557373,0.15725386142730713
uvg,Beauty,0,1,compression_aware,0.3,7,2,606,0.0029689243528991938,25.274008679266874,0.9600656628608704,0.1946386992931366,0.15973937511444092
uvg,Beauty,0,1,compression_aware,0.3,8,1,375,0.0028145762626081705,25.505869793785557,0.9599395990371704,0.19450758397579193,0.16071844100952148
uvg,Beauty,0,1,compression_aware,0.3,9,3,633,0.003034628462046385,25.1789447320828,0.9596331119537354,0.19153311848640442,0.16475611925125122
uvg,Beauty,0,1,compression_aware,0.3,10,1,196,0.0028383212629705667,25.469384493158486,0.9586191773414612,0.19177375733852386,0.1602373719215393
uvg,Beauty,0,1,compression_aware,0.3,11,2,192,0.0031115051824599504,25.07029471326824,0.9584639072418213,0.19576983153820038,0.16385948657989502
uvg,Beauty,0,1,compression_aware,0.3,12,1,388,0.0027679824270308018,25.578366713929455,0.9604617357254028,0.19497154653072357,0.15557777881622314
uvg,Beauty,0,1,compression_aware,0.3,13,2,350,0.0030685176607221365,25.130713728095433,0.9599058628082275,0.19971197843551636,0.16712069511413574
uvg,Beauty,0,1,compression_aware,0.3,14,1,213,0.002814749488607049,25.505602510992613,0.9604345560073853,0.19938361644744873,0.16377651691436768
uvg,Beauty,0,1,compression_aware,0.3,15,2,214,0.003132880199700594,25.040562120776716,0.9594524502754211,0.20090793073177338,0.16785699129104614
uvg,Beauty,0,1,compression_aware,0.3,16,1,409,0.002819518791511655,25.498250065827666,0.960901141166687,0.20156025886535645,0.16859710216522217
uvg,Beauty,0,1,compression_aware,0.3,17,3,726,0.0030088077764958143,25.216055571166144,0.961819052696228,0.1984325796365738,0.1737942099571228
uvg,Beauty,0,1,compression_aware,0.3,18,1,224,0.0026086214929819107,25.835889317984527,0.962945282459259,0.1968872845172882,0.1660294532775879
uvg,Beauty,0,1,compression_aware,0.3,19,2,197,0.003006496001034975,25.219393694767554,0.9617501497268677,0.20039911568164825,0.17576730251312256
uvg,Beauty,0,1,compression_aware,0.3,20,1,461,0.0027079936116933823,25.67352364510374,0.9629942774772644,0.20160448551177979,0.17243987321853638
uvg,Beauty,0,1,compression_aware,0.3,21,2,430,0.003122368361800909,25.055158623048555,0.9616228938102722,0.2050490826368332,0.17506951093673706
uvg,Beauty,0,1,compression_aware,0.3,22,1,192,0.0027729221619665623,25.57062321227353,0.9618675112724304,0.2041580229997635,0.17147326469421387
uvg,Beauty,0,1,compression_aware,0.3,23,2,227,0.0030747558921575546,25.121893575786967,0.9608078002929688,0.2054954469203949,0.17679321765899658
uvg,Beauty,0,1,compression_aware,0.3,24,1,547,0.00275426940061152,25.59993582787572,0.9622532725334167,0.205933079123497,0.1747978925704956
uvg,Beauty,0,1,compression_aware,0.3,25,3,913,0.002907645655795932,25.364585204777626,0.9640853404998779,0.19537179172039032,0.18139290809631348
uvg,Beauty,0,1,compression_aware,0.3,26,1,186,0.0025650030001997948,25.909121225718714,0.9637079834938049,0.19534927606582642,0.17730963230133057
uvg,Beauty,0,1,compression_aware,0.3,27,2,186,0.002920746337622404,25.345061592039624,0.9629080891609192,0.20306476950645447,0.1924160122871399
uvg,Beauty,0,1,compression_aware,0.3,28,1,551,0.0025907461531460285,25.865751380325996,0.9651122093200684,0.1982061266899109,0.1772061586380005
uvg,Beauty,0,1,compression_aware,0.3,29,2,432,0.0028936052694916725,25.385607133599727,0.9644522666931152,0.1998990923166275,0.18534016609191895
uvg,Beauty,0,1,compression_aware,0.3,30,1,181,0.002584165893495083,25.876796097493646,0.9641175866127014,0.1990879774093628,0.17794477939605713
uvg,Beauty,0,1,compression_aware,0.3,31,2,212,0.002871012780815363,25.419648741613724,0.9634432792663574,0.20221273601055145,0.17907172441482544
uvg,Beauty,0,1,compression_aware,0.3,32,1,487,0.0025491651613265276,25.93602025523662,0.965019166469574,0.200033038854599,0.17771917581558228
uvg,Beauty,0,1,compression_aware,0.3,33,3,713,0.0027991095557808876,25.52980103127275,0.9652099013328552,0.19245824217796326,0.17979508638381958
uvg,Beauty,0,1,compression_aware,0.3,34,1,157,0.0024568301159888506,26.096248729213816,0.9646040201187134,0.1890805959701538,0.1744157075881958
uvg,Beauty,0,1,compression_aware,0.3,35,2,166,0.002703985432162881,25.679956525041874,0.964573860168457,0.1891113519668579,0.17987316846847534
uvg,Beauty,0,1,compression_aware,0.3,36,1,506,0.002384933875873685,26.225236576055366,0.9672753810882568,0.1815529316663742,0.16922497749328613
uvg,Beauty,0,1,compression_aware,0.3,37,2,400,0.002790041035041213,25.543894092135325,0.9657946825027466,0.1863127201795578,0.17747175693511963
uvg,Beauty,0,1,compression_aware,0.3,38,1,177,0.002531814854592085,25.965680563833327,0.9645074605941772,0.18635381758213043,0.17658209800720215
uvg,Beauty,0,1,compression_aware,0.3,39,2,151,0.0028016220312565565,25.525904560637663,0.9635858535766602,0.1899532973766327,0.1850544810295105
uvg,Beauty,0,1,compression_aware,0.3,40,1,513,0.002500728936865926,26.019333804819173,0.965258002281189,0.18195292353630066,0.17758631706237793
uvg,Beauty,0,1,compression_aware,0.3,41,3,737,0.0027944794856011868,25.536990742115783,0.965754508972168,0.18145492672920227,0.1748104691505432
uvg,Beauty,0,1,compression_aware,0.3,42,1,194,0.0024562624748796225,26.097252265776483,0.965100884437561,0.18238914012908936,0.17118149995803833
uvg,Beauty,0,1,compression_aware,0.3,43,2,153,0.0027825047727674246,25.555640820571256,0.9644694328308105,0.18336394429206848,0.17942708730697632
uvg,Beauty,0,1,compression_aware,0.3,44,1,529,0.002477652160450816,26.059596646267657,0.966448962688446,0.1806621104478836,0.17340576648712158
uvg,Beauty,0,1,compression_aware,0.3,45,2,479,0.0028983731754124165,25.378456983719037,0.9646613597869873,0.181407168507576,0.1808454394340515
uvg,Beauty,0,1,compression_aware,0.3,46,1,218,0.0026540150865912437,25.760966127433598,0.9633946418762207,0.17957788705825806,0.16726255416870117
uvg,Beauty,0,1,compression_aware,0.3,47,2,193,0.0029780478216707706,25.260683326009755,0.9620233774185181,0.18531514704227448,0.17412930727005005
uvg,Beauty,0,1,compression_aware,0.3,48,1,525,0.0028522431384772062,25.448134559596486,0.9621183276176453,0.18342867493629456,0.16900891065597534
uvg,Beauty,0,1,compression_aware,0.3,49,3,885,0.0030452043283730745,25.16383561583571,0.9626100063323975,0.17625446617603302,0.16978514194488525
uvg,Beauty,0,1,compression_aware,0.3,50,1,181,0.00276089902035892,25.58949477353091,0.9611453413963318,0.17693236470222473,0.16486752033233643
uvg,Beauty,0,1,compression_aware,0.3,51,2,185,0.0031605525873601437,25.00236979197846,0.9597845673561096,0.18172000348567963,0.17041230201721191
uvg,Beauty,0,1,compression_aware,0.3,52,1,596,0.00286257266998291,25.432434794042035,0.9620095491409302,0.18063460290431976,0.16340762376785278
uvg,Beauty,0,1,compression_aware,0.3,53,2,485,0.003224925836548209,24.91480268361495,0.9609118700027466,0.17682024836540222,0.1683170199394226
uvg,Beauty,0,1,compression_aware,0.3,54,1,222,0.0029495374765247107,25.302460813580367,0.9599866271018982,0.17908619344234467,0.1637129783630371
uvg,Beauty,0,1,compression_aware,0.3,55,2,217,0.0032724749762564898,24.851236656986046,0.9592421054840088,0.1806114912033081,0.16608399152755737
uvg,Beauty,0,1,compression_aware,0.3,56,1,532,0.0029718619771301746,25.269713644816786,0.9609777331352234,0.18138669431209564,0.1638363003730774
uvg,Beauty,0,1,compression_aware,0.3,57,3,892,0.003193784737959504,24.956943587882712,0.9613530039787292,0.17307354509830475,0.16504418849945068
uvg,Beauty,0,1,compression_aware,0.3,58,1,202,0.0027887665200978518,25.545878440264072,0.9609659314155579,0.17434102296829224,0.15878915786743164
uvg,Beauty,0,1,compression_aware,0.3,59,2,171,0.003195567289367318,24.95452033038525,0.9588824510574341,0.17742820084095,0.16578495502471924
uvg,Beauty,0,1,compression_aware,0.3,60,1,574,0.0029291254468262196,25.33262028216747,0.9613180160522461,0.17449364066123962,0.15363848209381104
uvg,Beauty,0,1,compression_aware,0.3,61,2,449,0.0032974344212561846,24.818238328611347,0.9602378010749817,0.17010203003883362,0.16128087043762207
uvg,Beauty,0,1,compression_aware,0.3,62,1,200,0.0030765216797590256,25.1194002016102,0.9590613842010498,0.170685276389122,0.15565729141235352
uvg,Beauty,0,1,compression_aware,0.3,63,2,219,0.0034219168592244387,24.65730546524518,0.9575383067131042,0.17246851325035095,0.16052979230880737
uvg,Beauty,0,1,compression_aware,1.0,0,1,3019,0.001436280319467187,28.4276079037446,0.9736337065696716,0.16387248039245605,0.1347396969795227
uvg,Beauty,0,1,compression_aware,1.0,1,3,852,0.0038024045061320066,24.19941684041747,0.9477033615112305,0.1946224719285965,0.14230865240097046
uvg,Beauty,0,1,compression_aware,1.0,2,1,425,0.00379207287915051,24.211233246280738,0.9472160339355469,0.20662114024162292,0.15642637014389038
uvg,Beauty,0,1,compression_aware,1.0,3,2,491,0.00315632252022624,25.00818625995557,0.9548026919364929,0.19718126952648163,0.15291905403137207
uvg,Beauty,0,1,compression_aware,1.0,4,1,396,0.0030346496496349573,25.178914410016052,0.9559853076934814,0.20278005301952362,0.15656441450119019
uvg,Beauty,0,1,compression_aware,1.0,5,2,538,0.0028077373281121254,25.51643524137461,0.9595173001289368,0.1956305056810379,0.15771591663360596
uvg,Beauty,0,1,compression_aware,1.0,6,1,406,0.002626255853101611,25.806629666785568,0.9613385796546936,0.19588658213615417,0.1546417474746704
uvg,Beauty,0,1,compression_aware,1.0,7,2,464,0.002655621385201812,25.75833842722155,0.9615780115127563,0.19229915738105774,0.16256004571914673
uvg,Beauty,0,1,compression_aware,1.0,8,1,333,0.0025013932026922703,26.018180346440726,0.9618712663650513,0.19191935658454895,0.160433828830719
uvg,Beauty,0,1,compression_aware,1.0,9,3,546,0.0026053364854305983,25.841361785722953,0.9622448086738586,0.18851901590824127,0.1687360405921936
uvg,Beauty,0,1,compression_aware,1.0,10,1,187,0.0024357216898351908,26.133723365128514,0.960988461971283,0.18746599555015564,0.1634775996208191
uvg,Beauty,0,1,compression_aware,1.0,11,2,227,0.002573875244706869,25.894125071007984,0.9612619876861572,0.19334931671619415,0.16567254066467285
uvg,Beauty,0,1,compression_aware,1.0,12,1,287,0.002423844998702407,26.154951561066476,0.9608522057533264,0.19428831338882446,0.16444003582000732
uvg,Beauty,0,1,compression_aware,1.0,13,2,350,0.0025631010066717863,25.912342788037257,0.9613339900970459,0.19768765568733215,0.16981172561645508
uvg,Beauty,0,1,compression_aware,1.0,14,1,238,0.002456584246829152,26.09668337449928,0.9604455828666687,0.19738829135894775,0.16633236408233643
uvg,Beauty,0,1,compression_aware,1.0,15,2,215,0.0025522031355649233,25.930847621044837,0.9613151550292969,0.20099028944969177,0.17002564668655396
uvg,Beauty,0,1,compression_aware,1.0,16,1,308,0.002485825913026929,26.045292890729314,0.9601075053215027,0.20035694539546967,0.17244821786880493
uvg,Beauty,0,1,compression_aware,1.0,17,3,641,0.0025484124198555946,25.937302870221078,0.9628151655197144,0.19499969482421875,0.17625319957733154
uvg,Beauty,0,1,compression_aware,1.0,18,1,190,0.002336221281439066,26.31486024249474,0.9620804786682129,0.19476766884326935,0.1716454029083252
uvg,Beauty,0,1,compression_aware,1.0,19,2,172,0.0024946099147200584,26.029973559040922,0.9624966382980347,0.20296068489551544,0.18560224771499634
uvg,Beauty,0,1,compression_aware,1.0,20,1,419,0.0023232498206198215,26.339040877102526,0.963002622127533,0.20317240059375763,0.18268060684204102
uvg,Beauty,0,1,compression_aware,1.0,21,2,397,0.002550130244344473,25.93437638014827,0.9633011221885681,0.20765957236289978,0.19084185361862183
uvg,Beauty,0,1,compression_aware,1.0,22,1,206,0.0024102823808789253,26.179320739092038,0.961651623249054,0.20559966564178467,0.18980306386947632
uvg,Beauty,0,1,compression_aware,1.0,23,2,206,0.0025997492484748363,25.85068538665859,0.9619972109794617,0.20572993159294128,0.19369792938232422
uvg,Beauty,0,1,compression_aware,1.0,24,1,347,0.0024799152743071318,26.055631564840425,0.961639404296875,0.20438602566719055,0.18912279605865479
uvg,Beauty,0,1,compression_aware,1.0,25,3,733,0.0025806541088968515,25.882702010601847,0.9644111394882202,0.2004069685935974,0.19094204902648926
uvg,Beauty,0,1,compression_aware,1.0,26,1,196,0.002358079655095935,26.274415286792966,0.9626575112342834,0.20243072509765625,0.1823912262916565
uvg,Beauty,0,1,compression_aware,1.0,27,2,192,0.002548197051510215,25.93766991142585,0.9634213447570801,0.2083587944507599,0.19852131605148315
uvg,Beauty,0,1,compression_aware,1.0,28,1,387,0.002375636249780655,26.242200564546234,0.9637414813041687,0.20394611358642578,0.18536657094955444
uvg,Beauty,0,1,compression_aware,1.0,29,2,385,0.0026307229418307543,25.799248878207713,0.9648500084877014,0.2057441771030426,0.19202828407287598
uvg,Beauty,0,1,compression_aware,1.0,30,1,205,0.0024060378782451153,26.186975398459875,0.9634079337120056,0.20546647906303406,0.1861821413040161
uvg,Beauty,0,1,compression_aware,1.0,31,2,191,0.0026737116277217865,25.72885435235103,0.9631677269935608,0.20896084606647491,0.18941909074783325
uvg,Beauty,0,1,compression_aware,1.0,32,1,421,0.0024243583902716637,26.15403178477605,0.963951587677002,0.2047271728515625,0.18600445985794067
uvg,Beauty,0,1,compression_aware,1.0,33,3,619,0.0025484077632427216,25.93731080591903,0.9666194915771484,0.19723154604434967,0.18662774562835693
uvg,Beauty,0,1,compression_aware,1.0,34,1,227,0.0023303392808884382,26.32580844171087,0.9647226929664612,0.19472622871398926,0.1790509819984436
uvg,Beauty,0,1,compression_aware,1.0,35,2,179,0.0025291540659964085,25.970247143589948,0.9658199548721313,0.19375523924827576,0.18294191360473633
uvg,Beauty,0,1,compression_aware,1.0,36,1,440,0.002246056217700243,26.485793777577978,0.9679160714149475,0.18829452991485596,0.17114436626434326
uvg,Beauty,0,1,compression_aware,1.0,37,2,327,0.002511073602363467,26.00140557445645,0.968209981918335,0.1913394182920456,0.1774730682373047
uvg,Beauty,0,1,compression_aware,1.0,38,1,223,0.002361118094995618,26.26882290463716,0.966068685054779,0.19128338992595673,0.17358165979385376
uvg,Beauty,0,1,compression_aware,1.0,39,2,174,0.0025686933659017086,25.902877359224412,0.9658588767051697,0.19425085186958313,0.1827183961868286
uvg,Beauty,0,1,compression_aware,1.0,40,1,403,0.00236672256141901,26.258526491713504,0.9666131138801575,0.19044959545135498,0.1756611466407776
uvg,Beauty,0,1,compression_aware,1.0,41,3,647,0.002550474600866437,25.933789970724046,0.9689685702323914,0.18745286762714386,0.17714548110961914
uvg,Beauty,0,1,compression_aware,1.0,42,1,209,0.002209981670603156,26.556113283008248,0.9675618410110474,0.18973442912101746,0.17538899183273315
uvg,Beauty,0,1,compression_aware,1.0,43,2,190,0.0024936851114034653,26.031583876713555,0.9674495458602905,0.1902054399251938,0.1828005313873291
uvg,Beauty,0,1,compression_aware,1.0,44,1,477,0.002306247828528285,26.370940254111744,0.9683626294136047,0.18816515803337097,0.17503422498703003
uvg,Beauty,0,1,compression_aware,1.0,45,2,444,0.00259358249604702,25.860999335164742,0.9685384035110474,0.18656769394874573,0.1860640048980713
uvg,Beauty,0,1,compression_aware,1.0,46,1,200,0.002346460008993745,26.295868431226317,0.9667612314224243,0.18742740154266357,0.17267274856567383
uvg,Beauty,0,1,compression_aware,1.0,47,2,197,0.0026188394986093044,25.81891117460328,0.9659001231193542,0.19245697557926178,0.17772656679153442
uvg,Beauty,0,1,compression_aware,1.0,48,1,404,0.002439565258100629,26.126875600670104,0.9660764932632446,0.19276148080825806,0.172843337059021
uvg,Beauty,0,1,compression_aware,1.0,49,3,727,0.0026498076040297747,25.767856579656645,0.9680540561676025,0.18468600511550903,0.17550158500671387
uvg,Beauty,0,1,compression_aware,1.0,50,1,182,0.002365922089666128,26.259995608852616,0.9656709432601929,0.18722575902938843,0.1731051802635193
uvg,Beauty,0,1,compression_aware,1.0,51,2,220,0.0026403414085507393,25.78339913182016,0.9655909538269043,0.19095063209533691,0.17780137062072754
uvg,Beauty,0,1,compression_aware,1.0,52,1,514,0.002385565312579274,26.224086887238002,0.9674782752990723,0.1885925680398941,0.17146611213684082
uvg,Beauty,0,1,compression_aware,1.0,53,2,493,0.002633504569530487,25.79465923738946,0.9677923321723938,0.18246930837631226,0.17400938272476196
uvg,Beauty,0,1,compression_aware,1.0,54,1,212,0.002428015461191535,26.147485520742148,0.9652947187423706,0.18537870049476624,0.16649943590164185
uvg,Beauty,0,1,compression_aware,1.0,55,2,216,0.002712622517719865,25.66610637450125,0.9650731682777405,0.18761031329631805,0.17107081413269043
uvg,Beauty,0,1,compression_aware,1.0,56,1,440,0.0024293495807796717,26.145099861913174,0.9663355350494385,0.18641622364521027,0.17299604415893555
uvg,Beauty,0,1,compression_aware,1.0,57,3,815,0.00261020683683455,25.833250771303984,0.9681641459465027,0.17740371823310852,0.17351657152175903
uvg,Beauty,0,1,compression_aware,1.0,58,1,204,0.0023299946915358305,26.326450684329178,0.9658231735229492,0.1766141951084137,0.16616445779800415
uvg,Beauty,0,1,compression_aware,1.0,59,2,225,0.0026578938122838736,25.754623739050896,0.9655047059059143,0.182013601064682,0.17139196395874023
uvg,Beauty,0,1,compression_aware,1.0,60,1,446,0.0023489680606871843,26.29122888357181,0.9678602814674377,0.17820653319358826,0.16601473093032837
uvg,Beauty,0,1,compression_aware,1.0,61,2,427,0.002575766295194626,25.89093543995353,0.9684481620788574,0.1747281700372696,0.1680890917778015
uvg,Beauty,0,1,compression_aware,1.0,62,1,237,0.0023972559720277786,26.20285590787407,0.9658182859420776,0.17414186894893646,0.16291558742523193
uvg,Beauty,0,1,compression_aware,1.0,63,2,191,0.002697775838896632,25.689941391617705,0.9650390148162842,0.17646071314811707,0.16711294651031494
uvg,Beauty,0,1,compression_aware,10.0,0,1,3019,0.001436280319467187,28.4276079037446,0.9736337065696716,0.16387248039245605,0.1347396969795227
uvg,Beauty,0,1,compression_aware,10.0,1,3,781,0.003889283165335655,24.10130436213337,0.9457922577857971,0.19509074091911316,0.14778530597686768
uvg,Beauty,0,1,compression_aware,10.0,2,1,461,0.00390822347253561,24.080206112495098,0.9463129043579102,0.20816005766391754,0.15850305557250977
uvg,Beauty,0,1,compression_aware,10.0,3,2,579,0.003238179488107562,24.89699082533143,0.9531589150428772,0.2007071077823639,0.1537470817565918
uvg,Beauty,0,1,compression_aware,10.0,4,1,459,0.003148548072203994,25.018896714794195,0.9539724588394165,0.20726865530014038,0.15904462337493896
