scope,dataset,video,video_id,qp,branch,restart,lambda_or_beta,iteration,frame,surrogate_rate,actual_bytes,actual_bits,actual_rate_ratio_to_baseline,optimization_distortion,PSNR,MS_SSIM_or_SSIM,LPIPS,DISTS,quantized_symbol_hash,bitstream_hash,decode_status,finite_status,num_changed_symbols_vs_baseline,L1_symbol_change,L2_latent_change,interpolated_only,is_budget_feasible,is_selected,is_baseline,bitstream_path
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,44,7593.068359375,958,7664,2.3714034888989577,0.0010632320772856474,29.733719293772104,0.9860970973968506,0.07597057521343231,0.08347636461257935,ef77e9cf573546e7d6b19455edeace0ca2698ecff36a726acae62932392a65ed,7543f97098a965752ec14658885037a38b6bfbf80a39a1467a0f4cc97d0d5aa3,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,44,12139.8828125,1520,12160,2.3714034888989577,0.0008859678055159748,30.525820593102353,0.9876012206077576,0.07845894992351532,0.08092230558395386,623b35dccf55c725d654c5d220048ab49d379ecbe273bd48c952e5eb9aeafc8f,d90b1112a626ff9975bb3dc477c08127003a77a65932cb5b6a14978a6a70fb74,PASS,PASS,2184,2197.0,60.68201446533203,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,44,14231.939453125,1739,13912,2.3714034888989577,0.0007871863199397922,31.03922461866202,0.988740086555481,0.07722625136375427,0.08626556396484375,af8f083c6c1881d4d24603f5e21ac4a94373ab5041dafd1536a1e65effeb4bbd,a13d92a5dc5319f4dda8f6438bd14b6fbeb143f92339a4f023931be46778ec02,PASS,PASS,2427,2441.0,109.58570098876953,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,45,8323.541015625,1049,8392,2.3714034888989577,0.0009422498405911028,30.258339273518622,0.9875851273536682,0.06923498958349228,0.07548391819000244,71c3c7a614536cda735d98b9847f5a71faa39fa999ae89de32ff5433ec590800,e732b76b8575036bf523cef0c96309bbabb3fe9f0fa5245ee7851f7cf3fb565c,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,45,10737.4697265625,1340,10720,2.3714034888989577,0.0008236950379796326,30.842335502413437,0.9880939722061157,0.0729374811053276,0.07181417942047119,50424d13885e84322bb723ca12b47c0c65e6b371d5712c5b6910cbf73de6e50f,aa63a5f63f1bface79dd24196f682a63209005703efdc63765ce53d3c74db635,PASS,PASS,2161,2169.0,60.742618560791016,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,45,13505.869140625,1597,12776,2.3714034888989577,0.0007128906436264515,31.469770851720824,0.9894808530807495,0.07356835901737213,0.07775968313217163,a5cd8b354286dd20121d65b0e8e3eb3a2c2b560926d359f7c1a6eee2fd334ac3,6e34e782ed3358e474121c0b0d65f6f4413cd35280659f0b55c16c50f92791db,PASS,PASS,2474,2493.0,110.28453063964844,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,46,2324.7158203125,299,2392,2.3714034888989577,0.001005037920549512,29.978175518009905,0.9860225319862366,0.08270172029733658,0.08936446905136108,8b3053db1522386e4af5fa2f543334be8282c43b3f24d20c6f5c2610b56aa5ed,75154b1ae45a4636395177c59170fed68f0ae769bc0793d19a4174755304d577,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,46,3815.239990234375,486,3888,2.3714034888989577,0.0009568734676577151,30.19145487438611,0.9859172105789185,0.08599388599395752,0.08986151218414307,7f367408b99a072bf810350e56948abea0f2fcc233ed85fd5d82f9ca197838ed,c172f42fe132c970223ab1c71ae4239bb220c2b51fd5b9b0cf42641a09e5fe95,PASS,PASS,711,715.0,48.700958251953125,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,46,4945.97119140625,602,4816,2.3714034888989577,0.000905038439668715,30.43332974627416,0.9866421222686768,0.08358819782733917,0.08983910083770752,e7fcbd06ef29b6e74295ade1e122c5514b96ce4e1bdbc871a07222074142f90e,2e12e2e957ddf1a6e160567c955274b77cd63aa97e8ec27f90c7fbc439ab1f4a,PASS,PASS,809,814.0,85.79119110107422,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,47,3426.1826171875,437,3496,2.3714034888989577,0.001067807083018124,29.715072026900557,0.9847583174705505,0.07829149067401886,0.08064168691635132,5e979981f5538bb9ea8a2e3c8ff7a3c814eabfe95cfb8a8b21cbcb057ade3271,0ccea4781bf1f0ee62cbd2391666e43f2081ef7b41a2f5cb8a564f2b8e29f4bf,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,47,5533.54541015625,692,5536,2.3714034888989577,0.0010130732553079724,29.943591496784695,0.9846774935722351,0.08551032096147537,0.08599579334259033,3324efee2bc6706adeb461db49b4eaf560493a46cd7a46ec8c8b2cbe9c0f60e3,f4b71d806a1aaccd1aa71035747893efe18f52065bf569b9a85421d4ac59faa4,PASS,PASS,1097,1104.0,50.84672546386719,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,47,6632.61376953125,795,6360,2.3714034888989577,0.0009721140377223492,30.12282785435339,0.9850785732269287,0.08634748309850693,0.0876692533493042,9a2b7c7e1bbd5bc696c6ba4f073c6273392ac1b92e0db33c5db97d49dd77eb76,a7b48e96c5ef6f353c3b24b3cbb1339722ec5a5f26ac8db9647b3db2c2e340d6,PASS,PASS,1221,1237.0,92.81258392333984,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,48,7293.24365234375,921,7368,2.3714034888989577,0.0010338254505768418,29.855527806331846,0.9852944016456604,0.0763731598854065,0.08215129375457764,cd0c0232c8c2cf882d102e45122005d39e73e36698c4b51002a712b97069abf5,9b077b2b661e5645acf62df9134c6aaeaf30b9d2c55a081c83c194a565801813,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,48,11267.341796875,1415,11320,2.3714034888989577,0.0008846237324178219,30.532414136891752,0.9865824580192566,0.0802682414650917,0.08620905876159668,a47bf84dc2b681476a838115b6e8fa42ee8434ae235fc52ce5a98ff8bcb6ee46,0d53f1676a52f03b70318d070ec22151678d9b7c783b2ebf8324151241f6ba26,PASS,PASS,1972,1977.0,59.80267333984375,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,48,13188.361328125,1614,12912,2.3714034888989577,0.0007933838642202318,31.00516636419689,0.9876722097396851,0.08111106604337692,0.08484965562820435,96867de61ef826381172bb3f535e3bcfa66c3a5080b05df79f5439131416eb2f,013c9e77e9f31de3a967cb1ccd5bf5e0e8e55d9a32301c46447d3e6bdf1a05f6,PASS,PASS,2281,2294.0,108.16815185546875,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,49,12062.474609375,1516,12128,2.3714034888989577,0.0009144036448560655,30.38862051491032,0.9872620701789856,0.06808628141880035,0.07190263271331787,1d8c2be5df70381204731aaff9085287e5581c1dd1fef59dcea88f0c5e27e124,bf011718ca89608aed26f6f8a876b752d225f03f2451901c7b6b9597132542e7,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,49,15053.974609375,1882,15056,2.3714034888989577,0.0007479889900423586,31.261047946476246,0.9886364936828613,0.0717158392071724,0.07330822944641113,d2a9e21d435b070aad958f1240c196cac3d6859fcb2597b6dcd8839d9d61d76a,7b348cd9362bc59bee4968aeace2269e3a9ccfd81e1c7ce5490eaa4c810889fe,PASS,PASS,3095,3112.0,65.38890075683594,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,49,16552.9453125,2012,16096,2.3714034888989577,0.0006504746852442622,31.86769600367045,0.9896995425224304,0.07113109529018402,0.07562214136123657,85ae5acf3dd04a1d69eada4f91b892b824f6a92535f26e14067ad864dfb16e0e,934d9983d60e703880027202903363553f5ed161aa72e669837c16908ba7a12c,PASS,PASS,3376,3396.0,119.30165100097656,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,50,1634.4012451171875,212,1696,2.3714034888989577,0.0009511445532552898,30.217534747446308,0.9858943223953247,0.07906437665224075,0.08293294906616211,828d64527fb03f3c2f2a6bf2a64aa5f2297c0c2ecac3984bf95879e850e84f47,ef1584a04ebcd9e69bb835adc4ae67ce58ebd2b9abd02901b4481a77252064a7,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,50,3455.325439453125,440,3520,2.3714034888989577,0.0008870442979969084,30.520546914476,0.9862754940986633,0.08120397478342056,0.08446407318115234,a2abac354706853d9280e939a22d61ebc1e3371727bdc20810a884fa13737544,05f6911e24c1b38330698552ee2f1a90ad4f4e0487ba80e90ceb96bd94841b06,PASS,PASS,592,597.0,45.733665466308594,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,50,3504.711669921875,416,3328,2.3714034888989577,0.0008748038089834154,30.580893346686054,0.9863040447235107,0.08093224465847015,0.08060276508331299,46fa00b6c969cee440f767144fef8d8218fededc678b61dd9ed08da8dacc87e3,5fe004c413227f0af10de602e39007ab92e34433da1dfe26fd3b63c23959c767,PASS,PASS,535,537.0,80.3368148803711,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,51,2584.453857421875,331,2648,2.3714034888989577,0.0010486154351383448,29.793837539596268,0.9845544099807739,0.07914690673351288,0.08030819892883301,95722ee478e817cecf03f4522816202162e6de1bea9eff2ae0ecedf63f1bd596,6584e05541256849829b953aa34d811997b76eec3cc37908d1b65119aec3f834,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,51,4597.42431640625,575,4600,2.3714034888989577,0.0010308168129995465,29.868185065613932,0.9838078618049622,0.08730262517929077,0.08605021238327026,64b800b4642f4ed6de34ee2cdae673a416f34fc7dc6f3563fe605c26015092d7,4a64ae5e1ac45c0906139b9e45c08284f86977f83864e0c57de85d6204b704bd,PASS,PASS,894,899.0,50.17576217651367,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,51,4897.142578125,584,4672,2.3714034888989577,0.000928709574509412,30.321200770801887,0.9849264621734619,0.08652195334434509,0.08438557386398315,dfd7bc48305db72674a246a9ea0a2f971792eb8f5861e4a75285de045a664044,6ad59ca3d839e66b8c26cab69f1a88098c83c05b73b17bd68049289293939671,PASS,PASS,899,910.0,90.72948455810547,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,52,7515.27294921875,948,7584,2.3714034888989577,0.0010270830243825912,29.883944487358804,0.9848728179931641,0.07654450833797455,0.08482515811920166,c9907cfba99ce4cc10996a06d25c7774312e8ebc0be17c5fb50f43f6680fbc4e,3e8f035a510f48030fc332cae3f6184fbf5bcf9940811f040411d87ce1d06195,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,52,10874.150390625,1373,10984,2.3714034888989577,0.0008805851102806628,30.552286622532993,0.9858131408691406,0.07941281795501709,0.07994180917739868,121723104516ab4c367d326674a873c683db0135e00de49bb14c3b37a5044c88,47499ed439306e7c543b28f394eab24277d230f0d6f6a838d70fd25d73950e6a,PASS,PASS,2041,2053.0,60.9560661315918,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,52,12434.140625,1532,12256,2.3714034888989577,0.0007471089484170079,31.266160618442992,0.9877023100852966,0.07906000316143036,0.08305269479751587,184bcb61bd978a7b23e1d875b7fd445bc603d9a360afc0d78c870007f72dbf4c,512d6d945b0a47675101a2877d132876cf0c935cc3a0deacde931da70c2ce281,PASS,PASS,2225,2238.0,110.25669860839844,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,53,7754.7890625,978,7824,2.3714034888989577,0.0008923708810470998,30.494546096195872,0.986465573310852,0.07319100946187973,0.07732868194580078,200651a9aa522ea1013ebadade84305823b7a7ec08e96a4e4cfd5cc71cb1c14b,899a51de6c270ee3422d3b79bbe2e2143a4ac0232fc884c365e929654251775a,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,53,9308.673828125,1165,9320,2.3714034888989577,0.0008075919467955828,30.92808020436271,0.9866265654563904,0.07802633196115494,0.07777667045593262,85a03f1722afeb168eaa2ee6df060d0015ac473bfffa99e5b65e6b74d757c2fd,ff29a95646edaeb4dfa1a7df199ad4f9328a39e51e9f8a370cb65efe2f19be9e,PASS,PASS,1932,1939.0,61.66643524169922,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,53,11314.5361328125,1376,11008,2.3714034888989577,0.0007123089744709432,31.473315838898046,0.9877815246582031,0.07753900438547134,0.07323718070983887,f39311e5bf1e6196515fc36fc87800fcd00406f9fec1c805a3c609c79a3b025d,b38de890b56a40cd2bea7d969bcc8d35bfcf99769d6fe71d373c46d382c4b3e4,PASS,PASS,2231,2243.0,111.75006866455078,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,54,1900.5179443359375,245,1960,2.3714034888989577,0.0009269225411117077,30.329565564415798,0.984915018081665,0.0823516696691513,0.08135908842086792,841e4e52f0e6b363ffd56eb78242867a7bda4294fc1ab7aa4196c00c3bafb318,a640f979b5e33d8716adacf28e40a270d0ba726bbf0c5054a388ef2d958f3068,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,54,3620.630859375,460,3680,2.3714034888989577,0.0009181167115457356,30.371021075150338,0.9845240712165833,0.08475489914417267,0.08073210716247559,5c135e863b5b51a2fb457cf831ee27fe80673f4ad016d1a1ea71ca230b77eeb2,309c8797a5baa1ba24a28a4524f5df349390d6628a211373c8969210b4ba96ad,PASS,PASS,627,633.0,48.3329963684082,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,54,3763.013671875,471,3768,2.3714034888989577,0.0009007941116578877,30.45374461394644,0.9844921827316284,0.08582678437232971,0.08295369148254395,4489bffa3b1c679a3d7f4a1a99b72af04da924f8165244a8aa24578dde4fcd99,32a74eab9dd76b364f6709081fa3d6b3e0652538c4931df1946c181221224589,PASS,PASS,640,640.0,86.76602935791016,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,55,3014.845458984375,385,3080,2.3714034888989577,0.0010252584470435977,29.891666438992335,0.9830792546272278,0.0816575139760971,0.08089834451675415,c7688a44dcd7c47b21215c14b11ff22994abc471a9189412ed5625bfaa9570e2,72c9182148fa9e476a90ff0e6389d67e9af053f8cf79c00c5fa85c582461aa7a,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,55,4154.85498046875,527,4216,2.3714034888989577,0.0009957676520571113,30.01841986075504,0.9825069308280945,0.08844823390245438,0.08598494529724121,783b82eba63727ca8cba7bba639b9914ab458b246e970562a37ffc8a2bf26d9f,d690662d5f3d5cb3f559662cb5c74190a323ef521cbf1a1a8f9252488b30f603,PASS,PASS,900,912.0,50.359405517578125,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,55,5146.748046875,611,4888,2.3714034888989577,0.0009400626877322793,30.268431846679086,0.9834045767784119,0.08701834827661514,0.08297914266586304,720450df046e83b646ba09f3d57dc2120d98652ddbae298cbd1b4d723a4d8cff,baae9a0b24700530e6a4df281d42479a4ac667b2014760da7bf0b34cd5039b13,PASS,PASS,967,973.0,91.76882934570312,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,56,7176.7861328125,905,7240,2.3714034888989577,0.0010218792594969273,29.90600415387174,0.9838940501213074,0.07962076365947723,0.08273816108703613,ba25e17f5b66c45b9055df3f236bd5f9485291dc95e04d8ef9c549e412dd0fc8,24b772595c811d4cae5ad4dd6b3e7a8fa08360bcc4b5ea157f87e0dc860e8387,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,56,10476.642578125,1317,10536,2.3714034888989577,0.0008828201680444181,30.541277539309167,0.9844408631324768,0.08338020741939545,0.08301770687103271,847cceb6e4d6e3de4499d26671fe14d4cbb00b0acf9f8b10523b6149b1ec6811,797db6bfc59a51019149f41b726bd75499b7b52210ace22c76f32b694da6a6f8,PASS,PASS,1954,1970.0,61.44997787475586,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,56,12318.828125,1516,12128,2.3714034888989577,0.0007751713856123388,31.106022670460757,0.9860419631004333,0.08206634223461151,0.07938027381896973,0b5b95117f8243496d609412c9b63ada8901ce34d94692d58027dcf804e6715d,eb7f3e19cb2948fccb20260dee394621077f011d4e5c8b13beffad31c0770363,PASS,PASS,2216,2232.0,111.03666687011719,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,57,11139.5166015625,1398,11184,2.3714034888989577,0.0009165636147372425,30.37837387144126,0.9857814311981201,0.07254624366760254,0.06679439544677734,e0bcca0e69afa2c7d338cac68b3818513397ca6c22779e56e6bb770dd2fa1b84,20ab4cb6ee55cf85a0962e0abdba2d4c0faca2d8c569984352feb2c8d1240c92,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,57,13639.955078125,1703,13624,2.3714034888989577,0.0007456704624928534,31.274530598467635,0.9867188334465027,0.07479012757539749,0.06597483158111572,3c2f5f092374ab21bbf3313da9c9348a936ac184d3c07103f96527d31e40b80f,a663151f13f4c64efe6b312980a883b72bc3d030fcc4a6c6ea5c209b15f5d094,PASS,PASS,2793,2803.0,66.41943359375,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,57,16042.455078125,1963,15704,2.3714034888989577,0.0006299116648733616,32.007203491938235,0.988225519657135,0.07368601858615875,0.06713080406188965,81b21fb5dac1fad10d3702f0e64a2e3e59f95a86c442f0db02144baa60d73115,1ce86721a408a375123a9998d93885d167a2466c19ef7097c43e37d36d72936a,PASS,PASS,3188,3199.0,121.21601867675781,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,58,1740.8541259765625,225,1800,2.3714034888989577,0.0009294189512729645,30.317884763058682,0.9845062494277954,0.08086720108985901,0.07990938425064087,0530f5f48efc3993d13ce21541cd3cd007f1270e3935bf3e62a8b2d0289bfaa6,f5c1d8d71419f715bb517cdaa7e81ec0e185a648daac51ccc5abaaec02160a3b,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,58,3192.403076171875,408,3264,2.3714034888989577,0.0008798780618235469,30.555775105163473,0.9839085340499878,0.08360210061073303,0.081088125705719,bff3dc3cfadc18286c3c46d8cbfde47f2caf867ca94ec0655e9f80976b82d2c5,95f1154fe3a3fe123673b7bb826f2c094eff31151291729e678c9280506e56b9,PASS,PASS,550,553.0,48.094871520996094,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,58,3104.05224609375,388,3104,2.3714034888989577,0.000864954839926213,30.63006566850607,0.9839648008346558,0.08362520486116409,0.07949382066726685,28e225f9e553aa86d040d83397777f61bd1b7ea289fc29a2558e65118ad06726,7bb7c4932fa34f112051fe9e12937917f14c2720953d2718ef4211937439554a,PASS,PASS,519,522.0,84.7283935546875,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,59,2659.140380859375,340,2720,2.3714034888989577,0.0010191601468250155,29.917575673010948,0.9825096726417542,0.0787232294678688,0.07781976461410522,b0851d4cd5b8bd910f66fad4fd3ddb139b4256be0d7afaedc730c0704c9100b9,810a954db041a391234c76de8af6da2e005b0edc19d495abb6402333709bf5ea,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,59,4009.21337890625,511,4088,2.3714034888989577,0.0009654995519667864,30.152479234158115,0.9815778732299805,0.08670669794082642,0.0840575098991394,e0c31c18c7b2ffc29253a9e5c654e280e132ff4fd126f12c0107be5732d72ef8,d3ec91b56ce2fb2f52b7f34482517dde407457f34f9c5afed59433eec10689d7,PASS,PASS,833,841.0,50.7569465637207,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,59,4372.82861328125,529,4232,2.3714034888989577,0.0009388648322783411,30.273969283101735,0.9819081425666809,0.08719448745250702,0.08283913135528564,1ff2eb0bee9191451161f9c40a85b6115d5f814bbc123edd2f4299e563d93e2d,b74f76c6337c94aee7cc992f61845959b25440ea215be7780762094397b19deb,PASS,PASS,862,867.0,91.83535766601562,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,60,7125.29150390625,900,7200,2.3714034888989577,0.0010001210030168295,29.999474522366523,0.9821786880493164,0.075925812125206,0.08244901895523071,fc1c9d1f957715ee6b7e1b704bb4c6477d5d1f519f92b49207d5d920780b2716,3fc328161c232988742964ca7b0b4ee70a0efd2fe8dd3533dc05d253c9a2d052,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,60,8922.392578125,1125,9000,2.3714034888989577,0.0008715300937183201,30.597176122141605,0.9831832051277161,0.0799923837184906,0.08356726169586182,23cfed6e698db20b1689f781f27149e5e23a8e3aa32c13b898951d611ea35621,04adfc86a474a04a39a0b0b49df6efd63d0195a8890c0c2d9103b834302d1a71,PASS,PASS,1714,1731.0,61.70170593261719,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,60,11675.3095703125,1447,11576,2.3714034888989577,0.0007348279468715191,31.338143350264296,0.9852146506309509,0.07853878289461136,0.08365696668624878,69e2d53bf67efeca2a9c6d70d9c471a6022098b4819077a39a6902cd50572ea9,d823f4bd33d8b530f93be1c87c7076b1e1cbcb85173e28c919d084fb90f44c9a,PASS,PASS,2162,2174.0,111.6078109741211,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,61,6891.18310546875,869,6952,2.3714034888989577,0.0009042727178893983,30.43700571723024,0.983417809009552,0.0709189772605896,0.07680749893188477,1a87b3dfea74d9884005f7ce8b23eaeb26316fbddda7a16fd6098d183c9e8ec5,bc7cb3b9037a7ebc962304334f359af66ce32392c0059aff8dfd54d676321b11,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,61,8621.9052734375,1082,8656,2.3714034888989577,0.0007938629132695496,31.002544864277063,0.9838376045227051,0.07601332664489746,0.07771581411361694,77297173c80450d308996e537024343416291e119b145b08aa4d1b6dbba7b332,98f001c7be558dddd77cb8da12227d35ffed08e4fa36e289a16712d08ba1052c,PASS,PASS,1751,1765.0,61.22065353393555,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,61,9003.3759765625,1098,8784,2.3714034888989577,0.0007422664784826338,31.294401521897967,0.9844474792480469,0.07660344243049622,0.07993906736373901,249bab4a23df2a01a9d3dbdbfaab7768f7707a5a3ba231607e5dc7ba564548dd,6b613083fadcdf44b90c8a72fcf1c3903f0ebdc1ffd7443860029eee0187a248,PASS,PASS,1904,1911.0,111.38068389892578,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,62,1899.4239501953125,245,1960,2.3714034888989577,0.0009566040826030076,30.192677699744305,0.9816160202026367,0.08234814554452896,0.08661407232284546,f1f6bc849b7efd5f7ba7ed40f797e4afda2bc5cfb45a8a220d947b24b54da46a,0549064f13b0bb761e5c5fc792d5e058d858f33f9d0bc914a705b7e7d0c2f06c,PASS,PASS,0,0.0,0.0,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,10,62,3037.554443359375,385,3080,2.3714034888989577,0.0009229981806129217,30.34799155041853,0.9808945059776306,0.08470019698143005,0.08655691146850586,4b7a4cc0e72f63790474ecfbe02b18c746c97fb84b6482b062dcd5cf42f5170d,8c7a552356f8363e19412093111e5f0388b0665f164a3465b80ead2576a087e5,PASS,PASS,562,569.0,48.19770812988281,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,20,62,3113.3818359375,384,3072,2.3714034888989577,0.0008977973484434187,30.4682168157871,0.981299877166748,0.08489234000444412,0.08575820922851562,b0f93267c977727189161e088259adf112020b7317ff7b7e0dd24d70fcb7e9ec,a91762af1fbc983bb2c81ac8b1bfea1f6586ef5a6d170d06e257fffe3763da2d,PASS,PASS,579,584.0,86.24554443359375,False,,,,
frame,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,0,0.3,0,63,3150.85400390625,402,3216,2.3714034888989577,0.0010210014879703522,29.90973624987681,0.9796328544616699,0.07723814249038696,0.08089959621429443,ada2a57006260cc51007911dfcba3658eab5d0d1bae344340721bd1145a0e367,ea2dd34212c8dae2955d92e66fe51bf0a75d6cac49b555564e8d9669138cb1b2,PASS,PASS,0,0.0,0.0,False,,,,
