split,video,method,alpha,frame,candidate,actual_nonzero_symbols,guard_allowed,packet_bytes,packet_kind,nonzero_symbols,mse,psnr,ms_ssim,lpips,d
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME_GUARD,0.5,12.0,O2,True,True,581.0,CODED,956.0,0.014363991167948186,18.427248705824827,0.78998466425371,0.38419637084007263,0.014748187538788258
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME_GUARD,0.5,13.0,O2,True,True,535.0,CODED,840.0,0.013962581045404661,18.55034293019047,0.7882485897781731,0.373783141374588,0.014336364186779249
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME_GUARD,0.5,14.0,O2,True,True,579.0,CODED,943.0,0.014504712329790235,18.384908800859705,0.7831078846192255,0.3843490183353424,0.014889061348125577
Train2,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,M4_O_FRAME_GUARD,0.5,15.0,O2,True,True,548.0,CODED,853.0,0.014405801229068134,18.414625819037983,0.7792095802816433,0.3797347843647003,0.014785536013432833
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,1.0,Z,False,True,1.0,ZERO,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,2.0,Z,False,True,1.0,ZERO,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,4.0,Z,False,True,1.0,ZERO,0.0,0.0011113091463598812,29.541651112823363,0.9011842544782888,0.17556104063987732,0.0012868701869997586
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,8.0,Z,False,True,1.0,ZERO,0.0,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,10.0,Z,False,True,1.0,ZERO,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,11.0,Z,False,True,1.0,ZERO,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,12.0,Z,False,True,1.0,ZERO,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,13.0,Z,False,True,1.0,ZERO,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,14.0,Z,False,True,1.0,ZERO,0.0,0.0011525642750855995,29.3833484594991,0.8984899828003817,0.18254341185092926,0.0013351076869365288
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0,15.0,Z,False,True,1.0,ZERO,0.0,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,1.0,E,True,True,587.0,CODED,1135.0,0.0009733951096497841,30.11710839988391,0.909165304313513,0.13985545933246613,0.0011132505689822503
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,2.0,E,True,True,594.0,CODED,1149.0,0.000972615668911294,30.120587381948432,0.9107959024931257,0.1306927502155304,0.0011033084191268243
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,4.0,Z,False,True,1.0,ZERO,0.0,0.0011113091463598812,29.541651112823363,0.9011842544782888,0.17556104063987732,0.0012868701869997586
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,8.0,Z,False,True,1.0,ZERO,0.0,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,10.0,Z,False,True,1.0,ZERO,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,11.0,Z,False,True,1.0,ZERO,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,12.0,Z,False,True,1.0,ZERO,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,13.0,Z,False,True,1.0,ZERO,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,14.0,Z,False,True,1.0,ZERO,0.0,0.0011525642750855995,29.3833484594991,0.8984899828003817,0.18254341185092926,0.0013351076869365288
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.1,15.0,Z,False,True,1.0,ZERO,0.0,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,1.0,E,True,True,587.0,CODED,1135.0,0.0009733951096497841,30.11710839988391,0.909165304313513,0.13985545933246613,0.0011132505689822503
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,2.0,E,True,True,594.0,CODED,1149.0,0.000972615668911294,30.120587381948432,0.9107959024931257,0.1306927502155304,0.0011033084191268243
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,4.0,Z,False,True,1.0,ZERO,0.0,0.0011113091463598812,29.541651112823363,0.9011842544782888,0.17556104063987732,0.0012868701869997586
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,8.0,E,True,True,587.0,CODED,1147.0,0.0009415819571263865,30.261418721649665,0.914440346028731,0.13624198734760284,0.0010778239444739894
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,10.0,Z,False,True,1.0,ZERO,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,11.0,Z,False,True,1.0,ZERO,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,12.0,Z,False,True,1.0,ZERO,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,13.0,Z,False,True,1.0,ZERO,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,14.0,E,True,True,614.0,CODED,1226.0,0.0009869963879313545,30.05684436696474,0.9102540275713599,0.13990531861782074,0.0011269017065491753
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.25,15.0,E,True,True,626.0,CODED,1252.0,0.0009852868670371547,30.064373059155464,0.9104351081051226,0.13761596381664276,0.0011229028308537975
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,1.0,E,True,True,587.0,CODED,1135.0,0.0009733951096497841,30.11710839988391,0.909165304313513,0.13985545933246613,0.0011132505689822503
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,2.0,E,True,True,594.0,CODED,1149.0,0.000972615668911294,30.120587381948432,0.9107959024931257,0.1306927502155304,0.0011033084191268243
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,4.0,E,True,True,573.0,CODED,1092.0,0.000977698633967899,30.09794991607275,0.9121427717895899,0.1330481320619583,0.0011107467660298573
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,8.0,E,True,True,587.0,CODED,1147.0,0.0009415819571263865,30.261418721649665,0.914440346028731,0.13624198734760284,0.0010778239444739894
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,10.0,E,True,True,595.0,CODED,1161.0,0.000964171906711202,30.158455268024515,0.9130346595107275,0.13864338397979736,0.0011028152906909993
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,11.0,E,True,True,604.0,CODED,1202.0,0.0009785955170015172,30.093967780978087,0.9117388728983475,0.13718435168266296,0.00111577986868418
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,12.0,E,True,True,609.0,CODED,1221.0,0.0009719422229440447,30.123595509197862,0.9116246453064231,0.13598820567131042,0.001107930428615355
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,13.0,E,True,True,623.0,CODED,1254.0,0.0009481474717307866,30.231241086768126,0.912953934465848,0.1335875540971756,0.001081735025827962
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,14.0,E,True,True,614.0,CODED,1226.0,0.0009869963879313545,30.05684436696474,0.9102540275713599,0.13990531861782074,0.0011269017065491753
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M2_E_FRAME_GUARD,0.5,15.0,E,True,True,626.0,CODED,1252.0,0.0009852868670371547,30.064373059155464,0.9104351081051226,0.13761596381664276,0.0011229028308537975
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,1.0,Z,False,True,1.0,ZERO,0.0,0.0011981765550642131,29.214791825806202,0.8948575140545686,0.18397662043571472,0.0013821531754999279
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,2.0,Z,False,True,1.0,ZERO,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,4.0,Z,False,True,1.0,ZERO,0.0,0.0011113091463598812,29.541651112823363,0.9011842544782888,0.17556104063987732,0.0012868701869997586
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,8.0,Z,False,True,1.0,ZERO,0.0,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,10.0,Z,False,True,1.0,ZERO,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,11.0,Z,False,True,1.0,ZERO,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,12.0,Z,False,True,1.0,ZERO,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,13.0,Z,False,True,1.0,ZERO,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,14.0,Z,False,True,1.0,ZERO,0.0,0.0011525642750855995,29.3833484594991,0.8984899828003817,0.18254341185092926,0.0013351076869365288
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0,15.0,Z,False,True,1.0,ZERO,0.0,0.0011734090432676113,29.30550569071717,0.8976753691216395,0.18136849999427795,0.0013547775432618892
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,1.0,O1,True,True,510.0,CODED,871.0,0.0009853947930532848,30.063897369202536,0.9064296644605977,0.14663134515285492,0.0011320261382061398
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,2.0,Z,False,True,1.0,ZERO,0.0,0.001137977009034439,29.438665120625117,0.8986678670935632,0.1743094027042389,0.001312286411738678
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,4.0,Z,False,True,1.0,ZERO,0.0,0.0011113091463598812,29.541651112823363,0.9011842544782888,0.17556104063987732,0.0012868701869997586
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,8.0,Z,False,True,1.0,ZERO,0.0,0.0010898709980745817,29.62624904022592,0.9031067629130028,0.17986352741718292,0.0012697345254917647
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,10.0,Z,False,True,1.0,ZERO,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,11.0,Z,False,True,1.0,ZERO,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,12.0,Z,False,True,1.0,ZERO,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,13.0,Z,False,True,1.0,ZERO,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,14.0,Z,False,True,1.0,ZERO,0.0,0.0011525642750855995,29.3833484594991,0.8984899828003817,0.18254341185092926,0.0013351076869365288
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.1,15.0,E,True,True,626.0,CODED,1252.0,0.0009852868670371547,30.064373059155464,0.9104351081051226,0.13761596381664276,0.0011229028308537975
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,1.0,E,True,True,587.0,CODED,1135.0,0.0009733951096497841,30.11710839988391,0.909165304313513,0.13985545933246613,0.0011132505689822503
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,2.0,O1,True,True,478.0,CODED,762.0,0.0009680300363872601,30.141111670357546,0.9087103455928109,0.1387494057416916,0.0011067794421289517
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,4.0,O1,True,True,480.0,CODED,778.0,0.0009701791591297245,30.13148058891746,0.9108079014417246,0.1391262412071228,0.0011093054003368473
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,6.0,Z,False,True,1.0,ZERO,0.0,0.001069421890334127,29.70850930433903,0.9040085013693004,0.17246824502944946,0.0012418901353635765
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,7.0,Z,False,True,1.0,ZERO,0.0,0.0010274781091751117,29.882274221679307,0.9072283073650452,0.16594964265823364,0.0011934277518333453
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,8.0,O1,True,True,475.0,CODED,759.0,0.0009470616541223593,30.236217473182236,0.9122560024921359,0.14448992908000946,0.0010915515832023688
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,10.0,Z,False,True,1.0,ZERO,0.0,0.001096658736635857,29.59928497177962,0.9024184808725065,0.18107970058918,0.001277738437225037
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,11.0,Z,False,True,1.0,ZERO,0.0,0.0011069748941855788,29.558622286608504,0.9015772774345429,0.17961841821670532,0.001286593312402284
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,12.0,Z,False,True,1.0,ZERO,0.0,0.0011115127748623948,29.540855414936793,0.9011635556575097,0.17763149738311768,0.0012891442722455125
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,13.0,Z,False,True,1.0,ZERO,0.0,0.0010894171621400434,29.62805787348173,0.9027434647283251,0.17320823669433594,0.0012626253988343794
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,14.0,O1,True,True,485.0,CODED,780.0,0.0009912214804478601,30.038292950713668,0.9080398485128368,0.14978143572807312,0.0011410029161759332
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.25,15.0,E,True,True,626.0,CODED,1252.0,0.0009852868670371547,30.064373059155464,0.9104351081051226,0.13761596381664276,0.0011229028308537975
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,1.0,E,True,True,587.0,CODED,1135.0,0.0009733951096497841,30.11710839988391,0.909165304313513,0.13985545933246613,0.0011132505689822503
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,2.0,O1,True,True,478.0,CODED,762.0,0.0009680300363872601,30.141111670357546,0.9087103455928109,0.1387494057416916,0.0011067794421289517
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,3.0,Z,False,True,1.0,ZERO,0.0,0.001099376608926279,29.588535076125233,0.9014633007044565,0.16605448722839355,0.0012654310961546726
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,4.0,O1,True,True,480.0,CODED,778.0,0.0009701791591297245,30.13148058891746,0.9108079014417246,0.1391262412071228,0.0011093054003368473
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,5.0,Z,False,True,1.0,ZERO,0.0,0.0010615184620582547,29.740724481298248,0.9048725419205983,0.17001351714134216,0.001231531979199597
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,6.0,E,True,True,576.0,CODED,1093.0,0.0009413182264570212,30.262635321192878,0.9144282929241555,0.13081669807434082,0.001072134924531362
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,7.0,E,True,True,595.0,CODED,1163.0,0.0008984563777928459,30.46503004079501,0.9172809354690404,0.12754380702972412,0.00102600018482257
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,8.0,O1,True,True,475.0,CODED,759.0,0.0009470616541223593,30.236217473182236,0.9122560024921359,0.14448992908000946,0.0010915515832023688
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,9.0,Z,False,True,1.0,ZERO,0.0,0.0010336529313837845,29.85625259392232,0.9069215461005676,0.16979053616523743,0.0012034434675490219
Train2,c227e33d-910e-4e39-a325-0fe1d1116436,M4_O_FRAME_GUARD,0.5,10.0,E,True,True,595.0,CODED,1161.0,0.000964171906711202,30.158455268024515,0.9130346595107275,0.13864338397979736,0.0011028152906909993
