dataset,video,video_id,kind,parameter,frame,actual_qp,payload_bytes,pixel_SSE,MSE,PSNR,SSIM,LPIPS,DISTS,proxy_PSNR,proxy_LPIPS,proxy_DISTS,ste_forward_max_abs
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,9,3,1373,23363.1875,0.0037556563038378954,24.253141587319117,0.9359214305877686,0.5820268988609314,0.3310060501098633,27.44494518114241,0.6721889972686768,0.35769397020339966,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,10,1,410,24845.00390625,0.003993859980255365,23.98607165020749,0.9354320168495178,0.5885820984840393,0.3322082757949829,26.677743936338953,0.677458643913269,0.35964369773864746,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,11,2,292,26604.921875,0.004276768770068884,23.68884229892316,0.9323447346687317,0.5970855355262756,0.33100807666778564,26.549120732931016,0.6650354266166687,0.3697168827056885,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,12,1,774,27216.404296875,0.004375065211206675,23.59015469348833,0.9336171746253967,0.5963619351387024,0.3237553834915161,27.020928599142785,0.669739842414856,0.34992146492004395,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,13,2,579,28467.41015625,0.0045761652290821075,23.39498303099838,0.9316829442977905,0.608040452003479,0.3318251967430115,26.998128533996834,0.6597956418991089,0.36602717638015747,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,14,1,336,29411.181640625,0.004727877676486969,23.25333768403017,0.932559609413147,0.6062210202217102,0.32254642248153687,26.45345696911777,0.6722268462181091,0.3606104254722595,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,30.0,15,2,284,29729.873046875,0.004779107868671417,23.206531669598345,0.9324795007705688,0.6125003099441528,0.3218647241592407,26.51249773324922,0.6555355787277222,0.36674827337265015,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,1,3,2950,14670.5869140625,0.0023583120200783014,26.273987354438482,0.9427376985549927,0.3222147524356842,0.21292299032211304,29.046838939092922,0.5789826512336731,0.33768534660339355,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,2,1,1459,21311.0859375,0.003425779053941369,24.65240650345503,0.922179639339447,0.4661501944065094,0.2603926658630371,28.101913141395784,0.6270886659622192,0.35775303840637207,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,3,2,1317,23083.1328125,0.0037106373347342014,24.305514900652284,0.9184798002243042,0.525994062423706,0.2949165105819702,27.96519179073496,0.6644448041915894,0.35182464122772217,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,4,1,1265,24937.966796875,0.004008803982287645,23.969851788435356,0.9161736965179443,0.5737544298171997,0.31767261028289795,27.804340922128237,0.6609161496162415,0.3520148992538452,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,5,2,1067,26176.1796875,0.004207847639918327,23.759399937451594,0.9174097776412964,0.5842577219009399,0.3178190588951111,27.708204582986156,0.6855506896972656,0.34571731090545654,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,6,1,941,26975.033203125,0.0043362644501030445,23.628842399110116,0.9180697202682495,0.5937756299972534,0.3193051218986511,27.623813660546645,0.687069833278656,0.3440215587615967,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,7,2,898,27269.75390625,0.004383640829473734,23.581650366787372,0.91959148645401,0.6056183576583862,0.31866466999053955,27.515072692411735,0.6899625658988953,0.3440496325492859,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,8,1,669,28669.02734375,0.0046085757203400135,23.364332725213323,0.920223593711853,0.6061731576919556,0.32134002447128296,27.18926322021793,0.6869487762451172,0.3537898659706116,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,9,3,1058,28088.162109375,0.004515200853347778,23.453229258465033,0.923596978187561,0.6226195693016052,0.31963008642196655,27.447770525455482,0.6906376481056213,0.35983359813690186,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,10,1,404,29299.75,0.004709965083748102,23.26982312402258,0.9240359663963318,0.6314367055892944,0.3230627775192261,26.621783036638796,0.6808519959449768,0.36524075269699097,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,11,2,284,31893.240234375,0.005126871168613434,22.90147595659515,0.9193743467330933,0.6336106657981873,0.3251076340675354,26.5472308604002,0.6731666326522827,0.37201935052871704,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,12,1,500,33274.26953125,0.005348872859030962,22.71737725020951,0.9199058413505554,0.6336416602134705,0.3194756507873535,26.917889913413262,0.6778566241264343,0.3530457615852356,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,13,2,554,33249.609375,0.005344908684492111,22.72059710129657,0.9201807379722595,0.6447409391403198,0.32929444313049316,26.927566594321185,0.6695679426193237,0.3673878312110901,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,14,1,238,35102.03125,0.005642687436193228,22.485140058164532,0.9200155138969421,0.6451067924499512,0.3249068856239319,26.38224675885883,0.6786518096923828,0.361370325088501,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,100.0,15,2,262,35401.8359375,0.0056908815167844296,22.44820456237111,0.9198851585388184,0.6502041220664978,0.3263484239578247,26.471738396053446,0.6661254167556763,0.3703423738479614,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,1,3,2684,14325.9248046875,0.0023029071744531393,26.377235672182486,0.943136990070343,0.2908914387226105,0.20641553401947021,29.093280852598163,0.5826216340065002,0.3406675457954407,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,2,1,1338,21221.828125,0.0034114306326955557,24.670634551458598,0.9214686155319214,0.43699225783348083,0.25309526920318604,28.230261411220784,0.620553731918335,0.3490098714828491,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,3,2,1155,23891.322265625,0.003840554738417268,24.15606040623829,0.9145960807800293,0.5134592056274414,0.29332053661346436,27.88849318899026,0.6601319909095764,0.35771554708480835,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,4,1,820,28310.126953125,0.004550882149487734,23.41904410920737,0.9039551615715027,0.5732572674751282,0.32036876678466797,27.689318453778505,0.669070839881897,0.36036741733551025,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,5,2,901,28744.00390625,0.004620627965778112,23.35298997703768,0.9067434668540955,0.6060624122619629,0.3203110694885254,27.549216885966786,0.6958041787147522,0.35373586416244507,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,6,1,679,31088.625,0.004997528623789549,23.012447097424612,0.9044426679611206,0.624332070350647,0.32268810272216797,27.51194607460129,0.6970769166946411,0.3456408977508545,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,7,2,709,31256.63671875,0.0050245365127921104,22.98903993453843,0.9068605303764343,0.643481969833374,0.32720816135406494,27.453329694101733,0.7011906504631042,0.3460381031036377,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,8,1,488,33109.640625,0.005322408862411976,22.738917664120347,0.9071176648139954,0.6519773006439209,0.32723796367645264,27.00009141991977,0.7022184729576111,0.3547174334526062,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,9,3,809,31508.904296875,0.005065088625997305,22.954129512030406,0.9128523468971252,0.668597936630249,0.3307068347930908,27.357687400022957,0.7084707021713257,0.36321693658828735,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,10,1,168,34312.59375,0.005515784956514835,22.583926739718024,0.9122362732887268,0.6697968244552612,0.326121985912323,26.311492885772054,0.7055928707122803,0.3620935082435608,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,11,2,182,36941.328125,0.005938356276601553,22.263337501013,0.9064472317695618,0.6748273372650146,0.33133286237716675,26.35847684481807,0.6930767297744751,0.37580347061157227,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,12,1,432,39565.0859375,0.006360128056257963,21.965341400801506,0.9067825078964233,0.6776705980300903,0.329231858253479,26.92415934950208,0.6920518279075623,0.34995585680007935,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,13,2,479,39722.46875,0.00638542789965868,21.94809994526819,0.9056316614151001,0.690037727355957,0.3417307734489441,26.880706231968677,0.6920484304428101,0.365181565284729,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,14,1,171,42622.015625,0.0068515329621732235,21.64212248576334,0.9049662351608276,0.6878449320793152,0.33921122550964355,26.199234127566278,0.688308596611023,0.3598669171333313,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,300.0,15,2,211,42381.2890625,0.006812835577875376,21.6667209227051,0.9051731824874878,0.6937545537948608,0.34200549125671387,26.296593323596703,0.6802716851234436,0.37387949228286743,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,1,3,2594,15271.4453125,0.002454900648444891,26.09966079388366,0.9401586651802063,0.2825304865837097,0.20919454097747803,29.382885142123843,0.578495442867279,0.3307994604110718,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,2,1,1281,22647.919921875,0.0036406763829290867,24.388179234704612,0.9154072999954224,0.44786104559898376,0.26189446449279785,28.210160962407045,0.6170744299888611,0.3521033525466919,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,3,2,999,25737.65234375,0.0041373539716005325,23.832773214210036,0.9079253673553467,0.5190438032150269,0.2955130934715271,27.74979663528832,0.6575461626052856,0.3554149270057678,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,4,1,759,30310.16015625,0.004872389603406191,23.12257992164094,0.8971478343009949,0.5703953504562378,0.3197839856147766,27.4758637030818,0.68027663230896,0.35865914821624756,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,5,2,752,30515.1640625,0.004905343987047672,23.093305323332714,0.9002399444580078,0.6046578288078308,0.32618260383605957,27.407659668045554,0.7058975696563721,0.35469913482666016,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,6,1,506,32778.54296875,0.005269184708595276,22.782565771877596,0.8970648646354675,0.6310086250305176,0.32698631286621094,27.332019640925015,0.7160661816596985,0.34312647581100464,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,7,2,565,33610.9296875,0.00540299154818058,22.673657118206798,0.8980779647827148,0.6520947813987732,0.3298889994621277,27.2743599913563,0.71747887134552,0.34714776277542114,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,8,1,312,35429.97265625,0.00569540448486805,22.444754271058258,0.8988497257232666,0.6558486223220825,0.3332650065422058,26.949009427464475,0.7147319316864014,0.3483172655105591,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,9,3,717,34870.1640625,0.005605414509773254,22.513922666281495,0.9033224582672119,0.6783235669136047,0.33594709634780884,27.2059419765407,0.7164137959480286,0.35685813426971436,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,10,1,130,37375.3203125,0.006008121185004711,22.212613161090722,0.9030923247337341,0.6812734603881836,0.33978593349456787,26.366418698240896,0.7119393348693848,0.35911381244659424,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,11,2,173,39903.38671875,0.0064145103096961975,21.928364925102986,0.8981484174728394,0.6808550357818604,0.34370505809783936,26.36964746225801,0.7040597796440125,0.37435513734817505,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,12,1,289,44004.36328125,0.007073746528476477,21.5035050619164,0.8966639041900635,0.6807440519332886,0.33834123611450195,26.817326303324606,0.7030602693557739,0.3535551428794861,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,13,2,361,44439.5234375,0.00714369909837842,21.46076846765928,0.8951302766799927,0.6919761896133423,0.3475586175918579,26.768759919118988,0.7136755585670471,0.36463111639022827,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,14,1,141,49620.52734375,0.007976550608873367,20.981848749895377,0.8914352059364319,0.6873116493225098,0.3447571396827698,26.299891775302218,0.7015361785888672,0.36140739917755127,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,oracle,1000.0,15,2,208,48889.5078125,0.00785903912037611,21.046305494094618,0.8921632766723633,0.6943631768226624,0.3488802909851074,26.341289907815714,0.6893369555473328,0.36645764112472534,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,1,3,1701,10277.2607421875,0.0016520802164450288,27.81968869416572,0.9614646434783936,0.07759861648082733,0.08060592412948608,50.736119794444974,0.0036116852425038815,0.0055925846099853516,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,2,1,873,8507.80078125,0.0013676377711817622,28.640289134404526,0.9683992266654968,0.07100139558315277,0.07816046476364136,50.22103069413309,0.003959010820835829,0.006414890289306641,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,3,2,782,7496.3583984375,0.0012050473596900702,29.18995884501658,0.9727325439453125,0.06660634279251099,0.07152712345123291,50.666730281896015,0.0035954636987298727,0.005192577838897705,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,4,1,678,7626.4306640625,0.001225956599228084,29.115249042461407,0.9731553792953491,0.06705083698034286,0.07084083557128906,50.32295414627797,0.0038766483776271343,0.006084740161895752,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,5,2,727,7086.90869140625,0.0011392278829589486,29.433893940837827,0.9758253693580627,0.06424978375434875,0.06882625818252563,50.60276180687734,0.0035892340820282698,0.005098223686218262,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,6,1,620,7437.89306640625,0.001195648917928338,29.22396324854118,0.9754289984703064,0.06917641311883926,0.06835407018661499,49.96077334639024,0.0041565801948308945,0.006138801574707031,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,7,2,742,7509.4775390625,0.001207156223244965,29.182365223609228,0.975845456123352,0.06842528283596039,0.06820446252822876,50.404501434103324,0.0036307433620095253,0.00557476282119751,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,8,1,379,7904.2490234375,0.0012706161942332983,28.95985613803731,0.9755714535713196,0.07435036450624466,0.07116931676864624,50.21331383005872,0.003875108901411295,0.005279421806335449,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,9,3,926,7305.447265625,0.0011743581853806973,29.301994207980027,0.9781840443611145,0.06871683895587921,0.06820893287658691,50.32823587067368,0.0038124271668493748,0.0054171085357666016,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,10,1,198,8444.7021484375,0.0013574945041909814,28.67261919974373,0.9759817719459534,0.07929875701665878,0.07081019878387451,49.84130888625603,0.004247835837304592,0.006107211112976074,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,11,2,317,9230.09765625,0.001483747735619545,28.28639930823325,0.9745712280273438,0.08137329667806625,0.06751537322998047,50.01413880487006,0.004099830985069275,0.005849719047546387,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,12,1,546,9639.771484375,0.001549603184685111,28.09779499742644,0.9743539094924927,0.08609680831432343,0.07489645481109619,49.338529060986644,0.00455047469586134,0.005828678607940674,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,13,2,585,8926.20703125,0.0014348969561979175,28.431792856627123,0.9768616557121277,0.0799420103430748,0.07367444038391113,49.73122366365224,0.00408804789185524,0.004994392395019531,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,14,1,263,9950.330078125,0.0015995257999747992,27.96008750455571,0.9751179218292236,0.08579044044017792,0.07774287462234497,49.38637498196117,0.004298892803490162,0.005949854850769043,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,0.5,15,2,346,9873.431640625,0.001587164239026606,27.99378130326222,0.9760072827339172,0.08657485991716385,0.07720494270324707,49.445335732665,0.004121245816349983,0.004855513572692871,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,1,3,1635,10031.572265625,0.0016125855036079884,27.924772486240748,0.9623171091079712,0.08303028345108032,0.08253729343414307,41.34083929515497,0.037354324012994766,0.05367034673690796,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,2,1,903,8424.5009765625,0.0013542472152039409,28.68302048798028,0.9686886668205261,0.07928375899791718,0.08798611164093018,40.96199744244074,0.040612563490867615,0.061103641986846924,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,3,2,801,7060.37646484375,0.0011349627748131752,29.450183824870216,0.9742912650108337,0.07275219261646271,0.07621198892593384,41.25461004595098,0.0373583659529686,0.054615139961242676,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,4,1,673,7021.34375,0.001128688221797347,29.474260069258463,0.9751381874084473,0.07506872713565826,0.08429402112960815,40.98389720017235,0.04005975276231766,0.05607950687408447,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,5,2,681,6683.787109375,0.0010744256433099508,29.688236349120256,0.9771161079406738,0.07141588628292084,0.07817041873931885,41.14949106027635,0.03767114505171776,0.05227583646774292,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,6,1,608,6711.73583984375,0.0010789184598252177,29.67011376249518,0.9776765704154968,0.07968617230653763,0.0847204327583313,40.67626929099154,0.042229555547237396,0.05636352300643921,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,7,2,725,6438.72607421875,0.0010350318625569344,29.850462806228485,0.9790859222412109,0.07578310370445251,0.08320450782775879,40.91598170014716,0.03832431510090828,0.05028718709945679,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,8,1,385,6856.3896484375,0.001102171721868217,29.57750735747616,0.9785813689231873,0.0819256603717804,0.08640754222869873,40.82482204505748,0.04081510379910469,0.052178263664245605,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,9,3,937,6466.22265625,0.0010394519194960594,29.831955944330172,0.9805757999420166,0.0777101144194603,0.08362984657287598,40.86997891770838,0.03929658606648445,0.05087423324584961,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,10,1,203,7691.333984375,0.0012363898567855358,29.078445665011138,0.9780109524726868,0.0911366194486618,0.0897749662399292,40.55309107701193,0.04336834326386452,0.05409973859786987,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,11,2,328,8240.6435546875,0.0013246919261291623,28.77885110662081,0.9770814776420593,0.09201395511627197,0.08640968799591064,40.559842363482765,0.041843511164188385,0.048998475074768066,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,12,1,541,8531.4599609375,0.0013714409433305264,28.628228891443133,0.9770787358283997,0.09792433679103851,0.08867490291595459,40.010664928576105,0.04611808806657791,0.05281472206115723,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,13,2,600,8090.287109375,0.0013005220098420978,28.858822934703504,0.9788773059844971,0.09043250977993011,0.08544862270355225,40.23728371558755,0.04271681234240532,0.048530399799346924,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,14,1,284,9158.4873046875,0.0014722362393513322,28.320224962385282,0.9769437313079834,0.09793119132518768,0.0904688835144043,39.97370506755341,0.04429508373141289,0.05080258846282959,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.0,15,2,356,8915.9013671875,0.0014332403661683202,28.43680968746728,0.9781545996665955,0.09767813980579376,0.08586090803146362,39.9778457177287,0.043002840131521225,0.049974918365478516,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,1,3,1655,9317.978515625,0.0014978746185079217,28.245245382848072,0.9644009470939636,0.09670201689004898,0.09903520345687866,37.634076741598584,0.08020316809415817,0.10642385482788086,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,2,1,954,8044.16796875,0.0012931082164868712,28.883651287495454,0.9699304699897766,0.10022346675395966,0.11610215902328491,37.35809037002613,0.08538025617599487,0.11559128761291504,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,3,2,803,6696.28515625,0.00107643473893404,29.680122950369395,0.9754468202590942,0.09341654181480408,0.10649150609970093,37.539778770699975,0.08108286559581757,0.10740846395492554,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,4,1,670,6583.15234375,0.0010582484537735581,29.7541235740921,0.9765716195106506,0.09842491894960403,0.11359775066375732,37.33330806458937,0.08514390885829926,0.1086847186088562,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,5,2,657,6123.42236328125,0.0009843464940786362,30.06852001184127,0.9789569973945618,0.09457685053348541,0.1049928069114685,37.41440139486669,0.08196654170751572,0.10327577590942383,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,6,1,584,6437.53125,0.00103483977727592,29.851268861794765,0.9784414172172546,0.10416699945926666,0.11298280954360962,37.06127469614791,0.08864635229110718,0.10778260231018066,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,7,2,639,6181.48681640625,0.0009936803253367543,30.027533090349547,0.9798200726509094,0.09848007559776306,0.10769575834274292,37.175552108283505,0.08343884348869324,0.10170340538024902,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,8,1,385,6604.84765625,0.0010617360239848495,29.7398344707494,0.979287326335907,0.10618937015533447,0.11239558458328247,37.16151810982388,0.08671891689300537,0.10445356369018555,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,9,3,818,6112.044921875,0.0009825174929574132,30.076597086092825,0.9815067648887634,0.10168486088514328,0.11061710119247437,37.18228967919053,0.08503437042236328,0.10212677717208862,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,10,1,207,7085.1943359375,0.0011389523278921843,29.434944534157616,0.9795752763748169,0.11390412598848343,0.11929893493652344,36.95847177930664,0.09083013981580734,0.1055862307548523,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,11,2,326,7609.3740234375,0.0012232146691530943,29.124973193762766,0.9786593317985535,0.11499033868312836,0.11547976732254028,36.862136933240635,0.08911514282226562,0.10042363405227661,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,12,1,508,8518.119140625,0.0013692964566871524,28.63502515660732,0.9770965576171875,0.12082473188638687,0.12321639060974121,36.42236534104441,0.09621231257915497,0.10510951280593872,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,13,2,597,7807.9794921875,0.0012551407562568784,29.01307568017309,0.9794760346412659,0.11645378172397614,0.11727070808410645,36.53784683726004,0.09139351546764374,0.10158348083496094,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,14,1,285,8833.48046875,0.001419991021975875,28.47714401475156,0.9776249527931213,0.12225942313671112,0.12245005369186401,36.33048384912912,0.09335048496723175,0.10213029384613037,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,1.5,15,2,362,8124.4794921875,0.0013060184428468347,28.84050690158911,0.9799007177352905,0.1212587058544159,0.12055051326751709,36.3035270690893,0.09250618517398834,0.10112547874450684,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,2.0,0,1,3259,6463.38720703125,0.001038996153511107,29.833860602503233,0.972298264503479,0.07658291608095169,0.07412445545196533,150.0,0.0,-1.1920928955078125e-07,0.0
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,2.0,1,3,1640,9549.359375,0.0015350693138316274,28.1387200980571,0.9631518125534058,0.11561601608991623,0.1233360767364502,35.59330394605392,0.11411292850971222,0.1452001929283142,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,2.0,2,1,1055,8466.681640625,0.0013610278256237507,28.661329957435292,0.9683917760848999,0.1228710189461708,0.14627790451049805,35.36620582036859,0.11948373913764954,0.15379470586776733,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,blur,2.0,3,2,907,6966.57177734375,0.0011198836145922542,29.508271096215807,0.9744645953178406,0.11697612702846527,0.13809776306152344,35.49197262135223,0.11592677235603333,0.1459752917289734,
