cohort,video,method,kind,delta,base_bits,actual_enhancement_bits,budget_fraction,budget_bits,actual_fraction,actual_minus_budget_bits,within_budget,IP_PSNR_gain_vs_ZERO_D,IP_LPIPS_gain_vs_ZERO_D
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l1,DIRECT,0.048630956560373306,81944,7203384,0.1,8194.4,87.9061798301279,7195189.6,False,1.2541183629335189,-0.09285148605704308
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l1,DIRECT,0.048630956560373306,81944,7203384,0.25,20486.0,87.9061798301279,7182898.0,False,1.2541183629335189,-0.09285148605704308
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l1,DIRECT,0.048630956560373306,81944,7203384,0.5,40972.0,87.9061798301279,7162412.0,False,1.2541183629335189,-0.09285148605704308
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l2,DIRECT,0.09726191312074661,76008,4000984,0.1,7600.8,52.638985369961055,3993383.2,False,4.115920338510486,-0.02538338559679687
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l2,DIRECT,0.09726191312074661,76008,4000984,0.25,19002.0,52.638985369961055,3981982.0,False,4.115920338510486,-0.02538338559679687
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l2,DIRECT,0.09726191312074661,76008,4000984,0.5,38004.0,52.638985369961055,3962980.0,False,4.115920338510486,-0.02538338559679687
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l2,DIRECT,0.09726191312074661,65520,4396648,0.1,6552.0,67.1039072039072,4390096.0,False,1.5568262668938875,-0.10238943248987198
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l2,DIRECT,0.09726191312074661,65520,4396648,0.25,16380.0,67.1039072039072,4380268.0,False,1.5568262668938875,-0.10238943248987198
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l2,DIRECT,0.09726191312074661,65520,4396648,0.5,32760.0,67.1039072039072,4363888.0,False,1.5568262668938875,-0.10238943248987198
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l2,DIRECT,0.09726191312074661,69192,3960312,0.1,6919.200000000001,57.236559139784944,3953392.8,False,3.139672193059936,-0.07091040164232254
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l2,DIRECT,0.09726191312074661,69192,3960312,0.25,17298.0,57.236559139784944,3943014.0,False,3.139672193059936,-0.07091040164232254
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l2,DIRECT,0.09726191312074661,69192,3960312,0.5,34596.0,57.236559139784944,3925716.0,False,3.139672193059936,-0.07091040164232254
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l2,DIRECT,0.09726191312074661,83456,4033784,0.1,8345.6,48.33425996932515,4025438.4,False,2.3252355045288065,-0.08359709102660418
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l2,DIRECT,0.09726191312074661,83456,4033784,0.25,20864.0,48.33425996932515,4012920.0,False,2.3252355045288065,-0.08359709102660418
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l2,DIRECT,0.09726191312074661,83456,4033784,0.5,41728.0,48.33425996932515,3992056.0,False,2.3252355045288065,-0.08359709102660418
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l2,DIRECT,0.09726191312074661,94712,4450120,0.1,9471.2,46.98580961229833,4440648.8,False,3.545242307154308,-0.07077080570161343
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l2,DIRECT,0.09726191312074661,94712,4450120,0.25,23678.0,46.98580961229833,4426442.0,False,3.545242307154308,-0.07077080570161343
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l2,DIRECT,0.09726191312074661,94712,4450120,0.5,47356.0,46.98580961229833,4402764.0,False,3.545242307154308,-0.07077080570161343
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l2,DIRECT,0.09726191312074661,81944,5045280,0.1,8194.4,61.56985258225129,5037085.6,False,1.2154919389660575,-0.08518363162875175
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l2,DIRECT,0.09726191312074661,81944,5045280,0.25,20486.0,61.56985258225129,5024794.0,False,1.2154919389660575,-0.08518363162875175
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l2,DIRECT,0.09726191312074661,81944,5045280,0.5,40972.0,61.56985258225129,5004308.0,False,1.2154919389660575,-0.08518363162875175
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l3,DIRECT,0.19452382624149323,76008,2093784,0.1,7600.8,27.546889801073572,2086183.2,False,2.682902293983643,-0.02249384089373052
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l3,DIRECT,0.19452382624149323,76008,2093784,0.25,19002.0,27.546889801073572,2074782.0,False,2.682902293983643,-0.02249384089373052
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l3,DIRECT,0.19452382624149323,76008,2093784,0.5,38004.0,27.546889801073572,2055780.0,False,2.682902293983643,-0.02249384089373052
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l3,DIRECT,0.19452382624149323,65520,2567872,0.1,6552.0,39.192185592185595,2561320.0,False,1.3493567974690825,-0.08123748563230038
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l3,DIRECT,0.19452382624149323,65520,2567872,0.25,16380.0,39.192185592185595,2551492.0,False,1.3493567974690825,-0.08123748563230038
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l3,DIRECT,0.19452382624149323,65520,2567872,0.5,32760.0,39.192185592185595,2535112.0,False,1.3493567974690825,-0.08123748563230038
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l3,DIRECT,0.19452382624149323,69192,2065336,0.1,6919.200000000001,29.84934674528847,2058416.8,False,2.483205309700543,-0.061744759790599346
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l3,DIRECT,0.19452382624149323,69192,2065336,0.25,17298.0,29.84934674528847,2048038.0,False,2.483205309700543,-0.061744759790599346
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l3,DIRECT,0.19452382624149323,69192,2065336,0.5,34596.0,29.84934674528847,2030740.0,False,2.483205309700543,-0.061744759790599346
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l3,DIRECT,0.19452382624149323,83456,2114088,0.1,8345.6,25.33176763803681,2105742.4,False,1.6084898628035282,-0.07021457049995661
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l3,DIRECT,0.19452382624149323,83456,2114088,0.25,20864.0,25.33176763803681,2093224.0,False,1.6084898628035282,-0.07021457049995661
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l3,DIRECT,0.19452382624149323,83456,2114088,0.5,41728.0,25.33176763803681,2072360.0,False,1.6084898628035282,-0.07021457049995661
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l3,DIRECT,0.19452382624149323,94712,2714016,0.1,9471.2,28.655460765267335,2704544.8,False,3.1977055373101506,-0.07121210731565952
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l3,DIRECT,0.19452382624149323,94712,2714016,0.25,23678.0,28.655460765267335,2690338.0,False,3.1977055373101506,-0.07121210731565952
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l3,DIRECT,0.19452382624149323,94712,2714016,0.5,47356.0,28.655460765267335,2666660.0,False,3.1977055373101506,-0.07121210731565952
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l3,DIRECT,0.19452382624149323,81944,3314808,0.1,8194.4,40.452113638582446,3306613.6,False,1.1274356139627062,-0.07645058445632458
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l3,DIRECT,0.19452382624149323,81944,3314808,0.25,20486.0,40.452113638582446,3294322.0,False,1.1274356139627062,-0.07645058445632458
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l3,DIRECT,0.19452382624149323,81944,3314808,0.5,40972.0,40.452113638582446,3273836.0,False,1.1274356139627062,-0.07645058445632458
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l4,DIRECT,0.38904765248298645,76008,285048,0.1,7600.8,3.7502368171771394,277447.2,False,0.2559826762584332,-0.003491675015538931
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l4,DIRECT,0.38904765248298645,76008,285048,0.25,19002.0,3.7502368171771394,266046.0,False,0.2559826762584332,-0.003491675015538931
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l4,DIRECT,0.38904765248298645,76008,285048,0.5,38004.0,3.7502368171771394,247044.0,False,0.2559826762584332,-0.003491675015538931
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l4,DIRECT,0.38904765248298645,65520,398960,0.1,6552.0,6.089133089133089,392408.0,False,0.19688079613832143,-0.01659364067018032
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l4,DIRECT,0.38904765248298645,65520,398960,0.25,16380.0,6.089133089133089,382580.0,False,0.19688079613832143,-0.01659364067018032
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l4,DIRECT,0.38904765248298645,65520,398960,0.5,32760.0,6.089133089133089,366200.0,False,0.19688079613832143,-0.01659364067018032
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l4,DIRECT,0.38904765248298645,69192,303648,0.1,6919.200000000001,4.38848421782865,296728.8,False,0.4985480530845823,-0.014937237836420536
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l4,DIRECT,0.38904765248298645,69192,303648,0.25,17298.0,4.38848421782865,286350.0,False,0.4985480530845823,-0.014937237836420536
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l4,DIRECT,0.38904765248298645,69192,303648,0.5,34596.0,4.38848421782865,269052.0,False,0.4985480530845823,-0.014937237836420536
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l4,DIRECT,0.38904765248298645,83456,305920,0.1,8345.6,3.665644171779141,297574.4,False,0.3463728096585901,-0.016264441423118114
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l4,DIRECT,0.38904765248298645,83456,305920,0.25,20864.0,3.665644171779141,285056.0,False,0.3463728096585901,-0.016264441423118114
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l4,DIRECT,0.38904765248298645,83456,305920,0.5,41728.0,3.665644171779141,264192.0,False,0.3463728096585901,-0.016264441423118114
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l4,DIRECT,0.38904765248298645,94712,380072,0.1,9471.2,4.01292338879973,370600.8,False,0.5017613545075861,-0.014064320363104343
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l4,DIRECT,0.38904765248298645,94712,380072,0.25,23678.0,4.01292338879973,356394.0,False,0.5017613545075861,-0.014064320363104343
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l4,DIRECT,0.38904765248298645,94712,380072,0.5,47356.0,4.01292338879973,332716.0,False,0.5017613545075861,-0.014064320363104343
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l4,DIRECT,0.38904765248298645,81944,698592,0.1,8194.4,8.525236747046764,690397.6,False,0.23890563265234133,-0.0164385586977005
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l4,DIRECT,0.38904765248298645,81944,698592,0.25,20486.0,8.525236747046764,678106.0,False,0.23890563265234133,-0.0164385586977005
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l4,DIRECT,0.38904765248298645,81944,698592,0.5,40972.0,8.525236747046764,657620.0,False,0.23890563265234133,-0.0164385586977005
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l5,DIRECT,0.7780953049659729,76008,5568,0.1,7600.8,0.0732554467950742,-2032.8000000000002,True,0.0004057238324315371,-2.8139911592006683e-06
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l5,DIRECT,0.7780953049659729,76008,5568,0.25,19002.0,0.0732554467950742,-13434.0,True,0.0004057238324315371,-2.8139911592006683e-06
Val6,026aa77c-d036-41b7-a998-83c1911fe2bf,val6_DIRECT_l5,DIRECT,0.7780953049659729,76008,5568,0.5,38004.0,0.0732554467950742,-32436.0,True,0.0004057238324315371,-2.8139911592006683e-06
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l5,DIRECT,0.7780953049659729,65520,816,0.1,6552.0,0.012454212454212455,-5736.0,True,0.0,0.0
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l5,DIRECT,0.7780953049659729,65520,816,0.25,16380.0,0.012454212454212455,-15564.0,True,0.0,0.0
Val6,30884276-8cb2-485e-b0ca-a22605c1801f,val6_DIRECT_l5,DIRECT,0.7780953049659729,65520,816,0.5,32760.0,0.012454212454212455,-31944.0,True,0.0,0.0
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l5,DIRECT,0.7780953049659729,69192,816,0.1,6919.200000000001,0.011793270898369753,-6103.200000000001,True,0.0,0.0
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l5,DIRECT,0.7780953049659729,69192,816,0.25,17298.0,0.011793270898369753,-16482.0,True,0.0,0.0
Val6,66d34721-a96d-4a92-9042-0847e057f3ba,val6_DIRECT_l5,DIRECT,0.7780953049659729,69192,816,0.5,34596.0,0.011793270898369753,-33780.0,True,0.0,0.0
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l5,DIRECT,0.7780953049659729,83456,816,0.1,8345.6,0.009777607361963191,-7529.6,True,0.0,0.0
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l5,DIRECT,0.7780953049659729,83456,816,0.25,20864.0,0.009777607361963191,-20048.0,True,0.0,0.0
Val6,b3d4cebf-21ab-41e1-b79a-729d35794681,val6_DIRECT_l5,DIRECT,0.7780953049659729,83456,816,0.5,41728.0,0.009777607361963191,-40912.0,True,0.0,0.0
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l5,DIRECT,0.7780953049659729,94712,3648,0.1,9471.2,0.03851676661880226,-5823.200000000001,True,5.833870177029965e-05,-6.556510925292969e-07
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l5,DIRECT,0.7780953049659729,94712,3648,0.25,23678.0,0.03851676661880226,-20030.0,True,5.833870177029965e-05,-6.556510925292969e-07
Val6,46da3cc3-6beb-425c-a870-c8d7bae89311,val6_DIRECT_l5,DIRECT,0.7780953049659729,94712,3648,0.5,47356.0,0.03851676661880226,-43708.0,True,5.833870177029965e-05,-6.556510925292969e-07
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l5,DIRECT,0.7780953049659729,81944,10384,0.1,8194.4,0.12672068729864297,2189.6000000000004,False,6.933573962042416e-05,-1.5612691640853882e-05
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l5,DIRECT,0.7780953049659729,81944,10384,0.25,20486.0,0.12672068729864297,-10102.0,True,6.933573962042416e-05,-1.5612691640853882e-05
Val6,2996c286-14c5-4157-95ba-f2a73fae0187,val6_DIRECT_l5,DIRECT,0.7780953049659729,81944,10384,0.5,40972.0,0.12672068729864297,-30588.0,True,6.933573962042416e-05,-1.5612691640853882e-05
