method,kind,video,scope,frames,delta,target_P_frames,base_bits,enhancement_bits,duration_seconds,rate_scope,base_kbps,enhancement_kbps,total_kbps,total_bpp,actual_enhancement_fraction,zero_increment_exact_frames,diagnostic,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,ms_ssim_gain_vs_ZERO_D,lpips_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_minus_ORIGINAL,lpips_minus_ORIGINAL,cohort
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,,15,159336,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",298.7551867219917,0.0,298.7551867219917,0.004802517361111111,0.0,0,False,25.107343139528552,0.8987419555494073,0.17243138700723648,-0.744749344780874,0.01885447920325136,-0.06908677611500025,8.076974658877134e-06,-1.4784006603651978e-07,-1.5624798834323883e-05,Val6
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,,15,144856,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",271.6051697532311,0.0,271.6051697532311,0.004366078317901235,0.0,0,False,17.10018871655611,0.576686179790284,0.3614009737968445,-1.0912247835013416,0.09945800623222682,-0.21073272228240966,-0.000503582976299081,-1.2328745542829662e-05,-5.942980448404948e-05,Val6
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,,15,144856,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",271.6051697532311,0.0,271.6051697532311,0.004366078317901235,0.0,0,False,17.10018871655611,0.576686179790284,0.3614009737968445,-1.0912247835013416,0.09945800623222682,-0.21073272228240966,-0.000503582976299081,-1.2328745542829662e-05,-5.942980448404948e-05,Val6
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,,15,144856,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",271.6051697532311,0.0,271.6051697532311,0.004366078317901235,0.0,0,False,17.080301990198276,0.5690776649256493,0.3623425364494324,-0.9957906620005046,0.09733751441759328,-0.2000899277627468,-0.00047210904028038847,-1.1558198946402809e-05,-5.571544170379639e-05,Val6
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,ALL,TARGET_P,90,,90,798544,0,3.3066649999999997,complete I/P sequence,241.4952830117354,0.0,241.4952830117354,0.004011461548353909,0.0,,False,24.582566497908314,0.8304489181384477,0.19802463985979557,-2.0243580320661194,0.016177023051188493,-0.11161804981529713,0.001480018320242217,-4.478521710372786e-06,-1.465247737036811e-05,Val6
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,ALL,P,90,,90,798544,0,3.3066649999999997,complete I/P sequence,241.4952830117354,0.0,241.4952830117354,0.004011461548353909,0.0,,False,24.582566497908314,0.8304489181384477,0.19802463985979557,-2.0243580320661194,0.016177023051188493,-0.11161804981529713,0.001480018320242217,-4.478521710372786e-06,-1.465247737036811e-05,Val6
val6_ORIGINAL_FP32_q2,ORIGINAL_FP32,ALL,IP,96,,90,798544,0,3.3066649999999997,complete I/P sequence,241.4952830117354,0.0,241.4952830117354,0.004011461548353909,0.0,,False,24.607734350358992,0.8277994540364162,0.19901289406698197,-1.8426230372625332,0.017405429192678987,-0.1069702225504443,0.0013875171752270783,-4.198614103474487e-06,-1.3736697534720102e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,,15,142024,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",221.9125,0.0,221.9125,0.004280719521604939,0.0,0,False,30.703535112776965,0.9625321130188079,0.05141921639442444,-2.694054802904611,-0.005250440972046329,-0.018313513696193696,0.009582320176876635,5.083183361496897e-05,-4.15643056233724e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,,15,142024,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",221.9125,0.0,221.9125,0.004280719521604939,0.0,0,False,30.703535112776965,0.9625321130188079,0.05141921639442444,-2.694054802904611,-0.005250440972046329,-0.018313513696193696,0.009582320176876635,5.083183361496897e-05,-4.15643056233724e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,,15,142024,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",221.9125,0.0,221.9125,0.004280719521604939,0.0,0,False,30.783815680206473,0.962449289628054,0.05204397183842957,-2.3985286739541145,-0.0035455328127670174,-0.019293725723400712,0.008983425165821846,4.7654844014033415e-05,-3.896653652191162e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,,15,136264,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",255.49515968447483,0.0,255.49515968447483,0.004107108410493827,0.0,0,False,22.877376318914038,0.7754890561358695,0.2390667458375295,-1.73697104767086,0.013357960922468852,-0.22263168493906657,-0.001822124364551551,-4.937152992387321e-05,2.4719039599100747e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,,15,136264,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",255.49515968447483,0.0,255.49515968447483,0.004107108410493827,0.0,0,False,22.877376318914038,0.7754890561358695,0.2390667458375295,-1.73697104767086,0.013357960922468852,-0.22263168493906657,-0.001822124364551551,-4.937152992387321e-05,2.4719039599100747e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,,15,136264,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",255.49515968447483,0.0,255.49515968447483,0.004107108410493827,0.0,0,False,22.89209866011008,0.7734399100639731,0.23952879756689072,-1.5741553838093023,0.016167793333693184,-0.21261989139020443,-0.001708241591767079,-4.628580930363113e-05,2.3174099624156952e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,,15,134896,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",252.93015808134885,0.0,252.93015808134885,0.004065875771604938,0.0,0,False,26.095677337678897,0.8966648114671693,0.14291917582352956,-2.10537026201998,0.011431476072924874,-0.09471760292847951,-0.00033094009199885477,-1.071189261680298e-05,1.6187628110249836e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,,15,134896,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",252.93015808134885,0.0,252.93015808134885,0.004065875771604938,0.0,0,False,26.095677337678897,0.8966648114671693,0.14291917582352956,-2.10537026201998,0.011431476072924874,-0.09471760292847951,-0.00033094009199885477,-1.071189261680298e-05,1.6187628110249836e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,,15,134896,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",252.93015808134885,0.0,252.93015808134885,0.004065875771604938,0.0,0,False,26.164252541191622,0.8951297918009904,0.14434195216745138,-1.8811992634848562,0.013491298133693604,-0.09239254426211119,-0.00031025633624892635,-1.0042399328252793e-05,1.5175901353359222e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,,15,229056,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",429.4802684251678,0.0,429.4802684251678,0.006903935185185185,0.0,0,False,26.76175458336503,0.9084487992861924,0.1711011936267217,-2.4782706033175,-0.00026989698325001016,-0.10343455771605174,0.0009609613680000942,-4.535333665163973e-06,1.758535703023275e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,,15,229056,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",429.4802684251678,0.0,429.4802684251678,0.006903935185185185,0.0,0,False,26.76175458336503,0.9084487992861924,0.1711011936267217,-2.4782706033175,-0.00026989698325001016,-0.10343455771605174,0.0009609613680000942,-4.535333665163973e-06,1.758535703023275e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,,15,229056,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",429.4802684251678,0.0,429.4802684251678,0.006903935185185185,0.0,0,False,26.795255606655324,0.9071544714098688,0.17183930054306984,-2.2846533798091686,0.0013233820400546312,-0.09988788887858391,0.0009009012825000884,-4.251875311091224e-06,1.64862722158432e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,,15,204832,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",384.06024003765003,0.0,384.06024003765003,0.006173804012345679,0.0,0,False,25.634199894598932,0.912463319606113,0.1555567373832067,-0.36292371654233546,0.027925803508557192,-0.08656201362609864,-7.659039647667972e-05,3.4397182545905143e-06,-1.2487173080444336e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,,15,204832,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",384.06024003765003,0.0,384.06024003765003,0.006173804012345679,0.0,0,False,25.634199894598932,0.912463319606113,0.1555567373832067,-0.36292371654233546,0.027925803508557192,-0.08656201362609864,-7.659039647667972e-05,3.4397182545905143e-06,-1.2487173080444336e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,,15,204832,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",384.06024003765003,0.0,384.06024003765003,0.006173804012345679,0.0,0,False,25.636276507305716,0.9105290771591774,0.15605451352894306,-0.21581597700370692,0.030641600813021537,-0.08546364959329367,-7.180349669688724e-05,3.224735863678607e-06,-1.1706724762916565e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,,15,187752,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",352.03522002201254,0.0,352.03522002201254,0.005658998842592592,0.0,0,False,17.339132823721783,0.608259709700085,0.34503997564315797,-0.8522806763356802,0.13103153614202787,-0.22709372043609619,0.00018940812816789314,-1.4042149934989644e-05,-6.473263104756673e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,,15,187752,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",352.03522002201254,0.0,352.03522002201254,0.005658998842592592,0.0,0,False,17.339132823721783,0.608259709700085,0.34503997564315797,-0.8522806763356802,0.13103153614202787,-0.22709372043609619,0.00018940812816789314,-1.4042149934989644e-05,-6.473263104756673e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,,15,187752,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",352.03522002201254,0.0,352.03522002201254,0.005658998842592592,0.0,0,False,17.316744607268816,0.6009777497093522,0.3458630032837391,-0.7593480449299623,0.12923759920129618,-0.2165694609284401,0.0001775701201573998,-1.3164515564052792e-05,-6.068684160709381e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,ALL,TARGET_P,90,,90,1034824,0,3.3066649999999997,complete I/P sequence,312.9509641889941,0.0,312.9509641889941,0.0051984069573045265,0.0,,False,24.901946011842604,0.8439763015357062,0.18418384078476163,-1.704978518131828,0.029704406448447074,-0.12545884889033104,0.0014171724700029228,-4.064892378545052e-06,-1.0048680835300023e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,ALL,P,90,,90,1034824,0,3.3066649999999997,complete I/P sequence,312.9509641889941,0.0,312.9509641889941,0.0051984069573045265,0.0,,False,24.901946011842604,0.8439763015357062,0.18418384078476163,-1.704978518131828,0.029704406448447074,-0.12545884889033104,0.0014171724700029228,-4.064892378545052e-06,-1.0048680835300023e-05,Val6
val6_ORIGINAL_FP32_q3,ORIGINAL_FP32,ALL,IP,96,,90,1034824,0,3.3066649999999997,complete I/P sequence,312.9509641889941,0.0,312.9509641889941,0.0051984069573045265,0.0,,False,24.931407267123006,0.8416133816285694,0.18494525648808727,-1.5189501204985183,0.03121935678483202,-0.121037860129339,0.0013285991906277401,-3.8108366048859865e-06,-9.420638283093771e-06,Val6
val6_ORIGINAL_q0,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,,15,76008,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,0.0,118.7625,0.002290943287037037,0.0,0,False,29.59932673286145,0.9489548035285772,0.07700860251983006,-3.798263182820123,-0.018827750462277398,0.007275872429211934,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,,15,76008,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,0.0,118.7625,0.002290943287037037,0.0,0,False,29.59932673286145,0.9489548035285772,0.07700860251983006,-3.798263182820123,-0.018827750462277398,0.007275872429211934,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,,15,76008,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",118.7625,0.0,118.7625,0.002290943287037037,0.0,0,False,29.621472620266722,0.948343806382436,0.07815882796421647,-3.5608717338938654,-0.01765101605838506,0.0068211304023861885,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,,15,65520,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,0.0,122.850076781298,0.001974826388888889,0.0,0,False,21.720507665174203,0.7194034332684854,0.29363629817962644,-2.8938397014106974,-0.042727661944915285,-0.16806213259696962,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,,15,65520,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,0.0,122.850076781298,0.001974826388888889,0.0,0,False,21.720507665174203,0.7194034332684854,0.29363629817962644,-2.8938397014106974,-0.042727661944915285,-0.16806213259696962,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,,15,65520,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",122.850076781298,0.0,122.850076781298,0.001974826388888889,0.0,0,False,21.753279323846854,0.7172149336569218,0.29459043964743614,-2.7129747200725287,-0.04005718307335808,-0.157558249309659,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,,15,69192,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,0.0,129.7350810844257,0.002085503472222222,0.0,0,False,24.764386255512523,0.8570151394378998,0.19022563397884368,-3.4366613441863536,-0.028218195956344814,-0.04741114477316539,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,,15,69192,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,0.0,129.7350810844257,0.002085503472222222,0.0,0,False,24.764386255512523,0.8570151394378998,0.19022563397884368,-3.4366613441863536,-0.028218195956344814,-0.04741114477316539,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,,15,69192,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",129.7350810844257,0.0,129.7350810844257,0.002085503472222222,0.0,0,False,24.82358179450177,0.8551839349582235,0.19228654820472002,-3.2218700101747064,-0.02645455870907326,-0.04444794822484255,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,,15,83456,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,0.0,156.48009780006115,0.002515432098765432,0.0,0,False,25.888391609817216,0.8872393946954552,0.23460298478603364,-3.3516335768653227,-0.021479301573987395,-0.03993276655673981,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,,15,83456,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,0.0,156.48009780006115,0.002515432098765432,0.0,0,False,25.888391609817216,0.8872393946954552,0.23460298478603364,-3.3516335768653227,-0.021479301573987395,-0.03993276655673981,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,,15,83456,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",156.48009780006115,0.0,156.48009780006115,0.002515432098765432,0.0,0,False,25.937752508153253,0.8856942441442011,0.23429022077471018,-3.1421564783112395,-0.02013684522561318,-0.03743696864694357,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,,15,94712,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,0.0,177.58511099069437,0.0028546971450617285,0.0,0,False,23.82122226158868,0.8729957521821414,0.20837702949841816,-2.175901349552589,-0.01154176391541443,-0.03374172151088715,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,,15,94712,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,0.0,177.58511099069437,0.0028546971450617285,0.0,0,False,23.82122226158868,0.8729957521821414,0.20837702949841816,-2.175901349552589,-0.01154176391541443,-0.03374172151088715,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,,15,94712,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",177.58511099069437,0.0,177.58511099069437,0.0028546971450617285,0.0,0,False,23.812184969103875,0.8690670726754549,0.20988529920578003,-2.0399075152055524,-0.010820403670701029,-0.0316328639164567,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,,15,81944,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,0.0,153.64509602818504,0.0024698591820987654,0.0,0,False,16.34960398697767,0.47822147546447985,0.405735711256663,-1.8418095130797851,0.0009933019064227537,-0.16639798482259113,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,,15,81944,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,0.0,153.64509602818504,0.0024698591820987654,0.0,0,False,16.34960398697767,0.47822147546447985,0.405735711256663,-1.8418095130797851,0.0009933019064227537,-0.16639798482259113,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,IP,16,,15,81944,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",153.64509602818504,0.0,153.64509602818504,0.0024698591820987654,0.0,0,False,16.34939623368648,0.4726713710453274,0.406434353441,-1.7266964185122986,0.0009312205372713316,-0.1559981107711792,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,ALL,TARGET_P,90,,90,470832,0,3.3066649999999997,complete I/P sequence,142.3887814459584,0.0,142.3887814459584,0.002365210262345679,0.0,,False,23.690573085321958,0.7939716664295063,0.2349310433699025,-2.916351444652479,-0.020300228657752762,-0.0747116463051902,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,ALL,P,90,,90,470832,0,3.3066649999999997,complete I/P sequence,142.3887814459584,0.0,142.3887814459584,0.002365210262345679,0.0,,False,23.690573085321958,0.7939716664295063,0.2349310433699025,-2.916351444652479,-0.020300228657752762,-0.0747116463051902,0.0,0.0,0.0,Val6
val6_ORIGINAL_q0,ORIGINAL,ALL,IP,96,,90,470832,0,3.3066649999999997,complete I/P sequence,142.3887814459584,0.0,142.3887814459584,0.002365210262345679,0.0,,False,23.716277908259826,0.7913625604770941,0.23594094820631048,-2.7340794793616983,-0.019031464366643214,-0.07004216841111581,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,TARGET_P,15,,15,91576,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",143.0875,0.0,143.0875,0.002760175540123457,0.0,0,False,29.994166006082263,0.9538796101927727,0.06670377006133398,-3.4034239095993106,-0.013902943798081591,-0.0030289600292841595,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,P,15,,15,91576,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",143.0875,0.0,143.0875,0.002760175540123457,0.0,0,False,29.994166006082263,0.9538796101927727,0.06670377006133398,-3.4034239095993106,-0.013902943798081591,-0.0030289600292841595,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,026aa77c-d036-41b7-a998-83c1911fe2bf,IP,16,,15,91576,0,0.64,"complete I/P sequence, even when quality scope is P or TARGET_P",143.0875,0.0,143.0875,0.002760175540123457,0.0,0,False,30.047250151471097,0.9534983353208801,0.06765444995835423,-3.1350942026894844,-0.012496487119940891,-0.0036832476034760475,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,TARGET_P,15,,15,81384,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",152.5950953719346,0.0,152.5950953719346,0.002452980324074074,0.0,0,False,22.16365706189016,0.7376180322636473,0.2776004870732625,-2.450690304694739,-0.02451306294975324,-0.18409794370333354,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,P,15,,15,81384,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",152.5950953719346,0.0,152.5950953719346,0.002452980324074074,0.0,0,False,22.16365706189016,0.7376180322636473,0.2776004870732625,-2.450690304694739,-0.02451306294975324,-0.18409794370333354,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,30884276-8cb2-485e-b0ca-a22605c1801f,IP,16,,15,81384,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",152.5950953719346,0.0,152.5950953719346,0.002452980324074074,0.0,0,False,22.184190768783534,0.7356740187032615,0.2779431901872158,-2.282063275135849,-0.02159809802701828,-0.17420549876987934,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,TARGET_P,15,,15,86160,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",161.55010096881313,0.0,161.55010096881313,0.0025969328703703705,0.0,0,False,25.35024553657388,0.8740569219274019,0.1701662451028824,-2.850802063124992,-0.01117641346684243,-0.06747053364912668,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,P,15,,15,86160,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",161.55010096881313,0.0,161.55010096881313,0.0025969328703703705,0.0,0,False,25.35024553657388,0.8740569219274019,0.1701662451028824,-2.850802063124992,-0.01117641346684243,-0.06747053364912668,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,66d34721-a96d-4a92-9042-0847e057f3ba,IP,16,,15,86160,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",161.55010096881313,0.0,161.55010096881313,0.0025969328703703705,0.0,0,False,25.40881874535576,0.8721840961676277,0.17221762891858816,-2.636633059320718,-0.00945439749966917,-0.06451686751097441,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,TARGET_P,15,,15,117048,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",219.46513716571073,0.0,219.46513716571073,0.0035279224537037037,0.0,0,False,26.143237391889688,0.8936650852719936,0.21348612209161122,-3.096787794792843,-0.015053610997448752,-0.06104962925116221,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,P,15,,15,117048,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",219.46513716571073,0.0,219.46513716571073,0.0035279224537037037,0.0,0,False,26.143237391889688,0.8936650852719936,0.21348612209161122,-3.096787794792843,-0.015053610997448752,-0.06104962925116221,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,b3d4cebf-21ab-41e1-b79a-729d35794681,IP,16,,15,117048,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",219.46513716571073,0.0,219.46513716571073,0.0035279224537037037,0.0,0,False,26.188655747227763,0.8921764915636885,0.21368343941867352,-2.891253239236729,-0.013654597806125678,-0.05804375000298023,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,TARGET_P,15,,15,119784,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",224.59514037196274,0.0,224.59514037196274,0.0036103877314814813,0.0,0,False,24.550465484167308,0.888207381508312,0.18918891151746114,-1.4466581269739678,0.003669865410756068,-0.052929839491844176,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,P,15,,15,119784,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",224.59514037196274,0.0,224.59514037196274,0.0036103877314814813,0.0,0,False,24.550465484167308,0.888207381508312,0.18918891151746114,-1.4466581269739678,0.003669865410756068,-0.052929839491844176,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,46da3cc3-6beb-425c-a870-c8d7bae89311,IP,16,,15,119784,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",224.59514037196274,0.0,224.59514037196274,0.0036103877314814813,0.0,0,False,24.53343769568932,0.8847377479400718,0.1906454674899578,-1.318654788620108,0.004850271593915809,-0.05087269563227892,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,TARGET_P,15,,15,111200,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",208.50013031258146,0.0,208.50013031258146,0.003351658950617284,0.0,0,False,16.75795900512263,0.5317215037439563,0.3809580107529958,-1.4334544949348336,0.054493330185899184,-0.19117568532625834,0.0,0.0,0.0,Val6
val6_ORIGINAL_q1,ORIGINAL,2996c286-14c5-4157-95ba-f2a73fae0187,P,15,,15,111200,0,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",208.50013031258146,0.0,208.50013031258146,0.003351658950617284,0.0,0,False,16.75795900512263,0.5317215037439563,0.3809580107529958,-1.4334544949348336,0.054493330185899184,-0.19117568532625834,0.0,0.0,0.0,Val6
