dataset,video,qp,granularity,frame,trajectory_id,cumulative_actual_bytes,baseline_prefix_bytes,rate_ratio,cumulative_pixel_SSE,aggregate_MSE,beam_rank,bitstream_hash,DPB_hash
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1625,44890,44651,1.0053526236814405,186692.06690346886,0.0009680948975729129,3,08cd49f261f6e44a6e3b6eedd528a9f3db6707336df4749224c0252bd31e0784,16f7d7585782d185182804c331696dcb745a01493efd5297d7388c1a8a8a63fe
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1600,44889,44651,1.0053302277664553,186699.4021366582,0.0009681329345497426,4,cd4da792121eaab4cf9e68ea3fd5046fd7be9d6fd1c6eb40d5b20e790d47e167,05997af89611adaef549ed1e6904b648ce51c8453ebaeb65aaec7d1436a81bdb
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1598,44851,44651,1.0044791829970214,186699.5787663947,0.0009681338504662542,5,6c9458979d4d6eef17076a0e17c451712ba8c55fab12c8ace4484001d9c322c4,06dadc102ef044351f27f0931a887145df56e4c021192f3d70731c5b3beb86e6
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1604,44808,44651,1.0035161586526617,186759.1044992632,0.0009684425221694502,6,550aa73029ba323243b6ff0049907c6eb240205f1f01d85e571494ad7cc708a3,0291c1411de6711c0719364e029e39d98ec0f31fa0726309604f50fb3f30621f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1607,44774,44651,1.002754697543168,186878.12942253234,0.0009690597279394225,7,c6909563688d74ed844ac11c3d1fd2f397fa2daf538f584a3a7445a5856f0dbd,c33e1b7ca0d5856fa6d91b4d48ae0b1aa2ec3bbc4428883c0e9941f73385e84b
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1610,44767,44651,1.0025979261382725,186912.01893190408,0.0009692354625683662,8,2dc03ae542feb265867c7c59415c0d9240fefc2cab11dbd1baef04c37e1dce17,5daf89e43c66b768dbf9f1015c1a56669af00dc5012b4ae3c9be05199ad759f5
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1592,44656,44651,1.0001119795749256,187111.89844956412,0.0009702719412167925,9,3de7c4baa011a1b1043fa25aad90fc41e538024a30710a154ad3c2df7b641a82,d0f11cd015d72602d72f90d78b61774276e247b78612091bf1f0633ece2301c0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1619,44555,44651,0.9978499921614298,187329.8820638865,0.0009714022989672862,10,48a1a3fc6e9ca988eb7734fc3f609094f2daf21ce47449a967753223fa368047,daa18cd2eac4fb8e47253d1a34943f8b562429abd0a2c74ebc4da9a2e31075ec
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1622,44493,44651,0.9964614454323532,187460.50383734406,0.0009720796404017327,11,eac5f2b56dba89572487db60fff7a3c9b1134512707d03d5727ee8f8d8bc0828,7f45859817bbee4c609a5a1ba1a71b113e45ed553ac86a53d4ec1f2a57c8abde
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1628,44884,44651,1.00521824819153,186720.87773693766,0.0009682442966413285,12,b6f4c8411ac03b9a73565680144449521a3feed446efdde638a77d2190c9065e,d384b8e7dda56df01bfacba2e2673c1355c0bd8d29a5a7394292e5b86ad37432
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1630,44922,44651,1.0060692929609638,186727.95302907424,0.000968280985689395,13,8fe6a88dd12e4696f598ad985270fdf859313e12dbf2cc05299cf080eb1ca4bf,5c6ef8943e81abac97671aa8f5f50382dcc3e5bc1dc5449bb368eba19d18f0c6
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1599,44862,44651,1.0047255380618576,186751.39846463886,0.000968402562395454,14,17ff666099a4d4ce6d594263523bff9ede39d940cb00fdda1283a37c9fdd58c8,b865774d084cdda439c9ae28572ee8b0aab22a921dc60c573cfac545069288c8
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,30,fresh_ulong_01_qp3_G16_T1637,44848,44651,1.004411995252066,186759.12683089706,0.0009684426379705186,15,f0f849918a23b5a35f9a58e95ebf0ed10d446b01e51f2bdbfb0419d27a3152d6,67bf0ef09d692d4a8ebad6dfa9a345c7cc87f1c51ff0c6ade5dbc6439ec683e0
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1650,45075,45094,0.9995786579145785,193702.42118865586,0.0009730582340125861,0,ba2184d18d5a87bbdb6ff5f1d391ddd6c2b6600339e3dd799acfa07ca06d2db5,c0fbdc74f5101e272c14b7614e90fee6ca0b175492d63a892285b567c202b8dc
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1648,45041,45094,0.9988246773406662,193706.14528101496,0.0009730769418775266,1,df5754859cbd6c90ecc4903afb9a2726a13a5c75af7f5459d1473a656282a4a7,5e2e03821aa4e65416843777879d0af571dd7a5261eccf9b3beabf22de36efe8
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1652,45379,45094,1.0063201312813235,193166.9978521525,0.0009703685511316496,2,88fd66ca769f6a77466d2330fcc5f7bd79c1b88350f60358ef2c004648736ff6,1bbdeec13aa991b8390673952a03ad5386293511c52fdf708cdaee85559ebad8
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1656,45339,45094,1.005433095312015,193173.90927327506,0.0009704032704458985,3,7f7e1cf231050ea24af517957a2d1b4b404bf02d19aadc6e22ad0664c203f6ad,c137f89825b3764e9446687bfc2abfa7151b1c99f20cf06d7a4097abfe430d9c
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1664,45301,45094,1.0045904111411719,193197.4567336233,0.0009705215603982972,4,5a96949a75ab912e990da2b698879fb5b56b71cb9e713a9577769d0c6dce1fd2,f1fd6c1fedbfa6595c4ede7c75d7a4ebf5f9afde7e438db41f1f6928119bf89f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1668,45289,45094,1.0043243003503792,193299.05258789734,0.0009710319240888297,5,3e286e364b5ad86c5658a520980853f8024af0823e7c37959d339f8b16839926,bf430df155b198708d3f21cf33b833d2fd30f5a6cf049d7292ab87a04b26f123
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1672,45259,45094,1.0036590233733977,193422.20195946353,0.0009716505612193344,6,832c2ee27bc23e7a0c4a88444c81238fa97af7be08072c046e20c995c576c845,59c2ea6684ea442d79bd89644f7bcf48af83e9e1cd86d2856379440ba8b27d3c
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1676,45253,45094,1.0035259679780015,193472.04372507968,0.0009719009398162198,7,23a2701c2581d51d80f4bd48111ca04ae9bb538e21b1d3e43e90d86aa506cff3,421e68798bf831f7f0268b6b2ec28b6ebf447f5119d85442289c3bd50cea7f7c
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1683,45161,45094,1.0014857852485919,193595.06079854537,0.0009725189123512318,8,c9a8c8b3847a32bb03d2a8c29b37d5047490f8485b4838b99a3bb0a31d92b4d0,8df9394b117fa66f411b05f29f7cd7224571766c8f3e4e250316763695e365f7
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1682,45158,45094,1.0014192575508938,193595.11377160647,0.0009725191784597966,9,0c495a4c666ba51034d5f2b22c889f9b97050f366ed796524a61a7044cb28693,fdd7abc58f06b6cddbe138ad847c967cc36726bfb42f1519aeaeb32381c83f93
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1680,45122,45094,1.000620925178516,193596.99587991487,0.0009725286331737622,10,f1b3cfc72b613185cd86b8fbc0be16d387f5ac417d6bd471badad4b78182ec47,39daa536728b6553f19b7be79da5ee57f6909ee265946f9e81ec3a189815a100
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1684,45029,45094,0.9985585665498736,193854.15901219443,0.0009738204843639204,11,c1685bef437ef461403e9cbbb7b60abf3c9c3b368dc888e4b1463608be60fa29,05b3303c0a8b9e059bd0efd48a751215d2d9e5ddfc6ad58ee3725ec93d0d23d6
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1691,44989,45094,0.997671530580565,193996.12589724347,0.0009745336507022986,12,ab7d00f920a2242554d3a2033a142ab1ef20617f4a674d42d02c713d63087f7d,0e7897fed1c7e66110e81769db1fbe51502baea2ea854198e60097dc5f2a211f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1688,44948,45094,0.9967623187120238,193997.9222068386,0.0009745426744090319,13,00476555e52c5f51deca4bab6b86d74be1419b286700d7b86131d2fdb8125c29,f8acdae001d4a8f048bcfa51e461c24a518301e3d08911fb5b7117890e9a1924
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1655,45420,45094,1.0072293431498647,193166.9978521525,0.0009703685511316496,14,23db684f89cc3861745b29221b090bbc174a3a6205288019b99f36a773b3d546,1bbdeec13aa991b8390673952a03ad5386293511c52fdf708cdaee85559ebad8
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,31,fresh_ulong_01_qp3_G16_T1654,45418,45094,1.0071849913513993,193170.46398211533,0.0009703859631303215,15,bd5bd3dfa0a6ccb03893a2ddde29df440c9ca4f5f1a9573c7c65d3c558d0e4d2,ae361762dea7ac04c0394a0a5206053b508bf6d1836b613c26203abaae072150
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1714,46648,46659,0.999764246983433,199365.58734990933,0.0009711582810644511,0,0b8749555c9692e7f5059d7cf16829ecdb117f0e7f5e9a92ac52c9f2d670f782,b1dcbc3307814ca1991283e6fd6243f954ade556af6e4b14da56ccc1d043def2
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1744,46622,46659,0.9992070125806383,199555.55030944984,0.0009720836368578232,1,f6303eb67d1eaa47e34d7f6a560a5ca8daab8d483accdb041c296905f5632a7d,b63dfc4a5ebe07a572c77d64d7cfc4ad24b86643b2df13e93aa868c0f1968380
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1717,46973,46659,1.0067296770183674,198784.81887704466,0.0009683292165338018,2,699e3000f8eb020c833ed71440b8ee3ec4bd1393c588bc88d26bafe80b93ef48,f717168b15b7376f06d49775373d225d320440098152fc028287dbbe26ffadc5
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1720,46935,46659,1.0059152575065904,198793.8340597883,0.0009683731316823145,3,bcf0057c1eec7b1f38208c043582c18cd4e408e3e0dd7ba2d1e413ec7aed8b18,fa03c537e232961f7ea769dbe2bfcd16e1a510c8523b86ed7ad07f03fea8c1bf
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1725,46929,46659,1.0057866649520992,198811.5445247359,0.0009684594036659803,4,89cb715acba57c3be85147e2785a47051c513f11100fa4caaeace2357328a7fa,62b51f27cf709035796058a5a6e02796b6ac0c8b8db047d8bfb6c50e1d909f0b
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1723,46896,46659,1.0050794059023982,198815.4195085014,0.0009684782796546746,5,8b5289cdb240b9c71fa4706b532da72b0f951001064c82b2b334c36fc74449fc,61e1dc4a37a2da1f7363ab56d053399e2ea13bbc7ec02da38f54bf9949e9e39c
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1726,46894,46659,1.005036541717568,198970.246196718,0.0009692324781218727,6,bb7b2bf5f95a9c9bbbb7955c6edc87bfd3776f5744cfed37248fad5dea9238a2,f3f8781ecc9332bc9ee7044dc1048be379c0c896ba579a8a83ec17940023f52b
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1734,46884,46659,1.004822220793416,199131.89121847757,0.0009700198903506397,7,d32300d58d3aa55d0ab1c77bd11105bff604e5c24de854ffd0cc06bef46da8e5,3b0617c08bba2fa11a7939d252fcab44c34685e96307e89af2ab66345741ed0f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1732,46853,46659,1.0041578259285453,199133.88777646888,0.0009700296160703723,8,70795847c392ceeaa98fececc8efd68e18354e9bc54a8d787da1399f4ffb0944,903ab4f44ffe6d0b8b84409c124d18e25a8242e69ed44646279027c78946f202
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1740,46733,46659,1.0015859748387235,199268.5287505675,0.0009706854850129745,9,771647d4a903972863bd685360fc66a4b0b31bd56066e20303ab880a62d0220e,71a58cb29948d09f910c6dbe29e23aa4c57bbe970e6898421f51a9a3fb28d73e
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1738,46702,46659,1.000921579973853,199271.7862804258,0.000970701353233462,10,44891829ace4fc2528db7012dec5e527dc8758bbee709dbbec5d4d8707941e8e,beaee458d0f93bbd69b79ba3363a040d1d1a7b866107695985db294e1c89f9bd
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1741,46662,46659,1.0000642962772455,199272.43017560634,0.0009707044898035444,11,9c721dac379f6ddfc71c7fbd25004a9637c2772c82787c1887388ec98dbb9f10,d2cb793901c0af13627a0b2c7565d2b1c0afbf14b683b5ea58a5493fa3d144c4
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1747,46534,46659,0.9973209884481022,199705.36683290626,0.0009728134295935155,12,e326d9ed430850ed4f14661403255e3d4ea130514cf278480eb2975df3cdacd3,aa96ddfe02b961346519f8d36b0d22174f30b56a75eb4c5c8de45922de2897b3
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1750,46493,46659,0.9964422726590797,199710.19360477707,0.0009728369419736381,13,ee13d2a167902efe3c1875e25b5626f50d5d744270c1555aef9f2f90ea3477cd,88e0c0415608b0e8e98a470f6428ecde89dedc3e376f4eeaadd95ecaa4f64975
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1753,47014,46659,1.0076083928073898,198784.81887704466,0.0009683292165338018,14,a925a581110b321a2ce9624194bbc0dc6649b7f53724a1e54f2a599b771b19c8,f717168b15b7376f06d49775373d225d320440098152fc028287dbbe26ffadc5
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,32,fresh_ulong_01_qp3_G16_T1719,47006,46659,1.0074369360680684,198801.14189856936,0.0009684087299429936,15,207072af9d256fa81fcbf9d9a2946bb6f3b620940cc54a2d47f1876be72107b4,307d244803bcbf950e3f1822945892106ab6e4645787906592e9e1c87464ced9
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1836,48463,48484,0.9995668674201799,205507.9331982392,0.0009716356379274048,0,0a5e007a62c7dd0ca330cc046da6a37abdaba26567b25ca8be4b15b9d6b452a7,614652a79151003e6f6b19b49783442c6e4a083378223c590d4ec8a1c7f01d73
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1843,48415,48484,0.9985768500948766,205522.02314051305,0.0009717022547720033,1,d025920d22ad8a5c2fda1f0aa13dc748451680c032cdeaff0ae068e30134e651,8e2b935a649e2f0a9cd5aca421df0deae916027c5f59ebbfbd592a3469de667e
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1780,48773,48484,1.005960729312763,204947.42005187715,0.0009689855477821897,2,248101ff0135dbfce490454f65753b2eb1c9f8e58dac30bc99cbfb4761145aaf,94ccf8c0f43115bb99284659f7475f90faa4a0331a215c18d1dffd6c13d4614d
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1801,48685,48484,1.0041456975497072,204976.83953796964,0.0009691246422720817,3,32d7ede804237847f891d30d7a70576b691a4587b665a8835d17bd885e386a64,6ed58e151f698559f677ac7df93b2041a5afe71bed5b93cc18fe51e4c7e06296
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1802,48677,48484,1.0039806946621566,205035.02055353852,0.000969399720451779,4,122df5b44d6b50a41a4f75b79c64e584a6f293260b0d1eef58f4344c140f82d5,a601b474205ec3468fc9df44fc1f804750c1972bc0de84dfc91365a17a8e798c
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1822,48671,48484,1.0038569424964936,205275.7148842387,0.0009705377163720133,5,d43b4783d39dfbfc363c8bc34cc4ea06719d7732b9f46a101311c3350b85946b,92f72ed82d91843daecb205c81a16c689021bee777b5f60d1fa17eea11f24bb6
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1823,48666,48484,1.0037538156917747,205319.16402313544,0.0009707431426596137,6,37e90eee2ceef321a5379cc256602e8428a66a519bfd0f7f39fbca4195d06bbf,77a796f00059fe33e395e54e7b7cb5d3250f16ccbef471c29661409325f50c50
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1766,48510,48484,1.0005362593845393,205489.2666684461,0.0009715473831077434,7,dd316506343710e65a1b3be9b8afe0dfb0a6605f4e8765088f3e006ce546734c,93a01738c592933abf134a22ec74adcd596d2055a5a172a0e97009cb705d001f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1844,48410,48484,0.9984737232901576,205561.09884535364,0.0009718870035883111,8,6049ac253298653ef7257c971e123af1b949d9c80d64e92aa74fe06424f12f01,de41d8ae8da1799418acacea089ee874cf6ad1005f710c145b7a95201dd4dfd3
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1863,48355,48484,0.9973393284382477,205932.06609027236,0.0009736409261257885,9,debe2b995a75ed99cdf76ca1e96b7541c1212e8bac51050123f82fabc0ab9950,980608713dfc26ed38dc14c13ff051d5c5a782e051bad818fc8026b9d7a3b1a8
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1862,48351,48484,0.9972568269944724,205940.55236967115,0.0009736810490123794,10,82da4cf980af41996f7207b59d5a8b9f89559f5504f516bb72186918e031406b,403119dd5f38bda8af766c6a5ed02ea9f99c462c00ed3458b32a251a1846a734
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1861,48347,48484,0.9971743255506972,205942.78318898907,0.0009736915962623924,11,b91bc61eea3c0fa7378d9a81a4dd9bb7e38c7d776637316f2baf02c4df8c76c1,9f3a6126c35cdd7346927df43fa8ab666a32c9aa98a8e4664655bbff3d56c6f3
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1857,48320,48484,0.9966174408052141,205946.65716182854,0.0009737099122953192,12,5a2df8c9937f6d2b65f1c28eda4566aea2b982c3a50af489e7e3ce296a1fad91,c34e696d05f41f62531a6677df382d0ebaf2610478c886acb2b27b54fb2e6cd2
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1858,48311,48484,0.9964318125567198,205962.4850871544,0.000973784746274143,13,92f5b1eece487b835e7f1718f1f516bc9f63c3c394151c80e7e770a86b32c8c0,76fe4b175e7d9e48a064a300e7cb78146de6443ea9ef42bdf6c04156bef12773
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1864,48814,48484,1.0068063691114595,204947.42005187715,0.0009689855477821897,14,c9e9bb713c5c2536fa60310905d5b5eb06aa61e1aabac7a9d94eb50efe757189,94ccf8c0f43115bb99284659f7475f90faa4a0331a215c18d1dffd6c13d4614d
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,33,fresh_ulong_01_qp3_G16_T1786,48809,48484,1.0067032423067404,204953.5901114176,0.0009690147196474522,15,f9c8ab44fecd0aa9f0963f6dca2f559ec973130f205496b1dadd6d39dbf9f160,8170fe2cba539e9011956cd354aa251b1c927a76e79a130e47060896b7d09572
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1880,49131,49132,0.9999796466661239,211099.46135024173,0.0009695558740733472,0,cff3bde4057c1928e7df27d87d66d009bc2e17b4adf140ef52135f96110eeb4a,cc7891d0b36b643496b9ae910a72a33a2158e03c2973fbe51cac273dfcf588ec
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1882,49083,49132,0.9990026866400716,211155.9381451384,0.0009698152655842997,1,30f00cead89d16130f2c2b0f1ce5dd1481f914ef2882241e60aea4088aebcc26,8ef55ef20dba3686fae01b912ba596e305f61ab561b4f302eac5e335ade5da18
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1884,49436,49132,1.006187413498331,210559.80668960506,0.0009670773014477011,2,0a51a6ba8c26af165ce6841b396f0a71bf360e771b0be2e8653174602d612110,825bfd4552dc50cd6e56393c4a15407b6172854a8093ef3657725ae44c499aff
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1886,49360,49132,1.0046405601237482,210587.63277906453,0.000967205103519366,3,43f9c420c5a1ff76263f466d57b74569fa8f28daf04cfa21c80e5316d70b4dfa,8d92a782be4a772f7d7f59274af77fd2f3e9be3345f658e59baa2b7c64bee882
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1890,49324,49132,1.003907840104209,210897.09926457907,0.0009686264479744408,4,2440d00ae59f7a86696897e54614ba0659e541dd89217504db1841908f28565f,70662b8e80bd3b97610760d066c922382eec7e52dbcfa413587178d8ed20e322
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1894,49164,49132,1.0006513066840348,211079.5280718935,0.0009694643227875767,5,36b931881725a69d93cf251c8fb65ab87fa249d2393e4d6a7b1c3be74129733d,0f487f1e80fda02ca2731b06d07f7ca858dee80894b926a3606b67c00e60286c
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1898,48994,49132,0.9971912399250997,211601.05491289997,0.0009718596363944921,6,9b108bf803c2a51c61cfd81ca5c210823882d703a063caa5b4a37476e9e2efbf,6f699c4c6472b3e16e79200c7fd46eb993035d01f13423c846fbb18dfe57db4f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1904,48961,49132,0.9965195799071888,211607.57690966545,0.0009718895911856328,7,17b4e6d1ac49c75ad3d6287915e31b803eb8f188a5045789683e99f59d38cd21,baae06fb3a7a074f5c0a793addd20a3c28415f81fcf0d431ba5fc541fe71166d
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1908,49477,49132,1.0070219001872507,210559.80668960506,0.0009670773014477011,8,52a159487488b31f48986a4822b0aea8cf43d42f521fcea1620e61adc5ead771,825bfd4552dc50cd6e56393c4a15407b6172854a8093ef3657725ae44c499aff
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1885,49479,49132,1.0070626068550028,210562.84010713297,0.0009670912335902271,9,dab0300c224735e55c96506eceb825130ccdda3a84e4c7c48484e575f0e9035d,7f118896a0ad26c162622df1a47b8d365faf132619d1f1b8b4e7534bd86411a3
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1909,49520,49132,1.0078970935439224,210562.84010713297,0.0009670912335902271,10,19732f9956522a3a548ec29fbbd0567a165492b2471762f8bb14d004d06636aa,7f118896a0ad26c162622df1a47b8d365faf132619d1f1b8b4e7534bd86411a3
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1911,49513,49132,1.00775462020679,210578.2960037802,0.0009671622207698607,11,d71da9856df31bf9a193b4654ce055eccc2f7a027426d91bae66df05a0a4a67b,179f212d571d1a196912f8d9f45de6fe1bb7cb76879e3fe2e31e80b827ac8212
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1910,49470,49132,1.006879426850118,210580.64340241143,0.0009671730021054317,12,933bd753340b6e6c5c6b7fd84befd5d3ccb92eee895590c3f7664601822941bd,e25f02bf6a705cabb997efa6c981a04f085f9845a44b40d26040ce8a95ccde81
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1887,49403,49132,1.00551575348042,210591.4853626792,0.0009672227979987838,13,f88e26be7e16262538c7e263a611c94933536f74731efd8f2f1226ce8eb72223,cde253fc8f6412c7d26920020b0b26021989b33f899d1cd821aaf74e0ae09f9f
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,3,G16,34,fresh_ulong_01_qp3_G16_T1889,49404,49132,1.0055361068142963,210646.25459322822,0.0009674743468604324,14,56107ebda470f0ac09725b00855f8fafe84ab27b1e1be9549e9778715597a4ce,4733863a5a34314e26de56c3dd4251a104b05a2be462304a5f9023194d525cf9
