dataset,video,video_id,qp,granularity,frame,candidate_name,number_tiles,FULL_tiles,PRED_ONLY_tiles,CORR2_tiles,CORR4_tiles,actual_frame_bytes,pixel_SSE,MSE,mean_frame_PSNR,LPIPS,DISTS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,7,MIX_L0,40,12,0,28,0,1302,7521.183964129552,0.0012090379605069757,29.175600274920576,0.0539192259311676,0.05186575651168823
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,7,MIX_L0.01,40,27,13,0,0,1312,7493.037631452258,0.0012045134790241718,29.191883251975508,0.053878456354141235,0.051820576190948486
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,7,MIX_L0.03,40,32,8,0,0,1324,7496.927468364433,0.0012051387457177043,29.1896292977693,0.0537734255194664,0.05154675245285034
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,8,FULL_000,40,40,0,0,0,866,7775.465859039919,0.0012499141739681363,29.031198201245516,0.05686959624290466,0.053917646408081055
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,8,MIX_L0,40,7,0,33,0,860,7811.516602249394,0.0012557093286886811,29.01110878778632,0.05738925188779831,0.05412846803665161
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,8,MIX_L0.01,40,21,19,0,0,864,7818.030004635788,0.0012567563680931926,29.00748906042029,0.05736777186393738,0.0540241003036499
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,8,MIX_L0.03,40,27,13,0,0,880,7795.262858647446,0.0012530965032055974,29.02015474595646,0.05713467672467232,0.05384248495101929
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,9,FULL_000,40,40,0,0,0,1906,7123.381820575945,0.0011450909078121185,29.411600153117668,0.05254681780934334,0.05091816186904907
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,9,MIX_L0,40,21,0,19,0,1889,7146.983239744732,0.0011488848831504583,29.39723475263579,0.052750952541828156,0.05165374279022217
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,9,MIX_L0.01,40,29,11,0,0,1901,7148.145807374371,0.0011490717297419906,29.39652836277972,0.052738744765520096,0.05148690938949585
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,9,MIX_L0.03,40,34,6,0,0,1913,7125.692109647338,0.0011454623891040683,29.410191856958896,0.05268840491771698,0.05150163173675537
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,10,FULL_000,40,40,0,0,0,400,7903.847394549259,0.0012705515837296844,28.960076924956937,0.06108158454298973,0.05671358108520508
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,10,MIX_L0,40,10,0,30,0,442,7928.938606562719,0.0012745850253850222,28.9463118376963,0.06114862114191055,0.05681610107421875
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,10,MIX_L0.01,40,36,4,0,0,436,7928.938606562719,0.0012745850253850222,28.9463118376963,0.06114862114191055,0.05681610107421875
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,10,MIX_L0.03,40,38,2,0,0,437,7896.867636439332,0.0012694295728579164,28.963913802748074,0.061095427721738815,0.0568084716796875
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,11,FULL_000,40,40,0,0,0,709,8126.680219613583,0.0013063721125945449,28.839330680695507,0.05986838415265083,0.053688108921051025
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,11,MIX_L0,40,9,0,31,0,731,8137.865068369516,0.0013081702636554837,28.833357542467127,0.06018531695008278,0.054067373275756836
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,11,MIX_L0.01,40,30,9,1,0,738,8142.174662444479,0.001308862934820354,28.831058244675887,0.06016383320093155,0.054085612297058105
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,11,MIX_L0.03,40,35,5,0,0,746,8122.844710428617,0.0013057556934654713,28.84138088279363,0.0599791593849659,0.05380988121032715
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,12,FULL_000,40,40,0,0,0,828,8807.674507499454,0.0014158427948132157,28.489849822435676,0.0651770681142807,0.06176900863647461
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,12,MIX_L0,40,21,0,19,0,878,8803.701559470617,0.0014152041403576732,28.49180927117894,0.06517647951841354,0.061766982078552246
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,12,MIX_L0.01,40,39,1,0,0,869,8803.701559470617,0.0014152041403576732,28.49180927117894,0.06517647951841354,0.061766982078552246
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,13,FULL_000,40,40,0,0,0,1069,8117.318076383963,0.001304867211729288,28.844336748191353,0.058990828692913055,0.057232439517974854
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,13,MIX_L0,40,10,0,30,0,1069,8172.196584571066,0.0013136890484020114,28.815074337437355,0.059458017349243164,0.05818599462509155
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,13,MIX_L0.01,40,27,13,0,0,1070,8164.100024563915,0.0013123874086886644,28.819379219633788,0.05944456160068512,0.058201372623443604
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,13,MIX_L0.03,40,33,7,0,0,1094,8106.608732078123,0.0013031456619501114,28.850070267415475,0.05909515172243118,0.05755031108856201
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,14,FULL_000,40,40,0,0,0,510,8683.859622061354,0.0013959393836557865,28.551334446087672,0.0619424507021904,0.06189829111099243
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,14,MIX_L0,40,8,0,32,0,546,8671.571500194346,0.001393964048475027,28.557484295519778,0.06198539957404137,0.062077462673187256
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,14,MIX_L0.01,40,35,5,0,0,546,8697.105890823848,0.0013980686198920012,28.544714810902427,0.06199513375759125,0.06206148862838745
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,14,MIX_L0.03,40,38,2,0,0,548,8669.406849518258,0.0013936159666627645,28.55856854328227,0.061979249119758606,0.06198543310165405
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,15,FULL_000,40,40,0,0,0,738,8169.137177137396,0.0013131971936672926,28.816700500639495,0.062149763107299805,0.0616493821144104
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,15,MIX_L0,40,19,0,21,0,779,8188.501265615763,0.0013163099065423012,28.806418184239053,0.062213316559791565,0.06185579299926758
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,15,MIX_L0.01,40,39,1,0,0,775,8161.3459251000895,0.0013119447976350784,28.820844527490962,0.062150049954652786,0.06161624193191528
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,16,FULL_000,40,40,0,0,0,809,8343.93879748504,0.0013412967091426253,28.724751290156576,0.06395143270492554,0.06624317169189453
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,16,MIX_L0,40,10,0,30,0,837,8338.050360969195,0.0013403502525761724,28.727817250178234,0.06407972425222397,0.06638610363006592
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,16,MIX_L0.01,40,34,6,0,0,837,8371.22073994507,0.0013456823071464896,28.71057444959368,0.06404589116573334,0.06645369529724121
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,16,MIX_L0.03,40,38,2,0,0,847,8319.368082940346,0.0013373468536883593,28.737558992197453,0.06397553533315659,0.0665053129196167
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,17,FULL_000,40,40,0,0,0,1980,7389.133218058501,0.0011878106743097305,29.25252742422291,0.05652601271867752,0.053894996643066406
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,17,MIX_L0,40,30,0,10,0,2017,7392.1673850458465,0.0011882984545081854,29.250744466100798,0.05654292553663254,0.05381351709365845
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,17,MIX_L0.01,40,39,1,0,0,2021,7381.14361263832,0.0011865263804793358,29.25722583566742,0.05652577802538872,0.053836941719055176
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,18,FULL_000,40,40,0,0,0,328,8079.271603977279,0.0012987512163817883,28.864740306891402,0.06404764205217361,0.06010115146636963
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,18,MIX_L0,40,5,0,35,0,363,8069.342248098561,0.0012971550459042192,28.870081031550406,0.06409838795661926,0.059825599193573
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,18,MIX_L0.01,40,33,7,0,0,363,8065.762582519528,0.0012965796049684286,28.872008046032015,0.06409130245447159,0.05978912115097046
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,18,MIX_L0.1,40,39,1,0,0,369,8045.588747175716,0.0012933367397636175,28.882884092079664,0.06402335315942764,0.06008124351501465
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,19,FULL_000,40,40,0,0,0,398,8086.9790329351235,0.0012999902246519923,28.860599217909368,0.06521603465080261,0.05811983346939087
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,19,MIX_L0,40,10,0,30,0,440,8100.908027778394,0.0013022293569520116,28.85312537395538,0.0652756467461586,0.058084964752197266
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,19,MIX_L0.01,40,36,4,0,0,438,8064.41078230174,0.0012963623739778996,28.872735972959166,0.0652446448802948,0.05815422534942627
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,19,MIX_L0.03,40,39,1,0,0,439,8069.787446407936,0.0012972265249118209,28.86984143106039,0.0651971623301506,0.0581284761428833
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,20,FULL_000,40,40,0,0,0,1139,7942.22704401509,0.0012767211301252246,28.939039408519655,0.06603490561246872,0.06338721513748169
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,20,MIX_L0,40,18,0,22,0,1181,7960.914349908984,0.0012797252275049686,28.928832874645963,0.0661405622959137,0.06333720684051514
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,20,MIX_L0.01,40,39,1,0,0,1174,7938.308957832865,0.0012760913232341409,28.9411824133186,0.06613923609256744,0.06331837177276611
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,21,FULL_000,40,40,0,0,0,1247,7737.647211606105,0.0012438347330316901,29.052373141899004,0.06055881828069687,0.05997800827026367
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,21,MIX_L0,40,17,0,23,0,1278,7720.607327733684,0.0012410955969244242,29.061947742338678,0.060647714883089066,0.060201823711395264
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,21,MIX_L0.01,40,33,7,0,0,1275,7711.428049859402,0.0012396200327202678,29.06711428077806,0.06060514599084854,0.06017583608627319
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,21,MIX_L0.03,40,39,1,0,0,1286,7721.28279634229,0.0012412040960043669,29.06156779883792,0.060581520199775696,0.060012996196746826
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,22,FULL_000,40,40,0,0,0,379,8357.250971212154,0.0013434365391731262,28.71782794529759,0.06770840287208557,0.06572067737579346
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,22,MIX_L0,40,7,0,33,0,423,8340.405910072877,0.0013407288352027535,28.726590515559923,0.06769735366106033,0.06579774618148804
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,22,MIX_L0.01,40,37,3,0,0,419,8354.884582808547,0.0013430563267320395,28.71905784129655,0.0676998645067215,0.06581497192382812
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,22,MIX_L0.03,40,39,1,0,0,420,8331.98204247802,0.0013393746921792626,28.730979136475487,0.06768813729286194,0.06573998928070068
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,23,FULL_000,40,40,0,0,0,546,8297.27584477923,0.0013337956042960286,28.749107103622627,0.06816961616277695,0.06399273872375488
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,23,MIX_L0,40,7,0,33,0,585,8303.338049109065,0.0013347701169550419,28.745935194411945,0.06831792742013931,0.06405901908874512
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,23,MIX_L0.01,40,32,8,0,0,585,8284.204911892739,0.001331694540567696,28.755954061726115,0.06832294911146164,0.06406819820404053
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,23,MIX_L0.03,40,33,7,0,0,585,8301.015690655462,0.001334396773017943,28.747150041413864,0.06831616163253784,0.06407111883163452
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,24,FULL_000,40,40,0,0,0,1180,8323.708792611345,0.0013380447635427117,28.735293610243744,0.06857381016016006,0.0637134313583374
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,24,MIX_L0,40,16,0,24,0,1222,8324.611967818375,0.001338189817033708,28.73482239874484,0.06854043900966644,0.0635528564453125
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,24,MIX_L0.01,40,38,2,0,0,1215,8318.105462940192,0.0013371440581977367,28.738218165476795,0.06854480504989624,0.06357264518737793
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,25,FULL_000,40,40,0,0,0,2189,7091.664225111454,0.0011399922659620643,29.43098074394346,0.05844205617904663,0.057621777057647705
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,25,MIX_L0,40,18,0,22,0,2185,7106.959698360355,0.001142451073974371,29.421623862268923,0.058935970067977905,0.05829721689224243
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,25,MIX_L0.01,40,30,10,0,0,2189,7098.619660572498,0.001141110435128212,29.42672331328709,0.05893798545002937,0.057981014251708984
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,25,MIX_L0.03,40,35,5,0,0,2195,7125.70960961339,0.0011454651830717921,29.410181191146734,0.058812081813812256,0.05795258283615112
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,26,FULL_000,40,40,0,0,0,290,8070.979942011691,0.0012974183773621917,28.86919970907917,0.06707501411437988,0.0681411623954773
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,26,MIX_L0,40,6,0,34,0,338,8068.1131106869,0.0012969574891030788,28.870742607473687,0.067107193171978,0.06810545921325684
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,27,FULL_000,40,40,0,0,0,441,7744.149816915931,0.0012448800262063742,29.048724927463798,0.06608016788959503,0.06193059682846069
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,27,MIX_L0,40,9,0,31,0,490,7740.301487703939,0.0012442613951861858,29.050883619616133,0.0660962164402008,0.061916351318359375
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,27,MIX_L0.01,40,39,1,0,0,482,7740.301487703939,0.0012442613951861858,29.050883619616133,0.0660962164402008,0.061916351318359375
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,28,FULL_000,40,40,0,0,0,1142,8018.41797353173,0.0012889689533039927,28.897575480748287,0.06709595024585724,0.06290072202682495
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,28,MIX_L0,40,20,0,20,0,1191,8016.159805243951,0.0012886059703305364,28.898798724723406,0.06710053235292435,0.06295633316040039
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,28,MIX_L0.01,40,39,1,0,0,1183,8012.337174026165,0.0012879915302619338,28.900870219858422,0.06708653271198273,0.06291496753692627
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,29,FULL_000,40,40,0,0,0,1200,7457.256706586995,0.0011987617472186685,29.212671455264577,0.06096828728914261,0.05623215436935425
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,29,MIX_L0,40,9,0,31,0,1201,7477.552674930514,0.0012020242866128683,29.200867578485873,0.06119488924741745,0.05646073818206787
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,29,MIX_L0.01,40,26,14,0,0,1205,7499.517204056028,0.0012055550469085574,29.188129331669078,0.06113266944885254,0.056354522705078125
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,29,MIX_L0.03,40,35,5,0,0,1232,7451.693871573967,0.001197867444716394,29.215912338852384,0.060992494225502014,0.056249916553497314
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,30,FULL_000,40,40,0,0,0,333,8073.375892777549,0.0012978034792467952,28.867910653987956,0.06570734083652496,0.06139153242111206
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,30,MIX_L0,40,7,0,33,0,381,8073.375892777549,0.0012978034792467952,28.867910653987956,0.06570734083652496,0.06139153242111206
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,31,FULL_000,40,40,0,0,0,476,7957.69757380923,0.0012792079942300916,28.93058808814743,0.06482946872711182,0.05792999267578125
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,31,MIX_L0,40,11,0,29,0,525,7938.6073428262025,0.0012761392863467336,28.94101917386624,0.0648542270064354,0.05773979425430298
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,31,MIX_L0.01,40,39,1,0,0,515,7938.6073428262025,0.0012761392863467336,28.94101917386624,0.0648542270064354,0.05773979425430298
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,32,FULL_000,40,40,0,0,0,1003,7885.082082066743,0.0012675350299105048,28.970400203063555,0.0667475238442421,0.06867969036102295
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,32,MIX_L0,40,18,0,22,0,1046,7886.587653341267,0.001267777057364583,28.969571043805725,0.06674053519964218,0.06878781318664551
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,32,MIX_L0.01,40,38,2,0,0,1039,7884.544413651907,0.0012674485333263874,28.970696350122978,0.06672048568725586,0.06875056028366089
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,33,FULL_000,40,40,0,0,0,2216,6929.6450295537215,0.0011139475973322988,29.531352504245383,0.057046495378017426,0.06065267324447632
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,33,MIX_L0,40,17,0,23,0,2218,6938.180091855145,0.0011153195519000292,29.526006704315286,0.05722571164369583,0.060835957527160645
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,33,MIX_L0.01,40,34,6,0,0,2233,6921.623917101257,0.0011126581812277436,29.536382404797656,0.05718333646655083,0.06074553728103638
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,33,MIX_L0.03,40,36,4,0,0,2238,6913.915434320865,0.0011114190565422177,29.541221756263095,0.05715250223875046,0.06070071458816528
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,34,FULL_000,40,40,0,0,0,219,7831.404226566781,0.0012589062098413706,29.000065977754627,0.06554700434207916,0.06550145149230957
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,34,MIX_L0,40,8,0,32,0,269,7831.404226566781,0.0012589062098413706,29.000065977754627,0.06554700434207916,0.06550145149230957
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,35,FULL_000,40,40,0,0,0,379,8206.126540723824,0.001319143339060247,28.797080292875094,0.06838913261890411,0.06338459253311157
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,35,MIX_L0,40,11,0,29,0,428,8196.541003098522,0.0013176023494452238,28.80215623135829,0.0684170350432396,0.06351691484451294
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,35,MIX_L0.01,40,39,1,0,0,419,8196.541003098522,0.0013176023494452238,28.80215623135829,0.0684170350432396,0.06351691484451294
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,36,FULL_000,40,40,0,0,0,1210,7902.093314492871,0.0012702696258202195,28.96104085023852,0.06733720749616623,0.06395477056503296
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,36,MIX_L0,40,16,0,24,0,1255,7897.313033569968,0.001269501051865518,28.96366885998063,0.06737697869539261,0.06395858526229858
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,36,MIX_L0.01,40,37,3,0,0,1249,7917.074705275925,0.0012726777931675315,28.952814959616042,0.06738394498825073,0.06396311521530151
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,37,FULL_000,40,40,0,0,0,1208,7561.121698459596,0.0012154581490904093,29.15260010695302,0.06160251051187515,0.05813950300216675
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,37,MIX_L0,40,22,0,18,0,1251,7577.7608622219705,0.001218132791109383,29.143053431514637,0.06168647110462189,0.05834317207336426
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,37,MIX_L0.01,40,35,5,0,0,1245,7570.475410538449,0.0012169616529718041,29.14723085738958,0.061679545789957047,0.05835402011871338
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,37,MIX_L0.03,40,38,2,0,0,1249,7554.457010388243,0.001214386778883636,29.156429847773815,0.06159123405814171,0.058166444301605225
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,38,FULL_000,40,40,0,0,0,331,7894.819694684862,0.0012691003503277898,28.965040230582623,0.06717445701360703,0.06754112243652344
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,38,MIX_L0,40,9,0,31,0,380,7889.1363175006845,0.001268186722882092,28.96816778549272,0.06717434525489807,0.06753182411193848
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,38,MIX_L0.01,40,39,1,0,0,372,7889.1363175006845,0.001268186722882092,28.96816778549272,0.06717434525489807,0.06753182411193848
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,39,FULL_000,40,40,0,0,0,494,7832.541545438726,0.0012590890983119607,28.999435317615344,0.0647047609090805,0.061660706996917725
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,39,MIX_L0,40,11,0,29,0,532,7832.482898414266,0.0012590795522555709,28.99946783601861,0.06468452513217926,0.06150496006011963
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,39,MIX_L0.01,40,32,8,0,0,530,7818.048643187765,0.0012567592784762383,29.00747870664751,0.06469891220331192,0.06152486801147461
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,39,MIX_L0.03,40,38,2,0,0,535,7837.239277795947,0.001259844284504652,28.996831325479988,0.06469903141260147,0.06160902976989746
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,40,FULL_000,40,40,0,0,0,1015,7845.1515934286,0.0012611161218956113,28.992448989472514,0.06522554159164429,0.06636536121368408
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,40,MIX_L0,40,12,0,28,0,1045,7851.715884106219,0.0012621714267879725,28.988816627296853,0.06538448482751846,0.06632554531097412
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,40,MIX_L0.01,40,32,8,0,0,1047,7856.375862280198,0.001262920442968607,28.986239862532813,0.0653013214468956,0.06632119417190552
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,40,MIX_L0.03,40,37,3,0,0,1055,7848.573410210316,0.0012616663007065654,28.990555141874715,0.06526343524456024,0.06643271446228027
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,41,FULL_000,40,40,0,0,0,2191,6938.492843794127,0.0011153698433190584,29.525810942057348,0.057028308510780334,0.058019399642944336
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,41,MIX_L0,40,7,0,33,0,2118,7025.03455186513,0.0011292814742773771,29.47197774297818,0.057851728051900864,0.059620022773742676
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,41,MIX_L0.01,40,13,26,1,0,2122,6990.731132777524,0.0011237672297284007,29.493236396557823,0.05781969428062439,0.05953335762023926
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,41,MIX_L0.03,40,17,22,1,0,2139,6982.775159461482,0.00112248829100281,29.49818180626449,0.05757714807987213,0.0596921443939209
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,41,MIX_L0.1,40,36,4,0,0,2198,6945.084939109249,0.001116429571993649,29.521686773374824,0.05717765912413597,0.05798459053039551
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,42,FULL_000,40,40,0,0,0,335,7655.212730950094,0.001230583293363452,29.098889750850184,0.06507773697376251,0.06710481643676758
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,42,MIX_L0,40,8,0,32,0,380,7674.137816623115,0.0012336255749687552,29.088166446653396,0.06514418125152588,0.06739336252212524
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,42,MIX_L0.01,40,38,2,0,0,375,7654.4331132304505,0.0012304580304771662,29.099332065032204,0.06511219590902328,0.06716126203536987
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,43,FULL_000,40,40,0,0,0,439,7467.072666073436,0.0012003396404907107,29.20695861209714,0.06517333537340164,0.0646059513092041
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,43,MIX_L0,40,15,0,25,0,482,7476.195950745663,0.0012018061242997646,29.201655632161657,0.0652964860200882,0.06480354070663452
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,43,MIX_L0.01,40,37,3,0,0,474,7476.195950745663,0.0012018061242997646,29.201655632161657,0.0652964860200882,0.06480354070663452
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G16,44,FULL_000,40,40,0,0,0,1171,7391.022419292611,0.0011881145182996988,29.25141719278046,0.06312592327594757,0.06650280952453613
