scope,dataset,video,video_id,qp,granularity,frame,channel,tile,num_symbols,exact_match_rate,MAE,mean_squared_error,RMSE,signed_error
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,23,,,522240,0.9998717904090881,0.0001302083401242271,0.00013403799675870687,0.011577477996468266,1.914828499138821e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,24,,,522240,0.99976646900177,0.00023360908380709589,0.00023360908380709589,0.015284275704366756,-3.829657089227112e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,25,,,522240,0.999402642250061,0.0006012561498209834,0.0006089154630899429,0.024676212494828757,7.276348333107308e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,26,,,522240,0.9999483823776245,5.170037184143439e-05,5.170037184143439e-05,0.007190297062113247,-1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,27,,,522240,0.9999004602432251,9.957108704838902e-05,9.957108704838902e-05,0.009978531307180882,-1.5318628356908448e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,28,,,522240,0.9997472763061523,0.0002527573669794947,0.0002527573669794947,0.015898344787414025,1.1488971722428687e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,29,,,522240,0.9996994137763977,0.0003006280749104917,0.0003006280749104917,0.017338629556873625,-5.7444858612143435e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,30,,,522240,0.9999464154243469,5.361520015867427e-05,5.361520015867427e-05,0.007322240105232433,-1.5318628356908448e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,31,,,522240,0.999890923500061,0.00010914522863458842,0.00010914522863458842,0.010447259383904872,-9.574142495694105e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,32,,,522240,0.9997568726539612,0.0002431832253932953,0.0002431832253932953,0.01559433311794048,-1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,33,,,522240,0.9995040893554688,0.00050359993474558,0.000518918561283499,0.022779784048219134,6.318934174487367e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,34,,,522240,0.9999521970748901,4.787071520695463e-05,4.787071520695463e-05,0.006918866612889327,1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,35,,,522240,0.9999234676361084,7.659313996555284e-05,7.659313996555284e-05,0.008751750680038414,-7.659314178454224e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,36,,,522240,0.9997721910476685,0.00022786459885537624,0.00022786459885537624,0.015095184624752896,1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,37,,,522240,0.9997071027755737,0.0002929687616415322,0.0002929687616415322,0.01711633026210736,2.4892771762097254e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,38,,,522240,0.9999253749847412,7.659313996555284e-05,8.04227966000326e-05,0.008967875813147314,2.6807600079337135e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,39,,,522240,0.9998506903648376,0.0001512714516138658,0.00015510110824834555,0.012453959540979147,-1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,40,,,522240,0.9997779130935669,0.0002221201139036566,0.0002221201139036566,0.014903694639372366,-1.5318628356908448e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,41,,,522240,0.9993164539337158,0.000695082766469568,0.0007180607062764466,0.026796654759063614,1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,42,,,522240,0.9999310970306396,6.893382669659331e-05,6.893382669659331e-05,0.008302639742671803,7.659314178454224e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,43,,,522240,0.9998679161071777,0.000132123168441467,0.000132123168441467,0.011494484261656413,-9.574142495694105e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,44,,,522240,0.99976646900177,0.00023360908380709589,0.00023360908380709589,0.015284275704366756,7.659314178454224e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,45,,,522240,0.9996955990791321,0.00030445773154497147,0.00030445773154497147,0.01744871718909363,1.3403800039668567e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,46,,,522240,0.9999426007270813,5.744485679315403e-05,5.744485679315403e-05,0.007579238536499167,-3.829657089227112e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,47,,,522240,0.9998756051063538,0.00012446385517250746,0.00012446385517250746,0.011156336996187748,-9.574142495694105e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,48,,,522240,0.9997779130935669,0.0002221201139036566,0.0002221201139036566,0.014903694639372366,-4.212622661725618e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,49,,,522240,0.999519407749176,0.00048062196583487093,0.00048062196583487093,0.021923092068293445,1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,50,,,522240,0.9999732375144958,2.6807600079337135e-05,2.6807600079337135e-05,0.0051776056318859525,-3.829657089227112e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,51,,,522240,0.9999483823776245,5.170037184143439e-05,5.170037184143439e-05,0.007190297062113247,1.914828544613556e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,52,,,522240,0.9998277425765991,0.00017233456310350448,0.00017233456310350448,0.013127625950776647,-1.914828499138821e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,53,,,522240,0.9998085498809814,0.0001914828608278185,0.0001914828608278185,0.013837733225778654,1.1488971722428687e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,54,,,522240,0.999954104423523,4.787071520695463e-05,5.170037184143439e-05,0.007190297062113247,9.574142495694105e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,55,,,522240,0.9999464154243469,5.361520015867427e-05,5.361520015867427e-05,0.007322240105232433,-7.659314178454224e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,56,,,522240,0.9998698234558105,0.0001302083401242271,0.0001302083401242271,0.011410886912253013,-1.5318628356908448e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,57,,,522240,0.9995940923690796,0.00040977331809699535,0.0004174326313659549,0.020431168135130084,1.5318628356908448e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,58,,,522240,0.9999732375144958,2.6807600079337135e-05,2.6807600079337135e-05,0.0051776056318859525,7.659314178454224e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,59,,,522240,0.9999694228172302,3.255208503105678e-05,3.638174166553654e-05,0.006031727917067922,5.7444858612143435e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,60,,,522240,0.9998124241828918,0.00018765320419333875,0.00018765320419333875,0.013698657021523633,-1.1488971722428687e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,61,,,522240,0.9997817873954773,0.00021829045726917684,0.00021829045726917684,0.014774655910347856,1.914828499138821e-05
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,62,,,522240,0.9999770522117615,2.2977943444857374e-05,2.2977943444857374e-05,0.004793531416905221,3.829657089227112e-06
FRAME,fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,G8,63,,,522240,0.9999732375144958,2.6807600079337135e-05,2.6807600079337135e-05,0.0051776056318859525,0.0
VIDEO_QP,uvg,Beauty,0,1,G16,,,,32901120,0.9999581111801995,4.194386294676362e-05,4.194386294676362e-05,0.006476408182531705,1.3373405600138958e-06
FRAME,uvg,Beauty,0,1,G16,1,,,522240,0.9998238682746887,0.00017616421973798424,0.00017616421973798424,0.013272686982596411,1.914828499138821e-05
DATASET_QP,uvg,,,1,G16,,,,98703360,0.9999337212118522,6.631993391546188e-05,6.631993391546188e-05,0.00814370517120198,-1.4791797728215532e-06
CHANNEL,uvg,Beauty,0,1,G16,,0,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,1,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,2,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,3,,514080,0.9986889759699503,0.0013110800563091679,0.0013110800563091679,0.03620883947752493,-5.44662341578967e-05
CHANNEL,uvg,Beauty,0,1,G16,,4,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,5,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,6,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,7,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,8,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,9,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,10,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,11,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,12,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,13,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,14,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,15,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,16,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,17,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,18,,514080,0.9995915416687254,0.00040849675780110474,0.00040849675780110474,0.02021130272399839,1.1671336583926209e-05
CHANNEL,uvg,Beauty,0,1,G16,,19,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,20,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,21,,514080,0.9998599697673132,0.00014005603369451054,0.00014005603369451054,0.011834527185084773,-3.890445527975403e-06
CHANNEL,uvg,Beauty,0,1,G16,,22,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,23,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,24,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,25,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,26,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,27,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,28,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,29,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,30,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,31,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,32,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,33,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,34,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,35,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,36,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,37,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,38,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,39,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,40,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,41,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,42,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,43,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,44,,514080,0.9996907370431083,0.000309290401572879,0.000309290401572879,0.01758665407554487,0.00011087769235018641
CHANNEL,uvg,Beauty,0,1,G16,,45,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,46,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,47,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,48,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,49,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,50,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,51,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,52,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,53,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,54,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,55,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,56,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,57,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,58,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,59,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,60,,514080,0.9994845655229356,0.0005154840036993846,0.0005154840036993846,0.022704272807103614,2.1397449826407763e-05
CHANNEL,uvg,Beauty,0,1,G16,,61,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,62,,514080,1.0,0.0,0.0,0.0,0.0
CHANNEL,uvg,Beauty,0,1,G16,,63,,514080,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,0,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,1,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,2,1032192,0.9999719044518849,2.8095548115079364e-05,2.8095548115079364e-05,0.005300523381240702,2.9064360119047617e-06
TILE,uvg,Beauty,0,1,G16,,,3,1032192,0.9999486529637897,5.134703621031746e-05,5.134703621031746e-05,0.00716568462956035,1.2594556051587301e-05
TILE,uvg,Beauty,0,1,G16,,,4,1032192,0.9998924618675595,0.00010753813244047619,0.00010753813244047619,0.010370059423189252,-6.781684027777777e-06
TILE,uvg,Beauty,0,1,G16,,,5,1032192,0.9997897677951388,0.00021023220486111112,0.00021023220486111112,0.014499386361536516,-6.781684027777777e-06
TILE,uvg,Beauty,0,1,G16,,,6,1032192,0.9999166821676587,8.331783234126984e-05,8.331783234126984e-05,0.00912786022796525,-1.937624007936508e-06
TILE,uvg,Beauty,0,1,G16,,,7,516096,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,8,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,9,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,10,1032192,0.9999709356398809,2.9064360119047617e-05,2.9064360119047617e-05,0.005391137182362143,7.750496031746031e-06
TILE,uvg,Beauty,0,1,G16,,,11,1032192,0.9999641539558531,3.58460441468254e-05,3.58460441468254e-05,0.00598715659949073,9.68812003968254e-07
TILE,uvg,Beauty,0,1,G16,,,12,1032192,0.9999641539558531,3.58460441468254e-05,3.58460441468254e-05,0.00598715659949073,-6.781684027777777e-06
TILE,uvg,Beauty,0,1,G16,,,13,1032192,0.9999215262276786,7.847377232142858e-05,7.847377232142858e-05,0.008858542336153763,1.6469804067460317e-05
TILE,uvg,Beauty,0,1,G16,,,14,1032192,0.9999186197916666,8.138020833333333e-05,8.138020833333333e-05,0.009021097956087902,0.0
TILE,uvg,Beauty,0,1,G16,,,15,516096,0.9999903118799603,9.688120039682539e-06,9.688120039682539e-06,0.0031125745034749834,-1.937624007936508e-06
TILE,uvg,Beauty,0,1,G16,,,16,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,17,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,18,1032192,0.9999922495039683,7.750496031746031e-06,7.750496031746031e-06,0.0027839712699210873,1.937624007936508e-06
TILE,uvg,Beauty,0,1,G16,,,19,1032192,0.9999631851438492,3.681485615079365e-05,3.681485615079365e-05,0.006067524713653307,5.8128720238095235e-06
TILE,uvg,Beauty,0,1,G16,,,20,1032192,0.9999951559399801,4.8440600198412696e-06,4.8440600198412696e-06,0.0022009225383555118,-9.68812003968254e-07
TILE,uvg,Beauty,0,1,G16,,,21,1032192,0.999969966827877,3.003317212301587e-05,3.003317212301587e-05,0.0054802529250953256,1.0656932043650793e-05
TILE,uvg,Beauty,0,1,G16,,,22,1032192,0.999937996031746,6.200396825396825e-05,6.200396825396825e-05,0.007874259854358901,-3.875248015873016e-06
TILE,uvg,Beauty,0,1,G16,,,23,516096,0.9999748108878969,2.5189112103174602e-05,2.5189112103174602e-05,0.005018875581559539,1.937624007936508e-06
TILE,uvg,Beauty,0,1,G16,,,24,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,25,1032192,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,26,1032192,0.9999777173239087,2.228267609126984e-05,2.228267609126984e-05,0.00472045295403628,-9.68812003968254e-07
TILE,uvg,Beauty,0,1,G16,,,27,1032192,0.9999641539558531,3.58460441468254e-05,3.58460441468254e-05,0.00598715659949073,1.0656932043650793e-05
TILE,uvg,Beauty,0,1,G16,,,28,1032192,0.9999980623759921,1.937624007936508e-06,1.937624007936508e-06,0.0013919856349605437,0.0
TILE,uvg,Beauty,0,1,G16,,,29,1032192,0.9999941871279762,5.8128720238095235e-06,5.8128720238095235e-06,0.002410989843157686,0.0
TILE,uvg,Beauty,0,1,G16,,,30,1032192,0.9998265826512897,0.00017341734871031747,0.00017341734871031747,0.013168802098532632,-2.0345052083333332e-05
TILE,uvg,Beauty,0,1,G16,,,31,516096,0.9998837425595238,0.00011625744047619047,0.00011625744047619047,0.010782274364724285,3.875248015873016e-06
TILE,uvg,Beauty,0,1,G16,,,32,258048,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,33,258048,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,34,258048,0.9999418712797619,5.8128720238095235e-05,5.8128720238095235e-05,0.007624219319910416,1.1625744047619047e-05
TILE,uvg,Beauty,0,1,G16,,,35,258048,0.9999612475198413,3.8752480158730157e-05,3.8752480158730157e-05,0.006225149006949967,7.750496031746031e-06
TILE,uvg,Beauty,0,1,G16,,,36,258048,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,37,258048,1.0,0.0,0.0,0.0,0.0
TILE,uvg,Beauty,0,1,G16,,,38,258048,0.9996667286706349,0.0003332713293650794,0.0003332713293650794,0.0182557204559305,9.300595238095238e-05
TILE,uvg,Beauty,0,1,G16,,,39,129024,0.9997442336309523,0.00025576636904761906,0.00025576636904761906,0.015992697366223718,-6.975446428571428e-05
FRAME,uvg,Beauty,0,1,G16,2,,,522240,0.9999406933784485,5.935968511039391e-05,5.935968511039391e-05,0.007704523678358962,5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,3,,,522240,0.9999387860298157,6.127451342763379e-05,6.127451342763379e-05,0.00782780387002854,3.829657089227112e-06
FRAME,uvg,Beauty,0,1,G16,4,,,522240,0.9999770522117615,2.2977943444857374e-05,2.2977943444857374e-05,0.004793531416905221,-7.659314178454224e-06
FRAME,uvg,Beauty,0,1,G16,5,,,522240,0.9999579191207886,4.212622661725618e-05,4.212622661725618e-05,0.006490471987248399,0.0
FRAME,uvg,Beauty,0,1,G16,6,,,522240,0.9999732375144958,2.6807600079337135e-05,2.6807600079337135e-05,0.0051776056318859525,0.0
FRAME,uvg,Beauty,0,1,G16,7,,,522240,0.9999368786811829,6.318934174487367e-05,6.318934174487367e-05,0.007949172393707012,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,8,,,522240,0.9999885559082031,1.1488971722428687e-05,1.1488971722428687e-05,0.003389538570724441,-7.659314178454224e-06
FRAME,uvg,Beauty,0,1,G16,9,,,522240,0.9998928308486938,0.00010723040031734854,0.00010723040031734854,0.010355211263771905,3.829657089227112e-06
FRAME,uvg,Beauty,0,1,G16,10,,,522240,0.999998152256012,1.914828544613556e-06,1.914828544613556e-06,0.0013837732995738703,1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,11,,,522240,0.9999866485595703,1.3403800039668567e-05,1.3403800039668567e-05,0.0036611200526162164,-9.574142495694105e-06
FRAME,uvg,Beauty,0,1,G16,12,,,522240,0.9999866485595703,1.3403800039668567e-05,1.3403800039668567e-05,0.0036611200526162164,1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,13,,,522240,0.9999598264694214,4.02113983000163e-05,4.02113983000163e-05,0.006341245800315289,5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,14,,,522240,0.9999943375587463,5.7444858612143435e-06,5.7444858612143435e-06,0.0023967657084526103,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,15,,,522240,0.9999866485595703,1.3403800039668567e-05,1.3403800039668567e-05,0.0036611200526162164,5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,16,,,522240,0.9999809265136719,1.914828499138821e-05,1.914828499138821e-05,0.004375875340019207,0.0
FRAME,uvg,Beauty,0,1,G16,17,,,522240,0.9998602867126465,0.0001397824817104265,0.0001397824817104265,0.011822964167687666,3.638174166553654e-05
FRAME,uvg,Beauty,0,1,G16,18,,,522240,0.9999962449073792,3.829657089227112e-06,3.829657089227112e-06,0.001956950967507135,3.829657089227112e-06
FRAME,uvg,Beauty,0,1,G16,19,,,522240,0.9999866485595703,1.3403800039668567e-05,1.3403800039668567e-05,0.0036611200526162164,5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,20,,,522240,0.9999579191207886,4.212622661725618e-05,4.212622661725618e-05,0.006490471987248399,-2.2977943444857374e-05
FRAME,uvg,Beauty,0,1,G16,21,,,522240,0.9999502897262573,4.978554352419451e-05,4.978554352419451e-05,0.007055887153589867,3.829657089227112e-06
FRAME,uvg,Beauty,0,1,G16,22,,,522240,0.999998152256012,1.914828544613556e-06,1.914828544613556e-06,0.0013837732995738703,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,23,,,522240,0.9999866485595703,1.3403800039668567e-05,1.3403800039668567e-05,0.0036611200526162164,1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,24,,,522240,0.9999694228172302,3.0637256713816896e-05,3.0637256713816896e-05,0.005535093198295481,3.829657089227112e-06
FRAME,uvg,Beauty,0,1,G16,25,,,522240,0.9997971057891846,0.0002029718307312578,0.0002029718307312578,0.014246818266941493,4.212622661725618e-05
FRAME,uvg,Beauty,0,1,G16,26,,,522240,0.9999943375587463,5.7444858612143435e-06,5.7444858612143435e-06,0.0023967657084526103,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,27,,,522240,0.999998152256012,1.914828544613556e-06,1.914828544613556e-06,0.0013837732995738703,1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,28,,,522240,0.9999521970748901,4.787071520695463e-05,4.787071520695463e-05,0.006918866612889327,-5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,29,,,522240,0.9999387860298157,6.127451342763379e-05,6.127451342763379e-05,0.00782780387002854,7.659314178454224e-06
FRAME,uvg,Beauty,0,1,G16,30,,,522240,0.999998152256012,1.914828544613556e-06,1.914828544613556e-06,0.0013837732995738703,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,31,,,522240,0.9999828338623047,1.723345667414833e-05,1.723345667414833e-05,0.0041513198713359015,5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,32,,,522240,0.9999579191207886,4.212622661725618e-05,4.212622661725618e-05,0.006490471987248399,1.5318628356908448e-05
FRAME,uvg,Beauty,0,1,G16,33,,,522240,0.9998660087585449,0.00013403799675870687,0.00013403799675870687,0.011577477996468266,0.0
FRAME,uvg,Beauty,0,1,G16,34,,,522240,1.0,0.0,0.0,0.0,0.0
FRAME,uvg,Beauty,0,1,G16,35,,,522240,0.999998152256012,1.914828544613556e-06,1.914828544613556e-06,0.0013837732995738703,1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,36,,,522240,0.9999598264694214,4.02113983000163e-05,4.02113983000163e-05,0.006341245800315289,1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,37,,,522240,0.999971330165863,2.8722428396577016e-05,2.8722428396577016e-05,0.005359330965388965,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,38,,,522240,0.999998152256012,1.914828544613556e-06,1.914828544613556e-06,0.0013837732995738703,-1.914828544613556e-06
FRAME,uvg,Beauty,0,1,G16,39,,,522240,0.9999962449073792,3.829657089227112e-06,3.829657089227112e-06,0.001956950967507135,0.0
FRAME,uvg,Beauty,0,1,G16,40,,,522240,0.9999560117721558,4.404105493449606e-05,4.404105493449606e-05,0.0066363434912982055,5.7444858612143435e-06
FRAME,uvg,Beauty,0,1,G16,41,,,522240,0.9998545050621033,0.00014552696666214615,0.00014552696666214615,0.012063455834135844,2.6807600079337135e-05
FRAME,uvg,Beauty,0,1,G16,42,,,522240,1.0,0.0,0.0,0.0,0.0
FRAME,uvg,Beauty,0,1,G16,43,,,522240,0.9999962449073792,3.829657089227112e-06,3.829657089227112e-06,0.001956950967507135,-3.829657089227112e-06
FRAME,uvg,Beauty,0,1,G16,44,,,522240,0.99993497133255,6.510417006211355e-05,6.510417006211355e-05,0.00806871551500693,-1.5318628356908448e-05
