dataset,video,video_id,qp,trajectory,frame,actual_qp,actual_bytes,MSE,PSNR,MS_SSIM,LPIPS,DISTS
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_2x,63,2,144,0.001608477090485394,27.935851203676265,0.9744459390640259,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,0,1,3263,0.0010389668168500066,29.83398322980907,0.9722991585731506,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,1,3,1636,0.0016545241232961416,27.813268963566372,0.9690067768096924,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,2,1,876,0.001575297093950212,28.026375281629313,0.9726240634918213,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,3,2,809,0.0013837444130331278,28.589441196046618,0.9773262143135071,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,4,1,660,0.001452209777198732,28.379706436226435,0.9761154651641846,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,5,2,727,0.0014049725141376257,28.52332171897778,0.9790522456169128,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,6,1,617,0.0014458766672760248,28.398687506139883,0.9782793521881104,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,7,2,701,0.0014199399156495929,28.47730032274626,0.9790616631507874,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,8,1,407,0.0014519165270030499,28.380583512006858,0.9787793159484863,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,9,3,946,0.0014033899642527103,28.528216334686356,0.9803335070610046,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,10,1,231,0.0015313265612348914,28.149321844689403,0.9786010384559631,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,11,2,357,0.0016554994508624077,27.810709589695787,0.9768913984298706,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,12,1,606,0.0017282649641856551,27.62389674089608,0.9772651195526123,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,13,2,634,0.001665557618252933,27.784403387419587,0.9781531691551208,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,14,1,299,0.0017605606699362397,27.54349004297559,0.9770098328590393,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,15,2,385,0.001717044971883297,27.652183298915112,0.9773203730583191,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,16,1,601,0.001592330983839929,27.979666542398085,0.9796591997146606,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,17,3,1217,0.0014268977101892233,28.45607158975502,0.98256915807724,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,18,1,198,0.0016169269802048802,27.913095922210772,0.9801075458526611,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,19,2,225,0.0016483009094372392,27.82963501753696,0.9796631336212158,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,20,1,817,0.0016530246939510107,27.81720658608495,0.9807854890823364,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,21,2,655,0.001624405151233077,27.893056419666884,0.9811397790908813,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,22,1,218,0.0018195005832239985,27.400478008686644,0.9791167378425598,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,23,2,286,0.0018267750274389982,27.3831493395992,0.9787346124649048,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,24,1,801,0.0018158729653805494,27.40914537072641,0.9796960353851318,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,25,3,1106,0.0015009480994194746,28.236343247623445,0.9837107062339783,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,26,1,185,0.0016432182164862752,27.84304759192502,0.9824704527854919,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,27,2,242,0.0017195387044921517,27.645880443501447,0.9813501238822937,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,28,1,775,0.0016903019277378917,27.72035713233222,0.9818273186683655,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,29,2,641,0.0015521541936323047,28.09065137383685,0.9835428595542908,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,30,1,187,0.0017154492670670152,27.656221213027344,0.9817513227462769,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,31,2,263,0.0016800371231511235,27.74681121725591,0.9820295572280884,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,32,1,689,0.001611502026207745,27.927691440949978,0.9829829335212708,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,33,3,1017,0.001433750381693244,28.435264534727178,0.9851080179214478,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,34,1,145,0.0016088408883661032,27.934869047645478,0.9826104044914246,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,35,2,191,0.001658230205066502,27.8035517833937,0.9820091128349304,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,36,1,780,0.0016142533859238029,27.9202829398114,0.982009768486023,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,37,2,662,0.0015047696651890874,28.22529972357849,0.9834886789321899,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,38,1,182,0.001593477209098637,27.976541436954147,0.9822028875350952,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,39,2,241,0.0016042226925492287,27.947353446352583,0.9818683862686157,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,40,1,687,0.001589617575518787,27.987073441187817,0.9823035597801208,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,41,3,1087,0.0014259486924856901,28.458961006911785,0.9842774868011475,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,42,1,175,0.0016238965326920152,27.894416454842652,0.9811319708824158,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,43,2,228,0.0015979905147105455,27.964258028825377,0.9808590412139893,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,44,1,729,0.001519155572168529,28.183977490636842,0.9819565415382385,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,45,2,684,0.0015157634625211358,28.193685658126544,0.9822120070457458,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,46,1,172,0.0015709704020991921,28.038319972172424,0.9811297059059143,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,47,2,229,0.0015928716165944934,27.97819226365509,0.9803920984268188,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,48,1,610,0.0015070631634443998,28.218685453227252,0.9814212322235107,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,49,3,908,0.0013313443632796407,28.757095961191496,0.9841048717498779,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,50,1,127,0.0013920075725764036,28.563584021398242,0.9825431704521179,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,51,2,155,0.001565778162330389,28.052697682680773,0.9800119996070862,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,52,1,696,0.0013918760232627392,28.56399446342355,0.9823721051216125,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,53,2,514,0.0013387042563408613,28.733153557926986,0.9831236004829407,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,54,1,145,0.0014661175664514303,28.338312026731337,0.9808146953582764,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,55,2,188,0.001505945809185505,28.22190655754936,0.979469358921051,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,56,1,577,0.0014223292237147689,28.469998666908474,0.9808266162872314,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,57,3,822,0.00136167136952281,28.659276939092855,0.9818997979164124,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,58,1,119,0.001448149443604052,28.391866182606734,0.9800174236297607,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,59,2,150,0.0014722492778673768,28.32018650028019,0.978736400604248,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,60,1,703,0.0013917909236624837,28.56426000012402,0.9798188805580139,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,61,2,473,0.001388669479638338,28.574011093742552,0.979681670665741,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,62,1,133,0.0014874396147206426,28.27560656205081,0.9772539138793945,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,uniform_4x,63,2,155,0.0015912603121250868,27.982587688939766,0.9743863940238953,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,0,3,4891,0.0007229101029224694,31.409157057927732,0.9807173013687134,0.05474057048559189,0.055563509464263916
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,1,5,2094,0.0013461055932566524,28.709208711893158,0.9768454432487488,0.06159535422921181,0.061688899993896484
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,2,3,1201,0.0014089130563661456,28.511158062557595,0.9783349633216858,0.05855173617601395,0.05720275640487671
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,3,4,1324,0.0012369902106001973,29.076337373144025,0.981537401676178,0.053960222750902176,0.052549660205841064
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,4,3,922,0.0012720664963126183,28.95490185679106,0.9814635515213013,0.05462762340903282,0.05457872152328491
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,5,4,1232,0.0012024713214486837,29.199252726132634,0.9835534691810608,0.05099988728761673,0.04986000061035156
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,6,3,1088,0.0012385008158162236,29.07103703002757,0.9829511642456055,0.05589723587036133,0.05317777395248413
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,7,4,1300,0.0012047853088006377,29.190903369150515,0.9839135408401489,0.05362776666879654,0.05130183696746826
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,8,3,866,0.0012499141739681363,29.031198070333232,0.9835696816444397,0.05686959624290466,0.053917646408081055
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,9,5,1906,0.0011450909078121185,29.41160033678721,0.9854834675788879,0.05254681780934334,0.05091816186904907
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,10,3,400,0.0012705515837296844,28.960076981268852,0.9837870001792908,0.06108158454298973,0.05671358108520508
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,11,4,709,0.0013063721125945449,28.839330991498137,0.9833085536956787,0.05986838415265083,0.053688108921051025
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,12,3,828,0.0014158427948132157,28.489849649621412,0.9827782511711121,0.0651770681142807,0.06176900863647461
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,13,4,1069,0.001304867211729288,28.844336815421382,0.9845120906829834,0.058990828692913055,0.057232439517974854
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,14,3,510,0.0013959393836557865,28.551334398184196,0.9837393760681152,0.0619424507021904,0.06189829111099243
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,15,4,738,0.0013131971936672926,28.816700540390357,0.9844427704811096,0.062149763107299805,0.0616493821144104
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,16,3,809,0.0013412967091426253,28.724751409479442,0.9847197532653809,0.06395143270492554,0.06624317169189453
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,17,5,1980,0.0011878106743097305,29.252527762361446,0.9867390990257263,0.05652601271867752,0.053894996643066406
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,18,3,328,0.0012987512163817883,28.86474032683928,0.9852033257484436,0.06404764205217361,0.06010115146636963
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,19,4,398,0.0012999902246519923,28.860599133821324,0.9853465557098389,0.06521603465080261,0.05811983346939087
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,20,3,1139,0.0012767211301252246,28.939039538515612,0.9861072301864624,0.06603490561246872,0.06338721513748169
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,21,4,1247,0.0012438347330316901,29.052373200475063,0.9867554306983948,0.06055881828069687,0.05997800827026367
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,22,3,379,0.0013434365391731262,28.717828438105446,0.985561728477478,0.06770840287208557,0.06572067737579346
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,23,4,546,0.0013337956042960286,28.74910718191263,0.9855685234069824,0.06816961616277695,0.06399273872375488
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,24,3,1180,0.0013380447635427117,28.735293572450267,0.9859660863876343,0.06857381016016006,0.0637134313583374
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,25,5,2189,0.0011399922659620643,29.430980950331694,0.9885081052780151,0.05844205617904663,0.057621777057647705
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,26,3,290,0.0012974183773621917,28.86919954771395,0.9866434931755066,0.06707501411437988,0.0681411623954773
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,27,4,441,0.0012448800262063742,29.048725011523345,0.9871174097061157,0.06608016788959503,0.06193059682846069
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,28,3,1142,0.0012889689533039927,28.897575431362323,0.9870008230209351,0.06709595024585724,0.06290072202682495
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,29,4,1200,0.0011987617472186685,29.212671239487058,0.9881421327590942,0.06096828728914261,0.05623215436935425
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,30,3,333,0.0012978034792467952,28.8679106588719,0.9868703484535217,0.06570734083652496,0.06139153242111206
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,31,4,476,0.0012792079942300916,28.93058835191178,0.9870601296424866,0.06482946872711182,0.05792999267578125
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,32,3,1003,0.0012675350299105048,28.970400295594292,0.9870845675468445,0.0667475238442421,0.06867969036102295
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,33,5,2216,0.0011139475973322988,29.53135238897218,0.9891673922538757,0.057046495378017426,0.06065267324447632
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,34,3,219,0.0012589062098413706,29.000066241936672,0.9870473742485046,0.06554700434207916,0.06550145149230957
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,35,4,379,0.001319143339060247,28.797080111400298,0.9862067699432373,0.06838913261890411,0.06338459253311157
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,36,3,1210,0.0012702696258202195,28.96104086463264,0.9866511225700378,0.06733720749616623,0.06395477056503296
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,37,4,1208,0.0012154581490904093,29.15259990281779,0.9876167178153992,0.06160251051187515,0.05813950300216675
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,38,3,331,0.0012691003503277898,28.965040360057458,0.9865661263465881,0.06717445701360703,0.06754112243652344
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,39,4,494,0.0012590890983119607,28.999435363448033,0.9866080284118652,0.0647047609090805,0.061660706996917725
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,40,3,1015,0.0012611161218956113,28.992449223273095,0.9866478443145752,0.06522554159164429,0.06636536121368408
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,41,5,2191,0.0011153698433190584,29.525811018716915,0.9884094595909119,0.057028308510780334,0.058019399642944336
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,42,3,335,0.001230583293363452,29.098889852737628,0.9865039587020874,0.06507773697376251,0.06710481643676758
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,43,4,439,0.0012003396404907107,29.206958513518906,0.9863886833190918,0.06517333537340164,0.0646059513092041
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,44,3,1171,0.0011881145182996988,29.251416971758,0.9868316650390625,0.06312592327594757,0.06650280952453613
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,45,4,1288,0.0011821327498182654,29.27333750801357,0.9870747923851013,0.058186206966638565,0.058963656425476074
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,46,3,297,0.0012270365841686726,29.11142488564176,0.9860840439796448,0.06713250279426575,0.0702628493309021
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,47,4,439,0.001206722343340516,29.183926459148985,0.9859799146652222,0.06301403790712357,0.06278413534164429
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,48,3,910,0.0011998849222436547,29.208604039782955,0.9860155582427979,0.06298056244850159,0.06462770700454712
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,49,5,1794,0.0010660055559128523,29.722405318047507,0.9879384636878967,0.05591411888599396,0.058035075664520264
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,50,3,173,0.0011771138524636626,29.29181529420443,0.9861140251159668,0.06438612937927246,0.06370371580123901
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,51,4,294,0.0012017865665256977,29.201726548046977,0.9850494265556335,0.06507817655801773,0.0614737868309021
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,52,3,1030,0.0011401810916140676,29.43026165468146,0.9860062003135681,0.06211218237876892,0.061037421226501465
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,53,4,912,0.0011158415582031012,29.52397467838552,0.9865462779998779,0.06172046810388565,0.05877429246902466
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,54,3,234,0.0011737594613805413,29.304208939728618,0.985479474067688,0.06695441901683807,0.06659179925918579
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,55,4,322,0.0012026638723909855,29.19855734890711,0.9846552610397339,0.06541500985622406,0.06224477291107178
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,56,3,855,0.0011644508922472596,29.338788220075642,0.9850261211395264,0.06469406932592392,0.06871432065963745
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,57,5,1722,0.0010798466391861439,29.666379190357702,0.9860996603965759,0.06168261915445328,0.06290662288665771
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,58,3,168,0.0011794889578595757,29.283061205376924,0.9841433167457581,0.06759433448314667,0.06981319189071655
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,59,4,229,0.0011955833761021495,29.2242013220527,0.9830095767974854,0.06593015789985657,0.06695950031280518
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,60,3,1022,0.001162672066129744,29.34542761585645,0.9837576746940613,0.06276176124811172,0.0701640248298645
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,61,4,915,0.0011291592381894588,29.472448079506517,0.9840322732925415,0.05964739993214607,0.06684732437133789
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,62,3,176,0.0012510110391303897,29.027388580026145,0.9818556904792786,0.06576424837112427,0.07131826877593994
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,63,4,315,0.0012470966903492808,29.04099873340037,0.9806051850318909,0.06244915351271629,0.06852573156356812
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,0,3,4891,0.0007229101029224694,31.409157057927732,0.9807173013687134,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,1,5,1961,0.0013910913839936256,28.566443392670813,0.9753358364105225,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,2,3,1167,0.0014735449803993106,28.316366026433336,0.9768512845039368,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,3,4,1307,0.0012761498801410198,28.940983159788054,0.9805019497871399,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,4,3,932,0.0013039758196100593,28.847304619072336,0.9804614186286926,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,5,4,1196,0.0012655421160161495,28.97723397365418,0.9826434850692749,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,6,3,1014,0.0012557448353618383,29.01098599334821,0.9825150966644287,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,7,4,1256,0.0012179078767076135,29.143855607594972,0.9834141731262207,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,8,3,815,0.0012868792982771993,28.904621854580377,0.9826619029045105,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,9,5,1761,0.0011975240195170045,29.21715766899557,0.9845303893089294,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,10,3,427,0.00131283700466156,28.817891904148777,0.9830530285835266,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,11,4,710,0.00136384810321033,28.652339959632513,0.9825823903083801,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,12,3,840,0.0014910122845321894,28.265187783561508,0.9818316102027893,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,13,4,1016,0.001349391881376505,28.698619071079445,0.9835760593414307,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,14,3,589,0.0014293108833953738,28.44873299369425,0.9827589392662048,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,15,4,773,0.0013950980501249433,28.55395268281578,0.9832329154014587,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,16,3,782,0.0014298403402790427,28.44712454288054,0.9836164712905884,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,17,5,1892,0.0012562558986246586,29.009218860440917,0.9857951402664185,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,18,3,359,0.0013580970698967576,28.670691877772377,0.9841458797454834,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,19,4,421,0.0014291406841948628,28.449250172816903,0.9833052158355713,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,20,3,1099,0.0014131962088868022,28.49797536296455,0.9842396974563599,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,21,4,1164,0.0013666982995346189,28.643273459357722,0.9851400256156921,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,22,3,418,0.001493158983066678,28.25893948609429,0.9833918809890747,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,23,4,567,0.0014535952359437943,28.375565090673255,0.9841402769088745,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,24,3,1074,0.0014674447011202574,28.334382556345755,0.984437882900238,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,25,5,2001,0.0012159565230831504,29.150819531246622,0.987454354763031,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,26,3,331,0.0013552614254876971,28.679769227263247,0.9857502579689026,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,27,4,439,0.0013592701870948076,28.66694208387846,0.9856454730033875,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,28,3,1082,0.0013661852572113276,28.64490405537822,0.9858752489089966,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,29,4,1164,0.0012780365068465471,28.934567404690416,0.987215518951416,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,30,3,360,0.001407009200192988,28.51703062778485,0.9856651425361633,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,31,4,492,0.00142333609983325,28.46692535567369,0.9855625629425049,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,32,3,958,0.0013756074476987123,28.61505481522823,0.9859868884086609,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,uniform_2x,33,5,2138,0.0011641447199508548,29.33993027272669,0.9883636236190796,,
