dataset,video,video_id,qp,frame,trajectory_id,cumulative_actual_bytes,baseline_cumulative_bytes,rate_ratio_to_prefix_baseline,cumulative_RGB_MSE,beam_rank,DPB_state_hash,bitstream_hash
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T181,18074,18035,1.0021624618796785,0.05044733779504895,6,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,88a215d43bdf62f0f2d74b3b61c1590b904fd07dc0ca273e5012c299f41952fc
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,7,fresh_ulong_00_qp1_T186,18074,18035,1.0021624618796785,0.05044733779504895,7,040b8a77a17fc4400ab2a609ea21deaa82973fb5cc605243d82f8881d2b003ab,da2a8990a869727fdb64be5e7bd22703986f18cfd6f8ae8cff03cacbfeae472f
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T196,18525,18525,1.0,0.05613247863948345,0,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,988850d2404148301ac99c7b39b6e0b8b2632aad9c5bb9858bc21d74a3f06e2b
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T197,18563,18525,1.0020512820512821,0.05613247863948345,1,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,b0f3cd3d7bf88e5d3ce4d3b17e889679c9ec100e126ec00f3886333605c942a7
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T201,18563,18525,1.0020512820512821,0.05613247863948345,2,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,803be0cf510346f44db7c9e1efc843e055226d0eac54a2de8994acf2a0922e4e
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T206,18563,18525,1.0020512820512821,0.05613247863948345,3,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,cf1ebfc55ac3b950bbcda3e3f75ece85dc129ce95c251054adae2cd26a9c2d35
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T211,18563,18525,1.0020512820512821,0.05613247863948345,4,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,d3ddd2eec371d1eb6907315b67b078be25b9be0d8ec59faee118b49d92e59887
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T216,18563,18525,1.0020512820512821,0.05613247863948345,5,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,bcdd5e86685aa49441361138d4d3ff2a4224a5202ea58a220435452453ffb918
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T221,18564,18525,1.0021052631578948,0.05613247863948345,6,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,7631b48427fe3c76dedbc73f5e2fd9f6d70ca536e5b528874083fce757015a18
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,8,fresh_ulong_00_qp1_T226,18564,18525,1.0021052631578948,0.05613247863948345,7,f47daaa01f50a9731007f5658b2d346bf2580da8fcc999d07d8e695ec62db4a9,332b2a3f8d7549a0895ec225b4ef439f093ac0e0e1abe05230684caefe2688ef
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T236,19680,19680,1.0,0.06169763673096895,0,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,a6c643525dcbbbaa885df04d83b9861596d69cb8d8b30a69e982f0cca8c6d678
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T241,19718,19680,1.001930894308943,0.06169763673096895,1,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,a1ec592b784b4416fc1f78cd24991e89f882080af4bd4d3ba5fdf15a196676c2
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T246,19718,19680,1.001930894308943,0.06169763673096895,2,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,4bca82ee581b402aa4811488d2d2708edd13367e518d8127ae57fbd571312fdb
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T251,19718,19680,1.001930894308943,0.06169763673096895,3,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,455215facda918f0f1741e80f648adca586acf1ab9be7e31aa320b36071df9ba
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T256,19718,19680,1.001930894308943,0.06169763673096895,4,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,6b4771c0094772b3ef46622ed63ec629a2bfa58675b71bb0acc7ad83cd2bff01
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T261,19718,19680,1.001930894308943,0.06169763673096895,5,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,3f053b8ee68d3f15234452c669c70e204754d92eb36936a0c3de2d965d8c2e23
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T237,19719,19680,1.0019817073170731,0.06169763673096895,6,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,cdc86b9d2b871dec8ebb3c31a09dc9fa6a579c174f2adcfc0493289e6dd66969
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,9,fresh_ulong_00_qp1_T266,19719,19680,1.0019817073170731,0.06169763673096895,7,0a25d71d38bce06d2b3c480e00dbc4f87be4f327af0fc2beee271b7b5bbf4ca9,ef2a4157e86a7e67bbe31121319d8f73e829bd5513ccaecf16669774788d8495
